"TOA5","CR1000","CR1000","39246","CR1000.Std.27","CPU:PSH-Climate_v3.0.CR1","28515","CLData"
"TIMESTAMP","RECORD","Batt_Volt_Min","AirTC_Avg","AirTC_Std","RH","AirTC_2_Avg","AirTC_2_Std","RH_2","AirTC_3_Avg","AirTC_3_Std","RH_3","SlrW_Avg","SlrW_Std","SlrMJ_Tot","SlrW_2_Avg","SlrW_2_Std","SlrMJ_2_Tot","Rain_mm_Tot","SrlNum","ProgNam","OSVer","StatName","MsgVar","FanStatus","Tach_Tot"
"TS","RN","Volts","Deg C","Deg C","%","Deg C","Deg C","%","Deg C","Deg C","%","W/m²","W/m²","MJ/m²","W/m²","W/m²","MJ/m²","mm","","","","","","","RPM"
"","","Min","Avg","Std","Smp","Avg","Std","Smp","Avg","Std","Smp","Avg","Std","Tot","Avg","Std","Tot","Tot","Smp","Smp","Smp","Smp","Smp","Smp","Tot"
"2016-06-28 09:15:00",49823,12.81,29.19,0.189,91.1,27.31,0.119,2.199,26.03,0.098,82.9,301.8,11.06,0.09054014,237.1,8.88,0.07111719,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 09:20:00",49824,12.71,29.13,0.184,92.4,27.38,0.169,2.064,25.96,0.111,84.8,338,45.83,0.1014068,268.7,33.31,0.08062428,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 09:25:00",49825,12.57,29.17,0.173,93.7,27.39,0.139,2.063,25.98,0.101,86.3,204.9,13.74,0.06145547,172.3,9.88,0.05168149,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 09:30:00",49826,12.58,29.07,0.175,94.5,27.33,0.127,2.097,25.86,0.067,87.2,233.4,52.61,0.07000504,194.5,40.49,0.05835677,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 09:35:00",49827,12.83,28.95,0.176,94.5,27.25,0.122,2.097,25.79,0.055,87.6,331,22.01,0.09930959,269.2,16.97,0.08075499,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 09:40:00",49828,12.88,29.11,0.181,94.2,27.41,0.121,2.097,25.91,0.066,87.5,386.4,33,0.1159146,311.3,26.37,0.09340386,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 09:45:00",49829,12.94,29.51,0.408,92.7,27.56,0.181,2.165,26.04,0.177,86.4,417,42.26,0.1251119,329.7,33.45,0.09889882,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 09:50:00",49830,13.2,28.75,0.378,90.2,28.07,0.157,2.029,26.71,0.15,83.8,539.5,9.13,0.1618464,426.3,7.129,0.1278929,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 09:55:00",49831,13.14,29.46,0.573,89.6,28.8,0.331,2.435,27.14,0.149,82.6,559.7,3.646,0.1679193,444.4,4.225,0.1333231,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 10:00:00",49832,13.1,30.29,0.201,88.2,29.18,0.18,2.604,27.28,0.11,81.1,564.3,1.978,0.1692849,457.4,4.462,0.1372241,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 10:05:00",49833,13.11,30.52,0.341,82.3,29.96,0.478,3.213,27.65,0.198,75.36,558.8,8.6,0.1676304,461.9,6.597,0.1385575,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 10:10:00",49834,13.14,30.14,0.178,83.4,30.28,0.195,3.45,27.56,0.062,77.76,575.8,8.05,0.1727463,484.6,8.05,0.1453858,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 10:15:00",49835,13.16,30.06,0.193,82.7,30.51,0.195,3.483,27.67,0.072,76.77,587.1,2.883,0.1761419,496,2.654,0.1488069,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 10:20:00",49836,13.19,30.05,0.19,81.6,30.7,0.215,3.517,27.66,0.118,76.13,595.3,6.931,0.1786034,504.7,6.731,0.1514119,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 10:25:00",49837,13.21,30.1,0.137,79.68,30.77,0.209,3.551,27.68,0.066,73.99,605.3,5.912,0.1815813,522.5,7.387,0.1567528,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 10:30:00",49838,13.22,30.3,0.267,79.68,31.4,0.494,4.126,28.08,0.229,73.15,652,27.52,0.1955982,585.5,28.56,0.1756534,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 10:35:00",49839,12.83,30.02,0.173,78.42,31.6,0.313,3.855,28.24,0.123,73.39,486.1,204.1,0.145843,452.3,176.2,0.1357015,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 10:40:00",49840,12.77,29.6,0.133,79.4,31.2,0.209,3.72,27.85,0.062,74.6,217.5,13.03,0.06525844,220.8,12.81,0.06622703,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 10:45:00",49841,13.29,29.55,0.131,81,31.18,0.21,3.72,27.76,0.071,76.83,278.2,14.19,0.08345738,284.5,12.48,0.08534639,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 10:50:00",49842,13.29,29.81,0.141,80.9,31.39,0.229,3.585,28.09,0.137,75.55,393.3,48.39,0.1179985,386.9,42.94,0.1160764,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 10:55:00",49843,13.28,30.06,0.236,79.34,31.58,0.239,3.517,28.32,0.289,75.11,536.6,167.5,0.1609886,508.5,147.7,0.1525634,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 11:00:00",49844,13.29,30,0.264,78.73,31.54,0.298,4.16,28.78,0.189,74.47,569.4,108.4,0.1708197,538.4,96.1,0.1615283,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 11:05:00",49845,13.29,30.12,0.181,76.67,31.7,0.207,3.449,28.97,0.119,71.12,892,127.1,0.2674728,827,114.9,0.2480509,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 11:10:00",49846,13.28,30.31,0.189,72.74,31.84,0.284,3.585,29.15,0.148,67.64,749.1,176.6,0.2247264,704.3,159.1,0.2113012,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 11:15:00",49847,13.28,30.24,0.147,73.62,31.79,0.214,3.585,28.88,0.076,68.72,478.1,153.8,0.1434431,458.6,139,0.1375677,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 11:20:00",49848,13.27,30.4,0.169,73.42,32.03,0.265,3.382,29,0.108,69.43,558.3,146.7,0.1674891,534.4,133.5,0.1603233,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 11:25:00",49849,13.28,30.4,0.164,73.48,32.25,0.249,3.754,29.09,0.106,69.05,493.6,74.37,0.1480822,495.3,69.94,0.1485885,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 11:30:00",49850,13.28,30.9,0.329,72.74,34.89,2.033,7.744,29.6,0.26,66.82,537.6,153.8,0.1612848,556,136.3,0.1668033,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 11:35:00",49851,13.28,30.75,0.202,73.08,36.38,0.443,7.439,29.33,0.17,68.85,511,115.5,0.1532938,541.4,106,0.1624238,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 11:40:00",49852,13.28,31.13,0.203,69.72,37.69,1.258,10.79,29.69,0.109,65.7,479.7,129.8,0.1439153,516.8,124.8,0.1550304,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 11:45:00",49853,13.27,31.27,0.165,69.08,42.85,1.864,15.32,29.52,0.158,65.29,406.3,38.43,0.1218965,439.3,39.98,0.1317895,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 11:50:00",49854,13.27,31.26,0.291,68.34,46.75,1.547,17.95,29.41,0.197,65.94,514.8,49.47,0.1544338,558.1,47.26,0.1674279,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 11:55:00",49855,13.25,31.61,0.235,70.53,43.33,6.38,11.39,29.8,0.041,66,498.8,73.91,0.1496403,539.4,56.6,0.1618232,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 12:00:00",49856,13.26,31.78,0.276,69.62,43.57,2.173,16.64,30.1,0.201,63.97,432.9,97.2,0.1298694,516.8,97.9,0.1550384,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 12:05:00",49857,13.27,31.81,0.228,69.11,47.42,2.519,12.88,29.91,0.167,64.88,395.8,11.95,0.1187292,643,180.3,0.1929077,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 12:10:00",49858,13.26,31.67,0.178,68.53,36.52,3.076,5.781,29.84,0.054,63.83,394.2,3.039,0.118261,621,80.1,0.1863004,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 12:15:00",49859,13.26,32.19,0.27,66.2,37.7,1.586,8.89,30.18,0.168,61.97,387.4,13.36,0.1162146,712.2,177.8,0.2136551,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 12:20:00",49860,13.25,32.17,0.218,68.19,38.75,0.551,9.43,30.28,0.11,63.76,370.4,11.24,0.1111153,719.9,134.6,0.2159591,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 12:25:00",49861,13.25,32.49,0.187,64.64,38.53,0.892,8.15,30.44,0.076,59.57,350.1,5.101,0.1050323,541.5,60.42,0.1624518,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 12:30:00",49862,13.25,32.47,0.204,67.14,37.74,0.455,7.539,30.42,0.147,62.07,348.9,4.446,0.1046724,560.6,169.8,0.1681758,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 12:35:00",49863,13.24,32.49,0.216,66.84,36.9,0.356,7.302,30.33,0.14,61.63,351.1,5.195,0.1053421,561.7,114.6,0.1685067,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 12:40:00",49864,13.26,32.17,0.181,67.65,36.65,0.361,7.066,29.97,0.16,62.64,361.6,1.816,0.1084744,611.7,60.16,0.183507,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 12:45:00",49865,13.24,32.35,0.177,64.17,36.84,0.397,7.302,30.12,0.107,59.43,359,2.103,0.1076913,575.1,57.9,0.1725293,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 12:50:00",49866,13.25,32.16,0.166,65.55,36.79,0.363,7.911,29.98,0.146,60.45,361.9,5.384,0.1085796,616,124.5,0.1848125,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 12:55:00",49867,13.25,32.59,0.273,63.83,36.83,0.537,6.626,30.46,0.118,58.69,360,5.483,0.1080001,650.1,145.6,0.1950403,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 13:00:00",49868,13.24,32.56,0.202,65.75,36.08,0.36,6.558,30.21,0.115,60.68,354.2,1.777,0.1062535,556.9,33.57,0.1670569,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-06-28 13:05:00",49869,13.24,32.68,0.176,62.24,36.17,0.344,6.457,30.38,0.151,57.47,339.8,7.037,0.1019412,543.3,110,0.1629772,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
