"TOA5","CR1000","CR1000","39246","CR1000.Std.27","CPU:PSH-Climate_v3.0.CR1","28515","CLData"
"TIMESTAMP","RECORD","Batt_Volt_Min","AirTC_Avg","AirTC_Std","RH","AirTC_2_Avg","AirTC_2_Std","RH_2","AirTC_3_Avg","AirTC_3_Std","RH_3","SlrW_Avg","SlrW_Std","SlrMJ_Tot","SlrW_2_Avg","SlrW_2_Std","SlrMJ_2_Tot","Rain_mm_Tot","SrlNum","ProgNam","OSVer","StatName","MsgVar","FanStatus","Tach_Tot"
"TS","RN","Volts","Deg C","Deg C","%","Deg C","Deg C","%","Deg C","Deg C","%","W/m²","W/m²","MJ/m²","W/m²","W/m²","MJ/m²","mm","","","","","","","RPM"
"","","Min","Avg","Std","Smp","Avg","Std","Smp","Avg","Std","Smp","Avg","Std","Tot","Avg","Std","Tot","Tot","Smp","Smp","Smp","Smp","Smp","Smp","Tot"
"2016-11-24 08:35:00",22436,11.91,26.3,0.109,100,29.39,0.271,100,24,0.043,99.8,80.1,0.838,0.02403086,81.7,0.916,0.02452252,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 08:40:00",22437,11.92,26.32,0.114,100,29.5,0.248,100,24.13,0.042,99.8,83,3.098,0.02489075,87.1,2.982,0.02613193,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 08:45:00",22438,11.92,26.37,0.136,100,29.58,0.279,100,24.17,0.053,99.6,90.3,1.111,0.02707912,96,1.64,0.0287969,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 08:50:00",22439,11.93,26.38,0.12,100,29.55,0.258,100,24.18,0.051,99.3,91,0.213,0.0273109,97.2,0.526,0.02914808,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 08:55:00",22440,11.92,26.43,0.134,100,29.63,0.25,100,24.21,0.05,99,85.1,4.408,0.02554295,91.6,3.586,0.02748749,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 09:00:00",22441,11.91,26.5,0.128,100,29.64,0.314,100,24.28,0.04,98.4,79.68,3.535,0.02390343,85.2,2.105,0.02556803,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 09:05:00",22442,11.92,26.6,0.117,100,29.83,0.239,100,24.36,0.055,97.9,88.9,2.872,0.0266577,91.5,3.562,0.0274614,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 09:10:00",22443,11.91,26.76,0.127,100,30.26,0.267,100,24.57,0.056,97.5,85.6,3.641,0.0256784,89,1.938,0.02668981,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 09:15:00",22444,11.91,26.72,0.152,100,30.4,0.337,100,24.56,0.108,97.3,76.3,1.283,0.02289002,86.1,1.724,0.02582088,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 09:20:00",22445,11.92,26.71,0.133,99.8,30.46,0.334,100,24.62,0.058,97.1,86.1,4.45,0.02584497,94.6,3.625,0.02836745,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 09:25:00",22446,11.91,26.72,0.118,99.4,30.46,0.282,100,24.59,0.043,96.6,92,1.208,0.02761291,98.6,2.028,0.02957351,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 09:30:00",22447,11.91,26.75,0.11,99.2,30.55,0.243,100,24.62,0.049,96.5,79.1,4.005,0.02372985,85.8,3.797,0.02574162,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 09:35:00",22448,11.9,26.69,0.104,99,30.49,0.289,100,24.58,0.03,96.2,87.4,3.473,0.02620718,97.1,4.496,0.02913604,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 09:40:00",22449,11.9,26.74,0.104,99,30.53,0.285,100,24.62,0.045,96.1,85,3.767,0.02550783,93.3,4.905,0.02799721,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 09:45:00",22450,11.89,26.75,0.144,98.5,30.52,0.289,100,24.61,0.061,95.6,75.67,1.341,0.02270038,82.4,1.194,0.02472319,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 09:50:00",22451,11.89,26.83,0.133,98,30.74,0.318,100,24.81,0.055,95.4,78.89,0.825,0.02366764,86.6,1.175,0.02598042,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 09:55:00",22452,11.89,26.86,0.145,98.8,30.97,0.298,100,25.02,0.054,95.9,74.34,2.014,0.02230305,82.3,1.706,0.02469309,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 10:00:00",22453,11.89,26.87,0.123,99.1,31.08,0.345,100,25.09,0.033,96.2,71.55,1.347,0.02146623,81.6,1.373,0.02449041,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 10:05:00",22454,11.88,26.73,0.117,98.4,31.17,0.328,100,25.05,0.07,94.9,67.79,0.852,0.02033844,77.91,0.745,0.02337365,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 10:10:00",22455,11.89,26.76,0.138,98,31.27,0.313,100,25.05,0.047,94.4,72.82,1.97,0.02184651,84.9,3.372,0.02548475,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 10:15:00",22456,11.89,26.66,0.109,98,31.13,0.343,100,24.95,0.057,94,74.28,0.428,0.02228499,88.3,0.352,0.02648612,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 10:20:00",22457,11.9,26.73,0.106,97.9,31.31,0.324,100,25.01,0.044,94.5,73.47,0.268,0.02204016,87.1,0.461,0.02613594,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 10:25:00",22458,11.89,26.73,0.099,98.3,31.27,0.303,100,24.92,0.071,95.1,72.53,0.139,0.02175914,84.8,0.714,0.02544353,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 10:30:00",22459,11.89,26.69,0.118,98.4,31.27,0.325,100,24.81,0.051,95.8,73.77,0.852,0.02213228,84.6,0.425,0.02537417,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 10:35:00",22460,11.9,26.73,0.096,99.1,31.37,0.336,100,24.83,0.044,97,76.75,0.88,0.02302425,86.3,0.566,0.02588886,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 10:40:00",22461,11.9,26.59,0.131,99.4,31.22,0.325,100,24.71,0.083,97,81.7,2.03,0.02450625,89.6,1.783,0.02688725,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 10:45:00",22462,11.91,26.62,0.11,99.3,31.28,0.339,100,24.72,0.053,96.9,90.8,3.414,0.02725253,100.1,3.829,0.03004291,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 10:50:00",22463,11.92,26.67,0.103,99.3,31.28,0.312,100,24.78,0.048,97.1,98.3,0.804,0.02947606,108.7,0.988,0.03261461,0.254,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 10:55:00",22464,11.92,26.7,0.096,99.8,31.35,0.333,100,24.86,0.03,97.4,100.4,0.843,0.03013232,112.3,1.682,0.03368526,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 11:00:00",22465,11.92,26.73,0.121,100,31.39,0.363,100,24.91,0.056,97.7,103.7,0.621,0.03110061,117.9,1.058,0.03537198,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 11:05:00",22466,11.94,26.7,0.132,100,31.38,0.359,100,24.9,0.048,97.9,102.5,0.828,0.03073942,117.6,0.503,0.03527468,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 11:10:00",22467,11.93,26.72,0.115,100,31.41,0.305,100,24.92,0.036,98.1,102.5,1.096,0.03074244,119.3,1.57,0.03577638,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 11:15:00",22468,11.93,26.68,0.107,100,31.35,0.324,100,24.88,0.043,98.2,108.7,2.199,0.03260973,126.5,2.46,0.03795672,0.254,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 11:20:00",22469,11.93,26.77,0.089,100,31.43,0.298,100,24.94,0.034,98.1,115.1,1.376,0.03453922,133.8,1.454,0.04013906,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 11:25:00",22470,11.94,26.83,0.123,100,31.48,0.35,100,24.99,0.069,98.2,116.2,2.617,0.03486431,135.2,3.252,0.04056148,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 11:30:00",22471,11.94,26.93,0.102,100,31.62,0.358,100,25.1,0.041,98.3,116.9,1.291,0.03505997,136.4,1.842,0.04090765,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 11:35:00",22472,11.93,26.98,0.101,100,32.23,0.467,108.3,25.17,0.056,98.6,114.4,1.562,0.03432951,133.4,1.951,0.0400327,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 11:40:00",22473,11.91,26.98,0.106,100,34.41,1.615,113.1,25.17,0.048,98.7,101.5,7.065,0.03044244,116.1,8.94,0.03483823,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 11:45:00",22474,11.93,26.94,0.102,100,32.49,4.696,100,25.13,0.038,98.8,108.6,5.621,0.03257762,126.8,7.46,0.03803498,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 11:50:00",22475,11.94,26.91,0.119,100,30.25,0.278,100,25.09,0.039,98.9,115.3,2.85,0.03459641,134.8,3.645,0.04045011,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 11:55:00",22476,11.93,26.93,0.095,100,30.31,0.277,100,25.1,0.047,98.9,104.3,3.838,0.03127624,120.6,5.915,0.03618676,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 12:00:00",22477,11.92,26.9,0.11,100,30.31,0.28,100,25.05,0.046,98.9,102.4,8.32,0.03071836,118.1,11.14,0.03542319,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 12:05:00",22478,11.91,26.92,0.091,100,30.35,0.266,100,25.06,0.033,99,88.2,2.953,0.02646605,99.6,4.034,0.02989258,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 12:10:00",22479,11.91,26.84,0.112,100,30.28,0.276,100,24.97,0.066,98.9,93.5,3.198,0.02805641,106.5,3.34,0.03195854,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 12:15:00",22480,11.9,26.87,0.122,100,30.39,0.281,100,25.02,0.056,98.7,92.7,3.753,0.02782262,104.4,5.803,0.03130935,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 12:20:00",22481,11.9,26.98,0.1,100,30.53,0.28,100,25.15,0.052,98.5,86,9.22,0.02579981,95.5,10.63,0.02864338,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-11-24 12:25:00",22482,11.9,26.91,0.109,100,30.52,0.227,100,25.07,0.046,98.3,85.7,4.053,0.02571152,97.4,5.142,0.02921932,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
