"TOA5","CR1000","CR1000","39246","CR1000.Std.27","CPU:PSH-Climate_v3.0.CR1","28515","CLData"
"TIMESTAMP","RECORD","Batt_Volt_Min","AirTC_Avg","AirTC_Std","RH","AirTC_2_Avg","AirTC_2_Std","RH_2","AirTC_3_Avg","AirTC_3_Std","RH_3","SlrW_Avg","SlrW_Std","SlrMJ_Tot","SlrW_2_Avg","SlrW_2_Std","SlrMJ_2_Tot","Rain_mm_Tot","SrlNum","ProgNam","OSVer","StatName","MsgVar","FanStatus","Tach_Tot"
"TS","RN","Volts","Deg C","Deg C","%","Deg C","Deg C","%","Deg C","Deg C","%","W/m²","W/m²","MJ/m²","W/m²","W/m²","MJ/m²","mm","","","","","","","RPM"
"","","Min","Avg","Std","Smp","Avg","Std","Smp","Avg","Std","Smp","Avg","Std","Tot","Avg","Std","Tot","Tot","Smp","Smp","Smp","Smp","Smp","Smp","Tot"
"2016-09-30 08:50:00",6599,12.93,26.05,0.147,93.6,28.42,0.252,100,25.37,0.133,84.7,352.4,33.29,0.1057093,69.69,1.448,0.02090607,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 08:55:00",6600,13.11,26.59,0.164,89.1,28.32,0.272,100,26.1,0.419,77.45,386.4,3.391,0.1159192,67.03,1.905,0.02010983,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 09:00:00",6601,12.79,27.27,0.322,84.9,29.59,0.908,100,26.41,0.131,80.2,372.8,10.4,0.1118272,62.02,0.619,0.01860509,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 09:05:00",6602,13.11,27.67,0.372,83.8,30.48,1.925,100,26.48,0.107,77.61,406.1,9.94,0.1218161,60.28,0.688,0.0180838,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 09:10:00",6603,13.09,26.6,0.181,85.2,28.94,0.337,100,26.66,0.065,77.95,412.6,4.319,0.1237753,64.44,0.935,0.01933338,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 09:15:00",6604,13.06,26.91,0.26,81.2,28.86,0.21,100,26.95,0.205,74.19,412.1,9.43,0.123633,63.64,1.193,0.01909315,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 09:20:00",6605,13.09,26.86,0.155,83.7,28.58,0.193,100,26.65,0.196,77.81,440.1,15.87,0.1320263,64.15,1,0.01924512,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 09:25:00",6606,13.15,27.1,0.2,81.2,28.85,0.295,100,26.95,0.229,75.27,470.8,14.68,0.141251,65.18,0.771,0.01955547,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 09:30:00",6607,13.16,28.02,0.226,79.33,30.92,0.752,100,28.21,0.362,70.7,493.8,6.325,0.1481259,66.01,0.706,0.01980162,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 09:35:00",6608,13.18,28.38,0.162,78.04,31.61,0.245,100,28.99,0.134,69.21,505.5,9.38,0.1516628,65.83,0.518,0.01974791,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 09:40:00",6609,13.19,28.43,0.181,78.78,30.96,0.353,100,29.11,0.151,69.38,509,4.046,0.1527119,64.29,0.325,0.0192881,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 09:45:00",6610,12.92,28.16,0.191,78.98,30.46,0.242,100,28.55,0.402,72.38,439.1,49.88,0.1317449,61.58,1.403,0.01847335,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 09:50:00",6611,13.1,28.25,0.141,78.1,30.46,0.207,100,28.1,0.142,73.06,514,23.91,0.1541865,71.36,3.615,0.02140906,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 09:55:00",6612,13.14,28.56,0.246,75.02,30.77,0.202,100,28.38,0.227,69,508.4,10.66,0.1525315,80.4,2.268,0.02413386,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 10:00:00",6613,13.07,28.62,0.226,75.59,30.58,0.329,98.7,28.83,0.238,68.48,483.4,22.53,0.1450121,88.2,2.696,0.02647105,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 10:05:00",6614,13.15,28.52,0.212,76.26,30.32,0.243,99.4,28.37,0.152,70.17,575.6,33.3,0.1726932,99.1,3.364,0.02973971,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 10:10:00",6615,12.9,28.68,0.128,74.16,30.49,0.188,96.5,28.62,0.078,67.77,547.4,40.2,0.1642249,107.8,1.56,0.03233206,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 10:15:00",6616,13.04,28.65,0.174,73.66,30.46,0.226,96.6,28.37,0.071,69.56,508.6,34.29,0.1525874,115.8,3.003,0.03472954,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 10:20:00",6617,12.95,29.06,0.224,73.15,30.71,0.293,93.4,28.53,0.253,68.75,461.5,31.81,0.1384479,123.8,2.171,0.03714185,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 10:25:00",6618,13,28.88,0.122,74.94,30.41,0.158,96.4,28.51,0.15,69.43,489.8,15.39,0.1469359,135.6,3.444,0.04067718,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 10:30:00",6619,13.05,28.84,0.24,72.78,30.34,0.26,94.8,28.51,0.217,68.11,590.2,36.77,0.1770459,145.6,2.916,0.04367736,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 10:35:00",6620,12.94,29.51,0.251,72.51,30.88,0.186,93,29.27,0.208,66.38,477.4,47.51,0.1432227,155.7,4.482,0.04670906,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 10:40:00",6621,12.79,29.28,0.245,74.2,30.55,0.282,94.8,29.43,0.268,67.97,372.6,30.26,0.1117876,153.4,2.18,0.0460192,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 10:45:00",6622,12.84,29.12,0.149,72.13,30.36,0.171,92.7,28.96,0.109,67.91,571.7,136.8,0.1715083,164.3,9.1,0.049304,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 10:50:00",6623,13.29,29.59,0.299,70.44,30.82,0.381,90.6,29.08,0.302,65.84,754,34.9,0.2262143,169.4,9.47,0.05082358,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 10:55:00",6624,13.41,30.37,0.305,67.5,31.86,0.374,85.8,29.7,0.215,61.58,822,19.57,0.2466761,157.3,11.72,0.04717773,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 11:00:00",6625,13.54,30.68,0.408,68.45,31.96,0.556,85.3,30.83,0.253,60.13,833,3.824,0.2500081,360.1,263.9,0.1080183,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 11:05:00",6626,13.55,30.42,0.5,62.5,31.31,0.511,78.05,30.51,0.188,58.2,830,2.595,0.2489603,554.3,287.1,0.1662874,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 11:10:00",6627,13.55,30.99,0.185,61.04,31.96,0.221,76.29,30.85,0.217,55.36,829,6.885,0.2488393,103.7,5.513,0.03111131,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 11:15:00",6628,13.45,30.7,0.281,58.61,31.63,0.334,72.17,30.64,0.12,52.72,835,3.56,0.2506089,91.3,1.71,0.02740082,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 11:20:00",6629,13.25,30.87,0.236,61.38,31.83,0.243,75.25,30.55,0.24,55.36,837,15.78,0.251046,90.6,0.89,0.02719421,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 11:25:00",6630,12.83,30.78,0.282,62.56,31.73,0.291,76.46,30.29,0.457,59.32,742.3,47.73,0.2226845,330.7,234.5,0.09920157,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 11:30:00",6631,12.56,30.83,0.407,60.13,31.83,0.581,74.26,30.03,0.389,57.02,817,37.91,0.2450646,444.9,299.9,0.1334604,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 11:35:00",6632,12.47,31.78,0.399,61.24,32.95,0.482,74.84,31.44,0.187,55.53,863,47.62,0.2589864,134.7,52.5,0.04039753,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 11:40:00",6633,12.41,31.33,0.149,61.45,32.41,0.157,74.91,31.01,0.406,57.8,895,3.443,0.2684764,104.4,25.68,0.03131922,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 11:45:00",6634,12.39,31.59,0.215,57.22,32.61,0.24,70.1,30.94,0.166,53.97,895,2.302,0.268421,85.6,1.411,0.02568982,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 11:50:00",6635,12.37,31.43,0.16,57.29,32.42,0.189,69.87,30.96,0.164,53.06,890,5.797,0.2670868,83.1,0.796,0.02494024,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 11:55:00",6636,12.36,31.73,0.327,55.53,32.81,0.454,68.08,31.41,0.258,50.93,902,56.48,0.2706999,91.2,6.193,0.02735256,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 12:00:00",6637,12.35,31.86,0.107,57.66,33.05,0.121,70.14,31.67,0.238,54.01,882,101,0.2646442,83.2,6.293,0.02495382,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 12:05:00",6638,12.34,32.28,0.335,55.29,34.06,0.776,68.72,31.5,0.28,51.37,911,2.823,0.2731633,261,180.1,0.07828707,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 12:10:00",6639,12.34,32.3,0.359,54.85,34.24,0.595,67.94,31.27,0.148,51.81,944,25.27,0.2832006,357.4,180.8,0.1072062,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 12:15:00",6640,12.36,32.44,0.106,55.77,34.75,0.175,68.89,31.77,0.129,51,438.5,305.8,0.1315381,373.9,235,0.1121787,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 12:20:00",6641,12.31,31.97,0.114,56.88,33.79,0.297,69.33,31.36,0.233,52.93,362.8,329.5,0.1088536,238.4,157.9,0.0715286,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 12:25:00",6642,12.38,31.87,0.228,56.92,33.42,0.274,69.73,31.14,0.127,53.84,694.5,371.8,0.2083641,144,20,0.04318875,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 12:30:00",6643,12.36,32.82,0.409,56.17,35.5,1.161,69.6,31.96,0.383,52.82,602.5,353.3,0.1807451,123.4,22.13,0.03701793,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 12:35:00",6644,12.34,32.69,0.206,54.18,35.43,0.299,67.33,31.92,0.278,50.52,157.7,76.86,0.04731358,844,212.8,0.2531005,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-09-30 12:40:00",6645,12.33,32.53,0.233,52.89,35.14,0.285,65.61,31.73,0.186,49.54,566.2,67.44,0.1698577,994,27.11,0.2981273,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
