"TOA5","CR1000","CR1000","39246","CR1000.Std.27","CPU:PSH-Climate_v3.0.CR1","28515","CLData"
"TIMESTAMP","RECORD","Batt_Volt_Min","AirTC_Avg","AirTC_Std","RH","AirTC_2_Avg","AirTC_2_Std","RH_2","AirTC_3_Avg","AirTC_3_Std","RH_3","SlrW_Avg","SlrW_Std","SlrMJ_Tot","SlrW_2_Avg","SlrW_2_Std","SlrMJ_2_Tot","Rain_mm_Tot","SrlNum","ProgNam","OSVer","StatName","MsgVar","FanStatus","Tach_Tot"
"TS","RN","Volts","Deg C","Deg C","%","Deg C","Deg C","%","Deg C","Deg C","%","W/m²","W/m²","MJ/m²","W/m²","W/m²","MJ/m²","mm","","","","","","","RPM"
"","","Min","Avg","Std","Smp","Avg","Std","Smp","Avg","Std","Smp","Avg","Std","Tot","Avg","Std","Tot","Tot","Smp","Smp","Smp","Smp","Smp","Smp","Tot"
"2016-05-03 11:25:00",33721,12.87,29.8,0.148,77.17,30.04,0.152,1.353,29.27,0.138,72.91,350.3,64.73,0.1050983,354.9,69.79,0.1064689,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 11:30:00",33722,13.25,29.99,0.162,76.46,30.22,0.162,1.184,29.39,0.064,72.51,583.3,190.6,0.1749913,587.5,181.2,0.1762486,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 11:35:00",33723,13.01,30.16,0.147,74.54,30.36,0.15,1.217,29.48,0.075,71.12,384.8,127.9,0.1154493,393,119.7,0.1178887,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 11:40:00",33724,13.05,30.43,0.108,76.87,30.61,0.098,1.15,29.87,0.151,71.9,335.9,8.68,0.1007824,331,5.114,0.09930056,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 11:45:00",33725,13.3,30.49,0.148,72.91,30.67,0.13,1.285,29.97,0.17,68.58,588.7,197.1,0.1766101,597.1,204.5,0.1791177,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 11:50:00",33726,13.27,31.21,0.31,71.32,31.42,0.323,1.319,30.7,0.247,68.35,750.6,16.36,0.2251703,731.7,38.69,0.2194975,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 11:55:00",33727,13.26,31.51,0.279,71.76,31.72,0.246,1.217,31.17,0.193,67.26,538.6,131,0.1615685,658.9,171.8,0.1976622,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 12:00:00",33728,13.26,31.15,0.219,72.57,31.33,0.215,1.319,30.81,0.124,67.02,688,149,0.206392,761.1,149.4,0.2283396,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 12:05:00",33729,13.26,31.09,0.169,70.94,31.27,0.175,1.217,30.67,0.122,66.71,476.2,135.7,0.1428655,580,189.2,0.1740142,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 12:10:00",33730,13.25,31.23,0.214,69.31,31.44,0.194,1.183,30.92,0.168,64.64,337.4,18.09,0.1012243,419.2,124.5,0.1257557,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 12:15:00",33731,13.2,31.13,0.164,71.47,31.3,0.172,1.285,30.98,0.177,66.6,303.5,2.373,0.09106371,310.3,4.2,0.09309704,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 12:20:00",33732,13.11,31.04,0.119,70.08,31.2,0.118,1.318,30.69,0.06,65.69,317.2,6.282,0.09517148,547.1,160.1,0.1641302,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 12:25:00",33733,13.06,31.09,0.172,72.11,31.25,0.163,1.251,30.67,0.078,67.38,310.5,14.22,0.09313715,402.5,111.2,0.1207435,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 12:30:00",33734,13.08,31.4,0.273,70.72,31.57,0.286,1.149,30.95,0.157,66.4,274.4,6.262,0.08231879,299.9,11.36,0.08997486,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 12:35:00",33735,12.63,31.63,0.146,69.1,31.85,0.177,1.149,31.23,0.101,64.71,250,7.92,0.0749976,251.7,11.47,0.07552197,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 12:40:00",33736,12.63,31.42,0.18,70.66,31.63,0.201,1.454,31.19,0.152,66.53,257.7,16.54,0.07731367,264.6,33.86,0.07937407,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 12:45:00",33737,13.03,31.2,0.12,70.69,31.34,0.137,1.521,30.54,0.142,67.14,318.9,10.26,0.09566578,419.9,74.2,0.1259802,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 12:50:00",33738,13.07,31.58,0.159,70.18,31.75,0.186,1.285,30.86,0.115,65.62,296.6,10.26,0.08897825,292.2,14.85,0.08767483,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 12:55:00",33739,13.02,31.3,0.149,69.37,31.5,0.145,1.183,30.81,0.11,65.99,295.6,7.781,0.08868648,366.7,97.6,0.1100044,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 13:00:00",33740,13.01,31.51,0.246,69.88,31.67,0.28,1.183,30.89,0.189,66.33,322.1,11.78,0.09664434,413,109.1,0.1238928,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 13:05:00",33741,13.02,32.12,0.097,63.05,32.36,0.109,1.251,31.54,0.111,59.63,350.2,2.946,0.1050494,696.5,75.78,0.2089628,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 13:10:00",33742,13.02,32.31,0.45,61.53,32.53,0.411,1.183,31.61,0.273,58.42,338.5,4.772,0.1015572,715.6,26.66,0.2146687,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 13:15:00",33743,13.03,32.39,0.221,61.87,32.55,0.226,1.149,32.06,0.221,57.94,314.7,13.56,0.09439745,598,92.1,0.1794123,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 13:20:00",33744,13.02,32.68,0.322,61.63,32.82,0.308,1.183,32.15,0.221,57.64,420.8,57.97,0.126255,495.2,78.87,0.1485504,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 13:25:00",33745,13.02,32.06,0.166,61.93,32.21,0.175,1.251,31.37,0.148,58.76,333.7,7.712,0.1001064,422.6,58.39,0.1267763,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 13:30:00",33746,13.01,32.53,0.161,59.57,32.68,0.158,1.082,32.02,0.137,55.31,471.4,78.23,0.1414207,638,21.74,0.1913907,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 13:35:00",33747,13.07,32.58,0.124,62.71,32.71,0.133,1.082,32.21,0.078,58.86,492.9,48.67,0.147865,611.1,65.67,0.1833378,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 13:40:00",33748,13.04,32.63,0.175,59.57,32.75,0.176,1.285,32.15,0.078,55.81,395.4,21.14,0.1186335,621.5,92.1,0.1864578,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 13:45:00",33749,12.99,33,0.194,61.09,33.15,0.233,1.082,32.59,0.162,57.44,376.7,45.92,0.1130174,574.8,132.5,0.1724257,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 13:50:00",33750,12.99,33.17,0.175,60.41,33.32,0.208,1.251,33.1,0.078,55,323.3,2.66,0.09700078,458.1,115.8,0.1374409,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 13:55:00",33751,13,32.9,0.119,60.07,33.04,0.134,1.217,32.63,0.135,55.44,307.7,9.15,0.09230345,593.7,96,0.1781144,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 14:00:00",33752,13.1,32.91,0.139,60.07,33.02,0.13,1.116,32.51,0.142,55.37,286.5,11.56,0.08595206,405.1,107.1,0.121529,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 14:05:00",33753,13.05,32.7,0.203,59.6,32.82,0.195,1.048,32.36,0.29,55.85,394.3,80.1,0.1182936,520.5,121.1,0.1561425,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 14:10:00",33754,13.06,32.79,0.221,59.8,32.93,0.229,1.048,32.22,0.183,55.91,352.6,76.62,0.105795,410.6,120.1,0.1231724,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 14:15:00",33755,13.1,32.74,0.169,60.88,32.87,0.185,1.082,32.24,0.163,57,309.2,26.62,0.09276701,376.7,84.4,0.1130132,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 14:20:00",33756,13.06,32.63,0.135,61.59,32.74,0.157,1.048,32.12,0.068,58.08,283,16.77,0.08490752,382.3,79.77,0.11468,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 14:25:00",33757,13.04,32.88,0.142,61.19,32.99,0.16,1.048,32.41,0.074,57.54,350,78.94,0.1050034,414.2,88.8,0.1242728,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 14:30:00",33758,12.52,32.82,0.223,60.78,32.9,0.223,1.048,32.5,0.124,56.73,422.7,116,0.1268155,459.7,121.4,0.1379047,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 14:35:00",33759,12.24,32.66,0.105,60.82,32.78,0.104,1.183,32.17,0.058,57.47,253.6,19.4,0.0760748,258.2,15.24,0.07746321,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 14:40:00",33760,12.22,32.88,0.131,60.34,32.99,0.128,1.014,32.38,0.151,56.69,215,3.734,0.06450457,225.2,3.149,0.06757312,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 14:45:00",33761,12.28,32.82,0.126,61.09,32.91,0.146,0.98,32.59,0.106,56.93,264,61.35,0.07920498,299.5,69.28,0.08984718,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 14:50:00",33762,12.49,32.5,0.109,61.33,32.62,0.148,1.048,31.96,0.134,58.01,344.7,37.33,0.1034093,386.2,36.66,0.1158701,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 14:55:00",33763,12.25,32.38,0.109,61.87,32.47,0.103,0.98,31.68,0.052,58.65,293.8,53.7,0.08814326,302.5,62.47,0.09075274,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 15:00:00",33764,12.21,32.54,0.133,62.07,32.63,0.134,1.014,31.84,0.053,59.36,213.3,14.15,0.06400254,215,10.77,0.06449578,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 15:05:00",33765,12.21,32.67,0.117,62.07,32.75,0.106,0.98,32.04,0.073,58.55,198.6,4.435,0.05957675,222.3,13.3,0.06669477,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 15:10:00",33766,12.33,32.67,0.102,60.45,32.75,0.097,1.014,32.07,0.066,57.2,321.9,68.12,0.09656315,354.8,63.98,0.1064543,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-05-03 15:15:00",33767,12.43,32.51,0.079,62.75,32.61,0.104,1.048,31.84,0.07,59.91,304.4,82.7,0.09132914,331.7,80.6,0.09952316,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
