"","Group.1","x"
"190",2011-08-11,14.85422
"191",2011-08-12,13.39134
"192",2011-08-13,19.05084
"193",2011-08-14,18.88934
"194",2011-08-15,16.80072
"195",2011-08-16,16.37581
"196",2011-08-17,14.75819
"197",2011-08-18,18.30613
"198",2011-08-19,15.29419
"199",2011-08-20,14.95228
"200",2011-08-21,20.21088
"201",2011-08-22,12.96056
"202",2011-08-23,11.04534
"203",2011-08-24,14.80523
"204",2011-08-25,19.61802
"205",2011-08-26,17.46324
"206",2011-08-27,20.49225
"207",2011-08-28,18.66165
"208",2011-08-29,13.34016
"209",2011-08-30,11.69709
"210",2011-08-31,13.97496
"211",2011-09-01,17.00906
"212",2011-09-02,17.98207
"213",2011-09-03,20.02868
"214",2011-09-04,20.45913
"215",2011-09-05,15.47944
"216",2011-09-06,15.04989
"217",2011-09-07,14.95125
"218",2011-09-08,18.12874
"219",2011-09-09,18.3207
"220",2011-09-10,17.05822
"221",2011-09-11,15.58822
"222",2011-09-12,14.41478
"223",2011-09-13,14.95125
"224",2011-09-14,16.02639
"225",2011-09-15,7.409628
"226",2011-09-16,4.056091
"227",2011-09-17,7.094389
"228",2011-09-18,8.653724
"229",2011-09-19,10.27476
"230",2011-09-20,15.4482
"231",2011-09-21,18.05224
"232",2011-09-22,17.73702
"233",2011-09-23,17.49048
"234",2011-09-24,15.78232
"235",2011-09-25,18.65806
"236",2011-09-26,18.9325
"237",2011-09-27,20.18125
"238",2011-09-28,16.96284
"239",2011-09-29,12.42616
"240",2011-09-30,10.77725
"241",2011-10-01,7.082712
"242",2011-10-02,5.447831
"243",2011-10-03,5.838356
"244",2011-10-04,7.693298
"245",2011-10-05,8.176164
"246",2011-10-06,6.72799
"247",2011-12-01,-13.3033
"248",2011-12-02,-3.354897
"249",2011-12-03,-3.156327
"250",2011-12-04,2.421412
"251",2011-12-05,5.643155
"252",2011-12-06,11.74658
"253",2011-12-07,1.725399
"254",2011-12-08,-2.323387
"255",2011-12-09,-0.9301813
"256",2011-12-10,-4.573115
"257",2011-12-11,-6.975319
"258",2011-12-12,-5.768038
"259",2011-12-13,-4.695312
"260",2011-12-14,1.884451
"261",2011-12-15,6.145058
"262",2011-12-16,2.898973
"263",2011-12-17,-3.675153
"264",2011-12-18,-3.27104
"265",2011-12-19,-3.298483
"266",2011-12-20,5.536712
"267",2011-12-21,8.528164
"268",2011-12-22,5.045989
"269",2011-12-23,3.641762
"270",2011-12-24,-0.5562708
"271",2011-12-25,-3.074136
"272",2011-12-26,0.3838101
"273",2011-12-27,2.111835
"274",2011-12-28,-3.172766
"275",2011-12-29,-4.383608
"276",2011-12-30,-1.43493
"277",2011-12-31,2.340855
"278",2012-01-01,0.8556817
"279",2012-01-02,-2.612959
"280",2012-01-03,-7.845725
"281",2012-01-04,-12.75807
"282",2012-01-05,-3.584054
"283",2012-01-06,0.2943187
"284",2012-01-07,2.763103
"285",2012-01-08,-2.229145
"286",2012-01-09,-3.03422
"287",2012-01-10,-3.953486
"288",2012-01-11,-1.242107
"289",2012-01-12,3.153214
"290",2012-01-13,-4.352679
"291",2012-01-14,-6.688019
"292",2012-01-15,-8.918387
"293",2012-01-16,-8.283577
"294",2012-01-17,2.860734
"295",2012-01-18,-7.244699
"296",2012-01-19,-8.967215
"297",2012-01-20,-3.973505
"298",2012-01-21,-3.967842
"299",2012-01-22,-2.597602
"300",2012-01-23,-1.042447
"301",2012-01-24,1.178264
"302",2012-01-25,-2.637668
"303",2012-01-26,4.081099
"304",2012-01-27,2.302211
"305",2012-01-28,-1.688837
"306",2012-01-29,-4.058318
"307",2012-01-30,-6.184663
"308",2012-01-31,3.042563
"309",2012-02-01,9.009727
"310",2012-02-02,2.8924
"311",2012-02-03,-3.522552
"312",2012-02-04,-1.62896
"313",2012-02-05,-1.986506
"314",2012-02-06,-4.05498
"315",2012-02-07,-1.207129
"316",2012-02-08,-2.354813
"317",2012-02-09,-4.85889
"318",2012-02-10,-5.085152
"319",2012-02-11,-6.237959
"320",2012-02-12,-8.419084
"321",2012-02-13,-8.699044
"322",2012-02-14,-0.1450195
"323",2012-02-15,2.376656
"324",2012-02-16,3.583996
"325",2012-02-17,0.4086225
"326",2012-02-18,-1.800228
"327",2012-02-19,-0.4293539
"328",2012-02-20,-2.575158
"329",2012-02-21,-2.979945
"330",2012-02-22,0.7128983
"331",2012-02-23,7.960442
"332",2012-02-24,4.670126
"333",2012-02-25,-0.6547157
"334",2012-02-26,-5.60081
"335",2012-02-27,-1.727493
"336",2012-02-28,-1.082247
"337",2012-02-29,3.01125
"338",2012-03-01,3.732818
"339",2012-03-02,0.5493029
"340",2012-03-03,3.323181
"341",2012-03-04,-1.472192
"342",2012-03-05,-4.108514
"343",2012-03-06,-6.279869
"344",2012-03-07,-0.06650239
"345",2012-03-08,10.13245
"346",2012-03-09,2.572729
"347",2012-03-10,-3.130971
"348",2012-03-11,0.4346591
"349",2012-03-12,3.739385
"350",2012-03-13,11.39099
"351",2012-03-14,11.23113
"352",2012-03-15,11.5114
"353",2012-03-16,10.00304
"354",2012-03-17,10.13402
"355",2012-03-18,10.01687
"356",2012-03-19,12.70491
"357",2012-03-20,14.96501
"358",2012-03-21,12.76715
"359",2012-03-22,13.72635
"360",2012-03-23,12.37948
"361",2012-03-24,12.86682
"362",2012-03-25,9.34241
"363",2012-03-26,3.317892
"364",2012-03-27,-3.766646
"365",2012-03-28,7.423596
"366",2012-03-29,7.457766
"367",2012-03-30,1.396227
"368",2012-03-31,8.460554
"369",2012-04-01,7.449224
"370",2012-04-02,5.588582
"371",2012-04-03,2.074355
"372",2012-04-04,11.05458
"373",2012-04-05,2.933884
"374",2012-04-06,-0.2029152
"375",2012-04-07,-0.5700704
"376",2012-04-08,2.177269
"377",2012-04-09,4.373096
"378",2012-04-10,2.980676
"379",2012-04-11,-0.1422031
"380",2012-04-12,-0.09935224
"381",2012-04-13,2.372517
"382",2012-04-14,5.844049
"383",2012-04-15,13.55103
"384",2012-04-16,13.30858
"385",2012-04-17,9.841134
"386",2012-04-18,8.168834
"387",2012-04-19,6.662902
"388",2012-04-20,6.961067
"389",2012-04-21,10.22229
"390",2012-04-22,5.548303
"391",2012-04-23,2.881413
"392",2012-04-24,1.688315
"393",2012-04-25,2.274893
"394",2012-04-26,11.164
"395",2012-04-27,4.857177
"396",2012-04-28,2.469749
"397",2012-04-29,3.696679
"398",2012-04-30,5.9848
"399",2012-05-01,14.12175
"400",2012-05-02,16.6335
"401",2012-05-03,14.60662
"402",2012-05-04,16.26122
"403",2012-05-05,15.25136
"404",2012-05-06,15.9277
"405",2012-05-07,14.44433
"406",2012-05-08,13.46898
"407",2012-05-09,12.41365
"408",2012-05-10,7.777501
"409",2012-05-11,3.740139
"410",2012-05-12,7.54684
"411",2012-05-13,12.38111
"412",2012-05-14,15.63934
"413",2012-05-15,16.89079
"414",2012-05-16,14.35127
"415",2012-05-17,9.481116
"416",2012-05-18,6.474975
"417",2012-05-19,9.011278
"418",2012-05-20,11.89297
"419",2012-05-21,17.30959
"420",2012-05-22,17.01844
"421",2012-05-23,14.1526
"422",2012-05-24,14.80826
"423",2012-05-25,17.93066
"424",2012-05-26,17.93084
"425",2012-05-27,19.1755
"426",2012-05-28,17.15009
"427",2012-05-29,19.68554
"428",2012-05-30,15.68461
"429",2012-05-31,13.68169
"430",2012-06-01,16.47729
"431",2012-06-02,10.17394
"432",2012-06-03,9.204797
"433",2012-06-04,11.57307
"434",2012-06-05,11.6893
"435",2012-06-06,11.42815
"436",2012-06-07,10.96265
"437",2012-06-08,10.62211
"438",2012-06-09,14.02478
"439",2012-06-10,15.29428
"440",2012-06-11,16.3182
"441",2012-06-12,18.21492
"442",2012-06-13,12.9512
"443",2012-06-14,11.14483
"444",2012-06-15,14.37428
"445",2012-06-16,13.54745
"446",2012-06-17,12.63574
"447",2012-06-18,15.26184
"448",2012-06-19,17.98183
"449",2012-06-20,19.58876
"450",2012-06-21,20.3595
"451",2012-06-22,19.67137
"452",2012-06-23,16.65642
"453",2012-06-24,14.90229
"454",2012-06-25,15.43554
"455",2012-06-26,9.039947
"456",2012-06-27,11.58248
"457",2012-06-28,15.54147
"458",2012-06-29,20.30047
"459",2012-06-30,17.08495
"460",2012-07-01,20.30698
"461",2012-07-02,17.95861
"462",2012-07-03,18.71997
"463",2012-07-04,18.8099
"464",2012-07-05,20.67159
"465",2012-07-06,21.13446
"466",2012-07-07,22.35349
"467",2012-07-08,22.09965
"468",2012-07-09,20.20724
"469",2012-07-10,17.42595
"470",2012-07-11,18.25608
"471",2012-07-12,16.95188
"472",2012-07-13,18.35375
"473",2012-07-14,19.2506
"474",2012-07-15,20.86853
"475",2012-07-16,19.91634
"476",2012-07-17,20.09945
"477",2012-07-18,21.47379
"478",2012-07-19,20.37616
"479",2012-07-20,20.11573
"480",2012-07-21,17.60214
"481",2012-07-22,17.47682
"482",2012-07-23,20.54219
"483",2012-07-24,20.35459
"484",2012-07-25,16.74235
"485",2012-07-26,19.24653
"486",2012-07-27,19.9615
"487",2012-07-28,18.75741
"488",2012-07-29,17.05768
"489",2012-07-30,17.17163
"490",2012-07-31,18.93972
"491",2012-08-01,17.09797
"492",2012-08-02,18.76596
"493",2012-08-03,20.85307
"494",2012-08-04,22.49968
"495",2012-08-05,22.88045
"496",2012-08-06,20.89295
"497",2012-08-07,19.82641
"498",2012-08-08,20.1605
"499",2012-08-09,18.45141
"500",2012-08-10,19.52569
"501",2012-08-11,17.81741
"502",2012-08-12,14.46977
"503",2012-08-13,15.136
"504",2012-08-14,19.37634
"505",2012-08-15,16.71522
"506",2012-08-16,15.31197
"507",2012-08-17,16.25788
"508",2012-08-18,15.41331
"509",2012-08-19,16.48362
"510",2012-08-20,15.33294
"511",2012-08-21,14.61582
"512",2012-08-22,13.72885
"513",2012-08-23,15.48817
"514",2012-08-24,16.59685
"515",2012-08-25,18.35378
"516",2012-08-26,18.93972
"517",2012-08-27,18.85794
"518",2012-08-28,16.91404
"519",2012-08-29,15.09174
"520",2012-08-30,14.55565
"521",2012-08-31,18.35253
"522",2012-09-01,20.57759
"523",2012-09-02,21.34953
"524",2012-09-03,21.4301
"525",2012-09-04,21.47894
"526",2012-09-05,21.77679
"527",2012-09-06,21.67263
"528",2012-09-07,19.37919
"529",2012-09-08,14.67043
"530",2012-09-09,11.21207
"531",2012-09-10,10.02239
"532",2012-09-11,8.233549
"533",2012-09-12,10.37483
"534",2012-09-13,12.36495
"535",2012-09-14,11.25242
"536",2012-09-15,11.43221
"537",2012-09-16,10.07257
"538",2012-09-17,10.80082
"539",2012-09-18,15.60954
"540",2012-09-19,8.713637
"541",2012-09-20,7.611314
"542",2012-09-21,12.16826
"543",2012-09-22,13.37662
"544",2012-09-23,6.163788
"545",2012-09-24,5.907273
"546",2012-09-25,6.387981
"547",2012-09-26,12.75523
"548",2012-09-27,15.63566
"549",2012-09-28,14.18247
"550",2012-09-29,9.385893
"551",2012-09-30,8.118054
"552",2012-10-01,7.194736
"553",2012-10-02,14.35834
"554",2012-10-03,16.02991
"555",2012-10-04,13.44773
"556",2012-10-05,12.62516
"557",2012-10-06,7.404483
"558",2012-10-07,5.562762
"559",2012-10-08,2.667085
"560",2012-10-09,4.671684
"561",2012-10-10,6.684389
"562",2012-10-11,1.96912
"563",2012-10-12,2.919622
"564",2012-10-13,-0.2984703
"565",2012-10-14,8.733851
"566",2012-10-15,9.007649
"567",2012-10-16,5.959043
"568",2012-10-17,3.814204
"569",2012-10-18,9.20126
"570",2012-10-19,9.714214
"571",2012-10-20,5.936657
"572",2012-10-21,4.190422
"573",2012-10-22,4.324698
"574",2012-10-23,11.21089
"575",2012-10-24,13.53725
"576",2012-10-25,12.47707
"577",2012-10-26,14.46322
"578",2012-10-27,12.98388
"579",2012-10-28,9.842305
"580",2012-10-29,4.448356
"581",2012-10-30,3.433015
"582",2012-10-31,2.846437
"583",2012-11-01,2.448591
"584",2012-11-02,0.4799944
"585",2012-11-03,3.094165
"586",2012-11-04,0.07792901
"587",2012-11-05,-1.786671
"588",2012-11-06,-3.209616
"589",2012-11-07,0.1375078
"590",2012-11-08,-2.126868
"591",2012-11-09,-1.061185
"592",2012-11-10,1.246885
"593",2012-11-11,4.422737
"594",2012-11-12,10.66771
"595",2012-11-13,-2.391118
"596",2012-11-14,-3.057026
"597",2012-11-15,-2.255793
"598",2012-11-16,-1.836665
"599",2012-11-17,-2.228523
"600",2012-11-18,-1.242516
"601",2012-11-19,0.733711
"602",2012-11-20,-0.3684327
"603",2012-11-21,-0.5649517
"604",2012-11-22,-0.8638828
"605",2012-11-23,1.249791
"606",2012-11-24,-0.5844728
"607",2012-11-25,-1.912047
"608",2012-11-26,-1.763943
"609",2012-11-27,1.234329
"610",2012-11-28,-2.356303
"611",2012-11-29,-2.887741
"612",2012-11-30,-2.472681
"613",2012-12-01,-1.712889
"614",2012-12-02,1.10905
"615",2012-12-03,9.255361
"616",2012-12-04,10.28046
"617",2012-12-05,1.695399
"618",2012-12-06,-5.237337
"619",2012-12-07,1.689128
"620",2012-12-08,2.608125
"621",2012-12-09,8.522731
"622",2012-12-10,8.57399
"623",2012-12-11,-1.06769
"624",2012-12-12,-1.319655
"625",2012-12-13,-4.279838
"626",2012-12-14,-3.774536
"627",2012-12-15,0.4695695
"628",2012-12-16,4.440222
"629",2012-12-17,3.722235
"630",2012-12-18,2.073197
"631",2012-12-19,-0.6576341
"632",2012-12-20,1.034602
"633",2012-12-21,1.284035
"634",2012-12-22,-4.504869
"635",2012-12-23,-5.840341
"636",2012-12-24,-2.423768
"637",2012-12-25,-1.323947
"638",2012-12-26,-1.1628
"639",2012-12-27,-0.991539
"640",2012-12-28,-2.548616
"641",2012-12-29,-0.3105769
"642",2012-12-30,-5.628738
"643",2012-12-31,-6.232615
"644",2013-01-01,1.347498
"645",2013-01-02,-3.522145
"646",2013-01-03,-6.891487
"647",2013-01-04,-5.304888
"648",2013-01-05,-5.542195
"649",2013-01-06,-2.366892
"650",2013-01-07,-1.382073
"651",2013-01-08,-2.815041
"652",2013-01-09,-0.6503093
"653",2013-01-10,0.7128983
"654",2013-01-11,2.984803
"655",2013-01-12,2.76107
"656",2013-01-13,7.545214
"657",2013-01-14,3.543659
"658",2013-01-15,1.896172
"659",2013-01-16,0.6937198
"660",2013-01-17,0.6998817
"661",2013-01-18,-2.657474
"662",2013-01-19,-3.296122
"663",2013-01-20,-2.053697
"664",2013-01-21,-4.066604
"665",2013-01-22,-12.8358
"666",2013-01-23,-13.67674
"667",2013-01-24,-13.0405
"668",2013-01-25,-13.03684
"669",2013-01-26,-6.764521
"670",2013-01-27,-5.665329
"671",2013-01-28,-1.387345
"672",2013-01-29,7.70004
"673",2013-01-30,11.36293
"674",2013-01-31,-1.740543
"675",2013-02-01,-10.96485
"676",2013-02-02,-11.81953
"677",2013-02-03,-4.241724
"678",2013-02-04,-8.481748
"679",2013-02-05,-3.146681
"680",2013-02-06,-3.753677
"681",2013-02-07,-4.255025
"682",2013-02-08,-0.3610082
"683",2013-02-09,-5.394401
"684",2013-02-10,-7.013977
"685",2013-02-11,1.299899
"686",2013-02-12,0.9194823
"687",2013-02-13,-1.796373
"688",2013-02-14,-3.677596
"689",2013-02-15,0.1271256
"690",2013-02-16,-3.624284
"691",2013-02-17,-7.111631
"692",2013-02-18,-10.18677
"693",2013-02-19,1.445122
"694",2013-02-20,-5.350329
"695",2013-02-21,-7.579594
"696",2013-02-22,-4.255025
"697",2013-02-23,-0.7247481
"698",2013-02-24,-1.232644
"699",2013-02-25,-5.628791
"700",2013-02-26,-3.081623
"701",2013-02-27,2.879044
"702",2013-02-28,-0.7080095
"703",2013-03-01,-0.6282687
"704",2013-03-02,-3.001158
"705",2013-03-03,-4.442694
"706",2013-03-04,-5.769189
"707",2013-03-05,-3.815535
"708",2013-03-06,0.006316586
"709",2013-03-07,0.08116019
"710",2013-03-08,-0.5936959
"711",2013-03-09,-4.8418
"712",2013-03-10,0.03268137
"713",2013-03-11,3.83737
"714",2013-03-12,1.06348
"715",2013-03-13,-1.922913
"716",2013-03-14,-2.644843
"717",2013-03-15,-2.820015
"718",2013-03-16,1.104229
"719",2013-03-17,0.561982
"720",2013-03-18,-0.9004104
"721",2013-03-19,0.5859859
"722",2013-03-20,-3.190948
"723",2013-03-21,-4.889814
"724",2013-03-22,-4.592349
"725",2013-03-23,-4.597636
"726",2013-03-24,-2.583711
"727",2013-03-25,-0.5090865
"728",2013-03-26,0.1759374
"729",2013-03-27,-1.727003
"730",2013-03-28,0.9081609
"731",2013-03-29,1.271788
"732",2013-03-30,0.3659121
"733",2013-03-31,4.76402
"734",2013-04-01,2.841549
"735",2013-04-02,-4.059687
"736",2013-04-03,-4.047887
"737",2013-04-04,-5.760046
"738",2013-04-05,2.007302
"739",2013-04-06,-2.784244
"740",2013-04-07,3.718982
"741",2013-04-08,9.792322
"742",2013-04-09,13.97668
"743",2013-04-10,17.42073
"744",2013-04-11,14.4672
"745",2013-04-12,11.22039
"746",2013-04-13,5.022624
"747",2013-04-14,4.172255
"748",2013-04-15,10.72258
"749",2013-04-16,11.15236
"750",2013-04-17,13.14624
"751",2013-04-18,14.65825
"752",2013-04-19,10.84324
"753",2013-04-20,4.415083
"754",2013-04-21,-0.1799572
"755",2013-04-22,1.142825
"756",2013-04-23,3.553423
"757",2013-04-24,8.258386
"758",2013-04-25,4.227469
"759",2013-04-26,2.415658
"760",2013-04-27,5.206197
"761",2013-04-28,10.51396
"762",2013-04-29,10.67137
"763",2013-04-30,11.05986
"764",2013-05-01,9.850878
"765",2013-05-02,4.552899
"766",2013-05-03,5.9848
"767",2013-05-04,3.708272
"768",2013-05-05,2.122093
"769",2013-05-06,7.298307
"770",2013-05-07,12.70857
"771",2013-05-08,9.694683
"772",2013-05-09,8.912435
"773",2013-05-10,12.61673
"774",2013-05-11,14.63178
"775",2013-05-12,6.316679
"776",2013-05-13,2.612186
"777",2013-05-14,0.07830943
"778",2013-05-15,8.767619
"779",2013-05-16,16.7897
"780",2013-05-17,12.30355
"781",2013-05-18,14.71641
"782",2013-05-19,14.61195
"783",2013-05-20,17.97895
"784",2013-05-21,16.46347
"785",2013-05-22,17.92739
"786",2013-05-23,15.29427
"787",2013-05-24,5.155522
"788",2013-05-25,2.89795
"789",2013-05-26,4.06967
"790",2013-05-27,5.55127
"791",2013-05-28,12.1583
"792",2013-05-29,16.45702
"793",2013-05-30,17.25026
"794",2013-05-31,16.5692
"795",2013-06-01,18.13644
"796",2013-06-02,19.6909
"797",2013-06-03,15.7458
"798",2013-06-04,10.21473
"799",2013-06-05,11.72896
"800",2013-06-06,14.97593
"801",2013-06-07,16.90443
"802",2013-06-08,15.23515
"803",2013-06-09,14.6585
"804",2013-06-10,17.52123
"805",2013-06-11,16.28117
"806",2013-06-12,16.95442
"807",2013-06-13,16.60293
"808",2013-06-14,14.26516
"809",2013-06-15,12.51861
"810",2013-06-16,14.55673
"811",2013-06-17,17.82702
"812",2013-06-18,18.06534
"813",2013-06-19,16.95832
"814",2013-06-20,17.12005
"815",2013-06-21,14.55079
"816",2013-06-22,16.84134
"817",2013-06-23,18.06378
"818",2013-06-24,18.84735
"819",2013-06-25,18.89047
"820",2013-06-26,18.20603
"821",2013-06-27,18.69556
"822",2013-06-28,18.82496
"823",2013-06-29,16.10065
"824",2013-06-30,17.96309
"825",2013-07-01,20.9312
"826",2013-07-02,21.67222
"827",2013-07-03,21.56438
"828",2013-07-04,21.77191
"829",2013-07-05,21.45248
"830",2013-07-06,20.06365
"831",2013-07-07,20.38999
"832",2013-07-08,18.57918
"833",2013-07-09,20.11003
"834",2013-07-10,21.79022
"835",2013-07-11,21.11311
"836",2013-07-12,17.91445
"837",2013-07-13,18.72895
"838",2013-07-14,21.46952
"839",2013-07-15,20.34035
"840",2013-07-16,21.14932
"841",2013-07-17,21.2785
"842",2013-07-18,22.15036
"843",2013-07-19,21.21685
"844",2013-07-20,20.54729
"845",2013-07-21,19.39954
"846",2013-07-22,20.11166
"847",2013-07-23,20.50231
"848",2013-07-24,17.13377
"849",2013-07-25,13.94921
"850",2013-07-26,12.65104
"851",2013-07-27,18.93931
"852",2013-07-28,17.64283
"853",2013-07-29,13.0388
"854",2013-07-30,13.21412
"855",2013-07-31,16.02457
"856",2013-08-01,18.01884
"857",2013-08-02,16.50275
"858",2013-08-03,17.02659
"859",2013-08-04,14.37802
"860",2013-08-05,12.31321
"861",2013-08-06,17.81663
"862",2013-08-07,19.79955
"863",2013-08-08,21.86959
"864",2013-08-09,22.04496
"865",2013-08-10,19.13504
"866",2013-08-11,19.30839
"867",2013-08-12,19.8199
"868",2013-08-13,19.76984
"869",2013-08-14,10.70417
"870",2013-08-15,10.36181
"871",2013-08-16,11.19295
"872",2013-08-17,11.29047
"873",2013-08-18,15.73077
"874",2013-08-19,15.82786
"875",2013-08-20,17.19695
"876",2013-08-21,19.47484
"877",2013-08-22,19.1619
"878",2013-08-23,15.4087
"879",2013-08-24,13.1956
"880",2013-08-25,13.77886
"881",2013-08-26,15.63179
"882",2013-08-27,17.9989
"883",2013-08-28,20.84412
"884",2013-08-29,18.87338
"885",2013-08-30,18.2082
"886",2013-08-31,20.45551
"887",2013-09-01,18.50042
"888",2013-09-02,19.90047
"889",2013-09-03,14.57363
"890",2013-09-04,12.31562
"891",2013-09-05,13.47744
"892",2013-09-06,9.54015
"893",2013-09-07,11.08116
"894",2013-09-08,14.75591
"895",2013-09-09,15.03426
"896",2013-09-10,18.74442
"897",2013-09-11,20.84249
"898",2013-09-12,18.73951
"899",2013-09-13,11.69667
"900",2013-09-14,6.797349
"901",2013-09-15,7.727246
"902",2013-09-16,12.78325
"903",2013-09-17,7.885132
"904",2013-09-18,6.979717
"905",2013-09-19,10.01847
"906",2013-09-20,13.24235
"907",2013-09-21,14.55707
"908",2013-09-22,9.139596
"909",2013-09-23,7.611844
"910",2013-09-24,5.685628
"911",2013-09-25,8.175619
"912",2013-09-26,9.9728
"913",2013-09-27,9.049391
"914",2013-09-28,10.02209
