"","Group.1","x"
"913",2013-10-26,-1.643375
"914",2013-10-27,4.099741
"915",2013-10-28,2.469747
"916",2013-10-29,3.06813
"917",2013-10-30,11.43285
"918",2013-10-31,14.17134
"919",2013-11-01,10.92591
"920",2013-11-02,5.889603
"921",2013-11-03,1.56098
"922",2013-11-04,-3.149814
"923",2013-11-05,-0.2650025
"924",2013-11-06,10.28046
"925",2013-11-07,6.193882
"926",2013-11-08,-0.5515328
"927",2013-11-09,-1.704663
"928",2013-11-10,3.64414
"929",2013-11-11,-0.1706828
"930",2013-11-12,-3.623063
"931",2013-11-13,-3.743089
"932",2013-11-14,-4.499581
"933",2013-11-15,0.4687557
"934",2013-11-16,6.254892
"935",2013-11-17,10.27802
"936",2013-11-18,8.316493
"937",2013-11-19,-0.0480965
"938",2013-11-20,-2.977674
"939",2013-11-21,0.3231337
"940",2013-11-22,6.556796
"941",2013-11-23,-1.302119
"942",2013-11-24,-6.747019
"943",2013-11-25,-8.869547
"944",2013-11-26,-0.4700398
"945",2013-11-27,-3.689906
"946",2013-11-28,-7.740744
"947",2013-11-29,-6.227792
"948",2013-11-30,-6.669446
"949",2013-12-01,-5.353715
"950",2013-12-02,2.763103
"951",2013-12-03,-0.1169493
"952",2013-12-04,2.396938
"953",2013-12-05,10.76861
"954",2013-12-06,3.470845
"955",2013-12-07,-2.573168
"956",2013-12-08,-4.548003
"957",2013-12-09,-1.117706
"958",2013-12-10,-6.558142
"959",2013-12-11,-8.23475
"960",2013-12-12,-7.883977
"961",2013-12-13,-8.154992
"962",2013-12-14,-0.867944
"963",2013-12-15,-1.703011
"964",2013-12-16,0.157633
"965",2013-12-17,-1.166449
"966",2013-12-18,-3.421284
"967",2013-12-19,-3.272192
"968",2013-12-20,2.763042
"969",2013-12-21,8.55453
"970",2013-12-22,14.8693
"971",2013-12-23,1.456433
"972",2013-12-24,-7.487223
"973",2013-12-25,-9.197536
"974",2013-12-26,-4.616203
"975",2013-12-27,-3.34086
"976",2013-12-28,-1.240081
"977",2013-12-29,2.943712
"978",2013-12-30,-0.4586471
"979",2013-12-31,-4.98911
"980",2014-01-01,-4.987483
"981",2014-01-02,-3.011933
"982",2014-01-03,-13.22326
"983",2014-01-04,-13.55496
"984",2014-01-05,-3.826832
"985",2014-01-06,-13.88299
"986",2014-01-07,-17.21388
"987",2014-01-08,-15.09055
"988",2014-01-09,-6.489888
"989",2014-01-10,-0.0185038
"990",2014-01-11,2.616657
"991",2014-01-12,1.130263
"992",2014-01-13,-0.5798633
"993",2014-01-14,1.074122
"994",2014-01-15,-0.3203392
"995",2014-01-16,-5.508344
"996",2014-01-17,-3.995953
"997",2014-01-18,-9.842513
"998",2014-01-19,-9.307405
"999",2014-01-20,-2.58167
"1000",2014-01-21,-8.530997
"1001",2014-01-22,-17.26084
"1002",2014-01-23,-17.7095
"1003",2014-01-24,-18.847
"1004",2014-01-25,-9.280953
"1005",2014-01-26,-13.52891
"1006",2014-01-27,-9.519818
"1007",2014-01-28,-13.63758
"1008",2014-01-29,-18.05636
"1009",2014-01-30,-15.92738
"1010",2014-01-31,-4.315458
"1011",2014-02-01,-1.487005
"1012",2014-02-02,2.079706
"1013",2014-02-03,0.8340613
"1014",2014-02-04,-3.329302
"1015",2014-02-05,-1.068894
"1016",2014-02-06,-4.493287
"1017",2014-02-07,-6.915886
"1018",2014-02-08,-5.270419
"1019",2014-02-09,-5.645479
"1020",2014-02-10,-7.556751
"1021",2014-02-11,-12.30508
"1022",2014-02-12,-12.45688
"1023",2014-02-13,-7.453443
"1024",2014-02-14,-4.033481
"1025",2014-02-15,-5.00986
"1026",2014-02-16,-5.429399
"1027",2014-02-17,-11.08137
"1028",2014-02-18,-3.904368
"1029",2014-02-19,2.648727
"1030",2014-02-20,0.4439462
"1031",2014-02-21,2.794358
"1032",2014-02-22,1.293729
"1033",2014-02-23,4.975551
"1034",2014-02-24,-3.234178
"1035",2014-02-25,-4.406391
"1036",2014-02-26,-7.360267
"1037",2014-02-27,-8.6905
"1038",2014-02-28,-14.36431
"1039",2014-03-01,-7.431472
"1040",2014-03-02,1.785999
"1041",2014-03-03,-15.87988
"1042",2014-03-04,-16.54841
"1043",2014-03-05,-10.18799
"1044",2014-03-06,-6.816039
"1045",2014-03-07,-3.052381
"1046",2014-03-08,-3.776863
"1047",2014-03-09,1.292909
"1048",2014-03-10,1.541054
"1049",2014-03-11,8.21846
"1050",2014-03-12,-0.8257083
"1051",2014-03-13,-8.000766
"1052",2014-03-14,-5.120954
"1053",2014-03-15,4.938939
"1054",2014-03-16,-2.16301
"1055",2014-03-17,-4.767738
"1056",2014-03-18,-2.82613
"1057",2014-03-19,0.7157465
"1058",2014-03-20,1.5761
"1059",2014-03-21,1.295356
"1060",2014-03-22,6.666562
"1061",2014-03-23,-2.271487
"1062",2014-03-24,-8.524892
"1063",2014-03-25,-5.327223
"1064",2014-03-26,-6.502876
"1065",2014-03-27,-6.645238
"1066",2014-03-28,7.075856
"1067",2014-03-29,8.070796
"1068",2014-03-30,1.576851
"1069",2014-03-31,1.494333
"1070",2014-04-01,2.997349
"1071",2014-04-02,9.304173
"1072",2014-04-03,10.18405
"1073",2014-04-04,9.49454
"1074",2014-04-05,3.470845
"1075",2014-04-06,-1.948854
"1076",2014-04-07,3.535934
"1077",2014-04-08,5.914827
"1078",2014-04-09,2.671512
"1079",2014-04-10,2.81266
"1080",2014-04-11,12.18158
"1081",2014-04-12,8.539412
"1082",2014-04-13,14.03844
"1083",2014-04-14,16.44732
"1084",2014-04-15,1.510641
"1085",2014-04-16,-3.111155
"1086",2014-04-17,-1.182636
"1087",2014-04-18,2.383503
"1088",2014-04-19,4.42355
"1089",2014-04-20,4.060688
"1090",2014-04-21,2.472188
"1091",2014-04-22,12.11019
"1092",2014-04-23,6.821147
"1093",2014-04-24,0.684298
"1094",2014-04-25,10.50622
"1095",2014-04-26,5.20091
"1096",2014-04-27,6.76826
"1097",2014-04-28,8.161106
"1098",2014-04-29,7.68923
"1099",2014-04-30,8.619549
"1100",2014-05-01,11.17513
"1101",2014-05-02,7.605027
"1102",2014-05-03,10.27924
"1103",2014-05-04,9.330211
"1104",2014-05-05,3.642514
"1105",2014-05-06,9.391632
"1106",2014-05-07,11.10177
"1107",2014-05-08,10.18283
"1108",2014-05-09,14.68421
"1109",2014-05-10,17.36581
"1110",2014-05-11,12.55927
"1111",2014-05-12,15.53719
"1112",2014-05-13,16.98499
"1113",2014-05-14,15.95606
"1114",2014-05-15,17.94883
"1115",2014-05-16,10.38669
"1116",2014-05-17,6.979066
"1117",2014-05-18,4.220539
"1118",2014-05-19,4.835399
"1119",2014-05-20,8.659531
"1120",2014-05-21,13.04707
"1121",2014-05-22,16.75756
"1122",2014-05-23,10.46044
"1123",2014-05-24,8.068081
"1124",2014-05-25,10.39924
"1125",2014-05-26,13.0997
"1126",2014-05-27,17.23966
"1127",2014-05-28,17.38554
"1128",2014-05-29,13.48962
"1129",2014-05-30,13.17052
"1130",2014-05-31,11.53357
"1131",2014-06-01,13.73226
"1132",2014-06-02,14.15176
"1133",2014-06-03,17.92495
"1134",2014-06-04,16.79742
"1135",2014-06-05,13.97321
"1136",2014-06-06,10.85005
"1137",2014-06-07,11.72337
"1138",2014-06-08,17.47523
"1139",2014-06-09,18.16149
"1140",2014-06-10,18.06638
"1141",2014-06-11,18.64225
"1142",2014-06-12,18.66545
"1143",2014-06-13,17.02689
"1144",2014-06-14,13.22848
"1145",2014-06-15,10.94745
"1146",2014-06-16,16.99216
"1147",2014-06-17,18.84205
"1148",2014-06-18,19.62335
"1149",2014-06-19,20.84412
"1150",2014-06-20,19.59406
"1151",2014-06-21,17.27835
"1152",2014-06-22,17.03685
"1153",2014-06-23,18.23818
"1154",2014-06-24,17.86869
"1155",2014-06-25,20.66955
"1156",2014-06-26,18.55313
"1157",2014-06-27,16.84027
"1158",2014-06-28,19.51552
"1159",2014-06-29,17.1818
"1160",2014-06-30,17.96186
"1161",2014-07-01,21.36133
"1162",2014-07-02,22.40594
"1163",2014-07-03,20.06284
"1164",2014-07-04,14.06409
"1165",2014-07-05,10.41077
"1166",2014-07-06,13.58239
"1167",2014-07-07,19.13504
"1168",2014-07-08,19.86872
"1169",2014-07-09,18.64266
"1170",2014-07-10,18.06034
"1171",2014-07-11,17.86625
"1172",2014-07-12,19.03737
"1173",2014-07-13,21.13496
"1174",2014-07-14,21.60874
"1175",2014-07-15,20.13404
"1176",2014-07-16,14.7554
"1177",2014-07-17,13.30872
"1178",2014-07-18,13.71233
"1179",2014-07-19,16.7504
"1180",2014-07-20,17.02126
"1181",2014-07-21,18.91285
"1182",2014-07-22,21.62543
"1183",2014-07-23,21.03985
"1184",2014-07-24,15.37522
"1185",2014-07-25,13.9923
"1186",2014-07-26,18.79325
"1187",2014-07-27,19.78083
"1188",2014-07-28,17.82514
"1189",2014-07-29,11.38163
"1190",2014-07-30,10.9473
"1191",2014-07-31,13.58675
"1192",2014-08-01,18.10962
"1193",2014-08-02,15.19433
"1194",2014-08-03,17.10996
"1195",2014-08-04,16.44216
"1196",2014-08-05,16.74842
"1197",2014-08-06,16.49755
"1198",2014-08-07,15.3499
"1199",2014-08-08,14.04025
"1200",2014-08-09,16.60566
"1201",2014-08-10,15.45619
"1202",2014-08-11,17.57424
"1203",2014-08-12,18.48321
"1204",2014-08-13,14.19314
"1205",2014-08-14,12.36266
"1206",2014-08-15,9.994317
"1207",2014-08-16,10.69178
"1208",2014-08-17,16.50754
"1209",2014-08-18,18.64692
"1210",2014-08-19,20.59997
"1211",2014-08-20,19.90901
"1212",2014-08-21,18.82833
"1213",2014-08-22,19.42521
"1214",2014-08-23,19.1358
"1215",2014-08-24,15.98147
"1216",2014-08-25,13.8775
"1217",2014-08-26,13.58457
"1218",2014-08-27,14.57241
"1219",2014-08-28,14.24973
"1220",2014-08-29,11.50959
"1221",2014-08-30,18.25793
"1222",2014-08-31,21.94283
"1223",2014-09-01,20.84086
"1224",2014-09-02,20.50353
"1225",2014-09-03,20.34564
"1226",2014-09-04,20.87993
"1227",2014-09-05,20.55114
"1228",2014-09-06,20.88848
"1229",2014-09-07,13.81296
"1230",2014-09-08,12.76574
"1231",2014-09-09,15.29206
"1232",2014-09-10,18.68181
"1233",2014-09-11,19.52162
"1234",2014-09-12,13.99895
"1235",2014-09-13,11.34275
"1236",2014-09-14,7.121079
"1237",2014-09-15,8.792582
"1238",2014-09-16,11.67244
"1239",2014-09-17,9.677647
"1240",2014-09-18,12.4612
"1241",2014-09-19,11.32892
"1242",2014-09-20,15.72865
"1243",2014-09-21,14.13124
"1244",2014-09-22,9.09717
"1245",2014-09-23,5.459999
"1246",2014-09-24,7.690053
"1247",2014-09-25,14.41415
"1248",2014-09-26,12.42468
"1249",2014-09-27,10.78054
"1250",2014-09-28,11.71054
"1251",2014-09-29,14.9783
"1252",2014-09-30,13.68373
"1253",2014-10-01,15.65585
"1254",2014-10-02,15.30311
"1255",2014-10-03,16.56149
"1256",2014-10-04,3.315263
"1257",2014-10-05,2.484624
"1258",2014-10-06,4.954572
"1259",2014-10-07,12.07238
"1260",2014-10-08,10.06943
"1261",2014-10-09,7.335557
"1262",2014-10-10,12.07753
"1263",2014-10-11,10.83451
"1264",2014-10-12,8.732223
"1265",2014-10-13,12.48767
"1266",2014-10-14,16.50441
"1267",2014-10-15,12.2045
"1268",2014-10-16,11.03388
"1269",2014-10-17,9.7679
"1270",2014-10-18,8.619264
"1271",2014-10-19,5.688244
"1272",2014-10-20,4.639956
"1273",2014-10-21,9.2495
"1274",2014-10-22,9.597066
"1275",2014-10-23,8.810741
"1276",2014-10-24,6.549529
"1277",2014-10-25,5.895298
"1278",2014-10-26,7.17911
"1279",2014-10-27,5.836729
"1280",2014-10-28,13.36122
"1281",2014-10-29,6.978157
"1282",2014-10-30,3.847536
"1283",2014-10-31,2.721959
"1284",2014-11-01,4.443882
"1285",2014-11-02,0.5870325
"1286",2014-11-03,0.9987983
"1287",2014-11-04,6.865485
"1288",2014-11-05,11.64825
"1289",2014-11-06,8.313664
"1290",2014-11-07,0.940875
"1291",2014-11-08,-1.835647
"1292",2014-11-09,3.372005
"1293",2014-11-10,2.602759
"1294",2014-11-11,4.032211
"1295",2014-11-12,3.267864
"1296",2014-11-13,0.9548709
"1297",2014-11-14,-4.937021
"1298",2014-11-15,-6.356574
"1299",2014-11-16,0.9080928
"1300",2014-11-17,2.007298
"1301",2014-11-18,-6.974094
"1302",2014-11-19,-10.23682
"1303",2014-11-20,-2.355322
"1304",2014-11-21,-5.957017
"1305",2014-11-22,-5.979971
"1306",2014-11-23,0.4135037
"1307",2014-11-24,9.352172
"1308",2014-11-25,5.497457
"1309",2014-11-26,0.7299166
"1310",2014-11-27,-0.2694935
"1311",2014-11-28,-4.40232
"1312",2014-11-29,-4.282493
"1313",2014-11-30,0.3467941
"1314",2014-12-01,4.981248
"1315",2014-12-02,1.301864
"1316",2014-12-03,1.227823
"1317",2014-12-04,-1.457784
"1318",2014-12-05,2.494554
"1319",2014-12-06,3.84835
"1320",2014-12-07,-2.660777
"1321",2014-12-08,-4.398045
"1322",2014-12-09,-0.3899656
"1323",2014-12-10,0.5135075
"1324",2014-12-11,-1.284825
"1325",2014-12-12,-2.291779
"1326",2014-12-13,-2.895638
"1327",2014-12-14,-1.277502
"1328",2014-12-15,1.510136
"1329",2014-12-16,2.607235
"1330",2014-12-17,-1.142127
"1331",2014-12-18,-2.264478
"1332",2014-12-19,-5.31018
"1333",2014-12-20,-5.890851
"1334",2014-12-21,-2.390788
"1335",2014-12-22,-1.465922
"1336",2014-12-23,0.3951386
"1337",2014-12-24,4.401305
"1338",2014-12-25,-0.1901667
"1339",2014-12-26,-2.48204
"1340",2014-12-27,1.102542
"1341",2014-12-28,7.897504
"1342",2014-12-29,1.94784
"1343",2014-12-30,-5.263785
"1344",2014-12-31,-7.697608
"1345",2015-01-01,-5.612092
"1346",2015-01-02,-2.712651
"1347",2015-01-03,-1.897459
"1348",2015-01-04,3.449354
"1349",2015-01-05,-5.502243
"1350",2015-01-06,-7.355789
"1351",2015-01-07,-13.71735
"1352",2015-01-08,-17.97334
"1353",2015-01-09,-7.233706
"1354",2015-01-10,-14.84756
"1355",2015-01-11,-10.43215
"1356",2015-01-12,0.7491006
"1357",2015-01-13,-6.492686
"1358",2015-01-14,-6.744199
"1359",2015-01-15,-6.222728
"1360",2015-01-16,-4.4461
"1361",2015-01-17,-6.076807
"1362",2015-01-18,0.2174351
"1363",2015-01-19,-1.532561
"1364",2015-01-20,-2.91361
"1365",2015-01-21,-2.280234
"1366",2015-01-22,-2.017448
"1367",2015-01-23,-4.836082
"1368",2015-01-24,0.516837
"1369",2015-01-25,2.061437
"1370",2015-01-26,-3.363918
"1371",2015-01-27,-5.147561
"1372",2015-01-28,-10.49684
"1373",2015-01-29,-8.602202
"1374",2015-01-30,-7.692723
"1375",2015-01-31,-10.14933
"1376",2015-02-01,-5.87599
"1377",2015-02-02,-6.071555
"1378",2015-02-03,-8.185916
"1379",2015-02-04,-4.266162
"1380",2015-02-05,-10.19125
"1381",2015-02-06,-13.18784
"1382",2015-02-07,-3.684059
"1383",2015-02-08,0.5493762
"1384",2015-02-09,1.120907
"1385",2015-02-10,-1.532968
"1386",2015-02-11,-1.453641
"1387",2015-02-12,-8.642076
"1388",2015-02-13,-14.11497
"1389",2015-02-14,-10.81262
"1390",2015-02-15,-14.96844
"1391",2015-02-16,-15.99571
"1392",2016-05-12,-52.60852
"1393",2016-05-13,-54.00386
"1394",2016-05-14,-61.18057
"1395",2016-05-15,-62.29895
"1396",2016-05-16,-2.259169
"1397",2016-05-17,9.396501
"1398",2016-05-18,9.711463
"1399",2016-05-19,5.752879
"1400",2016-05-20,7.131499
"1401",2016-05-21,-3.000605
"1402",2016-05-22,11.31521
"1403",2016-05-23,-70.01843
"1404",2016-05-24,-67.13103
"1405",2016-05-25,-59.69402
"1406",2016-05-26,-58.16555
"1407",2016-05-27,-59.53644
"1408",2016-05-28,-66.49314
"1409",2016-05-29,-63.07436
"1410",2016-05-30,-69.93649
"1411",2016-05-31,-69.64469
"1412",2016-06-01,-66.85094
"1413",2016-06-02,-59.31733
"1414",2016-06-03,-68.95175
"1415",2016-06-04,-68.27014
"1416",2016-06-05,-61.92212
"1417",2016-06-06,-49.39323
"1418",2016-06-07,-54.55344
"1419",2016-06-08,-67.12792
"1420",2016-06-09,-61.10624
"1421",2016-06-10,-70.87797
"1422",2016-06-11,-65.51452
"1423",2016-06-12,-62.03036
"1424",2016-06-13,-65.04853
"1425",2016-06-14,-31.35285
"1426",2016-06-15,-28.88971
"1427",2016-06-16,-66.82407
"1428",2016-06-17,-62.8026
"1429",2016-06-18,-68.74248
"1430",2016-06-19,-70.51725
"1431",2016-06-20,-68.52956
"1432",2016-06-21,-51.49865
"1433",2016-06-22,-68.03279
"1434",2016-06-23,-60.90244
"1435",2016-06-24,-51.10717
"1436",2016-06-25,-61.89566
"1437",2016-06-26,-48.57455
"1438",2016-06-27,-40.3109
"1439",2016-06-28,-16.61957
"1440",2016-06-29,-65.75699
"1441",2016-06-30,-66.29942
"1442",2016-07-01,-51.46779
"1443",2016-07-02,-51.75364
"1444",2016-07-03,-35.54275
"1445",2016-07-04,18.22393
"1446",2016-07-05,-0.5799372
"1447",2016-07-06,-40.7361
"1448",2016-07-07,0.6568602
"1449",2016-07-08,-3.078942
"1450",2016-07-09,-3.042263
"1451",2016-07-10,-19.91801
"1452",2016-07-11,-51.42381
"1453",2016-07-12,-24.00608
"1454",2016-07-13,-1.702899
"1455",2016-07-14,-12.39181
"1456",2016-07-15,-14.8366
"1457",2016-07-16,-11.55435
"1458",2016-07-17,-6.872396
"1459",2016-07-18,-24.97971
"1460",2016-07-19,-7.223485
"1461",2016-07-20,-33.26627
"1462",2016-07-21,-44.90083
"1463",2016-07-22,-30.56809
"1464",2016-07-23,-19.36641
"1465",2016-07-24,-29.08967
"1466",2016-07-25,-23.19556
"1467",2016-07-26,-30.59681
"1468",2016-07-27,-27.93283
"1469",2016-07-28,-37.10979
"1470",2016-07-29,-38.98585
"1471",2016-07-30,-29.83088
"1472",2016-07-31,-53.85408
"1473",2016-08-01,-39.97973
"1474",2016-08-02,-33.35948
"1475",2016-08-03,-11.20067
"1476",2016-08-04,-27.9655
"1477",2016-08-05,-21.71982
"1478",2016-08-06,-41.30709
"1479",2016-08-07,-54.27589
"1480",2016-08-08,-56.12709
"1481",2016-08-09,-47.16048
"1482",2016-08-10,-57.46521
"1483",2016-08-11,-48.6475
"1484",2016-08-12,-43.85289
"1485",2016-08-13,-40.64217
"1486",2016-08-14,-48.59616
"1487",2016-08-15,-46.58918
"1488",2016-08-16,-45.36581
"1489",2016-08-17,-57.63131
"1490",2016-08-18,-56.43406
"1491",2016-08-19,-44.50943
"1492",2016-08-20,-51.80278
"1493",2016-08-21,-55.01968
"1494",2016-08-22,-65.03225
"1495",2016-08-23,-64.40803
"1496",2016-08-24,-54.80188
"1497",2016-08-25,-55.4515
"1498",2016-08-26,-60.43109
"1499",2016-08-27,-63.68791
"1500",2016-08-28,-63.52997
"1501",2016-08-29,-57.17472
"1502",2016-08-30,-59.18391
"1503",2016-08-31,-48.87563
"1504",2016-09-01,-58.61876
"1505",2016-09-02,-53.40923
"1506",2016-09-03,-35.07886
"1507",2016-09-04,-50.04681
"1508",2016-09-05,-49.21622
"1509",2016-09-06,-48.86388
"1510",2016-09-07,-15.23859
"1511",2016-09-08,-60.32723
"1512",2016-09-09,-59.29432
"1513",2016-09-10,-55.41622
"1514",2016-09-11,-59.75264
"1515",2016-09-12,-66.15984
"1516",2016-09-13,-48.79983
"1517",2016-09-14,-54.95618
"1518",2016-09-15,-44.43855
"1519",2016-09-16,-48.98677
"1520",2016-09-17,-30.81393
"1521",2016-09-18,-28.72819
"1522",2016-09-19,-33.87354
"1523",2016-09-20,-61.06832
"1524",2016-09-21,-63.22754
"1525",2016-09-22,-62.56313
"1526",2016-09-23,-62.49397
"1527",2016-09-24,-62.84269
"1528",2016-09-25,-62.23464
"1529",2016-09-26,-36.92467
"1530",2016-09-27,-66.75314
"1531",2016-09-28,-60.5752
"1532",2016-09-29,-67.37167
"1533",2016-09-30,-51.66266
"1534",2016-10-01,-52.49319
"1535",2016-10-02,-66.75966
"1536",2016-10-03,-68.04269
"1537",2016-10-04,-68.44514
"1538",2016-10-05,-69.38514
"1539",2016-10-06,-68.4648
"1540",2016-10-07,-66.86954
"1541",2016-10-08,-46.23142
"1542",2016-10-09,-69.10474
"1543",2016-10-10,-70.65519
"1544",2016-10-11,-70.25674
"1545",2016-10-12,-64.88215
"1546",2016-10-13,-70.81921
"1547",2016-10-14,-67.15501
"1548",2016-10-15,-59.1958
"1549",2016-10-16,-61.45494
"1550",2016-10-17,-70.79847
"1551",2016-10-18,-71.04522
"1552",2016-10-19,-68.76339
"1553",2016-10-20,-69.54421
"1554",2016-10-21,-68.29579
"1555",2016-10-22,-68.78261
"1556",2016-10-23,-71.57224
"1557",2016-10-24,-68.74266
"1558",2016-10-25,-70.7222
"1559",2016-10-26,-70.39574
"1560",2016-10-27,-66.90794
"1561",2016-10-28,-69.33427
"1562",2016-10-29,-69.12483
"1563",2016-10-30,-70.23116
"1564",2016-10-31,-69.98946
"1565",2016-11-01,-68.0399
"1566",2016-11-02,-71.33543
"1567",2016-11-03,-71.1368
"1568",2016-11-04,-69.80824
"1569",2016-11-05,-70.20782
"1570",2016-11-06,-70.881
"1571",2016-11-07,-69.83203
"1572",2016-11-08,-69.22033
"1573",2016-11-09,-67.83915
"1574",2016-11-10,-67.77534
"1575",2016-11-11,-69.1243
"1576",2016-11-12,-61.81486
"1577",2016-11-13,-2.447453
"1578",2016-11-14,-41.01427
"1579",2016-11-15,-17.90784
"1580",2016-11-16,-36.64298
"1581",2016-11-17,-33.81597
"1582",2016-11-18,-71.68427
"1583",2016-11-19,-68.60197
"1584",2016-11-20,-52.64091
"1585",2016-11-21,-28.59421
"1586",2016-11-22,-7.453351
"1587",2016-11-23,-3.717875
"1588",2016-11-24,-22.68275
"1589",2016-11-25,5.596718
"1590",2016-11-26,-22.50904
"1591",2016-11-27,-10.545
"1592",2016-11-28,0.02837417
"1593",2016-11-29,7.156337
"1594",2016-11-30,9.327067
"1595",2016-12-01,-53.15517
"1596",2016-12-02,-50.85595
"1597",2016-12-03,-34.51654
"1598",2016-12-04,-16.31529
"1599",2016-12-05,-25.52714
"1600",2016-12-06,2.640275
"1601",2016-12-07,-0.7486932
"1602",2016-12-08,-13.80919
"1603",2016-12-09,-11.8324
"1604",2016-12-10,-7.414323
"1605",2016-12-11,-7.451637
"1606",2016-12-12,-15.50251
"1607",2016-12-13,-7.947663
"1608",2016-12-14,-13.38233
"1609",2016-12-15,-11.95006
"1610",2016-12-16,-13.26071
"1611",2016-12-17,-3.752056
"1612",2016-12-18,-60.59557
"1613",2016-12-19,-4.863677
"1614",2016-12-20,-8.404211
"1615",2016-12-21,-3.671725
"1616",2016-12-22,-27.42716
"1617",2016-12-23,-3.942089
"1618",2016-12-24,3.080334
"1619",2016-12-25,-9.010594
"1620",2016-12-26,4.250246
"1621",2016-12-27,-70.80248
"1622",2016-12-28,-59.80637
"1623",2016-12-29,-25.56438
"1624",2016-12-30,-38.10765
"1625",2016-12-31,-26.32365
"1626",2017-01-01,-28.44647
"1627",2017-01-02,-20.42666
"1628",2017-01-03,4.287679
"1629",2017-01-04,-62.77748
"1630",2017-01-05,-33.12945
"1631",2017-01-06,-7.671563
"1632",2017-01-07,-10.92045
"1633",2017-01-08,-18.31028
"1634",2017-01-09,-18.5089
"1635",2017-01-10,-8.183471
"1636",2017-01-11,-24.7556
"1637",2017-01-12,-71.46205
"1638",2017-01-13,-71.08072
"1639",2017-01-14,-67.25313
"1640",2017-01-15,-53.08189
"1641",2017-01-16,2.796796
"1642",2017-01-17,4.854733
"1643",2017-01-18,-62.8525
"1644",2017-01-19,-55.2102
"1645",2017-01-20,-42.26339
"1646",2017-01-21,4.495939
"1647",2017-01-22,7.815336
"1648",2017-01-23,-0.7109193
"1649",2017-01-24,-1.063605
"1650",2017-01-25,-70.85878
"1651",2017-01-26,-69.05803
"1652",2017-01-27,-64.73878
"1653",2017-01-28,-65.8432
"1654",2017-01-29,-57.82827
"1655",2017-01-30,-53.58579
"1656",2017-01-31,-47.40977
"1657",2017-02-01,-45.70033
"1658",2017-02-02,-52.86182
"1659",2017-02-03,-24.81996
"1660",2017-02-04,-29.85684
"1661",2017-02-05,-1.801117
"1662",2017-02-06,0.1514635
"1663",2017-02-07,9.56583
"1664",2017-02-08,8.859725
"1665",2017-02-09,-51.25379
"1666",2017-02-10,-29.19708
"1667",2017-02-11,-35.02753
"1668",2017-02-12,7.261371
"1669",2017-02-13,-1.69574
"1670",2017-02-14,-2.512498
"1671",2017-02-15,-0.7206866
"1672",2017-02-16,-6.101642
"1673",2017-02-17,-29.50123
"1674",2017-02-18,-58.50883
"1675",2017-02-19,-1.599748
"1676",2017-02-20,4.421109
"1677",2017-02-21,5.304644
"1678",2017-02-22,7.498028
"1679",2017-02-23,-0.429755
"1680",2017-02-24,10.84859
"1681",2017-02-25,-36.79121
"1682",2017-02-26,-45.96385
"1683",2017-02-27,-29.21064
"1684",2017-02-28,-29.01556
"1685",2017-03-01,-44.57109
"1686",2017-03-02,-30.84294
"1687",2017-03-03,-14.42618
"1688",2017-03-04,-35.15287
"1689",2017-03-05,-14.87536
"1690",2017-03-06,-0.6974984
"1691",2017-03-07,7.498028
"1692",2017-03-08,-34.67026
"1693",2017-03-09,-30.46353
"1694",2017-03-10,-4.069354
"1695",2017-03-11,-7.682143
"1696",2017-03-12,-33.03501
"1697",2017-03-13,-33.16145
"1698",2017-03-14,-6.649364
"1699",2017-03-15,-21.1321
"1700",2017-03-16,-6.401812
"1701",2017-03-17,-5.330508
"1702",2017-03-18,1.713526
"1703",2017-03-19,2.152848
"1704",2017-03-20,-1.703486
"1705",2017-03-21,5.887568
"1706",2017-03-22,-1.88525
"1707",2017-03-23,-29.1316
"1708",2017-03-24,1.474341
"1709",2017-03-25,11.83458
"1710",2017-03-26,-27.50256
"1711",2017-03-27,0.5589291
"1712",2017-03-28,-10.45253
"1713",2017-03-29,-22.47596
"1714",2017-03-30,3.105568
"1715",2017-03-31,6.013267
"1716",2017-04-01,6.350896
"1717",2017-04-02,-18.54034
"1718",2017-04-03,8.518236
"1719",2017-05-24,-39.36184
"1720",2017-05-25,-62.56652
"1721",2017-05-26,-67.0765
"1722",2017-05-27,-60.19355
"1723",2017-05-28,-68.72195
"1724",2017-05-29,-65.43593
"1725",2017-05-30,-67.56559
"1726",2017-05-31,-64.86494
"1727",2017-06-01,-62.98439
"1728",2017-06-02,11.72769
"1729",2017-06-03,12.54305
"1730",2017-06-04,-64.35162
"1731",2017-06-05,-38.66021
"1732",2017-06-06,-66.86552
"1733",2017-06-07,-65.6503
"1734",2017-06-08,-67.83833
"1735",2017-06-09,-69.86713
"1736",2017-06-10,-69.58932
"1737",2017-06-11,-67.99013
"1738",2017-06-12,-66.92796
"1739",2017-06-13,-61.84954
"1740",2017-06-14,-63.09063
"1741",2017-06-15,-64.92519
"1742",2017-06-16,-65.61129
"1743",2017-06-17,-70.82938
"1744",2017-06-18,-68.77991
"1745",2017-06-19,-65.30912
"1746",2017-06-20,-59.56189
"1747",2017-06-21,-68.91712
"1748",2017-06-22,-60.22979
"1749",2017-06-23,-59.56435
"1750",2017-06-24,-54.87471
"1751",2017-06-25,-62.37776
"1752",2017-06-26,12.48875
"1753",2017-06-27,12.73491
"1754",2017-06-28,10.35525
"1755",2017-06-29,14.65642
"1756",2017-06-30,-65.46829
"1757",2017-07-01,7.309092
"1758",2017-07-02,-69.5736
