2011,2,27,-99.9,15.01939,0.1515315
2011,2,28,-99.9,22.30819,3.35172
2011,3,1,-99.9,7.331958,-3.273588
2011,3,2,-99.9,16.19269,0.03844842
2011,3,3,-99.9,3.772483,-6.506538
2011,3,4,-99.9,8.41203,-3.21529
2011,3,5,-99.9,13.34426,3.323654
2011,3,6,-99.9,13.00925,0.3712001
2011,3,7,-99.9,36.29916,-3.262649
2011,3,8,-99.9,15.69063,-3.964473
2011,3,9,-99.9,11.46434,5.050464
2011,3,10,-99.9,17.45019,8.904065
2011,3,11,-99.9,9.22005,1.495554
2011,3,12,-99.9,22.0347,0.3553362
2011,3,13,-99.9,17.99206,1.804718
2011,3,14,-99.9,11.00354,-0.6517681
2011,3,15,-99.9,9.423779,2.834296
2011,3,16,-99.9,14.44317,2.713477
2011,3,17,-99.9,19.1361,-5.376568
2011,3,18,-99.9,26.22514,8.777852
2011,3,19,-99.9,17.85361,4.153028
2011,3,20,-99.9,10.54668,0.1177023
2011,3,21,-99.9,23.45038,4.802738
2011,3,22,-99.9,17.76921,8.733838
2011,3,23,-99.9,14.98902,6.726022
2011,3,24,-99.9,8.37677,-1.478053
2011,3,25,-99.9,7.749183,-4.382795
2011,3,26,-99.9,6.871655,-3.815531
2011,3,27,-99.9,4.128407,-3.092149
2011,3,28,-99.9,7.655269,-5.343709
2011,3,29,-99.9,9.652417,-5.378529
2011,3,30,-99.9,6.896868,2.413274
2011,3,31,-99.9,5.138197,1.6778
2011,4,1,-99.9,8.197736,0.4688314
2011,4,2,-99.9,8.921568,0.5664551
2011,4,3,-99.9,14.01879,-0.7938371
2011,4,4,-99.9,28.75411,7.556216
2011,4,5,-99.9,22.19409,1.982075
2011,4,6,-99.9,18.34062,-0.5253015
2011,4,7,-99.9,21.28346,2.323773
2011,4,8,-99.9,13.03522,4.762861
2011,4,9,-99.9,8.097303,4.569225
2011,4,10,-99.9,16.92293,5.636241
2011,4,11,-99.9,28.6262,14.09367
2011,4,12,-99.9,17.25197,10.52458
2011,4,13,-99.9,12.59106,5.639087
2011,4,14,-99.9,19.94613,3.251251
2011,4,15,-99.9,19.55463,4.715615
2011,4,16,-99.9,16.3438,8.408018
2011,4,17,-99.9,19.2031,4.928025
2011,4,18,-99.9,23.76529,7.009955
2011,4,19,-99.9,17.17659,10.71741
2011,4,20,-99.9,29.52619,12.76178
2011,4,21,-99.9,16.51942,5.511694
2011,4,22,-99.9,7.253968,4.181089
2011,4,23,-99.9,21.29644,5.643094
2011,4,24,-99.9,28.58689,13.51442
2011,4,25,-99.9,28.70282,15.50401
2011,4,26,-99.9,27.52667,18.03936
2011,4,27,-99.9,26.42801,18.56472
2011,4,28,-99.9,23.47276,9.877741
2011,4,29,-99.9,18.10408,8.670402
2011,4,30,-99.9,18.20234,5.643094
2011,5,1,-99.9,15.75262,10.049
2011,5,2,-99.9,23.73477,11.7177
2011,5,3,-99.9,26.49965,14.60785
2011,5,4,-99.9,14.96745,-8.530514
2011,5,5,-99.9,18.46721,2.421329
2011,5,6,-99.9,20.20407,5.666684
2011,5,7,-99.9,20.06778,7.731527
2011,5,8,-99.9,20.01651,10.25076
2011,5,9,-99.9,21.26831,6.668189
2011,5,10,-99.9,21.361,5.294473
2011,5,11,-99.9,23.5323,13.01447
2011,5,12,-99.9,20.82331,12.33758
2011,5,13,-99.9,18.85661,16.11176
2011,5,14,-99.9,17.89114,14.70468
2011,5,15,-99.9,21.78308,13.58642
2011,5,16,-99.9,21.1134,12.86763
2011,5,17,-99.9,16.51691,14.31701
2011,5,18,-99.9,21.28346,12.41568
2011,5,19,-99.9,19.60762,9.987584
2011,5,20,-99.9,21.23179,9.157737
2011,5,21,-99.9,25.2576,10.9179
2011,5,22,-99.9,25.17337,13.50221
2011,5,23,-99.9,24.9953,17.10227
2011,5,24,-99.9,27.61257,16.86926
2011,5,25,-99.9,26.78234,14.67377
2011,5,26,-99.9,30.3166,19.39643
2011,5,27,-99.9,25.8728,15.1841
2011,5,28,-99.9,25.53745,16.23892
2011,5,29,-99.9,27.91092,17.71087
2011,5,30,-99.9,31.82286,18.73766
2011,5,31,-99.9,31.11892,19.44326
2011,6,1,-99.9,31.72881,20.32162
2011,6,2,-99.9,28.19751,13.67666
2011,6,3,-99.9,23.14134,8.892772
2011,6,4,-99.9,26.5014,10.03435
2011,6,5,-99.9,25.31388,16.06517
2011,6,6,-99.9,26.36771,13.83082
2011,6,7,-99.9,26.68749,14.246
2011,6,8,-99.9,32.45727,17.32588
2011,6,9,-99.9,32.56647,19.1728
2011,6,10,-99.9,29.64998,17.79179
2011,6,11,-99.9,27.61009,18.46636
2011,6,12,-99.9,29.19766,17.73405
2011,6,13,-99.9,22.61331,12.68827
2011,6,14,-99.9,21.29869,11.25
2011,6,15,-99.9,23.49584,9.439131
2011,6,16,-99.9,23.56009,13.69246
2011,6,17,-99.9,27.6153,14.32004
2011,6,18,-99.9,26.68342,16.90619
2011,6,19,-99.9,24.08488,19.15069
2011,6,20,-99.9,23.03585,17.98286
2011,6,21,-99.9,29.92236,18.85997
2011,6,22,-99.9,28.14231,19.44281
2011,6,23,-99.9,25.28284,20.61526
2011,6,24,-99.9,26.24509,15.98195
2011,6,25,-99.9,23.73508,14.27014
2011,6,26,-99.9,24.98951,13.62839
2011,6,27,-99.9,24.44658,17.6379
2011,6,28,-99.9,29.88737,19.68692
2011,6,29,-99.9,27.3024,15.58911
2011,6,30,-99.9,26.10311,13.19572
2011,7,1,-99.9,27.93147,13.77968
2011,7,2,-99.9,29.35888,13.61944
2011,7,3,-99.9,30.85347,18.96749
2011,7,4,-99.9,26.33707,18.41754
2011,7,5,-99.9,28.31214,18.07577
2011,7,6,-99.9,28.03609,19.29634
2011,7,7,-99.9,30.23911,18.61282
2011,7,8,-99.9,27.14129,18.82055
2011,7,9,-99.9,27.9038,17.27208
2011,7,10,-99.9,28.90208,16.90488
2011,7,11,-99.9,31.38356,19.81968
2011,7,12,-99.9,31.60626,19.88939
2011,7,13,-99.9,29.34408,17.01469
2011,7,14,-99.9,24.5715,13.78009
2011,7,15,-99.9,25.29516,14.95309
2011,7,16,-99.9,26.41521,15.23014
2011,7,17,-99.9,28.24121,16.90791
2011,7,18,-99.9,30.43087,18.8252
2011,7,19,-99.9,29.75465,21.12518
2011,7,20,-99.9,31.24025,20.87949
2011,7,21,-99.9,33.64854,22.55321
2011,7,22,-99.9,35.07916,22.99269
2011,7,23,-99.9,32.58108,21.4305
2011,7,24,-99.9,29.98994,22.09624
2011,7,25,-99.9,30.52858,21.62543
2011,7,26,-99.9,31.94207,19.96407
2011,7,27,-99.9,29.82872,17.92334
2011,7,28,-99.9,30.3588,17.82678
2011,7,29,-99.9,34.60156,19.97048
2011,7,30,-99.9,30.79932,20.6724
2011,7,31,-99.9,32.40761,17.71204
2011,8,1,-99.9,33.18717,18.16046
2011,8,2,-99.9,32.80541,19.13601
2011,8,3,-99.9,25.89657,20.80059
2011,8,4,-99.9,28.43428,21.55828
2011,8,5,-99.9,25.89393,21.17252
2011,8,6,-99.9,28.00249,20.79652
2011,8,7,-99.9,31.03456,21.50701
2011,8,8,-99.9,30.34903,18.50431
2011,8,9,-99.9,30.03106,19.32731
2011,8,10,-99.9,29.79044,16.70256
2011,8,11,-99.9,27.41867,14.85422
2011,8,12,-99.9,27.57034,13.39134
2011,8,13,-99.9,27.39159,19.05084
2011,8,14,-99.9,27.96689,18.88934
2011,8,15,-99.9,24.61996,16.80072
2011,8,16,-99.9,28.31547,16.37581
2011,8,17,-99.9,28.67766,14.75819
2011,8,18,-99.9,30.34455,18.30613
2011,8,19,-99.9,26.11851,15.29419
2011,8,20,-99.9,29.05557,14.95228
2011,8,21,-99.9,28.96762,20.21088
2011,8,22,-99.9,26.43353,12.96056
2011,8,23,-99.9,25.15516,11.04534
2011,8,24,-99.9,28.04441,14.80523
2011,8,25,-99.9,26.28558,19.61802
2011,8,26,-99.9,28.83825,17.46324
2011,8,27,-99.9,23.82281,20.49225
2011,8,28,-99.9,26.69034,18.66165
2011,8,29,-99.9,21.51718,13.34016
2011,8,30,-99.9,25.40539,11.69709
2011,8,31,-99.9,25.7511,13.97496
2011,9,1,-99.9,24.82855,17.00906
2011,9,2,-99.9,22.46373,17.98207
2011,9,3,-99.9,27.29042,20.02868
2011,9,4,-99.9,28.27233,20.45913
2011,9,5,-99.9,22.44217,15.47944
2011,9,6,-99.9,15.83448,15.04989
2011,9,7,-99.9,19.1011,14.95125
2011,9,8,-99.9,21.2025,18.12874
2011,9,9,-99.9,26.13439,18.3207
2011,9,10,-99.9,25.67977,17.05822
2011,9,11,-99.9,25.55767,15.58822
2011,9,12,-99.9,25.64192,14.41478
2011,9,13,-99.9,26.94227,14.95125
2011,9,14,-99.9,28.28379,16.02639
2011,9,15,-99.9,19.62297,7.409628
2011,9,16,-99.9,14.45185,4.056091
2011,9,17,-99.9,15.14408,7.094389
2011,9,18,-99.9,17.48953,8.653724
2011,9,19,-99.9,17.20012,10.27476
2011,9,20,-99.9,22.4446,15.4482
2011,9,21,-99.9,21.54015,18.05224
2011,9,22,-99.9,25.94961,17.73702
2011,9,23,-99.9,21.17357,17.49048
2011,9,24,-99.9,23.69623,15.78232
2011,9,25,-99.9,22.82712,18.65806
2011,9,26,-99.9,24.6802,18.9325
2011,9,27,-99.9,26.44818,20.18125
2011,9,28,-99.9,23.3223,16.96284
2011,9,29,-99.9,22.8223,12.42616
2011,9,30,-99.9,21.75144,10.77725
2011,10,1,-99.9,12.37311,7.082712
2011,10,2,-99.9,8.825384,5.447831
2011,10,3,-99.9,9.304173,5.838356
2011,10,4,-99.9,16.45735,7.693298
2011,10,5,-99.9,21.50234,8.176164
2011,10,6,-99.9,19.40295,6.72799
2011,10,7,-99.9,20.55555556,7.777777778
2011,10,8,-99.9,22.22222222,7.222222222
2011,10,9,-99.9,22.22222222,7.777777778
2011,10,10,-99.9,25,7.222222222
2011,10,11,-99.9,21.66666667,10
2011,10,12,-99.9,18.88888889,11.11111111
2011,10,13,-99.9,16.11111111,13.33333333
2011,10,14,-99.9,17.77777778,13.33333333
2011,10,15,-99.9,19.44444444,9.444444444
2011,10,16,-99.9,19.44444444,9.444444444
2011,10,17,-99.9,23.33333333,7.777777778
2011,10,18,-99.9,23.33333333,8.333333333
2011,10,19,-99.9,22.77777778,9.444444444
2011,10,20,-99.9,22.22222222,9.444444444
2011,10,21,-99.9,13.88888889,7.222222222
2011,10,22,-99.9,14.44444444,3.888888889
2011,10,23,-99.9,15.55555556,2.777777778
2011,10,24,-99.9,17.22222222,1.666666667
2011,10,25,-99.9,18.33333333,1.666666667
2011,10,26,-99.9,20.55555556,10
2011,10,27,-99.9,19.44444444,13.33333333
2011,10,28,-99.9,22.22222222,2.222222222
2011,10,29,-99.9,7.777777778,-0.555555556
2011,10,30,-99.9,7.777777778,-1.111111111
2011,10,31,-99.9,9.444444444,-2.222222222
2011,11,1,-99.9,11.11111111,-2.222222222
2011,11,2,-99.9,12.77777778,-2.777777778
2011,11,3,-99.9,16.11111111,0
2011,11,4,-99.9,17.22222222,6.111111111
2011,11,5,-99.9,13.33333333,-1.111111111
2011,11,6,-99.9,10,-1.666666667
2011,11,7,-99.9,13.88888889,-2.222222222
2011,11,8,-99.9,20,1.666666667
2011,11,9,-99.9,20,1.666666667
2011,11,10,-99.9,18.88888889,0.555555556
2011,11,11,-99.9,12.22222222,2.777777778
2011,11,12,-99.9,6.666666667,-1.111111111
2011,11,13,-99.9,17.77777778,0
2011,11,14,-99.9,17.77777778,5
2011,11,15,-99.9,23.88888889,11.11111111
2011,11,16,-99.9,16.66666667,12.22222222
2011,11,17,-99.9,13.33333333,5.555555556
2011,11,18,-99.9,6.666666667,-1.666666667
2011,11,19,-99.9,7.222222222,-2.222222222
2011,11,20,-99.9,15,-2.222222222
2011,11,21,-99.9,17.77777778,11.11111111
2011,11,22,-99.9,15,7.222222222
2011,11,23,-99.9,12.22222222,7.222222222
2011,11,24,-99.9,13.88888889,2.222222222
2011,11,25,-99.9,16.11111111,0.555555556
2011,11,26,-99.9,20.55555556,2.222222222
2011,11,27,-99.9,19.44444444,3.888888889
2011,11,28,-99.9,21.66666667,13.88888889
2011,11,29,-99.9,20,14.44444444
2011,11,30,-99.9,15.55555556,2.222222222
2011,12,1,-99.9,9.770818,-13.3033
2011,12,2,-99.9,14.6669,-3.354897
2011,12,3,-99.9,7.884912,-3.156327
2011,12,4,-99.9,12.13536,2.421412
2011,12,5,-99.9,14.95205,5.643155
2011,12,6,-99.9,15.46052,11.74658
2011,12,7,-99.9,15.21452,1.725399
2011,12,8,-99.9,5.826875,-2.323387
2011,12,9,-99.9,8.455656,-0.9301813
2011,12,10,-99.9,6.505212,-4.573115
2011,12,11,-99.9,4.281563,-6.975319
2011,12,12,-99.9,5.602654,-5.768038
2011,12,13,-99.9,9.469882,-4.695312
2011,12,14,-99.9,8.962362,1.884451
2011,12,15,-99.9,17.58752,6.145058
2011,12,16,-99.9,17.32108,2.898973
2011,12,17,-99.9,3.05215,-3.675153
2011,12,18,-99.9,4.049421,-3.27104
2011,12,19,-99.9,12.0947,-3.298483
2011,12,20,-99.9,11.87242,5.536712
2011,12,21,-99.9,16.50417,8.528164
2011,12,22,-99.9,14.97794,5.045989
2011,12,23,-99.9,9.154974,3.641762
2011,12,24,-99.9,5.669565,-0.5562708
2011,12,25,-99.9,8.925131,-3.074136
2011,12,26,-99.9,8.307525,0.3838101
2011,12,27,-99.9,6.68268,2.111835
2011,12,28,-99.9,6.155624,-3.172766
2011,12,29,-99.9,4.042876,-4.383608
2011,12,30,-99.9,11.68881,-1.43493
2011,12,31,-99.9,12.88116,2.340855
2012,1,1,-99.9,11.81815,0.8556817
2012,1,2,-99.9,6.355435,-2.612959
2012,1,3,-99.9,-2.313682,-7.845725
2012,1,4,-99.9,-1.015197,-12.75807
2012,1,5,-99.9,8.353283,-3.584054
2012,1,6,-99.9,17.42091,0.2943187
2012,1,7,-99.9,17.42532,2.763103
2012,1,8,-99.9,8.905404,-2.229145
2012,1,9,-99.9,1.96736,-3.03422
2012,1,10,-99.9,10.53182,-3.953486
2012,1,11,-99.9,4.515172,-1.242107
2012,1,12,-99.9,12.37238,3.153214
2012,1,13,-99.9,9.925931,-4.352679
2012,1,14,-99.9,1.346162,-6.688019
2012,1,15,-99.9,0.05989132,-8.918387
2012,1,16,-99.9,4.444511,-8.283577
2012,1,17,-99.9,15.05038,2.860734
2012,1,18,-99.9,13.7115,-7.244699
2012,1,19,-99.9,2.470511,-8.967215
2012,1,20,-99.9,2.088126,-3.973505
2012,1,21,-99.9,-1.044887,-3.967842
2012,1,22,-99.9,-0.7585203,-2.597602
2012,1,23,-99.9,5.412194,-1.042447
2012,1,24,-99.9,13.19104,1.178264
2012,1,25,-99.9,8.71238,-2.637668
2012,1,26,-99.9,10.21797,4.081099
2012,1,27,-99.9,17.26121,2.302211
2012,1,28,-99.9,12.14416,-1.688837
2012,1,29,-99.9,7.011165,-4.058318
2012,1,30,-99.9,7.981438,-6.184663
2012,1,31,-99.9,18.81072,3.042563
2012,2,1,-99.9,19.68633,9.009727
2012,2,2,-99.9,14.72801,2.8924
2012,2,3,-99.9,9.416114,-3.522552
2012,2,4,-99.9,4.809653,-1.62896
2012,2,5,-99.9,2.861012,-1.986506
2012,2,6,-99.9,9.985991,-4.05498
2012,2,7,-99.9,12.20754,-1.207129
2012,2,8,-99.9,3.110434,-2.354813
2012,2,9,-99.9,6.757078,-4.85889
2012,2,10,-99.9,5.336998,-5.085152
2012,2,11,-99.9,1.540312,-6.237959
2012,2,12,-99.9,-2.223285,-8.419084
2012,2,13,-99.9,7.979133,-8.699044
2012,2,14,-99.9,9.739732,-0.1450195
2012,2,15,-99.9,10.52257,2.376656
2012,2,16,-99.9,7.577684,3.583996
2012,2,17,-99.9,10.96918,0.4086225
2012,2,18,-99.9,14.96628,-1.800228
2012,2,19,-99.9,4.592432,-0.4293539
2012,2,20,-99.9,8.047952,-2.575158
2012,2,21,-99.9,8.187245,-2.979945
2012,2,22,-99.9,15.68064,0.7128983
2012,2,23,-99.9,18.14844,7.960442
2012,2,24,-99.9,15.41769,4.670126
2012,2,25,-99.9,4.683533,-0.6547157
2012,2,26,-99.9,7.838411,-5.60081
2012,2,27,-99.9,18.02884,-1.727493
2012,2,28,-99.9,12.3143,-1.082247
2012,2,29,-99.9,11.6571,3.01125
2012,3,1,-99.9,19.28405,3.732818
2012,3,2,-99.9,8.885512,0.5493029
2012,3,3,-99.9,14.81009,3.323181
2012,3,4,-99.9,6.801536,-1.472192
2012,3,5,-99.9,4.859,-4.108514
2012,3,6,-99.9,8.052542,-6.279869
2012,3,7,-99.9,18.7282,-0.06650239
2012,3,8,-99.9,20.67114,10.13245
2012,3,9,-99.9,17.9488,2.572729
2012,3,10,-99.9,7.738745,-3.130971
2012,3,11,-99.9,16.63778,0.4346591
2012,3,12,-99.9,20.20235,3.739385
2012,3,13,-99.9,26.56261,11.39099
2012,3,14,-99.9,26.24834,11.23113
2012,3,15,-99.9,28.18658,11.5114
2012,3,16,-99.9,19.21668,10.00304
2012,3,17,-99.9,23.34934,10.13402
2012,3,18,-99.9,17.68635,10.01687
2012,3,19,-99.9,23.21287,12.70491
2012,3,20,-99.9,23.52374,14.96501
2012,3,21,-99.9,17.73542,12.76715
2012,3,22,-99.9,24.65495,13.72635
2012,3,23,-99.9,26.05125,12.37948
2012,3,24,-99.9,20.85664,12.86682
2012,3,25,-99.9,14.57613,9.34241
2012,3,26,-99.9,14.6593,3.317892
2012,3,27,-99.9,12.22084,-3.766646
2012,3,28,-99.9,23.29496,7.423596
2012,3,29,-99.9,18.51918,7.457766
2012,3,30,-99.9,13.52953,1.396227
2012,3,31,-99.9,19.42047,8.460554
2012,4,1,-99.9,16.29969,7.449224
2012,4,2,-99.9,16.68355,5.588582
2012,4,3,-99.9,21.87657,2.074355
2012,4,4,-99.9,24.19312,11.05458
2012,4,5,-99.9,14.52147,2.933884
2012,4,6,-99.9,15.39853,-0.2029152
2012,4,7,-99.9,17.97694,-0.5700704
2012,4,8,-99.9,21.37622,2.177269
2012,4,9,-99.9,17.8372,4.373096
2012,4,10,-99.9,17.58473,2.980676
2012,4,11,-99.9,9.530795,-0.1422031
2012,4,12,-99.9,13.76912,-0.09935224
2012,4,13,-99.9,17.3637,2.372517
2012,4,14,-99.9,22.89977,5.844049
2012,4,15,-99.9,26.85673,13.55103
2012,4,16,-99.9,29.34721,13.30858
2012,4,17,-99.9,22.86203,9.841134
2012,4,18,-99.9,11.0916,8.168834
2012,4,19,-99.9,18.99815,6.662902
2012,4,20,-99.9,19.7484,6.961067
2012,4,21,-99.9,24.5859,10.22229
2012,4,22,-99.9,10.2292,5.548303
2012,4,23,-99.9,6.014896,2.881413
2012,4,24,-99.9,15.0389,1.688315
2012,4,25,-99.9,19.13811,2.274893
2012,4,26,-99.9,19.38436,11.164
2012,4,27,-99.9,16.27954,4.857177
2012,4,28,-99.9,11.2027,2.469749
2012,4,29,-99.9,20.08464,3.696679
2012,4,30,-99.9,15.36042,5.9848
2012,5,1,-99.9,27.54462,14.12175
2012,5,2,-99.9,26.32652,16.6335
2012,5,3,-99.9,29.78283,14.60662
2012,5,4,-99.9,25.51168,16.26122
2012,5,5,-99.9,23.90474,15.25136
2012,5,6,-99.9,19.49091,15.9277
2012,5,7,-99.9,18.79513,14.44433
2012,5,8,-99.9,20.1642,13.46898
2012,5,9,-99.9,21.11584,12.41365
2012,5,10,-99.9,17.70394,7.777501
2012,5,11,-99.9,20.81921,3.740139
2012,5,12,-99.9,23.22871,7.54684
2012,5,13,-99.9,24.0758,12.38111
2012,5,14,-99.9,18.59626,15.63934
2012,5,15,-99.9,23.60272,16.89079
2012,5,16,-99.9,25.46976,14.35127
2012,5,17,-99.9,19.62222,9.481116
2012,5,18,-99.9,22.15113,6.474975
2012,5,19,-99.9,24.32489,9.011278
2012,5,20,-99.9,26.54505,11.89297
2012,5,21,-99.9,20.81913,17.30959
2012,5,22,-99.9,23.28655,17.01844
2012,5,23,-99.9,24.03474,14.1526
2012,5,24,-99.9,24.74124,14.80826
2012,5,25,-99.9,25.98737,17.93066
2012,5,26,-99.9,28.48572,17.93084
2012,5,27,-99.9,28.35412,19.1755
2012,5,28,-99.9,30.50025,17.15009
2012,5,29,-99.9,29.69029,19.68554
2012,5,30,-99.9,26.58126,15.68461
2012,5,31,-99.9,25.10643,13.68169
2012,6,1,-99.9,24.61019,16.47729
2012,6,2,-99.9,20.92924,10.17394
2012,6,3,-99.9,23.30722,9.204797
2012,6,4,-99.9,21.83381,11.57307
2012,6,5,-99.9,17.15184,11.6893
2012,6,6,-99.9,20.10815,11.42815
2012,6,7,-99.9,24.17397,10.96265
2012,6,8,-99.9,25.82059,10.62211
2012,6,9,-99.9,28.83001,14.02478
2012,6,10,-99.9,28.92691,15.29428
2012,6,11,-99.9,25.8735,16.3182
2012,6,12,-99.9,24.94644,18.21492
2012,6,13,-99.9,24.22826,12.9512
2012,6,14,-99.9,23.74777,11.14483
2012,6,15,-99.9,23.63652,14.37428
2012,6,16,-99.9,23.21949,13.54745
2012,6,17,-99.9,23.28149,12.63574
2012,6,18,-99.9,18.31053,15.26184
2012,6,19,-99.9,29.38046,17.98183
2012,6,20,-99.9,31.24115,19.58876
2012,6,21,-99.9,31.87079,20.3595
2012,6,22,-99.9,29.7705,19.67137
2012,6,23,-99.9,27.47955,16.65642
2012,6,24,-99.9,28.19733,14.90229
2012,6,25,-99.9,27.08724,15.43554
2012,6,26,-99.9,23.35217,9.039947
2012,6,27,-99.9,27.43151,11.58248
2012,6,28,-99.9,30.98716,15.54147
2012,6,29,-99.9,35.10234,20.30047
2012,6,30,-99.9,30.99434,17.08495
2012,7,1,-99.9,31.93555,20.30698
2012,7,2,-99.9,29.82792,17.95861
2012,7,3,-99.9,31.15725,18.71997
2012,7,4,-99.9,32.87104,18.8099
2012,7,5,-99.9,32.74521,20.67159
2012,7,6,-99.9,31.8857,21.13446
2012,7,7,-99.9,33.28196,22.35349
2012,7,8,-99.9,33.84409,22.09965
2012,7,9,-99.9,25.52897,20.20724
2012,7,10,-99.9,28.03203,17.42595
2012,7,11,-99.9,27.35334,18.25608
2012,7,12,-99.9,26.52238,16.95188
2012,7,13,-99.9,23.88452,18.35375
2012,7,14,-99.9,26.6724,19.2506
2012,7,15,-99.9,31.03829,20.86853
2012,7,16,-99.9,30.44262,19.91634
2012,7,17,-99.9,32.58712,20.09945
2012,7,18,-99.9,33.45387,21.47379
2012,7,19,-99.9,31.01389,20.37616
2012,7,20,-99.9,24.95206,20.11573
2012,7,21,-99.9,20.56905,17.60214
2012,7,22,-99.9,26.43607,17.47682
2012,7,23,-99.9,28.02796,20.54219
2012,7,24,-99.9,29.49613,20.35459
2012,7,25,-99.9,26.71614,16.74235
2012,7,26,-99.9,33.77222,19.24653
2012,7,27,-99.9,29.03033,19.9615
2012,7,28,-99.9,29.63004,18.75741
2012,7,29,-99.9,27.45675,17.05768
2012,7,30,-99.9,28.58773,17.17163
2012,7,31,-99.9,28.21972,18.93972
2012,8,1,-99.9,28.22379,17.09797
2012,8,2,-99.9,29.31676,18.76596
2012,8,3,-99.9,28.96681,20.85307
2012,8,4,-99.9,30.29774,22.49968
2012,8,5,-99.9,30.1988,22.88045
2012,8,6,-99.9,28.37932,20.89295
2012,8,7,-99.9,28.07071,19.82641
2012,8,8,-99.9,29.54771,20.1605
2012,8,9,-99.9,29.27298,18.45141
2012,8,10,-99.9,26.77418,19.52569
2012,8,11,-99.9,27.55446,17.81741
2012,8,12,-99.9,25.99188,14.46977
2012,8,13,-99.9,27.26459,15.136
2012,8,14,-99.9,27.44861,19.37634
2012,8,15,-99.9,25.1055,16.71522
2012,8,16,-99.9,27.6762,15.31197
2012,8,17,-99.9,29.23226,16.25788
2012,8,18,-99.9,25.38038,15.41331
2012,8,19,-99.9,21.32567,16.48362
2012,8,20,-99.9,24.0522,15.33294
2012,8,21,-99.9,24.62081,14.61582
2012,8,22,-99.9,25.95902,13.72885
2012,8,23,-99.9,27.53818,15.48817
2012,8,24,-99.9,26.5057,16.59685
2012,8,25,-99.9,23.04139,18.35378
2012,8,26,-99.9,24.60336,18.93972
2012,8,27,-99.9,28.30685,18.85794
2012,8,28,-99.9,28.38176,16.91404
2012,8,29,-99.9,26.01916,15.09174
2012,8,30,-99.9,27.17176,14.55565
2012,8,31,-99.9,31.53933,18.35253
2012,9,1,-99.9,29.99971,20.57759
2012,9,2,-99.9,26.22884,21.34953
2012,9,3,-99.9,25.90077,21.4301
2012,9,4,-99.9,26.62193,21.47894
2012,9,5,-99.9,28.34628,21.77679
2012,9,6,-99.9,27.8244,21.67263
2012,9,7,-99.9,29.54291,19.37919
2012,9,8,-99.9,28.81006,14.67043
2012,9,9,-99.9,23.50397,11.21207
2012,9,10,-99.9,21.53972,10.02239
2012,9,11,-99.9,22.1889,8.233549
2012,9,12,-99.9,23.95411,10.37483
2012,9,13,-99.9,24.34524,12.36495
2012,9,14,-99.9,24.88774,11.25242
2012,9,15,-99.9,21.92163,11.43221
2012,9,16,-99.9,19.81918,10.07257
2012,9,17,-99.9,21.55831,10.80082
2012,9,18,-99.9,22.56113,15.60954
