"year","sites.sitename","emission_units","emission_type","value"
"1753","Lilly_Dickey_Woods","kg m-2 s-1","SO2",1.13858172325766e-14
"1753","Luquillo","kg m-2 s-1","SO2",5.36728444349744e-13
"1753","Manaus","kg m-2 s-1","SO2",9.96153035579874e-17
"1753","Michigan_Big_Woods","kg m-2 s-1","SO2",7.69913679283235e-14
"1753","Mo_Singto","kg m-2 s-1","SO2",1.71078750438078e-13
"1753","Mpala","kg m-2 s-1","SO2",1.3863770661911e-13
"1753","Mudumalai","kg m-2 s-1","SO2",2.45732560276609e-12
"1753","Nanjenshan","kg m-2 s-1","SO2",6.96517500691993e-14
"1753","Ngel_Nyaki","kg m-2 s-1","SO2",1.01121448903266e-13
"1753","Niobara","kg m-2 s-1","SO2",2.2644691404058e-16
"1753","Nonggang","kg m-2 s-1","SO2",1.22882574331116e-12
"1753","Ordway-Swisher","kg m-2 s-1","SO2",2.8970489477315e-14
"1753","Palamanui","kg m-2 s-1","SO2",6.137709601773e-13
"1753","Palanan","kg m-2 s-1","SO2",1.05810370459931e-13
"1753","Pasoh","kg m-2 s-1","SO2",4.96299054404562e-14
"1753","Rabi","kg m-2 s-1","SO2",2.26676261548748e-14
"1753","San_Lorenzo","kg m-2 s-1","SO2",1.17754618741933e-13
"1753","Santa_Cruz","kg m-2 s-1","SO2",1.34890097223652e-13
"1753","Scotty_Creek","kg m-2 s-1","SO2",3.15977499486812e-16
"1753","Sinharaja","kg m-2 s-1","SO2",2.83881173234433e-12
"1753","Smithsonian_Conservation_Biology_Institute","kg m-2 s-1","SO2",7.10298431976354e-13
"1753","Smithsonian_Environmental_Research_Center","kg m-2 s-1","SO2",1.74417194554431e-12
"1753","Speulderbos","kg m-2 s-1","SO2",6.19930386051067e-12
"1753","Tiantongshan","kg m-2 s-1","SO2",7.17774716616285e-12
"1753","Traunstein","kg m-2 s-1","SO2",5.29894799202325e-12
"1753","Tyson_Research_Center","kg m-2 s-1","SO2",1.45987123299475e-13
"1753","University_of_Maryland,_Baltimore_County","kg m-2 s-1","SO2",2.16162944342195e-12
"1753","Utah_Forest_Dynamics_Plot","kg m-2 s-1","SO2",1.05872536848601e-15
"1753","Wabikon","kg m-2 s-1","SO2",1.61588316529025e-15
"1753","Wanang","kg m-2 s-1","SO2",3.89060645052591e-14
"1753","Wind_River","kg m-2 s-1","SO2",1.08942279123448e-14
"1753","Wytham_Woods","kg m-2 s-1","SO2",1.4995258146625e-10
"1753","Xishuangbanna","kg m-2 s-1","SO2",3.62649889840681e-11
"1753","Yasuni","kg m-2 s-1","SO2",3.8150057647573e-14
"1753","Yosemite_National_Park","kg m-2 s-1","SO2",2.41471273144829e-15
"1753","Zofin","kg m-2 s-1","SO2",3.60218824983338e-12
"1754","Amacayacu","kg m-2 s-1","SO2",7.72729362913092e-15
"1754","Badagongshan","kg m-2 s-1","SO2",1.27252771715174e-12
"1754","Baishanzu","kg m-2 s-1","SO2",3.83888508140177e-13
"1754","Baotianman","kg m-2 s-1","SO2",1.28439143679384e-12
"1754","Barro_Colorado_Island","kg m-2 s-1","SO2",1.18674963820141e-13
"1754","Bidoup","kg m-2 s-1","SO2",1.56400901937451e-12
"1754","Bukit_Timah","kg m-2 s-1","SO2",2.95385869999726e-13
"1754","Changbaishan","kg m-2 s-1","SO2",1.16930318729615e-13
"1754","Cocoli","kg m-2 s-1","SO2",1.23399008881748e-13
"1754","Danum_Valley","kg m-2 s-1","SO2",7.26716607541772e-15
"1754","Daxinganling","kg m-2 s-1","SO2",3.61639310623182e-16
"1754","Dinghushan","kg m-2 s-1","SO2",5.27376769641694e-12
"1754","Doi_Inthanon","kg m-2 s-1","SO2",5.09378517365358e-14
"1754","Donglingshan","kg m-2 s-1","SO2",1.34880828989143e-13
"1754","Fushan","kg m-2 s-1","SO2",9.7738628646103e-14
"1754","Gutianshan","kg m-2 s-1","SO2",1.1688941440745e-12
"1754","Haliburton","kg m-2 s-1","SO2",4.15484979748481e-14
"1754","Harvard_Forest","kg m-2 s-1","SO2",2.19675198264072e-12
"1754","Heishiding","kg m-2 s-1","SO2",1.11095839830117e-12
"1754","Hong_Kong","kg m-2 s-1","SO2",4.3555014365385e-14
"1754","Huai_Kha_Khaeng","kg m-2 s-1","SO2",6.02337445710377e-14
"1754","Ilha_do_Cardoso","kg m-2 s-1","SO2",8.10776764046986e-16
"1754","Indian_Cave","kg m-2 s-1","SO2",7.73136619795202e-14
"1754","Ituri_(Edoro_and_Lenda)","kg m-2 s-1","SO2",7.52601692079032e-14
"1754","Jianfengling","kg m-2 s-1","SO2",1.48144766853181e-12
"1754","Kenting","kg m-2 s-1","SO2",1.12937631362297e-14
"1754","Khao_Chong","kg m-2 s-1","SO2",1.64667639587231e-13
"1754","Korup","kg m-2 s-1","SO2",3.81741063201968e-13
"1754","Kuala_Belalong","kg m-2 s-1","SO2",4.07335089722027e-15
"1754","La_Planada","kg m-2 s-1","SO2",1.22815926316579e-13
"1754","Lambir","kg m-2 s-1","SO2",9.05843810622793e-15
"1754","Laupahoehoe","kg m-2 s-1","SO2",7.03075419505015e-13
"1754","Lienhuachih","kg m-2 s-1","SO2",1.28800739672874e-13
"1754","Lilly_Dickey_Woods","kg m-2 s-1","SO2",1.15806689657665e-14
"1754","Luquillo","kg m-2 s-1","SO2",5.41211359446825e-13
"1754","Manaus","kg m-2 s-1","SO2",1.03033169077906e-16
"1754","Michigan_Big_Woods","kg m-2 s-1","SO2",7.86119988456321e-14
"1754","Mo_Singto","kg m-2 s-1","SO2",1.71326879422614e-13
"1754","Mpala","kg m-2 s-1","SO2",1.38491811970209e-13
"1754","Mudumalai","kg m-2 s-1","SO2",2.46425195041797e-12
"1754","Nanjenshan","kg m-2 s-1","SO2",6.97330406681801e-14
"1754","Ngel_Nyaki","kg m-2 s-1","SO2",1.01287623426749e-13
"1754","Niobara","kg m-2 s-1","SO2",2.30250301216195e-16
"1754","Nonggang","kg m-2 s-1","SO2",1.23310099705803e-12
"1754","Ordway-Swisher","kg m-2 s-1","SO2",3.12439396720309e-14
"1754","Palamanui","kg m-2 s-1","SO2",6.204178011444e-13
"1754","Palanan","kg m-2 s-1","SO2",1.06003572534211e-13
"1754","Pasoh","kg m-2 s-1","SO2",4.97153160076926e-14
"1754","Rabi","kg m-2 s-1","SO2",2.27463144568835e-14
"1754","San_Lorenzo","kg m-2 s-1","SO2",1.18674963820141e-13
"1754","Santa_Cruz","kg m-2 s-1","SO2",1.36390896881135e-13
"1754","Scotty_Creek","kg m-2 s-1","SO2",3.20166309990908e-16
"1754","Sinharaja","kg m-2 s-1","SO2",2.84357032956069e-12
"1754","Smithsonian_Conservation_Biology_Institute","kg m-2 s-1","SO2",7.24872615121535e-13
"1754","Smithsonian_Environmental_Research_Center","kg m-2 s-1","SO2",1.77875446780141e-12
"1754","Speulderbos","kg m-2 s-1","SO2",6.21520457983697e-12
"1754","Tiantongshan","kg m-2 s-1","SO2",7.20599095801674e-12
"1754","Traunstein","kg m-2 s-1","SO2",5.3098907276596e-12
"1754","Tyson_Research_Center","kg m-2 s-1","SO2",1.48035897793174e-13
"1754","University_of_Maryland,_Baltimore_County","kg m-2 s-1","SO2",2.20455438978842e-12
"1754","Utah_Forest_Dynamics_Plot","kg m-2 s-1","SO2",1.07704575439831e-15
"1754","Wabikon","kg m-2 s-1","SO2",1.64302130682689e-15
"1754","Wanang","kg m-2 s-1","SO2",3.89909922637156e-14
"1754","Wind_River","kg m-2 s-1","SO2",1.10620097073144e-14
"1754","Wytham_Woods","kg m-2 s-1","SO2",1.5006704728968e-10
"1754","Xishuangbanna","kg m-2 s-1","SO2",3.63323395010501e-11
"1754","Yasuni","kg m-2 s-1","SO2",3.82623614115713e-14
"1754","Yosemite_National_Park","kg m-2 s-1","SO2",2.72245243388809e-15
"1754","Zofin","kg m-2 s-1","SO2",3.61554613559443e-12
"1755","Amacayacu","kg m-2 s-1","SO2",7.71912344710673e-15
"1755","Badagongshan","kg m-2 s-1","SO2",1.27820181468254e-12
"1755","Baishanzu","kg m-2 s-1","SO2",3.86259244939324e-13
"1755","Baotianman","kg m-2 s-1","SO2",1.29229531128884e-12
"1755","Barro_Colorado_Island","kg m-2 s-1","SO2",1.19601928460831e-13
"1755","Bidoup","kg m-2 s-1","SO2",1.56533912198785e-12
"1755","Bukit_Timah","kg m-2 s-1","SO2",2.97524491819239e-13
