"year","sites.sitename","emission_units","emission_type","value"
"1829","Jianfengling","kg m-2 s-1","NOx",1.70941913489676e-12
"1829","Kenting","kg m-2 s-1","NOx",6.6615201155743e-14
"1829","Khao_Chong","kg m-2 s-1","NOx",4.46916359539933e-13
"1829","Korup","kg m-2 s-1","NOx",3.56706174041526e-13
"1829","Kuala_Belalong","kg m-2 s-1","NOx",4.59960091858452e-14
"1829","La_Planada","kg m-2 s-1","NOx",2.34111099394187e-13
"1829","Lambir","kg m-2 s-1","NOx",2.62710424318046e-14
"1829","Laupahoehoe","kg m-2 s-1","NOx",1.15104347991644e-12
"1829","Lienhuachih","kg m-2 s-1","NOx",9.90728127935755e-13
"1829","Lilly_Dickey_Woods","kg m-2 s-1","NOx",9.16669802425414e-13
"1829","Luquillo","kg m-2 s-1","NOx",1.9086092783555e-12
"1829","Manaus","kg m-2 s-1","NOx",4.44347157852281e-15
"1829","Michigan_Big_Woods","kg m-2 s-1","NOx",2.01001658222388e-12
"1829","Mo_Singto","kg m-2 s-1","NOx",4.03051299039444e-13
"1829","Mpala","kg m-2 s-1","NOx",4.89207541257185e-13
"1829","Mudumalai","kg m-2 s-1","NOx",2.20612001838308e-12
"1829","Nanjenshan","kg m-2 s-1","NOx",3.6840787909218e-13
"1829","Ngel_Nyaki","kg m-2 s-1","NOx",3.74440742457051e-13
"1829","Niobara","kg m-2 s-1","NOx",2.08691694102252e-13
"1829","Nonggang","kg m-2 s-1","NOx",1.41296981168333e-12
"1829","Ordway-Swisher","kg m-2 s-1","NOx",3.44379686223915e-13
"1829","Palamanui","kg m-2 s-1","NOx",9.94699818478536e-13
"1829","Palanan","kg m-2 s-1","NOx",1.32897009761289e-13
"1829","Pasoh","kg m-2 s-1","NOx",5.55023006898711e-14
"1829","Rabi","kg m-2 s-1","NOx",1.85308901807898e-14
"1829","San_Lorenzo","kg m-2 s-1","NOx",2.20161100429506e-13
"1829","Santa_Cruz","kg m-2 s-1","NOx",1.8778272784774e-12
"1829","Scotty_Creek","kg m-2 s-1","NOx",3.32350994631224e-16
"1829","Sinharaja","kg m-2 s-1","NOx",1.87587254629313e-12
"1829","Smithsonian_Conservation_Biology_Institute","kg m-2 s-1","NOx",2.32591021251509e-12
"1829","Smithsonian_Environmental_Research_Center","kg m-2 s-1","NOx",9.26249959214826e-12
"1829","Speulderbos","kg m-2 s-1","NOx",1.32910165657393e-11
"1829","Tiantongshan","kg m-2 s-1","NOx",6.22537668317075e-12
"1829","Traunstein","kg m-2 s-1","NOx",3.89394104707981e-12
"1829","Tyson_Research_Center","kg m-2 s-1","NOx",2.41125747821419e-12
"1829","University_of_Maryland,_Baltimore_County","kg m-2 s-1","NOx",1.74737539935245e-11
"1829","Utah_Forest_Dynamics_Plot","kg m-2 s-1","NOx",9.19756491436384e-14
"1829","Wabikon","kg m-2 s-1","NOx",4.89766716146395e-14
"1829","Wanang","kg m-2 s-1","NOx",2.83936398702628e-14
"1829","Wind_River","kg m-2 s-1","NOx",1.44421877850012e-13
"1829","Wytham_Woods","kg m-2 s-1","NOx",8.55917570327057e-11
"1829","Xishuangbanna","kg m-2 s-1","NOx",3.03888700973489e-13
"1829","Yasuni","kg m-2 s-1","NOx",4.29062774335772e-14
"1829","Yosemite_National_Park","kg m-2 s-1","NOx",6.22552281092037e-14
"1829","Zofin","kg m-2 s-1","NOx",4.27102402673303e-12
"1830","Amacayacu","kg m-2 s-1","NOx",1.01221028531765e-14
"1830","Badagongshan","kg m-2 s-1","NOx",1.74173592283372e-12
"1830","Baishanzu","kg m-2 s-1","NOx",5.34042109812456e-13
"1830","Baotianman","kg m-2 s-1","NOx",2.47853821478241e-12
"1830","Barro_Colorado_Island","kg m-2 s-1","NOx",2.24760619776172e-13
"1830","Bidoup","kg m-2 s-1","NOx",5.20380757595648e-13
"1830","Bukit_Timah","kg m-2 s-1","NOx",1.5909080964497e-12
"1830","Changbaishan","kg m-2 s-1","NOx",7.48892738593838e-13
"1830","Cocoli","kg m-2 s-1","NOx",3.09631258248189e-13
"1830","Danum_Valley","kg m-2 s-1","NOx",1.79570990252489e-14
"1830","Daxinganling","kg m-2 s-1","NOx",1.17540757467895e-13
"1830","Dinghushan","kg m-2 s-1","NOx",4.61690623142677e-12
"1830","Doi_Inthanon","kg m-2 s-1","NOx",2.05543988278132e-13
"1830","Donglingshan","kg m-2 s-1","NOx",6.47851110052115e-13
"1830","Fushan","kg m-2 s-1","NOx",7.01079913616351e-13
"1830","Gutianshan","kg m-2 s-1","NOx",1.36966868951466e-12
"1830","Haliburton","kg m-2 s-1","NOx",1.36634027196194e-13
"1830","Harvard_Forest","kg m-2 s-1","NOx",5.77728611834344e-12
"1830","Heishiding","kg m-2 s-1","NOx",1.42422750296859e-12
"1830","Hong_Kong","kg m-2 s-1","NOx",3.89461390335833e-14
"1830","Huai_Kha_Khaeng","kg m-2 s-1","NOx",2.06699633232795e-13
"1830","Ilha_do_Cardoso","kg m-2 s-1","NOx",5.70678903871805e-15
"1830","Indian_Cave","kg m-2 s-1","NOx",4.39120973753298e-13
"1830","Ituri_(Edoro_and_Lenda)","kg m-2 s-1","NOx",4.06559493415962e-14
"1830","Jianfengling","kg m-2 s-1","NOx",1.72284488428904e-12
"1830","Kenting","kg m-2 s-1","NOx",6.7260860265124e-14
"1830","Khao_Chong","kg m-2 s-1","NOx",4.45230002794198e-13
"1830","Korup","kg m-2 s-1","NOx",3.57167691133764e-13
"1830","Kuala_Belalong","kg m-2 s-1","NOx",4.66127447736729e-14
"1830","La_Planada","kg m-2 s-1","NOx",2.3823939117109e-13
"1830","Lambir","kg m-2 s-1","NOx",2.66956712714497e-14
"1830","Laupahoehoe","kg m-2 s-1","NOx",1.1593413226898e-12
"1830","Lienhuachih","kg m-2 s-1","NOx",9.95410159726427e-13
"1830","Lilly_Dickey_Woods","kg m-2 s-1","NOx",9.85891025287687e-13
"1830","Luquillo","kg m-2 s-1","NOx",1.94363235795975e-12
"1830","Manaus","kg m-2 s-1","NOx",4.56945152992177e-15
"1830","Michigan_Big_Woods","kg m-2 s-1","NOx",2.162886552038e-12
"1830","Mo_Singto","kg m-2 s-1","NOx",4.01032712316911e-13
"1830","Mpala","kg m-2 s-1","NOx",4.90820586756223e-13
"1830","Mudumalai","kg m-2 s-1","NOx",2.21640130090872e-12
"1830","Nanjenshan","kg m-2 s-1","NOx",3.67010828582878e-13
"1830","Ngel_Nyaki","kg m-2 s-1","NOx",3.75693359343405e-13
"1830","Niobara","kg m-2 s-1","NOx",2.14915077182981e-13
"1830","Nonggang","kg m-2 s-1","NOx",1.42488898149029e-12
"1830","Ordway-Swisher","kg m-2 s-1","NOx",3.64347554770282e-13
"1830","Palamanui","kg m-2 s-1","NOx",9.95452387129944e-13
"1830","Palanan","kg m-2 s-1","NOx",1.34412914836908e-13
"1830","Pasoh","kg m-2 s-1","NOx",5.67877109861749e-14
"1830","Rabi","kg m-2 s-1","NOx",1.86577407761795e-14
"1830","San_Lorenzo","kg m-2 s-1","NOx",2.24760619776172e-13
"1830","Santa_Cruz","kg m-2 s-1","NOx",1.99860554079174e-12
"1830","Scotty_Creek","kg m-2 s-1","NOx",3.32213677066071e-16
"1830","Sinharaja","kg m-2 s-1","NOx",1.90449784406287e-12
"1830","Smithsonian_Conservation_Biology_Institute","kg m-2 s-1","NOx",2.34600193520069e-12
"1830","Smithsonian_Environmental_Research_Center","kg m-2 s-1","NOx",9.53901351466549e-12
"1830","Speulderbos","kg m-2 s-1","NOx",1.34362372491456e-11
"1830","Tiantongshan","kg m-2 s-1","NOx",6.2727939590614e-12
"1830","Traunstein","kg m-2 s-1","NOx",3.9726339264546e-12
"1830","Tyson_Research_Center","kg m-2 s-1","NOx",2.60142229974914e-12
"1830","University_of_Maryland,_Baltimore_County","kg m-2 s-1","NOx",1.82631799261415e-11
"1830","Utah_Forest_Dynamics_Plot","kg m-2 s-1","NOx",9.55469833426704e-14
"1830","Wabikon","kg m-2 s-1","NOx",5.05265575830678e-14
"1830","Wanang","kg m-2 s-1","NOx",2.86632639304916e-14
"1830","Wind_River","kg m-2 s-1","NOx",1.5319267875612e-13
"1830","Wytham_Woods","kg m-2 s-1","NOx",1.0553547936778e-10
"1830","Xishuangbanna","kg m-2 s-1","NOx",3.06327331698524e-13
"1830","Yasuni","kg m-2 s-1","NOx",4.3898873633055e-14
"1830","Yosemite_National_Park","kg m-2 s-1","NOx",6.52241503293507e-14
"1830","Zofin","kg m-2 s-1","NOx",4.36201495099922e-12
"1831","Amacayacu","kg m-2 s-1","NOx",1.03118455654904e-14
"1831","Badagongshan","kg m-2 s-1","NOx",1.7456821392207e-12
"1831","Baishanzu","kg m-2 s-1","NOx",5.35812633088593e-13
"1831","Baotianman","kg m-2 s-1","NOx",2.48649848473103e-12
"1831","Barro_Colorado_Island","kg m-2 s-1","NOx",2.3908097224041e-13
"1831","Bidoup","kg m-2 s-1","NOx",5.26326115733743e-13
"1831","Bukit_Timah","kg m-2 s-1","NOx",1.62095079824225e-12
"1831","Changbaishan","kg m-2 s-1","NOx",7.51673656603408e-13
"1831","Cocoli","kg m-2 s-1","NOx",3.31444104174835e-13
"1831","Danum_Valley","kg m-2 s-1","NOx",1.84380935838607e-14
"1831","Daxinganling","kg m-2 s-1","NOx",1.17983476979148e-13
"1831","Dinghushan","kg m-2 s-1","NOx",4.61738981484357e-12
"1831","Doi_Inthanon","kg m-2 s-1","NOx",2.07414077995233e-13
"1831","Donglingshan","kg m-2 s-1","NOx",6.50092467650767e-13
"1831","Fushan","kg m-2 s-1","NOx",7.06073904968048e-13
"1831","Gutianshan","kg m-2 s-1","NOx",1.37190547313539e-12
"1831","Haliburton","kg m-2 s-1","NOx",1.41552331151267e-13
"1831","Harvard_Forest","kg m-2 s-1","NOx",5.8439178060354e-12
"1831","Heishiding","kg m-2 s-1","NOx",1.42665439127588e-12
"1831","Hong_Kong","kg m-2 s-1","NOx",4.26713344251712e-14
"1831","Huai_Kha_Khaeng","kg m-2 s-1","NOx",2.08344771751413e-13
"1831","Ilha_do_Cardoso","kg m-2 s-1","NOx",6.96424782348004e-15
"1831","Indian_Cave","kg m-2 s-1","NOx",4.55152596005461e-13
"1831","Ituri_(Edoro_and_Lenda)","kg m-2 s-1","NOx",4.06387646842227e-14
"1831","Jianfengling","kg m-2 s-1","NOx",1.72532196612766e-12
"1831","Kenting","kg m-2 s-1","NOx",7.26806341815158e-14
"1831","Khao_Chong","kg m-2 s-1","NOx",4.49825810174481e-13
"1831","Korup","kg m-2 s-1","NOx",3.57629881292113e-13
"1831","Kuala_Belalong","kg m-2 s-1","NOx",4.7893333182723e-14
"1831","La_Planada","kg m-2 s-1","NOx",2.4340648491882e-13
"1831","Lambir","kg m-2 s-1","NOx",2.798775110518e-14
"1831","Laupahoehoe","kg m-2 s-1","NOx",1.17069801928746e-12
"1831","Lienhuachih","kg m-2 s-1","NOx",1.00455312886205e-12
"1831","Lilly_Dickey_Woods","kg m-2 s-1","NOx",1.05951580110933e-12
"1831","Luquillo","kg m-2 s-1","NOx",1.98285129097179e-12
"1831","Manaus","kg m-2 s-1","NOx",4.69155037635641e-15
"1831","Michigan_Big_Woods","kg m-2 s-1","NOx",2.30130559951715e-12
"1831","Mo_Singto","kg m-2 s-1","NOx",4.046927202696e-13
"1831","Mpala","kg m-2 s-1","NOx",4.92438893176896e-13
"1831","Mudumalai","kg m-2 s-1","NOx",2.23119168540203e-12
"1831","Nanjenshan","kg m-2 s-1","NOx",3.71367189810797e-13
"1831","Ngel_Nyaki","kg m-2 s-1","NOx",3.7694807814202e-13
"1831","Niobara","kg m-2 s-1","NOx",2.22664802328558e-13
"1831","Nonggang","kg m-2 s-1","NOx",1.43139532616122e-12
"1831","Ordway-Swisher","kg m-2 s-1","NOx",3.81606069795651e-13
"1831","Palamanui","kg m-2 s-1","NOx",9.99910201478511e-13
"1831","Palanan","kg m-2 s-1","NOx",1.36871318186211e-13
"1831","Pasoh","kg m-2 s-1","NOx",6.19443393606e-14
"1831","Rabi","kg m-2 s-1","NOx",1.91133283127046e-14
"1831","San_Lorenzo","kg m-2 s-1","NOx",2.3908097224041e-13
"1831","Santa_Cruz","kg m-2 s-1","NOx",2.10133205480696e-12
"1831","Scotty_Creek","kg m-2 s-1","NOx",3.35231929564113e-16
"1831","Sinharaja","kg m-2 s-1","NOx",1.95823687626644e-12
"1831","Smithsonian_Conservation_Biology_Institute","kg m-2 s-1","NOx",2.36868107347015e-12
"1831","Smithsonian_Environmental_Research_Center","kg m-2 s-1","NOx",9.79124004274246e-12
"1831","Speulderbos","kg m-2 s-1","NOx",1.35934226643273e-11
"1831","Tiantongshan","kg m-2 s-1","NOx",6.27995429593199e-12
"1831","Traunstein","kg m-2 s-1","NOx",3.92624985211505e-12
"1831","Tyson_Research_Center","kg m-2 s-1","NOx",2.78250615459623e-12
"1831","University_of_Maryland,_Baltimore_County","kg m-2 s-1","NOx",1.89351131187297e-11
"1831","Utah_Forest_Dynamics_Plot","kg m-2 s-1","NOx",9.92236463045247e-14
"1831","Wabikon","kg m-2 s-1","NOx",5.29677827584572e-14
"1831","Wanang","kg m-2 s-1","NOx",2.91440055662234e-14
"1831","Wind_River","kg m-2 s-1","NOx",1.60437707888234e-13
"1831","Wytham_Woods","kg m-2 s-1","NOx",1.02955276260146e-10
"1831","Xishuangbanna","kg m-2 s-1","NOx",3.08452264195059e-13
"1831","Yasuni","kg m-2 s-1","NOx",4.46418947402444e-14
"1831","Yosemite_National_Park","kg m-2 s-1","NOx",6.78441087843889e-14
"1831","Zofin","kg m-2 s-1","NOx",4.36557884703493e-12
"1832","Amacayacu","kg m-2 s-1","NOx",1.05016700958931e-14
"1832","Badagongshan","kg m-2 s-1","NOx",1.74964549277826e-12
"1832","Baishanzu","kg m-2 s-1","NOx",5.37599361257893e-13
"1832","Baotianman","kg m-2 s-1","NOx",2.49450275973534e-12
"1832","Barro_Colorado_Island","kg m-2 s-1","NOx",2.53417086187852e-13
"1832","Bidoup","kg m-2 s-1","NOx",5.32271121506133e-13
"1832","Bukit_Timah","kg m-2 s-1","NOx",1.65112674657598e-12
"1832","Changbaishan","kg m-2 s-1","NOx",7.54416933315834e-13
"1832","Cocoli","kg m-2 s-1","NOx",3.53263848867201e-13
"1832","Danum_Valley","kg m-2 s-1","NOx",1.89193871740542e-14
"1832","Daxinganling","kg m-2 s-1","NOx",1.18417324796351e-13
"1832","Dinghushan","kg m-2 s-1","NOx",4.61783491716852e-12
"1832","Doi_Inthanon","kg m-2 s-1","NOx",2.09272895609632e-13
"1832","Donglingshan","kg m-2 s-1","NOx",6.52339989531693e-13
"1832","Fushan","kg m-2 s-1","NOx",7.11053860745583e-13
"1832","Gutianshan","kg m-2 s-1","NOx",1.3741477268949e-12
"1832","Haliburton","kg m-2 s-1","NOx",1.46364273152682e-13
"1832","Harvard_Forest","kg m-2 s-1","NOx",5.96747912219327e-12
"1832","Heishiding","kg m-2 s-1","NOx",1.42908605684899e-12
"1832","Hong_Kong","kg m-2 s-1","NOx",4.64939719195653e-14
"1832","Huai_Kha_Khaeng","kg m-2 s-1","NOx",2.0997925036039e-13
"1832","Ilha_do_Cardoso","kg m-2 s-1","NOx",8.21850200466988e-15
"1832","Indian_Cave","kg m-2 s-1","NOx",4.80065347595659e-13
"1832","Ituri_(Edoro_and_Lenda)","kg m-2 s-1","NOx",4.06215137994607e-14
"1832","Jianfengling","kg m-2 s-1","NOx",1.72779621715569e-12
"1832","Kenting","kg m-2 s-1","NOx",7.80910581247193e-14
"1832","Khao_Chong","kg m-2 s-1","NOx",4.54437289208636e-13
"1832","Korup","kg m-2 s-1","NOx",3.58092429078898e-13
"1832","Kuala_Belalong","kg m-2 s-1","NOx",4.91767444018618e-14
"1832","La_Planada","kg m-2 s-1","NOx",2.4858626514553e-13
"1832","Lambir","kg m-2 s-1","NOx",2.92819583150969e-14
"1832","Laupahoehoe","kg m-2 s-1","NOx",1.20174689401931e-12
"1832","Lienhuachih","kg m-2 s-1","NOx",1.01371496957411e-12
"1832","Lilly_Dickey_Woods","kg m-2 s-1","NOx",1.1679865599906e-12
"1832","Luquillo","kg m-2 s-1","NOx",2.02208750340303e-12
"1832","Manaus","kg m-2 s-1","NOx",4.80955784189758e-15
"1832","Michigan_Big_Woods","kg m-2 s-1","NOx",2.61737880789465e-12
"1832","Mo_Singto","kg m-2 s-1","NOx",4.08354670764967e-13
"1832","Mpala","kg m-2 s-1","NOx",4.94059974901021e-13
"1832","Mudumalai","kg m-2 s-1","NOx",2.24602254790583e-12
"1832","Nanjenshan","kg m-2 s-1","NOx",3.7570482234616e-13
"1832","Ngel_Nyaki","kg m-2 s-1","NOx",3.78204078077966e-13
"1832","Niobara","kg m-2 s-1","NOx",2.3102568141707e-13
"1832","Nonggang","kg m-2 s-1","NOx",1.43772388878092e-12
"1832","Ordway-Swisher","kg m-2 s-1","NOx",4.25145428318723e-13
"1832","Palamanui","kg m-2 s-1","NOx",1.01537740390578e-12
"1832","Palanan","kg m-2 s-1","NOx",1.39324789371851e-13
"1832","Pasoh","kg m-2 s-1","NOx",6.70947848180265e-14
"1832","Rabi","kg m-2 s-1","NOx",1.9569727240619e-14
"1832","San_Lorenzo","kg m-2 s-1","NOx",2.53417086187852e-13
"1832","Santa_Cruz","kg m-2 s-1","NOx",2.37766249199002e-12
"1832","Scotty_Creek","kg m-2 s-1","NOx",3.37334999048402e-16
"1832","Sinharaja","kg m-2 s-1","NOx",2.01198479818668e-12
"1832","Smithsonian_Conservation_Biology_Institute","kg m-2 s-1","NOx",2.41345779545132e-12
"1832","Smithsonian_Environmental_Research_Center","kg m-2 s-1","NOx",1.035985220723e-11
"1832","Speulderbos","kg m-2 s-1","NOx",1.37480085026243e-11
"1832","Tiantongshan","kg m-2 s-1","NOx",6.28714594655847e-12
"1832","Traunstein","kg m-2 s-1","NOx",4.00240776791947e-12
"1832","Tyson_Research_Center","kg m-2 s-1","NOx",3.1548804966179e-12
"1832","University_of_Maryland,_Baltimore_County","kg m-2 s-1","NOx",2.06084080635864e-11
"1832","Utah_Forest_Dynamics_Plot","kg m-2 s-1","NOx",1.05605804983283e-13
"1832","Wabikon","kg m-2 s-1","NOx",5.94210937986039e-14
"1832","Wanang","kg m-2 s-1","NOx",2.96248838786622e-14
"1832","Wind_River","kg m-2 s-1","NOx",1.80031964281449e-13
"1832","Wytham_Woods","kg m-2 s-1","NOx",1.03007103655945e-10
"1832","Xishuangbanna","kg m-2 s-1","NOx",3.10580409487564e-13
"1832","Yasuni","kg m-2 s-1","NOx",4.53876288397836e-14
"1832","Yosemite_National_Park","kg m-2 s-1","NOx",7.44556518173461e-14
"1832","Zofin","kg m-2 s-1","NOx",4.49255993891445e-12
"1833","Amacayacu","kg m-2 s-1","NOx",1.06916191136692e-14
"1833","Badagongshan","kg m-2 s-1","NOx",1.75363059814191e-12
"1833","Baishanzu","kg m-2 s-1","NOx",5.39405849302541e-13
"1833","Baotianman","kg m-2 s-1","NOx",2.50256135665662e-12
"1833","Barro_Colorado_Island","kg m-2 s-1","NOx",2.67763875715045e-13
"1833","Bidoup","kg m-2 s-1","NOx",5.38221034987419e-13
"1833","Bukit_Timah","kg m-2 s-1","NOx",1.68145196879655e-12
"1833","Changbaishan","kg m-2 s-1","NOx",7.57132464617041e-13
"1833","Cocoli","kg m-2 s-1","NOx",3.75083282274959e-13
"1833","Danum_Valley","kg m-2 s-1","NOx",1.94010232980851e-14
"1833","Daxinganling","kg m-2 s-1","NOx",1.1884377175913e-13
"1833","Dinghushan","kg m-2 s-1","NOx",4.61823449731327e-12
"1833","Doi_Inthanon","kg m-2 s-1","NOx",2.11121430667566e-13
"1833","Donglingshan","kg m-2 s-1","NOx",6.54594954714642e-13
"1833","Fushan","kg m-2 s-1","NOx",7.16017299539464e-13
"1833","Gutianshan","kg m-2 s-1","NOx",1.37639756668149e-12
"1833","Haliburton","kg m-2 s-1","NOx",1.51064915790799e-13
"1833","Harvard_Forest","kg m-2 s-1","NOx",6.0564317991322e-12
"1833","Heishiding","kg m-2 s-1","NOx",1.43152390237448e-12
"1833","Hong_Kong","kg m-2 s-1","NOx",5.03714621393492e-14
"1833","Huai_Kha_Khaeng","kg m-2 s-1","NOx",2.1160517753649e-13
"1833","Ilha_do_Cardoso","kg m-2 s-1","NOx",9.4697580531859e-15
"1833","Indian_Cave","kg m-2 s-1","NOx",5.01809578680404e-13
"1833","Ituri_(Edoro_and_Lenda)","kg m-2 s-1","NOx",4.06041913404147e-14
"1833","Jianfengling","kg m-2 s-1","NOx",1.7302678186382e-12
"1833","Kenting","kg m-2 s-1","NOx",8.34908213774233e-14
"1833","Khao_Chong","kg m-2 s-1","NOx",4.59063909978289e-13
"1833","Korup","kg m-2 s-1","NOx",3.58555511356087e-13
"1833","Kuala_Belalong","kg m-2 s-1","NOx",5.04621067878644e-14
"1833","La_Planada","kg m-2 s-1","NOx",2.53778349088283e-13
"1833","Lambir","kg m-2 s-1","NOx",3.05774422683631e-14
"1833","Laupahoehoe","kg m-2 s-1","NOx",1.22267403910538e-12
"1833","Lienhuachih","kg m-2 s-1","NOx",1.02289107072111e-12
"1833","Lilly_Dickey_Woods","kg m-2 s-1","NOx",1.26620469435675e-12
"1833","Luquillo","kg m-2 s-1","NOx",2.06134420100845e-12
"1833","Manaus","kg m-2 s-1","NOx",4.92383953375858e-15
"1833","Michigan_Big_Woods","kg m-2 s-1","NOx",2.86577127421796e-12
"1833","Mo_Singto","kg m-2 s-1","NOx",4.12019802034488e-13
"1833","Mpala","kg m-2 s-1","NOx",4.95683697673876e-13
"1833","Mudumalai","kg m-2 s-1","NOx",2.26089325145134e-12
"1833","Nanjenshan","kg m-2 s-1","NOx",3.80024571263148e-13
"1833","Ngel_Nyaki","kg m-2 s-1","NOx",3.79461546769043e-13
"1833","Niobara","kg m-2 s-1","NOx",2.39182586377227e-13
"1833","Nonggang","kg m-2 s-1","NOx",1.44391430371505e-12
"1833","Ordway-Swisher","kg m-2 s-1","NOx",4.57815600799997e-13
"1833","Palamanui","kg m-2 s-1","NOx",1.02437572268148e-12
"1833","Palanan","kg m-2 s-1","NOx",1.41773848620948e-13
"1833","Pasoh","kg m-2 s-1","NOx",7.22383663439652e-14
"1833","Rabi","kg m-2 s-1","NOx",2.00263143686661e-14
"1833","San_Lorenzo","kg m-2 s-1","NOx",2.67763875715045e-13
"1833","Santa_Cruz","kg m-2 s-1","NOx",2.57873317542161e-12
"1833","Scotty_Creek","kg m-2 s-1","NOx",3.38847653377832e-16
"1833","Sinharaja","kg m-2 s-1","NOx",2.06573659189451e-12
"1833","Smithsonian_Conservation_Biology_Institute","kg m-2 s-1","NOx",2.43967178889987e-12
"1833","Smithsonian_Environmental_Research_Center","kg m-2 s-1","NOx",1.07744673571784e-11
"1833","Speulderbos","kg m-2 s-1","NOx",1.39003505698082e-11
"1833","Tiantongshan","kg m-2 s-1","NOx",6.29438329653152e-12
"1833","Traunstein","kg m-2 s-1","NOx",4.04077561773741e-12
"1833","Tyson_Research_Center","kg m-2 s-1","NOx",3.46038828048981e-12
"1833","University_of_Maryland,_Baltimore_County","kg m-2 s-1","NOx",2.18301284861007e-11
"1833","Utah_Forest_Dynamics_Plot","kg m-2 s-1","NOx",1.10821254892167e-13
"1833","Wabikon","kg m-2 s-1","NOx",6.41352370452937e-14
"1833","Wanang","kg m-2 s-1","NOx",3.01058453525312e-14
"1833","Wind_River","kg m-2 s-1","NOx",1.94259250110076e-13
"1833","Wytham_Woods","kg m-2 s-1","NOx",1.03177457528451e-10
"1833","Xishuangbanna","kg m-2 s-1","NOx",3.12711901407242e-13
"1833","Yasuni","kg m-2 s-1","NOx",4.6136058172932e-14
"1833","Yosemite_National_Park","kg m-2 s-1","NOx",7.9392104922409e-14
"1833","Zofin","kg m-2 s-1","NOx",4.31525523054423e-12
"1834","Amacayacu","kg m-2 s-1","NOx",1.08817418526089e-14
"1834","Badagongshan","kg m-2 s-1","NOx",1.75764062999113e-12
"1834","Baishanzu","kg m-2 s-1","NOx",5.41234552625881e-13
"1834","Baotianman","kg m-2 s-1","NOx",2.51068126859888e-12
"1834","Barro_Colorado_Island","kg m-2 s-1","NOx",2.82122675322397e-13
"1834","Bidoup","kg m-2 s-1","NOx",5.44181136580995e-13
"1834","Bukit_Timah","kg m-2 s-1","NOx",1.71194921472662e-12
"1834","Changbaishan","kg m-2 s-1","NOx",7.59829570410545e-13
"1834","Cocoli","kg m-2 s-1","NOx",3.96905372401556e-13
"1834","Danum_Valley","kg m-2 s-1","NOx",1.98830461985354e-14
"1834","Daxinganling","kg m-2 s-1","NOx",1.19264202164167e-13
"1834","Dinghushan","kg m-2 s-1","NOx",4.6185840796674e-12
"1834","Doi_Inthanon","kg m-2 s-1","NOx",2.12960596058796e-13
"1834","Donglingshan","kg m-2 s-1","NOx",6.56858199221135e-13
"1834","Fushan","kg m-2 s-1","NOx",7.20963632502975e-13
"1834","Gutianshan","kg m-2 s-1","NOx",1.37865636977072e-12
"1834","Haliburton","kg m-2 s-1","NOx",1.55648037709533e-13
"1834","Harvard_Forest","kg m-2 s-1","NOx",6.0694984134891e-12
"1834","Heishiding","kg m-2 s-1","NOx",1.43396884264794e-12
"1834","Hong_Kong","kg m-2 s-1","NOx",5.42617899044549e-14
"1834","Huai_Kha_Khaeng","kg m-2 s-1","NOx",2.13224547830545e-13
"1834","Ilha_do_Cardoso","kg m-2 s-1","NOx",1.07188689047362e-14
"1834","Indian_Cave","kg m-2 s-1","NOx",5.14573106365206e-13
"1834","Ituri_(Edoro_and_Lenda)","kg m-2 s-1","NOx",4.05867942895296e-14
"1834","Jianfengling","kg m-2 s-1","NOx",1.73273715115767e-12
"1834","Kenting","kg m-2 s-1","NOx",8.88817598041312e-14
"1834","Khao_Chong","kg m-2 s-1","NOx",4.63705189232122e-13
"1834","Korup","kg m-2 s-1","NOx",3.59019307425624e-13
"1834","Kuala_Belalong","kg m-2 s-1","NOx",5.174890521235e-14
"1834","La_Planada","kg m-2 s-1","NOx",2.58982378802865e-13
"1834","Lambir","kg m-2 s-1","NOx",3.1873862087157e-14
"1834","Laupahoehoe","kg m-2 s-1","NOx",1.21961764201618e-12
"1834","Lienhuachih","kg m-2 s-1","NOx",1.03207962801699e-12
"1834","Lilly_Dickey_Woods","kg m-2 s-1","NOx",1.33169782386013e-12
"1834","Luquillo","kg m-2 s-1","NOx",2.10062618307674e-12
"1834","Manaus","kg m-2 s-1","NOx",5.03475003448949e-15
"1834","Michigan_Big_Woods","kg m-2 s-1","NOx",2.92814150150621e-12
"1834","Mo_Singto","kg m-2 s-1","NOx",4.1568927914551e-13
"1834","Mpala","kg m-2 s-1","NOx",4.97310006014802e-13
"1834","Mudumalai","kg m-2 s-1","NOx",2.27580323360869e-12
"1834","Nanjenshan","kg m-2 s-1","NOx",3.84330684326115e-13
"1834","Ngel_Nyaki","kg m-2 s-1","NOx",3.80720585859204e-13
"1834","Niobara","kg m-2 s-1","NOx",2.46744778083779e-13
"1834","Nonggang","kg m-2 s-1","NOx",1.45000520244227e-12
"1834","Ordway-Swisher","kg m-2 s-1","NOx",4.61815566459008e-13
"1834","Palamanui","kg m-2 s-1","NOx",1.01895020124215e-12
"1834","Palanan","kg m-2 s-1","NOx",1.44219000407798e-13
"1834","Pasoh","kg m-2 s-1","NOx",7.73766208796985e-14
"1834","Rabi","kg m-2 s-1","NOx",2.04826886267459e-14
"1834","San_Lorenzo","kg m-2 s-1","NOx",2.82122675322397e-13
"1834","Santa_Cruz","kg m-2 s-1","NOx",2.58542642627679e-12
"1834","Scotty_Creek","kg m-2 s-1","NOx",3.40104270905849e-16
"1834","Sinharaja","kg m-2 s-1","NOx",2.11949057094735e-12
