"TOA5","CR1000","CR1000","39246","CR1000.Std.27","CPU:PSH-Climate_v3.0.CR1","28515","CLData"
"TIMESTAMP","RECORD","Batt_Volt_Min","AirTC_Avg","AirTC_Std","RH","AirTC_2_Avg","AirTC_2_Std","RH_2","AirTC_3_Avg","AirTC_3_Std","RH_3","SlrW_Avg","SlrW_Std","SlrMJ_Tot","SlrW_2_Avg","SlrW_2_Std","SlrMJ_2_Tot","Rain_mm_Tot","SrlNum","ProgNam","OSVer","StatName","MsgVar","FanStatus","Tach_Tot"
"TS","RN","Volts","Deg C","Deg C","%","Deg C","Deg C","%","Deg C","Deg C","%","W/m²","W/m²","MJ/m²","W/m²","W/m²","MJ/m²","mm","","","","","","","RPM"
"","","Min","Avg","Std","Smp","Avg","Std","Smp","Avg","Std","Smp","Avg","Std","Tot","Avg","Std","Tot","Tot","Smp","Smp","Smp","Smp","Smp","Smp","Tot"
"2017-04-03 15:55:00",1,13.64,31.15,0.152,100,34.68,0.679,98.9,30.96,0.228,63.68,640.7,148.8,0.1922093,683.3,156.2,0.2049871,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 16:00:00",2,13.61,30.88,0.22,100,33.74,0.34,96.6,30.82,0.186,61.61,672.5,121.8,0.201756,714,123.2,0.2141898,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 16:05:00",3,13.61,31.48,0.195,100,33.99,0.22,91.4,31.47,0.244,59.38,648.3,235.3,0.1944803,682.1,240.3,0.2046311,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 16:10:00",4,13.59,31.51,0.167,72.42,33.81,0.215,89.7,31.25,0.231,57.88,806,60.27,0.2418769,853,67.96,0.2558071,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 16:15:00",5,13.58,31.41,0.181,100,33.66,0.254,93.6,31.04,0.392,62.58,645.6,124.6,0.1936809,690.6,130.7,0.2071929,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 16:20:00",6,13.55,31.54,0.11,97,33.74,0.246,87,30.86,0.199,59.3,392.2,74.99,0.1176733,429.7,77.86,0.1289055,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 16:25:00",7,13.53,31.14,0.138,100,33.39,0.203,87.8,30.12,0.109,60.62,278.5,6.526,0.08355911,310.3,7.079,0.09307993,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 16:30:00",8,13.53,30.96,0.091,96,33.26,0.219,89,29.96,0.07,61.66,318.2,29.29,0.09544742,351.2,30.84,0.1053602,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 16:35:00",9,13.54,30.94,0.103,100,33.26,0.185,89.9,30.07,0.059,62.34,315,28.23,0.09448876,346.2,30.21,0.1038712,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 16:40:00",10,13.54,30.81,0.092,100,33.15,0.186,92.8,29.88,0.059,64.17,280.4,9.79,0.08412475,311,11.18,0.09329863,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 16:45:00",11,13.55,30.7,0.097,100,33.1,0.196,92.8,29.9,0.05,63.83,321.3,15.25,0.09640127,356.4,16.26,0.1069235,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 16:50:00",12,13.58,30.72,0.088,100,33.11,0.21,90.6,30.01,0.077,61.87,282.9,11.45,0.08485845,313.1,12.5,0.0939441,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 16:55:00",13,13.58,30.68,0.095,100,33.1,0.192,91,29.92,0.045,62.07,325.3,23.27,0.09759316,357,24.5,0.1070918,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 17:00:00",14,13.62,30.74,0.088,100,33.14,0.189,92.8,29.94,0.071,63.29,269.3,16.57,0.08080332,297.1,17.49,0.08913308,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 17:05:00",15,13.6,30.6,0.099,100,33.02,0.208,91.3,29.88,0.079,62.98,236.4,2.629,0.07092571,261.7,2.86,0.07850861,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 17:10:00",16,13.6,30.47,0.075,100,32.88,0.202,92.9,29.69,0.038,64.91,235.8,5.925,0.07074226,259.4,6.864,0.07782691,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 17:15:00",17,13.63,30.42,0.074,100,32.82,0.17,89.1,29.63,0.03,61.94,210.5,3.292,0.06314633,230.2,3.781,0.0690741,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 17:20:00",18,13.63,30.5,0.068,100,32.94,0.185,91.3,29.67,0.025,63.63,198.8,6.661,0.05963859,217.5,6.887,0.06525558,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 17:25:00",19,13.65,30.4,0.08,100,32.83,0.169,90.9,29.61,0.056,63.44,178.7,5.654,0.05359855,197,5.619,0.05909224,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 17:30:00",20,13.64,30.33,0.083,100,32.68,0.23,91.2,29.48,0.062,63.91,159.2,5.68,0.04775826,177.2,6.109,0.05317178,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 17:35:00",21,13.66,30.21,0.066,100,32.49,0.183,91.6,29.37,0.028,64.25,142.5,5.012,0.04273942,159.2,5.276,0.04776305,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 17:40:00",22,13.68,30.17,0.081,100,32.39,0.2,92.3,29.32,0.054,65.34,125.4,4.47,0.03760555,140.7,5.006,0.04220423,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 17:45:00",23,13.67,30.09,0.064,63.78,32.24,0.156,89.5,29.24,0.029,63.31,110.3,4.286,0.0330811,124,4.487,0.03720772,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 17:50:00",24,13.7,30.21,0.071,100,32.4,0.174,88.8,29.37,0.052,62.77,96.5,3.549,0.02895543,109.6,3.879,0.03288367,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 17:55:00",25,13.71,30.18,0.052,100,32.32,0.175,90.4,29.35,0.03,63.31,86.5,2.526,0.02593545,98.1,3.064,0.02942667,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 18:00:00",26,13.71,30.13,0.057,80.6,32.3,0.141,91,29.3,0.034,63.92,77.67,2.908,0.02330031,86.9,4.174,0.02608174,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 18:05:00",27,13.39,30.05,0.047,100,32.18,0.182,91,29.18,0.039,63.92,62.55,5.274,0.01876477,67.58,6.524,0.02027385,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 18:10:00",28,12.86,29.94,0.06,100,31.97,0.19,91.5,29.05,0.047,64.47,50.14,1.523,0.0150432,54.4,1.443,0.0163207,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 18:15:00",29,12.86,29.92,0.059,100,32.07,0.159,90.8,29.03,0.03,64.06,51.08,1.279,0.0153254,59.57,1.539,0.01787044,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 18:20:00",30,12.97,29.87,0.059,66.36,32.2,0.175,91.7,28.96,0.045,64.6,39.24,3.627,0.01177081,46.5,3.737,0.01395089,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 18:25:00",31,12.75,29.79,0.047,100,32.3,0.186,91.9,28.91,0.033,64.03,36.34,0.374,0.01090056,41.78,0.379,0.01253313,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 18:30:00",32,12.69,29.85,0.048,65.62,32.47,0.173,90.7,28.97,0.039,63.8,33.83,1.097,0.01014855,42.23,0.422,0.01266763,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 18:35:00",33,12.65,29.77,0.079,67.28,32.43,0.173,93.3,28.9,0.058,65.56,31.38,2.322,0.009414541,38.68,3.973,0.01160371,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 18:40:00",34,12.58,29.59,0.07,100,32.74,0.305,96.2,28.67,0.075,67.52,19.85,3.644,0.005954809,19.79,5.507,0.005935755,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 18:45:00",35,12.53,29.56,0.059,100,34.19,0.474,99.7,28.47,0.04,68.27,7.575,2.866,0.00227242,6.502,2.24,0.00195051,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 18:50:00",36,12.52,29.38,0.097,100,36.84,2.448,108.7,28.25,0.111,71.24,2.988,0.285,0.000896534,3.216,0.21,0.0009647268,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 18:55:00",37,12.5,29.17,0.098,100,41.29,8.78,100,27.9,0.118,71.24,3.657,0.361,0.001097102,4.697,0.5,0.001408983,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-04-03 19:00:00",38,12.5,29.06,0.09,100,34.33,1.121,100,27.56,0.069,69.86,5.171,0.513,0.001551395,6.532,0.553,0.001959551,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:OFF",0
"2017-04-03 19:05:00",39,12.58,28.95,0.087,100,32.18,0.279,98.2,27.35,0.065,69.86,6.194,0.083,0.00185829,7.294,0.183,0.002188229,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:OFF",0
"2017-04-03 19:10:00",40,12.59,28.92,0.093,1.624,32.25,0.304,96.9,27.17,0.04,68.44,5.713,0.522,0.001713911,6.452,0.686,0.001935546,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:OFF",0
"2017-04-03 19:15:00",41,12.59,28.94,0.087,100,32.33,0.299,97.5,27.09,0.038,68.98,3.38,0.68,0.001013933,3.727,0.757,0.001118234,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:OFF",0
"2017-04-03 19:20:00",42,12.59,29.14,0.134,2.267,32.07,0.351,97.6,26.93,0.07,69.76,4.159,1.406,0.001247652,4.503,1.497,0.001350954,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:OFF",0
"2017-04-03 19:25:00",43,12.59,29.33,0.155,2.706,31.11,0.436,96.3,26.75,0.05,70.13,2.842,1.18,0.000852521,3.153,1.271,0.000945797,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:OFF",0
"2017-04-03 19:30:00",44,12.59,31.13,0.981,100,28.76,1.373,96.1,26.59,0.053,71.12,0.461,0.148,0.0001384142,0.508,0.218,0.0001524561,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:OFF",0
"2017-04-03 19:35:00",45,12.6,33.09,1.236,4.534,29.42,0.262,97.4,26.4,0.087,72.41,0.053,0.115,1.60483E-005,0.07,0.131,2.106339E-005,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:OFF",0
"2017-04-03 19:40:00",46,12.6,31.24,0.349,100,28.79,0.305,97.1,26.19,0.04,72.27,0,0,0,0,0,0,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:OFF",0
"2017-04-03 19:45:00",47,12.6,36.06,2.767,13.74,28.18,0.141,96.5,26.19,0.033,71.87,0,0,0,0,0,0,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:OFF",0
