"sites.sitename","variable","Yr","Mo","Value","N.Obs"
"Amacayacu","vap",1901,1,29,0
"Amacayacu","vap",1901,2,29.6,0
"Amacayacu","vap",1901,3,29.5,0
"Amacayacu","vap",1901,4,29.4,0
"Amacayacu","vap",1901,5,28.7,0
"Amacayacu","vap",1901,6,28,0
"Amacayacu","vap",1901,7,27.7,0
"Amacayacu","vap",1901,8,27.8,0
"Amacayacu","vap",1901,9,28.5,0
"Amacayacu","vap",1901,10,28.6,0
"Amacayacu","vap",1901,11,29,0
"Amacayacu","vap",1901,12,29,0
"Amacayacu","vap",1902,1,29,0
"Amacayacu","vap",1902,2,29.6,0
"Amacayacu","vap",1902,3,29.5,0
"Amacayacu","vap",1902,4,29.4,0
"Amacayacu","vap",1902,5,28.7,0
"Amacayacu","vap",1902,6,28,0
"Amacayacu","vap",1902,7,27.7,0
"Amacayacu","vap",1902,8,27.8,0
"Amacayacu","vap",1902,9,28.5,0
"Amacayacu","vap",1902,10,28.6,0
"Amacayacu","vap",1902,11,29,0
"Amacayacu","vap",1902,12,29,0
"Amacayacu","vap",1903,1,29,0
"Amacayacu","vap",1903,2,29.6,0
"Amacayacu","vap",1903,3,29.5,0
"Amacayacu","vap",1903,4,29.4,0
"Amacayacu","vap",1903,5,28.7,0
"Amacayacu","vap",1903,6,28,0
"Amacayacu","vap",1903,7,27.7,0
"Amacayacu","vap",1903,8,27.8,0
"Amacayacu","vap",1903,9,28.5,0
"Amacayacu","vap",1903,10,28.6,0
"Amacayacu","vap",1903,11,29,0
"Amacayacu","vap",1903,12,29,0
"Amacayacu","vap",1904,1,29,0
"Amacayacu","vap",1904,2,29.6,0
"Amacayacu","vap",1904,3,29.5,0
"Amacayacu","vap",1904,4,29.4,0
"Amacayacu","vap",1904,5,28.7,0
"Amacayacu","vap",1904,6,28,0
"Amacayacu","vap",1904,7,27.7,0
"Amacayacu","vap",1904,8,27.8,0
"Amacayacu","vap",1904,9,28.5,0
"Amacayacu","vap",1904,10,28.6,0
"Amacayacu","vap",1904,11,29,0
"Amacayacu","vap",1904,12,29,0
"Amacayacu","vap",1905,1,29,0
"Amacayacu","vap",1905,2,29.6,0
"Amacayacu","vap",1905,3,29.5,0
"Amacayacu","vap",1905,4,29.4,0
"Amacayacu","vap",1905,5,28.7,0
"Amacayacu","vap",1905,6,28,0
"Amacayacu","vap",1905,7,27.7,0
"Amacayacu","vap",1905,8,27.8,0
"Amacayacu","vap",1905,9,28.5,0
"Amacayacu","vap",1905,10,28.6,0
"Amacayacu","vap",1905,11,29,0
"Amacayacu","vap",1905,12,29,0
"Amacayacu","vap",1906,1,29,0
"Amacayacu","vap",1906,2,29.6,0
"Amacayacu","vap",1906,3,29.5,0
"Amacayacu","vap",1906,4,29.4,0
"Amacayacu","vap",1906,5,28.7,0
"Amacayacu","vap",1906,6,28,0
"Amacayacu","vap",1906,7,27.7,0
"Amacayacu","vap",1906,8,27.8,0
"Amacayacu","vap",1906,9,28.5,0
"Amacayacu","vap",1906,10,28.6,0
"Amacayacu","vap",1906,11,29,0
"Amacayacu","vap",1906,12,29,0
"Amacayacu","vap",1907,1,29,0
"Amacayacu","vap",1907,2,29.6,0
"Amacayacu","vap",1907,3,29.5,0
"Amacayacu","vap",1907,4,29.4,0
"Amacayacu","vap",1907,5,28.7,0
"Amacayacu","vap",1907,6,28,0
"Amacayacu","vap",1907,7,27.7,0
"Amacayacu","vap",1907,8,27.8,0
"Amacayacu","vap",1907,9,28.5,0
"Amacayacu","vap",1907,10,28.6,0
"Amacayacu","vap",1907,11,29,0
"Amacayacu","vap",1907,12,29,0
"Amacayacu","vap",1908,1,29,0
"Amacayacu","vap",1908,2,29.6,0
"Amacayacu","vap",1908,3,29.5,0
"Amacayacu","vap",1908,4,29.4,0
"Amacayacu","vap",1908,5,28.7,0
"Amacayacu","vap",1908,6,28,0
"Amacayacu","vap",1908,7,27.7,0
"Amacayacu","vap",1908,8,27.8,0
"Amacayacu","vap",1908,9,28.5,0
"Amacayacu","vap",1908,10,28.6,0
"Amacayacu","vap",1908,11,29,0
"Amacayacu","vap",1908,12,29,0
"Amacayacu","vap",1909,1,29,0
"Amacayacu","vap",1909,2,29.6,0
"Amacayacu","vap",1909,3,29.5,0
"Amacayacu","vap",1909,4,29.4,0
"Amacayacu","vap",1909,5,28.7,0
"Amacayacu","vap",1909,6,28,0
"Amacayacu","vap",1909,7,27.7,0
"Amacayacu","vap",1909,8,27.8,0
"Amacayacu","vap",1909,9,28.5,0
"Amacayacu","vap",1909,10,28.6,0
"Amacayacu","vap",1909,11,29,0
"Amacayacu","vap",1909,12,29,0
"Amacayacu","vap",1910,1,29,0
"Amacayacu","vap",1910,2,29.6,0
"Amacayacu","vap",1910,3,29.5,0
"Amacayacu","vap",1910,4,29.4,0
"Amacayacu","vap",1910,5,28.7,0
"Amacayacu","vap",1910,6,28,0
"Amacayacu","vap",1910,7,27.7,0
"Amacayacu","vap",1910,8,27.8,0
"Amacayacu","vap",1910,9,28.5,0
"Amacayacu","vap",1910,10,28.6,0
"Amacayacu","vap",1910,11,29,0
"Amacayacu","vap",1910,12,29,0
"Amacayacu","vap",1911,1,29,0
"Amacayacu","vap",1911,2,29.6,0
"Amacayacu","vap",1911,3,29.5,0
"Amacayacu","vap",1911,4,29.4,0
"Amacayacu","vap",1911,5,28.7,0
"Amacayacu","vap",1911,6,28,0
"Amacayacu","vap",1911,7,27.7,0
"Amacayacu","vap",1911,8,27.8,0
"Amacayacu","vap",1911,9,28.5,0
"Amacayacu","vap",1911,10,28.6,0
"Amacayacu","vap",1911,11,29,0
"Amacayacu","vap",1911,12,29,0
"Amacayacu","vap",1912,1,29,0
"Amacayacu","vap",1912,2,29.6,0
"Amacayacu","vap",1912,3,29.5,0
"Amacayacu","vap",1912,4,29.4,0
"Amacayacu","vap",1912,5,28.7,0
"Amacayacu","vap",1912,6,28,0
"Amacayacu","vap",1912,7,27.7,0
"Amacayacu","vap",1912,8,27.8,0
"Amacayacu","vap",1912,9,28.5,0
"Amacayacu","vap",1912,10,28.6,0
"Amacayacu","vap",1912,11,29,0
"Amacayacu","vap",1912,12,29,0
"Amacayacu","vap",1913,1,29,0
"Amacayacu","vap",1913,2,29.6,0
"Amacayacu","vap",1913,3,29.5,0
"Amacayacu","vap",1913,4,29.4,0
"Amacayacu","vap",1913,5,28.7,0
"Amacayacu","vap",1913,6,28,0
"Amacayacu","vap",1913,7,27.7,0
"Amacayacu","vap",1913,8,27.8,0
"Amacayacu","vap",1913,9,28.5,0
"Amacayacu","vap",1913,10,28.6,0
"Amacayacu","vap",1913,11,29,0
"Amacayacu","vap",1913,12,29,0
"Amacayacu","vap",1914,1,29,0
"Amacayacu","vap",1914,2,29.6,0
"Amacayacu","vap",1914,3,29.5,0
"Amacayacu","vap",1914,4,29.4,0
"Amacayacu","vap",1914,5,28.7,0
"Amacayacu","vap",1914,6,28,0
"Amacayacu","vap",1914,7,27.7,0
"Amacayacu","vap",1914,8,27.8,0
"Amacayacu","vap",1914,9,28.5,0
"Amacayacu","vap",1914,10,28.6,0
"Amacayacu","vap",1914,11,29,0
"Amacayacu","vap",1914,12,29,0
"Amacayacu","vap",1915,1,29,0
"Amacayacu","vap",1915,2,29.6,0
"Amacayacu","vap",1915,3,29.5,0
"Amacayacu","vap",1915,4,29.4,0
"Amacayacu","vap",1915,5,28.7,0
"Amacayacu","vap",1915,6,28,0
"Amacayacu","vap",1915,7,27.7,0
"Amacayacu","vap",1915,8,27.8,0
"Amacayacu","vap",1915,9,28.5,0
"Amacayacu","vap",1915,10,28.6,0
"Amacayacu","vap",1915,11,29,0
"Amacayacu","vap",1915,12,29,0
"Amacayacu","vap",1916,1,29,0
"Amacayacu","vap",1916,2,29.6,0
"Amacayacu","vap",1916,3,29.5,0
"Amacayacu","vap",1916,4,29.4,0
"Amacayacu","vap",1916,5,28.7,0
"Amacayacu","vap",1916,6,28,0
"Amacayacu","vap",1916,7,27.7,0
"Amacayacu","vap",1916,8,27.8,0
"Amacayacu","vap",1916,9,28.5,0
"Amacayacu","vap",1916,10,28.6,0
"Amacayacu","vap",1916,11,29,0
"Amacayacu","vap",1916,12,29,0
"Amacayacu","vap",1917,1,29,0
"Amacayacu","vap",1917,2,29.6,0
"Amacayacu","vap",1917,3,29.5,0
"Amacayacu","vap",1917,4,29.4,0
"Amacayacu","vap",1917,5,28.7,0
"Amacayacu","vap",1917,6,28,0
"Amacayacu","vap",1917,7,27.7,0
"Amacayacu","vap",1917,8,27.8,0
"Amacayacu","vap",1917,9,28.5,0
"Amacayacu","vap",1917,10,28.6,0
"Amacayacu","vap",1917,11,29,0
"Amacayacu","vap",1917,12,29,0
"Amacayacu","vap",1918,1,29,0
"Amacayacu","vap",1918,2,29.6,0
"Amacayacu","vap",1918,3,29.5,0
"Amacayacu","vap",1918,4,29.4,0
"Amacayacu","vap",1918,5,28.7,0
"Amacayacu","vap",1918,6,28,0
"Amacayacu","vap",1918,7,27.7,0
"Amacayacu","vap",1918,8,27.8,0
"Amacayacu","vap",1918,9,28.5,0
"Amacayacu","vap",1918,10,28.6,0
"Amacayacu","vap",1918,11,29,0
"Amacayacu","vap",1918,12,29,0
"Amacayacu","vap",1919,1,29,0
"Amacayacu","vap",1919,2,29.6,0
"Amacayacu","vap",1919,3,29.5,0
"Amacayacu","vap",1919,4,29.4,0
"Amacayacu","vap",1919,5,28.7,0
"Amacayacu","vap",1919,6,28,0
"Amacayacu","vap",1919,7,27.7,0
"Amacayacu","vap",1919,8,27.8,0
"Amacayacu","vap",1919,9,28.5,0
"Amacayacu","vap",1919,10,28.6,0
"Amacayacu","vap",1919,11,29,0
"Amacayacu","vap",1919,12,29,0
"Amacayacu","vap",1920,1,29,0
"Amacayacu","vap",1920,2,29.6,0
"Amacayacu","vap",1920,3,29.5,0
"Amacayacu","vap",1920,4,29.4,0
"Amacayacu","vap",1920,5,28.7,0
"Amacayacu","vap",1920,6,28,0
"Amacayacu","vap",1920,7,27.7,0
"Amacayacu","vap",1920,8,27.8,0
"Amacayacu","vap",1920,9,28.5,0
"Amacayacu","vap",1920,10,28.6,0
"Amacayacu","vap",1920,11,29,0
"Amacayacu","vap",1920,12,29,0
"Amacayacu","vap",1921,1,29,0
"Amacayacu","vap",1921,2,29.6,0
"Amacayacu","vap",1921,3,29.5,0
"Amacayacu","vap",1921,4,29.4,0
"Amacayacu","vap",1921,5,28.7,0
"Amacayacu","vap",1921,6,28,0
"Amacayacu","vap",1921,7,27.7,0
"Amacayacu","vap",1921,8,27.8,0
"Amacayacu","vap",1921,9,28.5,0
"Amacayacu","vap",1921,10,28.6,0
"Amacayacu","vap",1921,11,29,0
"Amacayacu","vap",1921,12,29,0
"Amacayacu","vap",1922,1,29,0
"Amacayacu","vap",1922,2,29.6,0
"Amacayacu","vap",1922,3,29.5,0
"Amacayacu","vap",1922,4,29.4,0
"Amacayacu","vap",1922,5,28.7,0
"Amacayacu","vap",1922,6,28,0
"Amacayacu","vap",1922,7,27.7,0
"Amacayacu","vap",1922,8,27.8,0
"Amacayacu","vap",1922,9,28.5,0
"Amacayacu","vap",1922,10,28.6,0
"Amacayacu","vap",1922,11,29,0
"Amacayacu","vap",1922,12,29,0
"Amacayacu","vap",1923,1,29,0
"Amacayacu","vap",1923,2,29.6,0
"Amacayacu","vap",1923,3,29.5,0
"Amacayacu","vap",1923,4,29.4,0
"Amacayacu","vap",1923,5,28.7,0
"Amacayacu","vap",1923,6,28,0
"Amacayacu","vap",1923,7,27.7,0
"Amacayacu","vap",1923,8,27.8,0
"Amacayacu","vap",1923,9,28.5,0
"Amacayacu","vap",1923,10,28.6,0
"Amacayacu","vap",1923,11,29,0
"Amacayacu","vap",1923,12,29,0
"Amacayacu","vap",1924,1,29,0
"Amacayacu","vap",1924,2,29.6,0
"Amacayacu","vap",1924,3,29.5,0
"Amacayacu","vap",1924,4,29.4,0
"Amacayacu","vap",1924,5,28.7,0
"Amacayacu","vap",1924,6,28,0
"Amacayacu","vap",1924,7,27.7,0
"Amacayacu","vap",1924,8,27.8,0
"Amacayacu","vap",1924,9,28.5,0
"Amacayacu","vap",1924,10,28.6,0
"Amacayacu","vap",1924,11,29,0
"Amacayacu","vap",1924,12,29,0
"Amacayacu","vap",1925,1,29,0
"Amacayacu","vap",1925,2,29.6,0
"Amacayacu","vap",1925,3,29.5,0
"Amacayacu","vap",1925,4,29.4,0
"Amacayacu","vap",1925,5,28.7,0
"Amacayacu","vap",1925,6,28,0
"Amacayacu","vap",1925,7,27.7,0
"Amacayacu","vap",1925,8,27.8,0
"Amacayacu","vap",1925,9,28.5,0
"Amacayacu","vap",1925,10,28.6,0
"Amacayacu","vap",1925,11,29,0
"Amacayacu","vap",1925,12,29,0
"Amacayacu","vap",1926,1,29,0
"Amacayacu","vap",1926,2,29.6,0
"Amacayacu","vap",1926,3,29.5,0
"Amacayacu","vap",1926,4,29.4,0
"Amacayacu","vap",1926,5,28.7,0
"Amacayacu","vap",1926,6,28,0
"Amacayacu","vap",1926,7,27.7,0
"Amacayacu","vap",1926,8,27.8,0
"Amacayacu","vap",1926,9,28.5,0
"Amacayacu","vap",1926,10,28.6,0
"Amacayacu","vap",1926,11,29,0
"Amacayacu","vap",1926,12,29,0
"Amacayacu","vap",1927,1,29,0
"Amacayacu","vap",1927,2,29.6,0
"Amacayacu","vap",1927,3,29.5,0
"Amacayacu","vap",1927,4,29.4,0
"Amacayacu","vap",1927,5,28.7,0
"Amacayacu","vap",1927,6,28,0
"Amacayacu","vap",1927,7,27.7,0
"Amacayacu","vap",1927,8,27.8,0
"Amacayacu","vap",1927,9,28.5,0
"Amacayacu","vap",1927,10,28.6,0
"Amacayacu","vap",1927,11,29,0
"Amacayacu","vap",1927,12,29,0
"Amacayacu","vap",1928,1,29,0
"Amacayacu","vap",1928,2,29.6,0
"Amacayacu","vap",1928,3,29.5,0
"Amacayacu","vap",1928,4,29.4,0
"Amacayacu","vap",1928,5,28.7,0
"Amacayacu","vap",1928,6,28,0
"Amacayacu","vap",1928,7,27.7,0
"Amacayacu","vap",1928,8,27.8,0
"Amacayacu","vap",1928,9,28.5,0
"Amacayacu","vap",1928,10,28.6,0
"Amacayacu","vap",1928,11,29,0
"Amacayacu","vap",1928,12,29,0
"Amacayacu","vap",1929,1,29,0
"Amacayacu","vap",1929,2,29.6,0
"Amacayacu","vap",1929,3,29.5,0
"Amacayacu","vap",1929,4,29.4,0
"Amacayacu","vap",1929,5,28.7,0
"Amacayacu","vap",1929,6,28,0
"Amacayacu","vap",1929,7,27.7,0
"Amacayacu","vap",1929,8,27.8,0
"Amacayacu","vap",1929,9,28.5,0
"Amacayacu","vap",1929,10,28.6,0
"Amacayacu","vap",1929,11,29,0
"Amacayacu","vap",1929,12,29,0
"Amacayacu","vap",1930,1,29,0
"Amacayacu","vap",1930,2,29.6,0
"Amacayacu","vap",1930,3,29.5,0
"Amacayacu","vap",1930,4,29.4,0
"Amacayacu","vap",1930,5,28.7,0
"Amacayacu","vap",1930,6,28,0
"Amacayacu","vap",1930,7,27.7,0
"Amacayacu","vap",1930,8,27.8,0
"Amacayacu","vap",1930,9,28.5,0
"Amacayacu","vap",1930,10,28.6,0
"Amacayacu","vap",1930,11,29,0
"Amacayacu","vap",1930,12,29,0
"Amacayacu","vap",1931,1,29,0
"Amacayacu","vap",1931,2,29.5,0
"Amacayacu","vap",1931,3,29.4,0
"Amacayacu","vap",1931,4,29.9,0
"Amacayacu","vap",1931,5,28,0
"Amacayacu","vap",1931,6,27.4,0
"Amacayacu","vap",1931,7,26.9,0
"Amacayacu","vap",1931,8,26.8,0
"Amacayacu","vap",1931,9,27.1,0
"Amacayacu","vap",1931,10,27.7,0
"Amacayacu","vap",1931,11,27.9,0
"Amacayacu","vap",1931,12,27.5,0
"Amacayacu","vap",1932,1,27.7,0
"Amacayacu","vap",1932,2,29,0
"Amacayacu","vap",1932,3,28.3,0
"Amacayacu","vap",1932,4,28.6,0
"Amacayacu","vap",1932,5,27.7,0
"Amacayacu","vap",1932,6,27,0
"Amacayacu","vap",1932,7,26.7,0
"Amacayacu","vap",1932,8,27.1,0
"Amacayacu","vap",1932,9,27.6,0
"Amacayacu","vap",1932,10,27.9,0
"Amacayacu","vap",1932,11,28.6,0
"Amacayacu","vap",1932,12,28.2,0
"Amacayacu","vap",1933,1,28.3,0
"Amacayacu","vap",1933,2,28.3,0
"Amacayacu","vap",1933,3,28.4,0
"Amacayacu","vap",1933,4,28.3,0
"Amacayacu","vap",1933,5,27.9,0
"Amacayacu","vap",1933,6,28,0
"Amacayacu","vap",1933,7,26.9,0
"Amacayacu","vap",1933,8,27.2,0
"Amacayacu","vap",1933,9,27.8,0
"Amacayacu","vap",1933,10,27.5,0
"Amacayacu","vap",1933,11,28.3,0
"Amacayacu","vap",1933,12,27.9,0
"Amacayacu","vap",1934,1,27.8,0
"Amacayacu","vap",1934,2,29.6,0
"Amacayacu","vap",1934,3,28.2,0
"Amacayacu","vap",1934,4,28.2,0
"Amacayacu","vap",1934,5,28.3,0
"Amacayacu","vap",1934,6,27.4,0
"Amacayacu","vap",1934,7,26.9,0
"Amacayacu","vap",1934,8,27.6,0
"Amacayacu","vap",1934,9,28.2,0
"Amacayacu","vap",1934,10,28,0
"Amacayacu","vap",1934,11,28.4,0
"Amacayacu","vap",1934,12,28.1,0
"Amacayacu","vap",1935,1,29.1,0
"Amacayacu","vap",1935,2,29.1,0
"Amacayacu","vap",1935,3,29.7,0
"Amacayacu","vap",1935,4,29,0
"Amacayacu","vap",1935,5,27.6,0
"Amacayacu","vap",1935,6,27,0
"Amacayacu","vap",1935,7,27.4,0
"Amacayacu","vap",1935,8,27.2,0
"Amacayacu","vap",1935,9,27.6,0
"Amacayacu","vap",1935,10,27.6,0
"Amacayacu","vap",1935,11,28,0
"Amacayacu","vap",1935,12,28.4,0
"Amacayacu","vap",1936,1,27.9,0
"Amacayacu","vap",1936,2,29.3,0
"Amacayacu","vap",1936,3,28.4,0
"Amacayacu","vap",1936,4,29.4,0
"Amacayacu","vap",1936,5,28.4,0
"Amacayacu","vap",1936,6,27.3,0
"Amacayacu","vap",1936,7,27,0
"Amacayacu","vap",1936,8,27.4,0
"Amacayacu","vap",1936,9,28.5,0
"Amacayacu","vap",1936,10,28,0
"Amacayacu","vap",1936,11,29.4,0
"Amacayacu","vap",1936,12,28.8,0
"Amacayacu","vap",1937,1,28.1,0
"Amacayacu","vap",1937,2,28.8,0
"Amacayacu","vap",1937,3,29.2,0
"Amacayacu","vap",1937,4,28.8,0
"Amacayacu","vap",1937,5,28.3,0
"Amacayacu","vap",1937,6,27.7,0
"Amacayacu","vap",1937,7,27.2,0
"Amacayacu","vap",1937,8,27.4,0
"Amacayacu","vap",1937,9,28.7,0
"Amacayacu","vap",1937,10,28.6,0
"Amacayacu","vap",1937,11,29.1,0
"Amacayacu","vap",1937,12,28.9,0
"Amacayacu","vap",1938,1,29,0
"Amacayacu","vap",1938,2,29.6,0
"Amacayacu","vap",1938,3,28.7,0
"Amacayacu","vap",1938,4,28.3,0
"Amacayacu","vap",1938,5,27.6,0
"Amacayacu","vap",1938,6,28,0
"Amacayacu","vap",1938,7,26.5,0
"Amacayacu","vap",1938,8,26.7,0
"Amacayacu","vap",1938,9,27.8,0
"Amacayacu","vap",1938,10,27.7,0
"Amacayacu","vap",1938,11,28.2,0
"Amacayacu","vap",1938,12,28.1,0
"Amacayacu","vap",1939,1,27.7,0
"Amacayacu","vap",1939,2,28.6,0
"Amacayacu","vap",1939,3,28.5,0
"Amacayacu","vap",1939,4,29.4,0
"Amacayacu","vap",1939,5,27.8,0
"Amacayacu","vap",1939,6,27.3,0
"Amacayacu","vap",1939,7,26.9,0
"Amacayacu","vap",1939,8,27.1,0
"Amacayacu","vap",1939,9,27.5,0
"Amacayacu","vap",1939,10,28.2,0
"Amacayacu","vap",1939,11,28.4,0
"Amacayacu","vap",1939,12,28.3,0
"Amacayacu","vap",1940,1,28.4,0
"Amacayacu","vap",1940,2,29.5,0
"Amacayacu","vap",1940,3,29.9,0
"Amacayacu","vap",1940,4,28.8,0
"Amacayacu","vap",1940,5,28.6,0
"Amacayacu","vap",1940,6,27.7,0
"Amacayacu","vap",1940,7,27.2,0
"Amacayacu","vap",1940,8,27,0
"Amacayacu","vap",1940,9,28,0
"Amacayacu","vap",1940,10,28.2,0
"Amacayacu","vap",1940,11,28.4,0
"Amacayacu","vap",1940,12,28.6,0
"Amacayacu","vap",1941,1,28.6,0
"Amacayacu","vap",1941,2,29.7,0
"Amacayacu","vap",1941,3,29.5,0
"Amacayacu","vap",1941,4,29.6,0
"Amacayacu","vap",1941,5,28.6,0
"Amacayacu","vap",1941,6,27.3,0
"Amacayacu","vap",1941,7,27.6,0
"Amacayacu","vap",1941,8,27.7,0
"Amacayacu","vap",1941,9,27.8,0
"Amacayacu","vap",1941,10,28.3,0
"Amacayacu","vap",1941,11,29.5,0
"Amacayacu","vap",1941,12,28.6,0
"Amacayacu","vap",1942,1,29,0
"Amacayacu","vap",1942,2,28.4,0
"Amacayacu","vap",1942,3,29.6,0
"Amacayacu","vap",1942,4,29.3,0
"Amacayacu","vap",1942,5,28.3,0
"Amacayacu","vap",1942,6,28,0
"Amacayacu","vap",1942,7,26.7,0
"Amacayacu","vap",1942,8,26.8,0
"Amacayacu","vap",1942,9,27.6,0
"Amacayacu","vap",1942,10,27.8,0
"Amacayacu","vap",1942,11,28.4,0
"Amacayacu","vap",1942,12,27.9,0
"Amacayacu","vap",1943,1,28.3,0
"Amacayacu","vap",1943,2,28.2,0
"Amacayacu","vap",1943,3,28.2,0
"Amacayacu","vap",1943,4,28.2,0
"Amacayacu","vap",1943,5,27.6,0
"Amacayacu","vap",1943,6,27,0
"Amacayacu","vap",1943,7,27.7,0
"Amacayacu","vap",1943,8,27.8,0
"Amacayacu","vap",1943,9,27.3,0
"Amacayacu","vap",1943,10,28.1,0
"Amacayacu","vap",1943,11,28.3,0
"Amacayacu","vap",1943,12,28.4,0
"Amacayacu","vap",1944,1,28.2,0
"Amacayacu","vap",1944,2,28.3,0
"Amacayacu","vap",1944,3,28.3,0
"Amacayacu","vap",1944,4,28.3,0
"Amacayacu","vap",1944,5,28.3,0
"Amacayacu","vap",1944,6,27.2,0
"Amacayacu","vap",1944,7,27,0
"Amacayacu","vap",1944,8,26.9,0
"Amacayacu","vap",1944,9,27.3,0
"Amacayacu","vap",1944,10,28.3,0
"Amacayacu","vap",1944,11,28.7,0
"Amacayacu","vap",1944,12,28.2,0
"Amacayacu","vap",1945,1,28.3,0
"Amacayacu","vap",1945,2,28.4,0
"Amacayacu","vap",1945,3,28.8,0
"Amacayacu","vap",1945,4,28.5,0
"Amacayacu","vap",1945,5,27.9,0
"Amacayacu","vap",1945,6,28,0
"Amacayacu","vap",1945,7,27.7,0
"Amacayacu","vap",1945,8,26.9,0
"Amacayacu","vap",1945,9,27.6,0
"Amacayacu","vap",1945,10,27.9,0
"Amacayacu","vap",1945,11,28.6,0
"Amacayacu","vap",1945,12,28.1,0
"Amacayacu","vap",1946,1,28.1,0
"Amacayacu","vap",1946,2,28.3,0
"Amacayacu","vap",1946,3,28.7,0
"Amacayacu","vap",1946,4,28.3,0
"Amacayacu","vap",1946,5,27.8,0
"Amacayacu","vap",1946,6,27,0
"Amacayacu","vap",1946,7,26.7,0
"Amacayacu","vap",1946,8,26.6,0
"Amacayacu","vap",1946,9,27.6,0
"Amacayacu","vap",1946,10,27.5,0
"Amacayacu","vap",1946,11,28,0
"Amacayacu","vap",1946,12,28.7,0
"Amacayacu","vap",1947,1,28.8,0
"Amacayacu","vap",1947,2,28.9,0
"Amacayacu","vap",1947,3,29.5,0
"Amacayacu","vap",1947,4,28.4,0
"Amacayacu","vap",1947,5,27.9,0
"Amacayacu","vap",1947,6,27.5,0
"Amacayacu","vap",1947,7,27.2,0
"Amacayacu","vap",1947,8,27.8,0
"Amacayacu","vap",1947,9,27.4,0
"Amacayacu","vap",1947,10,27.7,0
"Amacayacu","vap",1947,11,27.7,0
"Amacayacu","vap",1947,12,27.9,0
"Amacayacu","vap",1948,1,28.4,0
"Amacayacu","vap",1948,2,28.8,0
"Amacayacu","vap",1948,3,28.7,0
"Amacayacu","vap",1948,4,28.3,0
"Amacayacu","vap",1948,5,27.9,0
"Amacayacu","vap",1948,6,27,0
"Amacayacu","vap",1948,7,27.4,0
"Amacayacu","vap",1948,8,27.1,0
"Amacayacu","vap",1948,9,28.2,0
"Amacayacu","vap",1948,10,28,0
"Amacayacu","vap",1948,11,28,0
"Amacayacu","vap",1948,12,28.4,0
"Amacayacu","vap",1949,1,29.8,0
"Amacayacu","vap",1949,2,28.4,0
"Amacayacu","vap",1949,3,28.9,0
"Amacayacu","vap",1949,4,27.9,0
"Amacayacu","vap",1949,5,27.8,0
"Amacayacu","vap",1949,6,27.1,0
"Amacayacu","vap",1949,7,26.8,0
"Amacayacu","vap",1949,8,26.7,0
"Amacayacu","vap",1949,9,27.6,0
"Amacayacu","vap",1949,10,27.9,0
"Amacayacu","vap",1949,11,28.6,0
"Amacayacu","vap",1949,12,29.1,0
"Amacayacu","vap",1950,1,28.2,0
"Amacayacu","vap",1950,2,28.2,0
"Amacayacu","vap",1950,3,28.3,0
"Amacayacu","vap",1950,4,28.5,0
"Amacayacu","vap",1950,5,27.8,0
"Amacayacu","vap",1950,6,27,0
"Amacayacu","vap",1950,7,26.3,0
"Amacayacu","vap",1950,8,27,0
"Amacayacu","vap",1950,9,28.1,0
"Amacayacu","vap",1950,10,28,0
"Amacayacu","vap",1950,11,29.1,0
"Amacayacu","vap",1950,12,27.6,0
"Amacayacu","vap",1951,1,27.8,0
"Amacayacu","vap",1951,2,27.7,0
"Amacayacu","vap",1951,3,28.4,0
"Amacayacu","vap",1951,4,27.5,0
"Amacayacu","vap",1951,5,27.6,0
"Amacayacu","vap",1951,6,26.7,0
"Amacayacu","vap",1951,7,27.3,0
"Amacayacu","vap",1951,8,26.8,0
"Amacayacu","vap",1951,9,27.9,0
"Amacayacu","vap",1951,10,27.9,0
"Amacayacu","vap",1951,11,28.3,0
"Amacayacu","vap",1951,12,28.4,0
"Amacayacu","vap",1952,1,27.8,0
"Amacayacu","vap",1952,2,28.7,0
"Amacayacu","vap",1952,3,29.5,0
"Amacayacu","vap",1952,4,28.5,0
"Amacayacu","vap",1952,5,28.3,0
"Amacayacu","vap",1952,6,26.8,0
"Amacayacu","vap",1952,7,27.2,0
"Amacayacu","vap",1952,8,26.8,0
"Amacayacu","vap",1952,9,27.5,0
"Amacayacu","vap",1952,10,28,0
"Amacayacu","vap",1952,11,28.7,0
"Amacayacu","vap",1952,12,28.5,0
"Amacayacu","vap",1953,1,28.4,0
"Amacayacu","vap",1953,2,28.6,0
"Amacayacu","vap",1953,3,28.6,0
"Amacayacu","vap",1953,4,28.8,0
"Amacayacu","vap",1953,5,28.7,0
"Amacayacu","vap",1953,6,27.6,0
"Amacayacu","vap",1953,7,26.9,0
"Amacayacu","vap",1953,8,27.4,0
"Amacayacu","vap",1953,9,28.8,0
"Amacayacu","vap",1953,10,28.1,0
"Amacayacu","vap",1953,11,28.8,0
"Amacayacu","vap",1953,12,29,0
"Amacayacu","vap",1954,1,28.2,0
"Amacayacu","vap",1954,2,29.4,0
"Amacayacu","vap",1954,3,28.8,0
"Amacayacu","vap",1954,4,29.3,0
"Amacayacu","vap",1954,5,28.2,0
"Amacayacu","vap",1954,6,27.8,0
"Amacayacu","vap",1954,7,27.1,0
"Amacayacu","vap",1954,8,27.5,0
"Amacayacu","vap",1954,9,28.1,0
"Amacayacu","vap",1954,10,27.2,0
"Amacayacu","vap",1954,11,28.3,0
"Amacayacu","vap",1954,12,28,0
