"sites.sitename","variable","Yr","Mo","Value","N.Obs"
"Gutianshan","pre",1920,2,246.4,8
"Gutianshan","pre",1920,3,195.5,8
"Gutianshan","pre",1920,4,172.9,8
"Gutianshan","pre",1920,5,207.9,8
"Gutianshan","pre",1920,6,271.1,8
"Gutianshan","pre",1920,7,222.2,8
"Gutianshan","pre",1920,8,99,8
"Gutianshan","pre",1920,9,132.5,8
"Gutianshan","pre",1920,10,60.3,8
"Gutianshan","pre",1920,11,82.2,8
"Gutianshan","pre",1920,12,136.4,8
"Gutianshan","pre",1921,1,43.7,8
"Gutianshan","pre",1921,2,85.5,8
"Gutianshan","pre",1921,3,197,8
"Gutianshan","pre",1921,4,258.2,8
"Gutianshan","pre",1921,5,269.9,8
"Gutianshan","pre",1921,6,343.8,8
"Gutianshan","pre",1921,7,111.1,8
"Gutianshan","pre",1921,8,204.9,8
"Gutianshan","pre",1921,9,137.2,8
"Gutianshan","pre",1921,10,69,8
"Gutianshan","pre",1921,11,41.2,8
"Gutianshan","pre",1921,12,34.2,8
"Gutianshan","pre",1922,1,102.8,8
"Gutianshan","pre",1922,2,139,8
"Gutianshan","pre",1922,3,143.3,8
"Gutianshan","pre",1922,4,163.3,8
"Gutianshan","pre",1922,5,256,8
"Gutianshan","pre",1922,6,275.4,8
"Gutianshan","pre",1922,7,118.4,8
"Gutianshan","pre",1922,8,152.4,8
"Gutianshan","pre",1922,9,142.5,8
"Gutianshan","pre",1922,10,94.2,8
"Gutianshan","pre",1922,11,31.5,8
"Gutianshan","pre",1922,12,22.6,8
"Gutianshan","pre",1923,1,37.1,8
"Gutianshan","pre",1923,2,125.2,8
"Gutianshan","pre",1923,3,137.1,8
"Gutianshan","pre",1923,4,265.7,8
"Gutianshan","pre",1923,5,263.2,8
"Gutianshan","pre",1923,6,257.3,8
"Gutianshan","pre",1923,7,242.3,8
"Gutianshan","pre",1923,8,176.5,8
"Gutianshan","pre",1923,9,58.8,8
"Gutianshan","pre",1923,10,50.8,8
"Gutianshan","pre",1923,11,63.8,8
"Gutianshan","pre",1923,12,42.5,8
"Gutianshan","pre",1924,1,62.9,8
"Gutianshan","pre",1924,2,152.7,8
"Gutianshan","pre",1924,3,195.8,8
"Gutianshan","pre",1924,4,167.8,8
"Gutianshan","pre",1924,5,378.1,8
"Gutianshan","pre",1924,6,412,8
"Gutianshan","pre",1924,7,162.6,8
"Gutianshan","pre",1924,8,88.7,8
"Gutianshan","pre",1924,9,140.7,8
"Gutianshan","pre",1924,10,77,8
"Gutianshan","pre",1924,11,34.1,8
"Gutianshan","pre",1924,12,34.8,8
"Gutianshan","pre",1925,1,78.4,8
"Gutianshan","pre",1925,2,104.7,8
"Gutianshan","pre",1925,3,183.7,8
"Gutianshan","pre",1925,4,149.6,8
"Gutianshan","pre",1925,5,275.8,8
"Gutianshan","pre",1925,6,206.1,8
"Gutianshan","pre",1925,7,189.6,8
"Gutianshan","pre",1925,8,155.2,8
"Gutianshan","pre",1925,9,70.4,8
"Gutianshan","pre",1925,10,36.5,8
"Gutianshan","pre",1925,11,81.5,8
"Gutianshan","pre",1925,12,33.5,8
"Gutianshan","pre",1926,1,50.3,8
"Gutianshan","pre",1926,2,97,8
"Gutianshan","pre",1926,3,136.2,8
"Gutianshan","pre",1926,4,153.2,8
"Gutianshan","pre",1926,5,242.7,8
"Gutianshan","pre",1926,6,299.2,8
"Gutianshan","pre",1926,7,160.8,8
"Gutianshan","pre",1926,8,138.7,8
"Gutianshan","pre",1926,9,162.2,8
"Gutianshan","pre",1926,10,81.1,8
"Gutianshan","pre",1926,11,67.1,8
"Gutianshan","pre",1926,12,89.1,8
"Gutianshan","pre",1927,1,52.2,8
"Gutianshan","pre",1927,2,150.2,8
"Gutianshan","pre",1927,3,158.2,8
"Gutianshan","pre",1927,4,175,8
"Gutianshan","pre",1927,5,170.7,8
"Gutianshan","pre",1927,6,316.5,8
"Gutianshan","pre",1927,7,158.4,8
"Gutianshan","pre",1927,8,157.9,8
"Gutianshan","pre",1927,9,109.6,8
"Gutianshan","pre",1927,10,64.3,8
"Gutianshan","pre",1927,11,29.5,8
"Gutianshan","pre",1927,12,35.2,8
"Gutianshan","pre",1928,1,98.9,8
"Gutianshan","pre",1928,2,66,8
"Gutianshan","pre",1928,3,146.8,8
"Gutianshan","pre",1928,4,204.8,8
"Gutianshan","pre",1928,5,175,8
"Gutianshan","pre",1928,6,351,8
"Gutianshan","pre",1928,7,133,8
"Gutianshan","pre",1928,8,131.5,8
"Gutianshan","pre",1928,9,129.1,8
"Gutianshan","pre",1928,10,19.5,8
"Gutianshan","pre",1928,11,65.7,8
"Gutianshan","pre",1928,12,40,8
"Gutianshan","pre",1929,1,108.2,8
"Gutianshan","pre",1929,2,92.5,8
"Gutianshan","pre",1929,3,91.8,8
"Gutianshan","pre",1929,4,127.1,8
"Gutianshan","pre",1929,5,249.2,8
"Gutianshan","pre",1929,6,259.5,8
"Gutianshan","pre",1929,7,183.3,8
"Gutianshan","pre",1929,8,136.5,8
"Gutianshan","pre",1929,9,81.7,8
"Gutianshan","pre",1929,10,27.7,8
"Gutianshan","pre",1929,11,46.1,8
"Gutianshan","pre",1929,12,90.1,8
"Gutianshan","pre",1930,1,93.7,8
"Gutianshan","pre",1930,2,101.6,8
"Gutianshan","pre",1930,3,192.5,8
"Gutianshan","pre",1930,4,321.8,8
"Gutianshan","pre",1930,5,259.9,8
"Gutianshan","pre",1930,6,278.9,8
"Gutianshan","pre",1930,7,206.2,8
"Gutianshan","pre",1930,8,129.8,8
"Gutianshan","pre",1930,9,96.6,8
"Gutianshan","pre",1930,10,83.9,8
"Gutianshan","pre",1930,11,62.8,8
"Gutianshan","pre",1930,12,47.3,8
"Gutianshan","pre",1931,1,77.5,8
"Gutianshan","pre",1931,2,204.1,8
"Gutianshan","pre",1931,3,160.9,8
"Gutianshan","pre",1931,4,237.5,8
"Gutianshan","pre",1931,5,331.8,8
"Gutianshan","pre",1931,6,221.9,8
"Gutianshan","pre",1931,7,332,8
"Gutianshan","pre",1931,8,95.7,8
"Gutianshan","pre",1931,9,161.7,8
"Gutianshan","pre",1931,10,23,8
"Gutianshan","pre",1931,11,94.8,8
"Gutianshan","pre",1931,12,69.6,8
"Gutianshan","pre",1932,1,18.9,8
"Gutianshan","pre",1932,2,115.3,8
"Gutianshan","pre",1932,3,141,8
"Gutianshan","pre",1932,4,194.8,8
"Gutianshan","pre",1932,5,417.8,8
"Gutianshan","pre",1932,6,366.1,8
"Gutianshan","pre",1932,7,83.8,8
"Gutianshan","pre",1932,8,193.6,8
"Gutianshan","pre",1932,9,104.1,8
"Gutianshan","pre",1932,10,73,8
"Gutianshan","pre",1932,11,51.5,8
"Gutianshan","pre",1932,12,56.2,8
"Gutianshan","pre",1933,1,84.5,8
"Gutianshan","pre",1933,2,167.1,8
"Gutianshan","pre",1933,3,178.9,8
"Gutianshan","pre",1933,4,242.4,8
"Gutianshan","pre",1933,5,263.6,8
"Gutianshan","pre",1933,6,394,8
"Gutianshan","pre",1933,7,171.1,8
"Gutianshan","pre",1933,8,139.5,8
"Gutianshan","pre",1933,9,122.4,8
"Gutianshan","pre",1933,10,94.8,8
"Gutianshan","pre",1933,11,53.7,8
"Gutianshan","pre",1933,12,35,8
"Gutianshan","pre",1934,1,56.2,8
"Gutianshan","pre",1934,2,65.4,8
"Gutianshan","pre",1934,3,203.3,8
"Gutianshan","pre",1934,4,284.7,8
"Gutianshan","pre",1934,5,229.7,8
"Gutianshan","pre",1934,6,216.6,8
"Gutianshan","pre",1934,7,103.3,8
"Gutianshan","pre",1934,8,83.4,8
"Gutianshan","pre",1934,9,115.1,8
"Gutianshan","pre",1934,10,70.2,8
"Gutianshan","pre",1934,11,67.4,8
"Gutianshan","pre",1934,12,64.5,8
"Gutianshan","pre",1935,1,61.6,8
"Gutianshan","pre",1935,2,142.2,8
"Gutianshan","pre",1935,3,168.9,8
"Gutianshan","pre",1935,4,209.4,8
"Gutianshan","pre",1935,5,254.6,8
"Gutianshan","pre",1935,6,378.5,8
"Gutianshan","pre",1935,7,122,8
"Gutianshan","pre",1935,8,138.1,8
"Gutianshan","pre",1935,9,91.6,8
"Gutianshan","pre",1935,10,107.7,8
"Gutianshan","pre",1935,11,95.7,8
"Gutianshan","pre",1935,12,62.9,8
"Gutianshan","pre",1936,1,60.4,8
"Gutianshan","pre",1936,2,127.4,8
"Gutianshan","pre",1936,3,165.5,8
"Gutianshan","pre",1936,4,347.1,8
"Gutianshan","pre",1936,5,209.1,8
"Gutianshan","pre",1936,6,266.6,8
"Gutianshan","pre",1936,7,212.6,8
"Gutianshan","pre",1936,8,138.6,8
"Gutianshan","pre",1936,9,114.5,8
"Gutianshan","pre",1936,10,12.6,8
"Gutianshan","pre",1936,11,38.5,8
"Gutianshan","pre",1936,12,102.4,8
"Gutianshan","pre",1937,1,123.2,8
"Gutianshan","pre",1937,2,163.1,8
"Gutianshan","pre",1937,3,240.5,8
"Gutianshan","pre",1937,4,295.8,8
"Gutianshan","pre",1937,5,324.2,8
"Gutianshan","pre",1937,6,352.8,8
"Gutianshan","pre",1937,7,115,8
"Gutianshan","pre",1937,8,221.3,8
"Gutianshan","pre",1937,9,135.2,8
"Gutianshan","pre",1937,10,98.9,8
"Gutianshan","pre",1937,11,109.2,8
"Gutianshan","pre",1937,12,34.9,8
"Gutianshan","pre",1938,1,87.2,8
"Gutianshan","pre",1938,2,109.1,8
"Gutianshan","pre",1938,3,245.9,8
"Gutianshan","pre",1938,4,124.1,8
"Gutianshan","pre",1938,5,304.1,8
"Gutianshan","pre",1938,6,345.1,8
"Gutianshan","pre",1938,7,208.4,8
"Gutianshan","pre",1938,8,136.3,8
"Gutianshan","pre",1938,9,56.5,8
"Gutianshan","pre",1938,10,86,8
"Gutianshan","pre",1938,11,22.1,8
"Gutianshan","pre",1938,12,36.2,8
"Gutianshan","pre",1939,1,43.1,8
"Gutianshan","pre",1939,2,85.9,8
"Gutianshan","pre",1939,3,239.7,8
"Gutianshan","pre",1939,4,240.4,8
"Gutianshan","pre",1939,5,282.7,8
"Gutianshan","pre",1939,6,338.3,8
"Gutianshan","pre",1939,7,184.5,8
"Gutianshan","pre",1939,8,108.2,8
"Gutianshan","pre",1939,9,68.3,8
"Gutianshan","pre",1939,10,108.3,8
"Gutianshan","pre",1939,11,114.5,8
"Gutianshan","pre",1939,12,3.6,8
"Gutianshan","pre",1940,1,57.9,8
"Gutianshan","pre",1940,2,92.5,8
"Gutianshan","pre",1940,3,182.6,8
"Gutianshan","pre",1940,4,138.2,8
"Gutianshan","pre",1940,5,161.4,8
"Gutianshan","pre",1940,6,293.6,8
"Gutianshan","pre",1940,7,194.1,8
"Gutianshan","pre",1940,8,142.2,8
"Gutianshan","pre",1940,9,143.5,8
"Gutianshan","pre",1940,10,190.8,8
"Gutianshan","pre",1940,11,53.6,8
"Gutianshan","pre",1940,12,46.5,8
"Gutianshan","pre",1941,1,84.8,8
"Gutianshan","pre",1941,2,197.4,8
"Gutianshan","pre",1941,3,206.2,8
"Gutianshan","pre",1941,4,207.2,8
"Gutianshan","pre",1941,5,249.1,8
"Gutianshan","pre",1941,6,237.6,8
"Gutianshan","pre",1941,7,339.8,8
"Gutianshan","pre",1941,8,127,8
"Gutianshan","pre",1941,9,131.4,8
"Gutianshan","pre",1941,10,35.9,8
"Gutianshan","pre",1941,11,136,8
"Gutianshan","pre",1941,12,81.4,8
"Gutianshan","pre",1942,1,40.1,8
"Gutianshan","pre",1942,2,133.3,8
"Gutianshan","pre",1942,3,223.2,8
"Gutianshan","pre",1942,4,305,8
"Gutianshan","pre",1942,5,304.3,8
"Gutianshan","pre",1942,6,493.1,8
"Gutianshan","pre",1942,7,180.9,8
"Gutianshan","pre",1942,8,71,8
"Gutianshan","pre",1942,9,96.4,8
"Gutianshan","pre",1942,10,37.5,8
"Gutianshan","pre",1942,11,31.7,8
"Gutianshan","pre",1942,12,33,8
"Gutianshan","pre",1943,1,36.2,8
"Gutianshan","pre",1943,2,96.9,8
"Gutianshan","pre",1943,3,215.7,8
"Gutianshan","pre",1943,4,127.1,8
"Gutianshan","pre",1943,5,271.7,8
"Gutianshan","pre",1943,6,324.7,8
"Gutianshan","pre",1943,7,211.7,7
"Gutianshan","pre",1943,8,133,8
"Gutianshan","pre",1943,9,109.8,8
"Gutianshan","pre",1943,10,64.3,7
"Gutianshan","pre",1943,11,52.6,8
"Gutianshan","pre",1943,12,34.8,8
"Gutianshan","pre",1944,1,53,8
"Gutianshan","pre",1944,2,176.6,8
"Gutianshan","pre",1944,3,153.5,8
"Gutianshan","pre",1944,4,239.7,7
"Gutianshan","pre",1944,5,351.8,8
"Gutianshan","pre",1944,6,308.3,8
"Gutianshan","pre",1944,7,113.9,8
"Gutianshan","pre",1944,8,118.8,8
"Gutianshan","pre",1944,9,82.7,8
"Gutianshan","pre",1944,10,122.5,8
"Gutianshan","pre",1944,11,88.3,7
"Gutianshan","pre",1944,12,42,8
"Gutianshan","pre",1945,1,88.7,8
"Gutianshan","pre",1945,2,216.9,8
"Gutianshan","pre",1945,3,160.6,8
"Gutianshan","pre",1945,4,175.4,8
"Gutianshan","pre",1945,5,162.2,8
"Gutianshan","pre",1945,6,277.5,8
"Gutianshan","pre",1945,7,231.5,7
"Gutianshan","pre",1945,8,93.3,7
"Gutianshan","pre",1945,9,206,4
"Gutianshan","pre",1945,10,66.1,8
"Gutianshan","pre",1945,11,58.3,7
"Gutianshan","pre",1945,12,72.9,7
"Gutianshan","pre",1946,1,23.7,8
"Gutianshan","pre",1946,2,80.9,8
"Gutianshan","pre",1946,3,368.3,8
"Gutianshan","pre",1946,4,183.2,8
"Gutianshan","pre",1946,5,289,8
"Gutianshan","pre",1946,6,282.8,8
"Gutianshan","pre",1946,7,335.4,8
"Gutianshan","pre",1946,8,157.8,8
"Gutianshan","pre",1946,9,124.7,8
"Gutianshan","pre",1946,10,30.1,8
"Gutianshan","pre",1946,11,79.8,8
"Gutianshan","pre",1946,12,119.5,8
"Gutianshan","pre",1947,1,159.3,8
"Gutianshan","pre",1947,2,126.8,8
"Gutianshan","pre",1947,3,133.9,8
"Gutianshan","pre",1947,4,178.2,8
"Gutianshan","pre",1947,5,306.2,8
"Gutianshan","pre",1947,6,356.7,8
"Gutianshan","pre",1947,7,165.1,8
"Gutianshan","pre",1947,8,117.9,8
"Gutianshan","pre",1947,9,97.3,8
"Gutianshan","pre",1947,10,76.7,8
"Gutianshan","pre",1947,11,26.4,8
"Gutianshan","pre",1947,12,82.8,8
"Gutianshan","pre",1948,1,82,8
"Gutianshan","pre",1948,2,200.5,8
"Gutianshan","pre",1948,3,220.5,8
"Gutianshan","pre",1948,4,147.4,8
"Gutianshan","pre",1948,5,383.7,8
"Gutianshan","pre",1948,6,339.5,8
"Gutianshan","pre",1948,7,199.1,8
"Gutianshan","pre",1948,8,118.3,8
"Gutianshan","pre",1948,9,82.7,8
"Gutianshan","pre",1948,10,30.2,8
"Gutianshan","pre",1948,11,54.4,8
"Gutianshan","pre",1948,12,102.5,8
"Gutianshan","pre",1949,1,14,8
"Gutianshan","pre",1949,2,177.2,8
"Gutianshan","pre",1949,3,285.5,8
"Gutianshan","pre",1949,4,262.5,8
"Gutianshan","pre",1949,5,401.2,8
"Gutianshan","pre",1949,6,378.2,8
"Gutianshan","pre",1949,7,223.5,8
"Gutianshan","pre",1949,8,223.2,8
"Gutianshan","pre",1949,9,66,8
"Gutianshan","pre",1949,10,119.5,8
"Gutianshan","pre",1949,11,124.2,8
"Gutianshan","pre",1949,12,120.9,8
"Gutianshan","pre",1950,1,77.8,8
"Gutianshan","pre",1950,2,166.9,8
"Gutianshan","pre",1950,3,171.9,8
"Gutianshan","pre",1950,4,215.7,8
"Gutianshan","pre",1950,5,273.3,8
"Gutianshan","pre",1950,6,334.6,8
"Gutianshan","pre",1950,7,150.7,8
"Gutianshan","pre",1950,8,228.7,8
"Gutianshan","pre",1950,9,151.8,8
"Gutianshan","pre",1950,10,36.7,8
"Gutianshan","pre",1950,11,106,8
"Gutianshan","pre",1950,12,29.7,8
"Gutianshan","pre",1951,1,63.7,8
"Gutianshan","pre",1951,2,129,8
"Gutianshan","pre",1951,3,206.4,8
"Gutianshan","pre",1951,4,294,8
"Gutianshan","pre",1951,5,183.4,8
"Gutianshan","pre",1951,6,277.1,8
"Gutianshan","pre",1951,7,251.2,8
"Gutianshan","pre",1951,8,108.8,8
"Gutianshan","pre",1951,9,158.3,8
"Gutianshan","pre",1951,10,80,8
"Gutianshan","pre",1951,11,91.6,8
"Gutianshan","pre",1951,12,68.8,8
"Gutianshan","pre",1952,1,68.4,8
"Gutianshan","pre",1952,2,184.9,8
"Gutianshan","pre",1952,3,236.6,8
"Gutianshan","pre",1952,4,200.5,8
"Gutianshan","pre",1952,5,423.5,8
"Gutianshan","pre",1952,6,247.2,8
"Gutianshan","pre",1952,7,228.2,8
"Gutianshan","pre",1952,8,134.1,8
"Gutianshan","pre",1952,9,167,8
"Gutianshan","pre",1952,10,84.7,8
"Gutianshan","pre",1952,11,25.9,8
"Gutianshan","pre",1952,12,27.3,8
"Gutianshan","pre",1953,1,102.2,8
"Gutianshan","pre",1953,2,109.7,8
"Gutianshan","pre",1953,3,202.1,8
"Gutianshan","pre",1953,4,148.3,8
"Gutianshan","pre",1953,5,241.7,8
"Gutianshan","pre",1953,6,380.6,8
"Gutianshan","pre",1953,7,69.2,8
"Gutianshan","pre",1953,8,140.7,8
"Gutianshan","pre",1953,9,165.8,8
"Gutianshan","pre",1953,10,172.4,8
"Gutianshan","pre",1953,11,153.1,8
"Gutianshan","pre",1953,12,91.3,8
"Gutianshan","pre",1954,1,155.6,8
"Gutianshan","pre",1954,2,125,8
"Gutianshan","pre",1954,3,89.5,8
"Gutianshan","pre",1954,4,299.8,8
"Gutianshan","pre",1954,5,554,8
"Gutianshan","pre",1954,6,638.1,8
"Gutianshan","pre",1954,7,411.8,8
"Gutianshan","pre",1954,8,148.7,8
"Gutianshan","pre",1954,9,43.2,8
"Gutianshan","pre",1954,10,28.3,8
"Gutianshan","pre",1954,11,39.5,8
"Gutianshan","pre",1954,12,73.2,8
"Gutianshan","pre",1955,1,47.5,8
"Gutianshan","pre",1955,2,158.1,8
"Gutianshan","pre",1955,3,236.5,8
"Gutianshan","pre",1955,4,224.1,8
"Gutianshan","pre",1955,5,255.7,8
"Gutianshan","pre",1955,6,495.4,8
"Gutianshan","pre",1955,7,129.6,8
"Gutianshan","pre",1955,8,171.3,8
"Gutianshan","pre",1955,9,49.1,8
"Gutianshan","pre",1955,10,11.5,8
"Gutianshan","pre",1955,11,48.6,8
"Gutianshan","pre",1955,12,19.9,8
"Gutianshan","pre",1956,1,48,8
"Gutianshan","pre",1956,2,84.6,8
"Gutianshan","pre",1956,3,282.6,8
"Gutianshan","pre",1956,4,168.2,8
"Gutianshan","pre",1956,5,496.4,8
"Gutianshan","pre",1956,6,252.6,8
"Gutianshan","pre",1956,7,59.9,8
"Gutianshan","pre",1956,8,222.2,8
"Gutianshan","pre",1956,9,202.8,8
"Gutianshan","pre",1956,10,65.2,8
"Gutianshan","pre",1956,11,15.9,8
"Gutianshan","pre",1956,12,27.9,8
"Gutianshan","pre",1957,1,105.6,8
"Gutianshan","pre",1957,2,110.7,8
"Gutianshan","pre",1957,3,153.9,8
"Gutianshan","pre",1957,4,312,8
"Gutianshan","pre",1957,5,304.2,8
"Gutianshan","pre",1957,6,193.8,8
"Gutianshan","pre",1957,7,86.5,8
"Gutianshan","pre",1957,8,222.7,8
"Gutianshan","pre",1957,9,153.3,8
"Gutianshan","pre",1957,10,106.8,8
"Gutianshan","pre",1957,11,31.7,8
"Gutianshan","pre",1957,12,77,8
"Gutianshan","pre",1958,1,59.9,8
"Gutianshan","pre",1958,2,83.8,8
"Gutianshan","pre",1958,3,215.9,8
"Gutianshan","pre",1958,4,260.4,8
"Gutianshan","pre",1958,5,424.3,8
"Gutianshan","pre",1958,6,108.7,8
"Gutianshan","pre",1958,7,87.1,8
"Gutianshan","pre",1958,8,119,8
"Gutianshan","pre",1958,9,91.9,8
"Gutianshan","pre",1958,10,119.2,8
"Gutianshan","pre",1958,11,19.2,8
"Gutianshan","pre",1958,12,25,8
"Gutianshan","pre",1959,1,61,8
"Gutianshan","pre",1959,2,295.7,8
"Gutianshan","pre",1959,3,108.9,8
"Gutianshan","pre",1959,4,216.6,8
"Gutianshan","pre",1959,5,329.6,8
"Gutianshan","pre",1959,6,348.4,8
"Gutianshan","pre",1959,7,162.3,8
"Gutianshan","pre",1959,8,131.4,8
"Gutianshan","pre",1959,9,147.4,8
"Gutianshan","pre",1959,10,17.8,8
"Gutianshan","pre",1959,11,87.8,8
"Gutianshan","pre",1959,12,64.8,8
"Gutianshan","pre",1960,1,97.4,8
"Gutianshan","pre",1960,2,35.7,8
"Gutianshan","pre",1960,3,244.8,8
"Gutianshan","pre",1960,4,213.9,8
"Gutianshan","pre",1960,5,305.7,8
"Gutianshan","pre",1960,6,279.4,8
"Gutianshan","pre",1960,7,118.2,8
"Gutianshan","pre",1960,8,159.3,8
"Gutianshan","pre",1960,9,119.1,8
"Gutianshan","pre",1960,10,13.6,8
"Gutianshan","pre",1960,11,95.2,8
"Gutianshan","pre",1960,12,27.8,8
"Gutianshan","pre",1961,1,69.8,8
"Gutianshan","pre",1961,2,191.4,8
"Gutianshan","pre",1961,3,209.2,8
"Gutianshan","pre",1961,4,178.6,8
"Gutianshan","pre",1961,5,275.1,8
"Gutianshan","pre",1961,6,282.1,8
"Gutianshan","pre",1961,7,109.9,8
"Gutianshan","pre",1961,8,139,8
"Gutianshan","pre",1961,9,177.6,8
"Gutianshan","pre",1961,10,70.3,8
"Gutianshan","pre",1961,11,72.1,8
"Gutianshan","pre",1961,12,38.8,8
"Gutianshan","pre",1962,1,36.3,8
"Gutianshan","pre",1962,2,56.8,8
"Gutianshan","pre",1962,3,141.4,8
"Gutianshan","pre",1962,4,268.6,8
"Gutianshan","pre",1962,5,333.8,8
"Gutianshan","pre",1962,6,313.2,8
"Gutianshan","pre",1962,7,189.9,8
"Gutianshan","pre",1962,8,146.2,8
"Gutianshan","pre",1962,9,129.7,8
"Gutianshan","pre",1962,10,119.5,8
"Gutianshan","pre",1962,11,85.6,8
"Gutianshan","pre",1962,12,29.9,8
"Gutianshan","pre",1963,1,0.2,8
"Gutianshan","pre",1963,2,29.6,8
"Gutianshan","pre",1963,3,90.4,8
"Gutianshan","pre",1963,4,177,8
"Gutianshan","pre",1963,5,294.2,8
"Gutianshan","pre",1963,6,243.3,8
"Gutianshan","pre",1963,7,101.9,8
"Gutianshan","pre",1963,8,146.7,8
"Gutianshan","pre",1963,9,117.8,8
"Gutianshan","pre",1963,10,24.2,8
"Gutianshan","pre",1963,11,103.3,8
"Gutianshan","pre",1963,12,43.5,8
"Gutianshan","pre",1964,1,111.5,8
"Gutianshan","pre",1964,2,118.4,8
"Gutianshan","pre",1964,3,98.5,8
"Gutianshan","pre",1964,4,219.8,8
"Gutianshan","pre",1964,5,224.9,8
"Gutianshan","pre",1964,6,365.2,8
"Gutianshan","pre",1964,7,74.3,8
"Gutianshan","pre",1964,8,106.7,8
"Gutianshan","pre",1964,9,89.5,8
"Gutianshan","pre",1964,10,106.6,8
"Gutianshan","pre",1964,11,3.9,8
"Gutianshan","pre",1964,12,14.4,8
"Gutianshan","pre",1965,1,14.1,8
"Gutianshan","pre",1965,2,155.8,8
"Gutianshan","pre",1965,3,139,8
"Gutianshan","pre",1965,4,301.2,8
"Gutianshan","pre",1965,5,148.8,8
"Gutianshan","pre",1965,6,242,8
"Gutianshan","pre",1965,7,160.5,8
"Gutianshan","pre",1965,8,210.1,8
"Gutianshan","pre",1965,9,78.7,8
"Gutianshan","pre",1965,10,127.8,8
"Gutianshan","pre",1965,11,107.1,8
"Gutianshan","pre",1965,12,118.1,8
"Gutianshan","pre",1966,1,83.3,8
"Gutianshan","pre",1966,2,104.7,8
"Gutianshan","pre",1966,3,199.3,8
"Gutianshan","pre",1966,4,336.5,8
"Gutianshan","pre",1966,5,155,8
"Gutianshan","pre",1966,6,269.1,8
"Gutianshan","pre",1966,7,236.6,8
"Gutianshan","pre",1966,8,35.1,8
"Gutianshan","pre",1966,9,57.7,8
"Gutianshan","pre",1966,10,66,8
"Gutianshan","pre",1966,11,71.9,8
"Gutianshan","pre",1966,12,78.7,8
"Gutianshan","pre",1967,1,44.2,8
"Gutianshan","pre",1967,2,114.9,8
"Gutianshan","pre",1967,3,234.2,8
"Gutianshan","pre",1967,4,205.2,8
"Gutianshan","pre",1967,5,457,8
"Gutianshan","pre",1967,6,334,8
"Gutianshan","pre",1967,7,64.6,8
"Gutianshan","pre",1967,8,39.6,8
"Gutianshan","pre",1967,9,31,8
"Gutianshan","pre",1967,10,29.9,8
"Gutianshan","pre",1967,11,85.6,8
"Gutianshan","pre",1967,12,20.1,8
"Gutianshan","pre",1968,1,42.8,8
"Gutianshan","pre",1968,2,51.4,8
"Gutianshan","pre",1968,3,158.8,8
"Gutianshan","pre",1968,4,207.7,8
"Gutianshan","pre",1968,5,303.2,8
"Gutianshan","pre",1968,6,248,8
"Gutianshan","pre",1968,7,242.4,8
"Gutianshan","pre",1968,8,100.9,8
"Gutianshan","pre",1968,9,83.4,8
"Gutianshan","pre",1968,10,40.4,8
"Gutianshan","pre",1968,11,33.7,8
"Gutianshan","pre",1968,12,137.2,8
"Gutianshan","pre",1969,1,141.2,8
"Gutianshan","pre",1969,2,140.7,8
"Gutianshan","pre",1969,3,171.9,8
"Gutianshan","pre",1969,4,177.7,8
"Gutianshan","pre",1969,5,310.9,8
"Gutianshan","pre",1969,6,371,8
"Gutianshan","pre",1969,7,283.5,8
"Gutianshan","pre",1969,8,184.8,8
"Gutianshan","pre",1969,9,97.8,8
"Gutianshan","pre",1969,10,38.1,8
"Gutianshan","pre",1969,11,50.6,8
"Gutianshan","pre",1969,12,24.6,8
"Gutianshan","pre",1970,1,72.6,8
"Gutianshan","pre",1970,2,95,8
"Gutianshan","pre",1970,3,273.6,8
"Gutianshan","pre",1970,4,193.2,8
"Gutianshan","pre",1970,5,383.6,8
"Gutianshan","pre",1970,6,354.2,8
"Gutianshan","pre",1970,7,245.3,8
"Gutianshan","pre",1970,8,75.5,8
"Gutianshan","pre",1970,9,177.3,8
"Gutianshan","pre",1970,10,70.6,8
"Gutianshan","pre",1970,11,90.2,8
"Gutianshan","pre",1970,12,67.1,8
"Gutianshan","pre",1971,1,19.2,8
"Gutianshan","pre",1971,2,91.1,8
"Gutianshan","pre",1971,3,113.8,8
"Gutianshan","pre",1971,4,134.5,8
"Gutianshan","pre",1971,5,299,8
"Gutianshan","pre",1971,6,360.7,8
"Gutianshan","pre",1971,7,35.8,8
"Gutianshan","pre",1971,8,69.2,8
"Gutianshan","pre",1971,9,155.2,8
"Gutianshan","pre",1971,10,71.7,8
"Gutianshan","pre",1971,11,9.3,8
"Gutianshan","pre",1971,12,55.4,8
"Gutianshan","pre",1972,1,22.7,8
"Gutianshan","pre",1972,2,229.2,8
"Gutianshan","pre",1972,3,113.3,8
"Gutianshan","pre",1972,4,143.7,8
"Gutianshan","pre",1972,5,226.1,8
"Gutianshan","pre",1972,6,209.4,8
"Gutianshan","pre",1972,7,113.7,8
"Gutianshan","pre",1972,8,267.3,8
"Gutianshan","pre",1972,9,75,8
"Gutianshan","pre",1972,10,211.5,8
"Gutianshan","pre",1972,11,106.4,8
"Gutianshan","pre",1972,12,83.6,8
"Gutianshan","pre",1973,1,87,8
"Gutianshan","pre",1973,2,231.6,8
"Gutianshan","pre",1973,3,184.8,8
"Gutianshan","pre",1973,4,317.6,8
"Gutianshan","pre",1973,5,596.5,8
