"sites.sitename","variable","Yr","Mo","Value","N.Obs"
"Gutianshan","dtr",1994,10,9.4,8
"Gutianshan","dtr",1994,11,9.2,8
"Gutianshan","dtr",1994,12,5.9,8
"Gutianshan","dtr",1995,1,7.7,8
"Gutianshan","dtr",1995,2,7.9,8
"Gutianshan","dtr",1995,3,9.1,8
"Gutianshan","dtr",1995,4,6.9,8
"Gutianshan","dtr",1995,5,8.4,8
"Gutianshan","dtr",1995,6,6,8
"Gutianshan","dtr",1995,7,8.1,8
"Gutianshan","dtr",1995,8,8.1,8
"Gutianshan","dtr",1995,9,9,8
"Gutianshan","dtr",1995,10,9,8
"Gutianshan","dtr",1995,11,10,8
"Gutianshan","dtr",1995,12,9.7,8
"Gutianshan","dtr",1996,1,7.7,8
"Gutianshan","dtr",1996,2,8.5,8
"Gutianshan","dtr",1996,3,8.4,8
"Gutianshan","dtr",1996,4,9,8
"Gutianshan","dtr",1996,5,8.3,8
"Gutianshan","dtr",1996,6,6.9,8
"Gutianshan","dtr",1996,7,7.5,8
"Gutianshan","dtr",1996,8,7.9,8
"Gutianshan","dtr",1996,9,8.4,8
"Gutianshan","dtr",1996,10,9.3,8
"Gutianshan","dtr",1996,11,8.3,8
"Gutianshan","dtr",1996,12,11.7,8
"Gutianshan","dtr",1997,1,8.7,8
"Gutianshan","dtr",1997,2,7.2,8
"Gutianshan","dtr",1997,3,7.7,8
"Gutianshan","dtr",1997,4,8.1,8
"Gutianshan","dtr",1997,5,9.3,8
"Gutianshan","dtr",1997,6,8,8
"Gutianshan","dtr",1997,7,7.1,8
"Gutianshan","dtr",1997,8,7,8
"Gutianshan","dtr",1997,9,7.4,8
"Gutianshan","dtr",1997,10,9.6,8
"Gutianshan","dtr",1997,11,8.7,8
"Gutianshan","dtr",1997,12,6,8
"Gutianshan","dtr",1998,1,6.3,8
"Gutianshan","dtr",1998,2,7.9,8
"Gutianshan","dtr",1998,3,7,8
"Gutianshan","dtr",1998,4,9.6,8
"Gutianshan","dtr",1998,5,7.8,8
"Gutianshan","dtr",1998,6,5.9,8
"Gutianshan","dtr",1998,7,6.7,8
"Gutianshan","dtr",1998,8,8.5,8
"Gutianshan","dtr",1998,9,8.5,8
"Gutianshan","dtr",1998,10,9.2,8
"Gutianshan","dtr",1998,11,9.5,8
"Gutianshan","dtr",1998,12,8.6,8
"Gutianshan","dtr",1999,1,7.5,8
"Gutianshan","dtr",1999,2,10.2,8
"Gutianshan","dtr",1999,3,6.9,8
"Gutianshan","dtr",1999,4,8,8
"Gutianshan","dtr",1999,5,8.1,8
"Gutianshan","dtr",1999,6,6.3,8
"Gutianshan","dtr",1999,7,6.6,8
"Gutianshan","dtr",1999,8,6.8,8
"Gutianshan","dtr",1999,9,8.6,8
"Gutianshan","dtr",1999,10,8.3,8
"Gutianshan","dtr",1999,11,8.9,8
"Gutianshan","dtr",1999,12,10.9,8
"Gutianshan","dtr",2000,1,6.7,8
"Gutianshan","dtr",2000,2,5.7,8
"Gutianshan","dtr",2000,3,7.4,8
"Gutianshan","dtr",2000,4,7.8,8
"Gutianshan","dtr",2000,5,10,8
"Gutianshan","dtr",2000,6,7.3,8
"Gutianshan","dtr",2000,7,9,8
"Gutianshan","dtr",2000,8,7.2,8
"Gutianshan","dtr",2000,9,8.1,8
"Gutianshan","dtr",2000,10,6.6,8
"Gutianshan","dtr",2000,11,7.4,8
"Gutianshan","dtr",2000,12,7.8,8
"Gutianshan","dtr",2001,1,6.9,8
"Gutianshan","dtr",2001,2,6.9,8
"Gutianshan","dtr",2001,3,9.2,8
"Gutianshan","dtr",2001,4,8.1,8
"Gutianshan","dtr",2001,5,8.5,8
"Gutianshan","dtr",2001,6,6.2,8
"Gutianshan","dtr",2001,7,8.4,8
"Gutianshan","dtr",2001,8,6.6,8
"Gutianshan","dtr",2001,9,7.9,8
"Gutianshan","dtr",2001,10,9.1,8
"Gutianshan","dtr",2001,11,9.7,8
"Gutianshan","dtr",2001,12,7,8
"Gutianshan","dtr",2002,1,9.1,8
"Gutianshan","dtr",2002,2,8.3,8
"Gutianshan","dtr",2002,3,8,8
"Gutianshan","dtr",2002,4,8.6,8
"Gutianshan","dtr",2002,5,7,8
"Gutianshan","dtr",2002,6,8,8
"Gutianshan","dtr",2002,7,8,8
"Gutianshan","dtr",2002,8,7.1,8
"Gutianshan","dtr",2002,9,7.9,8
"Gutianshan","dtr",2002,10,9.1,8
"Gutianshan","dtr",2002,11,8.8,8
"Gutianshan","dtr",2002,12,5.7,8
"Gutianshan","dtr",2003,1,9,8
"Gutianshan","dtr",2003,2,7.2,8
"Gutianshan","dtr",2003,3,8.6,8
"Gutianshan","dtr",2003,4,8.2,8
"Gutianshan","dtr",2003,5,7.9,8
"Gutianshan","dtr",2003,6,7.7,8
"Gutianshan","dtr",2003,7,9.1,8
"Gutianshan","dtr",2003,8,9,8
"Gutianshan","dtr",2003,9,9.2,8
"Gutianshan","dtr",2003,10,10.4,8
"Gutianshan","dtr",2003,11,9.3,8
"Gutianshan","dtr",2003,12,10.2,8
"Gutianshan","dtr",2004,1,6.8,8
"Gutianshan","dtr",2004,2,10.2,8
"Gutianshan","dtr",2004,3,8.6,8
"Gutianshan","dtr",2004,4,10.4,8
"Gutianshan","dtr",2004,5,9.4,8
"Gutianshan","dtr",2004,6,7.7,8
"Gutianshan","dtr",2004,7,9.3,8
"Gutianshan","dtr",2004,8,8.3,8
"Gutianshan","dtr",2004,9,7.8,8
"Gutianshan","dtr",2004,10,10.9,8
"Gutianshan","dtr",2004,11,9.7,8
"Gutianshan","dtr",2004,12,8.5,8
"Gutianshan","dtr",2005,1,6.6,8
"Gutianshan","dtr",2005,2,5.8,8
"Gutianshan","dtr",2005,3,8.9,8
"Gutianshan","dtr",2005,4,10.5,8
"Gutianshan","dtr",2005,5,6.9,8
"Gutianshan","dtr",2005,6,8.1,8
"Gutianshan","dtr",2005,7,7.9,8
"Gutianshan","dtr",2005,8,7.5,8
"Gutianshan","dtr",2005,9,8.8,8
"Gutianshan","dtr",2005,10,8.7,8
"Gutianshan","dtr",2005,11,7.2,8
"Gutianshan","dtr",2005,12,8.6,8
"Gutianshan","dtr",2006,1,7.1,8
"Gutianshan","dtr",2006,2,6.9,8
"Gutianshan","dtr",2006,3,9.4,8
"Gutianshan","dtr",2006,4,9.5,8
"Gutianshan","dtr",2006,5,7.6,8
"Gutianshan","dtr",2006,6,7.1,8
"Gutianshan","dtr",2006,7,7,8
"Gutianshan","dtr",2006,8,9.3,8
"Gutianshan","dtr",2006,9,8.3,8
"Gutianshan","dtr",2006,10,8.1,8
"Gutianshan","dtr",2006,11,7.6,8
"Gutianshan","dtr",2006,12,8.7,8
"Gutianshan","dtr",2007,1,7.4,8
"Gutianshan","dtr",2007,2,9.7,8
"Gutianshan","dtr",2007,3,7.8,8
"Gutianshan","dtr",2007,4,9.6,8
"Gutianshan","dtr",2007,5,9.6,8
"Gutianshan","dtr",2007,6,6.8,8
"Gutianshan","dtr",2007,7,8.4,8
"Gutianshan","dtr",2007,8,8.2,8
"Gutianshan","dtr",2007,9,7,8
"Gutianshan","dtr",2007,10,8.9,8
"Gutianshan","dtr",2007,11,9.7,8
"Gutianshan","dtr",2007,12,6.4,8
"Gutianshan","dtr",2008,1,6.4,8
"Gutianshan","dtr",2008,2,8.5,8
"Gutianshan","dtr",2008,3,10,8
"Gutianshan","dtr",2008,4,8.2,8
"Gutianshan","dtr",2008,5,9.9,8
"Gutianshan","dtr",2008,6,6.3,8
"Gutianshan","dtr",2008,7,8.3,8
"Gutianshan","dtr",2008,8,7.7,8
"Gutianshan","dtr",2008,9,8,8
"Gutianshan","dtr",2008,10,7.7,8
"Gutianshan","dtr",2008,11,8,8
"Gutianshan","dtr",2008,12,10.1,8
"Gutianshan","dtr",2009,1,8.2,8
"Gutianshan","dtr",2009,2,7.2,8
"Gutianshan","dtr",2009,3,8.6,8
"Gutianshan","dtr",2009,4,9.6,8
"Gutianshan","dtr",2009,5,9.7,8
"Gutianshan","dtr",2009,6,8.2,8
"Gutianshan","dtr",2009,7,7.7,8
"Gutianshan","dtr",2009,8,7.4,8
"Gutianshan","dtr",2009,9,7.6,8
"Gutianshan","dtr",2009,10,9.6,8
"Gutianshan","dtr",2009,11,8.2,8
"Gutianshan","dtr",2009,12,7.5,8
"Gutianshan","dtr",2010,1,7.6,8
"Gutianshan","dtr",2010,2,7.3,8
"Gutianshan","dtr",2010,3,9.2,8
"Gutianshan","dtr",2010,4,8.1,8
"Gutianshan","dtr",2010,5,8.1,8
"Gutianshan","dtr",2010,6,6.3,8
"Gutianshan","dtr",2010,7,7.2,8
"Gutianshan","dtr",2010,8,8.8,8
"Gutianshan","dtr",2010,9,7.4,8
"Gutianshan","dtr",2010,10,7.7,8
"Gutianshan","dtr",2010,11,9.2,8
"Gutianshan","dtr",2010,12,9.3,8
"Gutianshan","dtr",2011,1,6.1,8
"Gutianshan","dtr",2011,2,9.3,8
"Gutianshan","dtr",2011,3,9.3,8
"Gutianshan","dtr",2011,4,9.9,8
"Gutianshan","dtr",2011,5,9.2,8
"Gutianshan","dtr",2011,6,6.1,8
"Gutianshan","dtr",2011,7,7.8,8
"Gutianshan","dtr",2011,8,7.7,8
"Gutianshan","dtr",2011,9,7.9,8
"Gutianshan","dtr",2011,10,7.8,8
"Gutianshan","dtr",2011,11,8.9,8
"Gutianshan","dtr",2011,12,7.7,8
"Gutianshan","dtr",2012,1,3.7,8
"Gutianshan","dtr",2012,2,6,8
"Gutianshan","dtr",2012,3,8.2,8
"Gutianshan","dtr",2012,4,8.6,8
"Gutianshan","dtr",2012,5,7.6,8
"Gutianshan","dtr",2012,6,6.2,8
"Gutianshan","dtr",2012,7,7.8,8
"Gutianshan","dtr",2012,8,7.4,8
"Gutianshan","dtr",2012,9,8.1,8
"Gutianshan","dtr",2012,10,9.9,8
"Gutianshan","dtr",2012,11,7.7,8
"Gutianshan","dtr",2012,12,7.2,8
"Gutianshan","dtr",2013,1,8.1,8
"Gutianshan","dtr",2013,2,6.3,8
"Gutianshan","dtr",2013,3,10.1,8
"Gutianshan","dtr",2013,4,9.3,8
"Gutianshan","dtr",2013,5,8.2,8
"Gutianshan","dtr",2013,6,6.5,8
"Gutianshan","dtr",2013,7,8.4,8
"Gutianshan","dtr",2013,8,9,8
"Gutianshan","dtr",2013,9,8.6,8
"Gutianshan","dtr",2013,10,9.7,8
"Gutianshan","dtr",2013,11,9.8,8
"Gutianshan","dtr",2013,12,10.1,8
"Gutianshan","dtr",2014,1,11,8
"Gutianshan","dtr",2014,2,7,8
"Gutianshan","dtr",2014,3,8.8,8
"Gutianshan","dtr",2014,4,7.8,8
"Gutianshan","dtr",2014,5,8,8
"Gutianshan","dtr",2014,6,7.1,8
"Gutianshan","dtr",2014,7,8.1,8
"Gutianshan","dtr",2014,8,6.8,8
"Gutianshan","dtr",2014,9,7.4,8
"Gutianshan","dtr",2014,10,10.2,8
"Gutianshan","dtr",2014,11,7.2,8
"Gutianshan","dtr",2014,12,9.6,8
"Gutianshan","dtr",2015,1,8.9,8
"Gutianshan","dtr",2015,2,7.8,8
"Gutianshan","dtr",2015,3,7.6,8
"Gutianshan","dtr",2015,4,9.6,8
"Gutianshan","dtr",2015,5,7.4,8
"Gutianshan","dtr",2015,6,6.3,8
"Gutianshan","dtr",2015,7,6.8,8
"Gutianshan","dtr",2015,8,7.6,8
"Gutianshan","dtr",2015,9,7,8
"Gutianshan","dtr",2015,10,8.5,8
"Gutianshan","dtr",2015,11,5.5,8
"Gutianshan","dtr",2015,12,5.9,8
"Gutianshan","dtr",2016,1,5.8,8
"Gutianshan","dtr",2016,2,9.6,8
"Gutianshan","dtr",2016,3,8.6,8
"Gutianshan","dtr",2016,4,7.4,8
"Gutianshan","dtr",2016,5,7.8,8
"Gutianshan","dtr",2016,6,7.1,8
"Gutianshan","dtr",2016,7,7.8,8
"Gutianshan","dtr",2016,8,8.5,8
"Gutianshan","dtr",2016,9,7.8,8
"Gutianshan","dtr",2016,10,6.2,8
"Gutianshan","dtr",2016,11,7.1,8
"Gutianshan","dtr",2016,12,8.3,8
"Gutianshan","dtr",2017,1,7.2,8
"Gutianshan","dtr",2017,2,8.6,8
"Gutianshan","dtr",2017,3,8.9,8
"Gutianshan","dtr",2017,4,9.1,8
"Gutianshan","dtr",2017,5,8.9,8
"Gutianshan","dtr",2017,6,6.1,8
"Gutianshan","dtr",2017,7,8.5,8
"Gutianshan","dtr",2017,8,8.3,8
"Gutianshan","dtr",2017,9,7.8,8
"Gutianshan","dtr",2017,10,7.5,8
"Gutianshan","dtr",2017,11,7.8,8
"Gutianshan","dtr",2017,12,8,8
"Gutianshan","dtr",2018,1,6.4,8
"Gutianshan","dtr",2018,2,8.4,8
"Gutianshan","dtr",2018,3,9.4,8
"Gutianshan","dtr",2018,4,9.5,8
"Gutianshan","dtr",2018,5,7.9,8
"Gutianshan","dtr",2018,6,7.3,8
"Gutianshan","dtr",2018,7,8.3,8
"Gutianshan","dtr",2018,8,8.3,8
"Gutianshan","dtr",2018,9,8,8
"Gutianshan","dtr",2018,10,9,8
"Gutianshan","dtr",2018,11,7.3,8
"Gutianshan","dtr",2018,12,5.8,8
"Gutianshan","dtr",2019,1,6.4,8
"Gutianshan","dtr",2019,2,5.2,8
"Gutianshan","dtr",2019,3,8.2,8
"Gutianshan","dtr",2019,4,8.3,8
"Gutianshan","dtr",2019,5,8.3,8
"Gutianshan","dtr",2019,6,7.2,8
"Gutianshan","dtr",2019,7,7.6,8
"Gutianshan","dtr",2019,8,8.8,8
"Gutianshan","dtr",2019,9,8.9,8
"Gutianshan","dtr",2019,10,8.9,8
"Gutianshan","dtr",2019,11,9.7,8
"Gutianshan","dtr",2019,12,8.9,8
"Gutianshan","dtr",2020,1,6.2,8
"Gutianshan","dtr",2020,2,8.5,8
"Gutianshan","dtr",2020,3,7.6,8
"Gutianshan","dtr",2020,4,10,8
"Gutianshan","dtr",2020,5,8.6,8
"Gutianshan","dtr",2020,6,6.5,8
"Gutianshan","dtr",2020,7,7.3,8
"Gutianshan","dtr",2020,8,8.6,8
"Gutianshan","dtr",2020,9,7.4,8
"Gutianshan","dtr",2020,10,7.4,8
"Gutianshan","dtr",2020,11,7.8,8
"Gutianshan","dtr",2020,12,6.8,8
"Gutianshan","dtr",2021,1,9.6,8
"Gutianshan","dtr",2021,2,8.8,8
"Gutianshan","dtr",2021,3,7.3,8
"Gutianshan","dtr",2021,4,7.2,8
"Gutianshan","dtr",2021,5,8,8
"Gutianshan","dtr",2021,6,7.2,8
"Gutianshan","dtr",2021,7,7.8,8
"Gutianshan","dtr",2021,8,7.6,8
"Gutianshan","dtr",2021,9,9,8
"Gutianshan","dtr",2021,10,7.7,8
"Gutianshan","dtr",2021,11,9.1,8
"Gutianshan","dtr",2021,12,9.1,8
"Haliburton","dtr",1901,1,11.3,8
"Haliburton","dtr",1901,2,13.3,8
"Haliburton","dtr",1901,3,11.9,8
"Haliburton","dtr",1901,4,12.7,8
"Haliburton","dtr",1901,5,12.9,8
"Haliburton","dtr",1901,6,13.5,8
"Haliburton","dtr",1901,7,13.2,8
"Haliburton","dtr",1901,8,12.3,8
"Haliburton","dtr",1901,9,12.1,8
"Haliburton","dtr",1901,10,10.9,8
"Haliburton","dtr",1901,11,7.6,8
"Haliburton","dtr",1901,12,9.2,8
"Haliburton","dtr",1902,1,11.8,8
"Haliburton","dtr",1902,2,14.1,8
"Haliburton","dtr",1902,3,11.8,8
"Haliburton","dtr",1902,4,12.9,8
"Haliburton","dtr",1902,5,14.4,8
"Haliburton","dtr",1902,6,12.9,8
"Haliburton","dtr",1902,7,12.9,8
"Haliburton","dtr",1902,8,12.7,8
"Haliburton","dtr",1902,9,10.3,8
"Haliburton","dtr",1902,10,10.1,8
"Haliburton","dtr",1902,11,8.6,8
"Haliburton","dtr",1902,12,10.3,8
"Haliburton","dtr",1903,1,10.4,8
"Haliburton","dtr",1903,2,11.7,8
"Haliburton","dtr",1903,3,10.5,8
"Haliburton","dtr",1903,4,13.3,8
"Haliburton","dtr",1903,5,15.7,8
"Haliburton","dtr",1903,6,13.5,8
"Haliburton","dtr",1903,7,12.8,8
"Haliburton","dtr",1903,8,12,8
"Haliburton","dtr",1903,9,12.4,8
"Haliburton","dtr",1903,10,10.8,8
"Haliburton","dtr",1903,11,9.1,8
"Haliburton","dtr",1903,12,11.4,8
"Haliburton","dtr",1904,1,12.8,8
"Haliburton","dtr",1904,2,14.2,8
"Haliburton","dtr",1904,3,11.3,8
"Haliburton","dtr",1904,4,10.9,8
"Haliburton","dtr",1904,5,14.5,8
"Haliburton","dtr",1904,6,13.1,8
"Haliburton","dtr",1904,7,13.7,8
"Haliburton","dtr",1904,8,12.8,8
"Haliburton","dtr",1904,9,11.4,8
"Haliburton","dtr",1904,10,10.6,8
"Haliburton","dtr",1904,11,8.9,8
"Haliburton","dtr",1904,12,11.9,8
"Haliburton","dtr",1905,1,12.3,8
"Haliburton","dtr",1905,2,13.4,8
"Haliburton","dtr",1905,3,14.1,8
"Haliburton","dtr",1905,4,13.3,8
"Haliburton","dtr",1905,5,14.7,8
"Haliburton","dtr",1905,6,13.2,8
"Haliburton","dtr",1905,7,13,8
"Haliburton","dtr",1905,8,13.2,8
"Haliburton","dtr",1905,9,13.3,8
"Haliburton","dtr",1905,10,11.9,8
"Haliburton","dtr",1905,11,8.4,8
"Haliburton","dtr",1905,12,9.6,8
"Haliburton","dtr",1906,1,10.9,8
"Haliburton","dtr",1906,2,14.3,8
"Haliburton","dtr",1906,3,11.9,8
"Haliburton","dtr",1906,4,12.9,8
"Haliburton","dtr",1906,5,14.3,8
"Haliburton","dtr",1906,6,12.9,8
"Haliburton","dtr",1906,7,14.4,8
"Haliburton","dtr",1906,8,13.7,8
"Haliburton","dtr",1906,9,13.9,8
"Haliburton","dtr",1906,10,11.3,8
"Haliburton","dtr",1906,11,8.9,8
"Haliburton","dtr",1906,12,10.9,8
"Haliburton","dtr",1907,1,11,8
"Haliburton","dtr",1907,2,14.6,8
"Haliburton","dtr",1907,3,12.5,8
"Haliburton","dtr",1907,4,11.4,8
"Haliburton","dtr",1907,5,14.8,8
"Haliburton","dtr",1907,6,14.8,8
"Haliburton","dtr",1907,7,13.7,8
"Haliburton","dtr",1907,8,13.2,8
"Haliburton","dtr",1907,9,10.4,8
"Haliburton","dtr",1907,10,11.7,8
"Haliburton","dtr",1907,11,8.1,8
"Haliburton","dtr",1907,12,9.7,8
"Haliburton","dtr",1908,1,13.6,8
"Haliburton","dtr",1908,2,13.7,8
"Haliburton","dtr",1908,3,11.7,8
"Haliburton","dtr",1908,4,11.4,8
"Haliburton","dtr",1908,5,12.2,8
"Haliburton","dtr",1908,6,14.5,8
"Haliburton","dtr",1908,7,13.5,8
"Haliburton","dtr",1908,8,13.1,8
"Haliburton","dtr",1908,9,13,8
"Haliburton","dtr",1908,10,11.9,8
"Haliburton","dtr",1908,11,8,8
"Haliburton","dtr",1908,12,11.6,8
"Haliburton","dtr",1909,1,10.2,8
"Haliburton","dtr",1909,2,11.5,8
"Haliburton","dtr",1909,3,10.8,8
"Haliburton","dtr",1909,4,11.3,8
"Haliburton","dtr",1909,5,12.5,8
"Haliburton","dtr",1909,6,14.3,8
"Haliburton","dtr",1909,7,13,8
"Haliburton","dtr",1909,8,12.8,8
"Haliburton","dtr",1909,9,11.3,8
"Haliburton","dtr",1909,10,10.5,8
"Haliburton","dtr",1909,11,9,8
"Haliburton","dtr",1909,12,8.5,8
"Haliburton","dtr",1910,1,10.2,8
"Haliburton","dtr",1910,2,12.5,8
"Haliburton","dtr",1910,3,13.2,8
"Haliburton","dtr",1910,4,12.4,8
"Haliburton","dtr",1910,5,13.3,8
"Haliburton","dtr",1910,6,13.7,8
"Haliburton","dtr",1910,7,13.7,8
"Haliburton","dtr",1910,8,12.2,8
"Haliburton","dtr",1910,9,12.9,8
"Haliburton","dtr",1910,10,11.3,8
"Haliburton","dtr",1910,11,6,8
"Haliburton","dtr",1910,12,11.8,8
"Haliburton","dtr",1911,1,12.6,8
"Haliburton","dtr",1911,2,11.4,8
"Haliburton","dtr",1911,3,13,8
"Haliburton","dtr",1911,4,13.2,8
"Haliburton","dtr",1911,5,15.4,8
"Haliburton","dtr",1911,6,12.8,8
"Haliburton","dtr",1911,7,14.5,8
"Haliburton","dtr",1911,8,12.9,8
"Haliburton","dtr",1911,9,13.4,8
"Haliburton","dtr",1911,10,11,8
"Haliburton","dtr",1911,11,9.3,8
"Haliburton","dtr",1911,12,7.9,8
"Haliburton","dtr",1912,1,13.6,8
"Haliburton","dtr",1912,2,13.2,8
"Haliburton","dtr",1912,3,14,8
"Haliburton","dtr",1912,4,13.4,8
"Haliburton","dtr",1912,5,13.7,8
"Haliburton","dtr",1912,6,15.2,8
"Haliburton","dtr",1912,7,13.2,8
"Haliburton","dtr",1912,8,11.1,8
"Haliburton","dtr",1912,9,10,8
"Haliburton","dtr",1912,10,11.6,8
"Haliburton","dtr",1912,11,8.5,8
"Haliburton","dtr",1912,12,10,8
"Haliburton","dtr",1913,1,10.7,8
"Haliburton","dtr",1913,2,12.6,8
"Haliburton","dtr",1913,3,13.3,8
"Haliburton","dtr",1913,4,13.7,8
"Haliburton","dtr",1913,5,14.2,8
"Haliburton","dtr",1913,6,15.1,8
"Haliburton","dtr",1913,7,14.4,8
"Haliburton","dtr",1913,8,13.8,8
"Haliburton","dtr",1913,9,13.4,8
"Haliburton","dtr",1913,10,11.2,8
"Haliburton","dtr",1913,11,8.5,8
"Haliburton","dtr",1913,12,9.4,8
"Haliburton","dtr",1914,1,12.6,8
"Haliburton","dtr",1914,2,15.4,8
"Haliburton","dtr",1914,3,12.4,8
"Haliburton","dtr",1914,4,11.9,8
"Haliburton","dtr",1914,5,14.8,8
"Haliburton","dtr",1914,6,14.9,8
"Haliburton","dtr",1914,7,14.1,8
"Haliburton","dtr",1914,8,12.4,8
"Haliburton","dtr",1914,9,12.8,8
"Haliburton","dtr",1914,10,11.1,8
"Haliburton","dtr",1914,11,9.1,8
"Haliburton","dtr",1914,12,9.6,8
"Haliburton","dtr",1915,1,11,8
"Haliburton","dtr",1915,2,11.9,8
"Haliburton","dtr",1915,3,12,8
"Haliburton","dtr",1915,4,12.8,8
"Haliburton","dtr",1915,5,14.2,8
"Haliburton","dtr",1915,6,14.6,8
"Haliburton","dtr",1915,7,13.6,8
"Haliburton","dtr",1915,8,10.7,8
"Haliburton","dtr",1915,9,11.7,8
"Haliburton","dtr",1915,10,10.8,8
"Haliburton","dtr",1915,11,7.1,8
"Haliburton","dtr",1915,12,8.9,8
"Haliburton","dtr",1916,1,9.6,8
"Haliburton","dtr",1916,2,10.3,8
"Haliburton","dtr",1916,3,14.1,8
"Haliburton","dtr",1916,4,11.1,8
"Haliburton","dtr",1916,5,12.4,8
"Haliburton","dtr",1916,6,11.1,8
"Haliburton","dtr",1916,7,14.4,8
"Haliburton","dtr",1916,8,13.6,8
"Haliburton","dtr",1916,9,12.5,8
"Haliburton","dtr",1916,10,11.8,8
"Haliburton","dtr",1916,11,9.2,8
"Haliburton","dtr",1916,12,10.3,8
"Haliburton","dtr",1917,1,11.8,8
"Haliburton","dtr",1917,2,15.1,8
"Haliburton","dtr",1917,3,11.9,8
"Haliburton","dtr",1917,4,11.4,8
"Haliburton","dtr",1917,5,12.6,8
"Haliburton","dtr",1917,6,12.2,8
"Haliburton","dtr",1917,7,11.7,8
"Haliburton","dtr",1917,8,13,8
"Haliburton","dtr",1917,9,13.3,8
"Haliburton","dtr",1917,10,9,8
"Haliburton","dtr",1917,11,9.8,8
"Haliburton","dtr",1917,12,12,8
"Haliburton","dtr",1918,1,12.8,8
"Haliburton","dtr",1918,2,12.8,8
"Haliburton","dtr",1918,3,11.8,8
"Haliburton","dtr",1918,4,12.9,8
"Haliburton","dtr",1918,5,14.5,8
"Haliburton","dtr",1918,6,13.9,8
"Haliburton","dtr",1918,7,14.3,8
"Haliburton","dtr",1918,8,13.6,8
"Haliburton","dtr",1918,9,11.4,8
"Haliburton","dtr",1918,10,10.6,8
"Haliburton","dtr",1918,11,8.2,8
"Haliburton","dtr",1918,12,10.7,8
"Haliburton","dtr",1919,1,11.5,8
"Haliburton","dtr",1919,2,12.3,8
"Haliburton","dtr",1919,3,13.1,8
"Haliburton","dtr",1919,4,13,8
"Haliburton","dtr",1919,5,14,8
"Haliburton","dtr",1919,6,15.3,8
"Haliburton","dtr",1919,7,14.9,8
"Haliburton","dtr",1919,8,12.4,8
"Haliburton","dtr",1919,9,11.9,8
"Haliburton","dtr",1919,10,10.2,8
"Haliburton","dtr",1919,11,8.2,8
"Haliburton","dtr",1919,12,11.9,8
"Haliburton","dtr",1920,1,14.6,8
"Haliburton","dtr",1920,2,14.4,8
"Haliburton","dtr",1920,3,12.9,8
"Haliburton","dtr",1920,4,11.5,8
"Haliburton","dtr",1920,5,16.1,8
"Haliburton","dtr",1920,6,14.7,8
"Haliburton","dtr",1920,7,13.3,8
"Haliburton","dtr",1920,8,13.4,8
"Haliburton","dtr",1920,9,13,8
"Haliburton","dtr",1920,10,12.2,8
"Haliburton","dtr",1920,11,6.9,8
"Haliburton","dtr",1920,12,9,8
"Haliburton","dtr",1921,1,12.5,8
"Haliburton","dtr",1921,2,13.1,8
"Haliburton","dtr",1921,3,10.9,8
"Haliburton","dtr",1921,4,13.7,8
"Haliburton","dtr",1921,5,14.3,8
"Haliburton","dtr",1921,6,15.5,8
"Haliburton","dtr",1921,7,14.8,8
"Haliburton","dtr",1921,8,13.2,8
"Haliburton","dtr",1921,9,14.1,8
"Haliburton","dtr",1921,10,10.3,8
"Haliburton","dtr",1921,11,7,8
"Haliburton","dtr",1921,12,12.9,8
"Haliburton","dtr",1922,1,13.2,8
"Haliburton","dtr",1922,2,13,8
"Haliburton","dtr",1922,3,12,8
"Haliburton","dtr",1922,4,11.9,8
"Haliburton","dtr",1922,5,15.3,8
"Haliburton","dtr",1922,6,13.8,8
"Haliburton","dtr",1922,7,14.6,8
"Haliburton","dtr",1922,8,13.7,8
"Haliburton","dtr",1922,9,14,8
"Haliburton","dtr",1922,10,12.1,8
"Haliburton","dtr",1922,11,7.6,8
"Haliburton","dtr",1922,12,11.6,8
"Haliburton","dtr",1923,1,12.1,8
"Haliburton","dtr",1923,2,12.7,8
"Haliburton","dtr",1923,3,12.2,8
"Haliburton","dtr",1923,4,11.6,8
"Haliburton","dtr",1923,5,15.9,8
"Haliburton","dtr",1923,6,14.9,8
"Haliburton","dtr",1923,7,15,8
"Haliburton","dtr",1923,8,13.8,8
"Haliburton","dtr",1923,9,12.4,8
"Haliburton","dtr",1923,10,11.7,8
"Haliburton","dtr",1923,11,7.9,8
"Haliburton","dtr",1923,12,6.5,8
"Haliburton","dtr",1924,1,12.1,8
"Haliburton","dtr",1924,2,14.3,8
"Haliburton","dtr",1924,3,9.9,8
"Haliburton","dtr",1924,4,12,8
"Haliburton","dtr",1924,5,11.4,8
"Haliburton","dtr",1924,6,15.4,8
"Haliburton","dtr",1924,7,14.4,8
"Haliburton","dtr",1924,8,14.1,8
"Haliburton","dtr",1924,9,12.2,8
"Haliburton","dtr",1924,10,12.8,8
"Haliburton","dtr",1924,11,8.7,8
"Haliburton","dtr",1924,12,9.8,8
"Haliburton","dtr",1925,1,13.1,8
"Haliburton","dtr",1925,2,11.2,8
"Haliburton","dtr",1925,3,12.1,8
"Haliburton","dtr",1925,4,13.7,8
"Haliburton","dtr",1925,5,14.6,8
"Haliburton","dtr",1925,6,12.9,8
"Haliburton","dtr",1925,7,14,8
"Haliburton","dtr",1925,8,13.4,8
"Haliburton","dtr",1925,9,11.8,8
"Haliburton","dtr",1925,10,10.2,8
"Haliburton","dtr",1925,11,8.3,8
