"sites.sitename","variable","Yr","Mo","Value","N.Obs"
"Amacayacu","pet",1910,11,3.40000009536743,NA
"Amacayacu","pet",1910,12,3.20000004768372,NA
"Amacayacu","pet",1911,1,3.10000014305115,NA
"Amacayacu","pet",1911,2,3.20000004768372,NA
"Amacayacu","pet",1911,3,3.20000004768372,NA
"Amacayacu","pet",1911,4,3.10000014305115,NA
"Amacayacu","pet",1911,5,2.90000009536743,NA
"Amacayacu","pet",1911,6,2.70000004768372,NA
"Amacayacu","pet",1911,7,3.10000014305115,NA
"Amacayacu","pet",1911,8,3.5,NA
"Amacayacu","pet",1911,9,3.70000004768372,NA
"Amacayacu","pet",1911,10,3.60000014305115,NA
"Amacayacu","pet",1911,11,3.40000009536743,NA
"Amacayacu","pet",1911,12,3.20000004768372,NA
"Amacayacu","pet",1912,1,3.10000014305115,NA
"Amacayacu","pet",1912,2,3.20000004768372,NA
"Amacayacu","pet",1912,3,3.20000004768372,NA
"Amacayacu","pet",1912,4,3.10000014305115,NA
"Amacayacu","pet",1912,5,2.90000009536743,NA
"Amacayacu","pet",1912,6,2.70000004768372,NA
"Amacayacu","pet",1912,7,3.10000014305115,NA
"Amacayacu","pet",1912,8,3.5,NA
"Amacayacu","pet",1912,9,3.70000004768372,NA
"Amacayacu","pet",1912,10,3.60000014305115,NA
"Amacayacu","pet",1912,11,3.40000009536743,NA
"Amacayacu","pet",1912,12,3.20000004768372,NA
"Amacayacu","pet",1913,1,3.10000014305115,NA
"Amacayacu","pet",1913,2,3.20000004768372,NA
"Amacayacu","pet",1913,3,3.20000004768372,NA
"Amacayacu","pet",1913,4,3.10000014305115,NA
"Amacayacu","pet",1913,5,2.90000009536743,NA
"Amacayacu","pet",1913,6,2.70000004768372,NA
"Amacayacu","pet",1913,7,3.10000014305115,NA
"Amacayacu","pet",1913,8,3.5,NA
"Amacayacu","pet",1913,9,3.70000004768372,NA
"Amacayacu","pet",1913,10,3.60000014305115,NA
"Amacayacu","pet",1913,11,3.40000009536743,NA
"Amacayacu","pet",1913,12,3.20000004768372,NA
"Amacayacu","pet",1914,1,3.10000014305115,NA
"Amacayacu","pet",1914,2,3.20000004768372,NA
"Amacayacu","pet",1914,3,3.20000004768372,NA
"Amacayacu","pet",1914,4,3.10000014305115,NA
"Amacayacu","pet",1914,5,2.90000009536743,NA
"Amacayacu","pet",1914,6,2.70000004768372,NA
"Amacayacu","pet",1914,7,3.10000014305115,NA
"Amacayacu","pet",1914,8,3.5,NA
"Amacayacu","pet",1914,9,3.70000004768372,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
"Amacayacu","pet",1900,1,0,NA
