"sites.sitename","variable","Yr","Mo","Value","N.Obs"
"Badagongshan","tmp",1997,9,20.8,8
"Badagongshan","tmp",1997,10,17.2,8
"Badagongshan","tmp",1997,11,10.9,8
"Badagongshan","tmp",1997,12,6.1,8
"Badagongshan","tmp",1998,1,3.3,8
"Badagongshan","tmp",1998,2,7,8
"Badagongshan","tmp",1998,3,9.1,8
"Badagongshan","tmp",1998,4,18.9,8
"Badagongshan","tmp",1998,5,20.4,8
"Badagongshan","tmp",1998,6,23.5,8
"Badagongshan","tmp",1998,7,26.9,8
"Badagongshan","tmp",1998,8,26.7,8
"Badagongshan","tmp",1998,9,23,8
"Badagongshan","tmp",1998,10,18.5,8
"Badagongshan","tmp",1998,11,13.5,8
"Badagongshan","tmp",1998,12,7.6,8
"Badagongshan","tmp",1999,1,5.7,8
"Badagongshan","tmp",1999,2,8.4,8
"Badagongshan","tmp",1999,3,9.3,8
"Badagongshan","tmp",1999,4,16.2,8
"Badagongshan","tmp",1999,5,19.9,8
"Badagongshan","tmp",1999,6,23.3,8
"Badagongshan","tmp",1999,7,25.4,8
"Badagongshan","tmp",1999,8,25.4,8
"Badagongshan","tmp",1999,9,23.8,8
"Badagongshan","tmp",1999,10,17.1,8
"Badagongshan","tmp",1999,11,11.6,8
"Badagongshan","tmp",1999,12,6.8,8
"Badagongshan","tmp",2000,1,3.2,8
"Badagongshan","tmp",2000,2,4.6,8
"Badagongshan","tmp",2000,3,11.1,8
"Badagongshan","tmp",2000,4,15.7,8
"Badagongshan","tmp",2000,5,21.3,8
"Badagongshan","tmp",2000,6,23.7,8
"Badagongshan","tmp",2000,7,27.3,8
"Badagongshan","tmp",2000,8,25.4,8
"Badagongshan","tmp",2000,9,21.7,8
"Badagongshan","tmp",2000,10,16.5,8
"Badagongshan","tmp",2000,11,9.4,8
"Badagongshan","tmp",2000,12,6.9,8
"Badagongshan","tmp",2001,1,4.5,8
"Badagongshan","tmp",2001,2,6.4,8
"Badagongshan","tmp",2001,3,11.7,8
"Badagongshan","tmp",2001,4,15,8
"Badagongshan","tmp",2001,5,20.5,8
"Badagongshan","tmp",2001,6,23.3,8
"Badagongshan","tmp",2001,7,28,8
"Badagongshan","tmp",2001,8,25.3,8
"Badagongshan","tmp",2001,9,23,8
"Badagongshan","tmp",2001,10,17.6,8
"Badagongshan","tmp",2001,11,11.9,8
"Badagongshan","tmp",2001,12,4.6,8
"Badagongshan","tmp",2002,1,6.5,8
"Badagongshan","tmp",2002,2,8.1,8
"Badagongshan","tmp",2002,3,12.1,8
"Badagongshan","tmp",2002,4,15.7,8
"Badagongshan","tmp",2002,5,18.6,8
"Badagongshan","tmp",2002,6,24.8,8
"Badagongshan","tmp",2002,7,26.5,8
"Badagongshan","tmp",2002,8,25,8
"Badagongshan","tmp",2002,9,22,8
"Badagongshan","tmp",2002,10,17.1,8
"Badagongshan","tmp",2002,11,11.8,8
"Badagongshan","tmp",2002,12,5.5,8
"Badagongshan","tmp",2003,1,4.7,8
"Badagongshan","tmp",2003,2,7,8
"Badagongshan","tmp",2003,3,9.6,8
"Badagongshan","tmp",2003,4,15.5,8
"Badagongshan","tmp",2003,5,19.9,8
"Badagongshan","tmp",2003,6,23.7,8
"Badagongshan","tmp",2003,7,27.2,8
"Badagongshan","tmp",2003,8,26.7,8
"Badagongshan","tmp",2003,9,22.8,8
"Badagongshan","tmp",2003,10,16.3,8
"Badagongshan","tmp",2003,11,11.2,8
"Badagongshan","tmp",2003,12,5.9,8
"Badagongshan","tmp",2004,1,4,8
"Badagongshan","tmp",2004,2,8.1,8
"Badagongshan","tmp",2004,3,10.6,8
"Badagongshan","tmp",2004,4,17.9,8
"Badagongshan","tmp",2004,5,20.4,8
"Badagongshan","tmp",2004,6,23.1,8
"Badagongshan","tmp",2004,7,26.5,8
"Badagongshan","tmp",2004,8,25.5,8
"Badagongshan","tmp",2004,9,22.3,8
"Badagongshan","tmp",2004,10,16.3,8
"Badagongshan","tmp",2004,11,12.2,8
"Badagongshan","tmp",2004,12,6.6,8
"Badagongshan","tmp",2005,1,2.9,8
"Badagongshan","tmp",2005,2,3.2,8
"Badagongshan","tmp",2005,3,9.4,8
"Badagongshan","tmp",2005,4,17.5,8
"Badagongshan","tmp",2005,5,20.8,8
"Badagongshan","tmp",2005,6,25.1,8
"Badagongshan","tmp",2005,7,27.4,8
"Badagongshan","tmp",2005,8,24.8,8
"Badagongshan","tmp",2005,9,23.5,8
"Badagongshan","tmp",2005,10,16.6,8
"Badagongshan","tmp",2005,11,13,8
"Badagongshan","tmp",2005,12,5.6,8
"Badagongshan","tmp",2006,1,4.2,8
"Badagongshan","tmp",2006,2,4.9,8
"Badagongshan","tmp",2006,3,10.8,8
"Badagongshan","tmp",2006,4,17.2,8
"Badagongshan","tmp",2006,5,21,8
"Badagongshan","tmp",2006,6,24.3,8
"Badagongshan","tmp",2006,7,27.8,8
"Badagongshan","tmp",2006,8,27.4,8
"Badagongshan","tmp",2006,9,22.2,8
"Badagongshan","tmp",2006,10,19,8
"Badagongshan","tmp",2006,11,12.6,8
"Badagongshan","tmp",2006,12,6.3,8
"Badagongshan","tmp",2007,1,3.9,8
"Badagongshan","tmp",2007,2,9.6,8
"Badagongshan","tmp",2007,3,11.2,8
"Badagongshan","tmp",2007,4,15.6,8
"Badagongshan","tmp",2007,5,22.2,8
"Badagongshan","tmp",2007,6,23.7,8
"Badagongshan","tmp",2007,7,26.7,8
"Badagongshan","tmp",2007,8,26.9,8
"Badagongshan","tmp",2007,9,21.7,8
"Badagongshan","tmp",2007,10,17.3,8
"Badagongshan","tmp",2007,11,11.8,8
"Badagongshan","tmp",2007,12,7.1,8
"Badagongshan","tmp",2008,1,1.5,8
"Badagongshan","tmp",2008,2,3.7,8
"Badagongshan","tmp",2008,3,12.4,8
"Badagongshan","tmp",2008,4,16.4,8
"Badagongshan","tmp",2008,5,21.6,8
"Badagongshan","tmp",2008,6,23.9,8
"Badagongshan","tmp",2008,7,26.7,8
"Badagongshan","tmp",2008,8,25.5,8
"Badagongshan","tmp",2008,9,23.2,8
"Badagongshan","tmp",2008,10,17.8,8
"Badagongshan","tmp",2008,11,11.4,8
"Badagongshan","tmp",2008,12,6.9,8
"Badagongshan","tmp",2009,1,3.9,8
"Badagongshan","tmp",2009,2,8.7,8
"Badagongshan","tmp",2009,3,10.8,8
"Badagongshan","tmp",2009,4,15.9,8
"Badagongshan","tmp",2009,5,19.9,8
"Badagongshan","tmp",2009,6,24.8,8
"Badagongshan","tmp",2009,7,26.9,8
"Badagongshan","tmp",2009,8,26.4,8
"Badagongshan","tmp",2009,9,23.7,8
"Badagongshan","tmp",2009,10,18.6,8
"Badagongshan","tmp",2009,11,9,8
"Badagongshan","tmp",2009,12,5.9,8
"Badagongshan","tmp",2010,1,5.2,8
"Badagongshan","tmp",2010,2,6.6,8
"Badagongshan","tmp",2010,3,10.2,8
"Badagongshan","tmp",2010,4,13.7,8
"Badagongshan","tmp",2010,5,19.6,8
"Badagongshan","tmp",2010,6,22.7,8
"Badagongshan","tmp",2010,7,27.1,8
"Badagongshan","tmp",2010,8,26.8,8
"Badagongshan","tmp",2010,9,23,8
"Badagongshan","tmp",2010,10,16.1,8
"Badagongshan","tmp",2010,11,11.9,8
"Badagongshan","tmp",2010,12,6.8,8
"Badagongshan","tmp",2011,1,1.2,8
"Badagongshan","tmp",2011,2,6.5,8
"Badagongshan","tmp",2011,3,8.8,8
"Badagongshan","tmp",2011,4,16.5,8
"Badagongshan","tmp",2011,5,20.5,8
"Badagongshan","tmp",2011,6,23.6,8
"Badagongshan","tmp",2011,7,27.1,8
"Badagongshan","tmp",2011,8,26.4,8
"Badagongshan","tmp",2011,9,21.8,8
"Badagongshan","tmp",2011,10,16.6,8
"Badagongshan","tmp",2011,11,13.9,8
"Badagongshan","tmp",2011,12,5.4,8
"Badagongshan","tmp",2012,1,3,8
"Badagongshan","tmp",2012,2,3.8,8
"Badagongshan","tmp",2012,3,9.2,8
"Badagongshan","tmp",2012,4,17.1,8
"Badagongshan","tmp",2012,5,20.5,8
"Badagongshan","tmp",2012,6,23.8,8
"Badagongshan","tmp",2012,7,27.3,8
"Badagongshan","tmp",2012,8,26.6,8
"Badagongshan","tmp",2012,9,21.5,8
"Badagongshan","tmp",2012,10,17,8
"Badagongshan","tmp",2012,11,10.2,8
"Badagongshan","tmp",2012,12,4.9,8
"Badagongshan","tmp",2013,1,4,8
"Badagongshan","tmp",2013,2,6.2,8
"Badagongshan","tmp",2013,3,12.8,8
"Badagongshan","tmp",2013,4,15.8,8
"Badagongshan","tmp",2013,5,20.5,8
"Badagongshan","tmp",2013,6,24.6,8
"Badagongshan","tmp",2013,7,28.3,8
"Badagongshan","tmp",2013,8,27.9,8
"Badagongshan","tmp",2013,9,21.6,8
"Badagongshan","tmp",2013,10,17.4,8
"Badagongshan","tmp",2013,11,11.9,8
"Badagongshan","tmp",2013,12,5.9,8
"Badagongshan","tmp",2014,1,5.9,8
"Badagongshan","tmp",2014,2,4.6,8
"Badagongshan","tmp",2014,3,11.1,8
"Badagongshan","tmp",2014,4,16.4,8
"Badagongshan","tmp",2014,5,19.5,8
"Badagongshan","tmp",2014,6,23.4,8
"Badagongshan","tmp",2014,7,26.6,8
"Badagongshan","tmp",2014,8,25,8
"Badagongshan","tmp",2014,9,22.8,8
"Badagongshan","tmp",2014,10,18.3,8
"Badagongshan","tmp",2014,11,11.7,8
"Badagongshan","tmp",2014,12,5.6,8
"Badagongshan","tmp",2015,1,5.9,8
"Badagongshan","tmp",2015,2,7.1,8
"Badagongshan","tmp",2015,3,11.1,8
"Badagongshan","tmp",2015,4,16.2,8
"Badagongshan","tmp",2015,5,20.7,8
"Badagongshan","tmp",2015,6,23.7,8
"Badagongshan","tmp",2015,7,25.2,8
"Badagongshan","tmp",2015,8,25.4,8
"Badagongshan","tmp",2015,9,22,8
"Badagongshan","tmp",2015,10,17.9,8
"Badagongshan","tmp",2015,11,11.7,8
"Badagongshan","tmp",2015,12,6.3,8
"Badagongshan","tmp",2016,1,4.1,8
"Badagongshan","tmp",2016,2,6.2,8
"Badagongshan","tmp",2016,3,11.2,8
"Badagongshan","tmp",2016,4,17,8
"Badagongshan","tmp",2016,5,19.6,8
"Badagongshan","tmp",2016,6,24,8
"Badagongshan","tmp",2016,7,27.3,8
"Badagongshan","tmp",2016,8,27.1,8
"Badagongshan","tmp",2016,9,23,8
"Badagongshan","tmp",2016,10,17.6,8
"Badagongshan","tmp",2016,11,11.2,8
"Badagongshan","tmp",2016,12,7.7,8
"Badagongshan","tmp",2017,1,6.5,8
"Badagongshan","tmp",2017,2,6.9,8
"Badagongshan","tmp",2017,3,9.9,8
"Badagongshan","tmp",2017,4,16.7,8
"Badagongshan","tmp",2017,5,20.6,8
"Badagongshan","tmp",2017,6,22.8,8
"Badagongshan","tmp",2017,7,27.9,8
"Badagongshan","tmp",2017,8,27.2,8
"Badagongshan","tmp",2017,9,22.8,8
"Badagongshan","tmp",2017,10,16.4,8
"Badagongshan","tmp",2017,11,11.7,8
"Badagongshan","tmp",2017,12,6.5,8
"Badagongshan","tmp",2018,1,3.2,8
"Badagongshan","tmp",2018,2,5.9,8
"Badagongshan","tmp",2018,3,12.5,8
"Badagongshan","tmp",2018,4,17.4,8
"Badagongshan","tmp",2018,5,21.7,8
"Badagongshan","tmp",2018,6,24.1,8
"Badagongshan","tmp",2018,7,27.7,8
"Badagongshan","tmp",2018,8,27.3,8
"Badagongshan","tmp",2018,9,22.5,8
"Badagongshan","tmp",2018,10,16,8
"Badagongshan","tmp",2018,11,11.1,8
"Badagongshan","tmp",2018,12,5.4,8
"Badagongshan","tmp",2019,1,4.1,8
"Badagongshan","tmp",2019,2,4.6,8
"Badagongshan","tmp",2019,3,11,8
"Badagongshan","tmp",2019,4,16.9,8
"Badagongshan","tmp",2019,5,19.2,8
"Badagongshan","tmp",2019,6,23.7,8
"Badagongshan","tmp",2019,7,26.2,8
"Badagongshan","tmp",2019,8,27.8,8
"Badagongshan","tmp",2019,9,23.3,8
"Badagongshan","tmp",2019,10,17.5,8
"Badagongshan","tmp",2019,11,12.2,8
"Badagongshan","tmp",2019,12,7.5,8
"Badagongshan","tmp",2020,1,5.3,8
"Badagongshan","tmp",2020,2,8.2,8
"Badagongshan","tmp",2020,3,12,8
"Badagongshan","tmp",2020,4,14.9,8
"Badagongshan","tmp",2020,5,21.8,8
"Badagongshan","tmp",2020,6,24.5,8
"Badagongshan","tmp",2020,7,25.8,8
"Badagongshan","tmp",2020,8,27.5,8
"Badagongshan","tmp",2020,9,21.1,8
"Badagongshan","tmp",2020,10,15.7,8
"Badagongshan","tmp",2020,11,12.3,8
"Badagongshan","tmp",2020,12,5.2,8
"Badagongshan","tmp",2021,1,4.8,8
"Badagongshan","tmp",2021,2,9.8,8
"Badagongshan","tmp",2021,3,12,8
"Badagongshan","tmp",2021,4,14.9,8
"Badagongshan","tmp",2021,5,20.4,8
"Badagongshan","tmp",2021,6,24.7,8
"Badagongshan","tmp",2021,7,27.3,8
"Badagongshan","tmp",2021,8,26.3,8
"Badagongshan","tmp",2021,9,24.3,8
"Badagongshan","tmp",2021,10,16.7,8
"Badagongshan","tmp",2021,11,11.3,8
"Badagongshan","tmp",2021,12,7.4,8
"Baishanzu","tmp",1901,1,6.5,8
"Baishanzu","tmp",1901,2,2.7,7
"Baishanzu","tmp",1901,3,8.5,8
"Baishanzu","tmp",1901,4,14.7,8
"Baishanzu","tmp",1901,5,17.6,8
"Baishanzu","tmp",1901,6,20.5,8
"Baishanzu","tmp",1901,7,23.7,8
"Baishanzu","tmp",1901,8,23.2,8
"Baishanzu","tmp",1901,9,19.6,8
"Baishanzu","tmp",1901,10,15.6,8
"Baishanzu","tmp",1901,11,10.1,8
"Baishanzu","tmp",1901,12,5.9,8
"Baishanzu","tmp",1902,1,5.8,8
"Baishanzu","tmp",1902,2,4.4,8
"Baishanzu","tmp",1902,3,10.8,8
"Baishanzu","tmp",1902,4,14.6,8
"Baishanzu","tmp",1902,5,18.4,8
"Baishanzu","tmp",1902,6,20.6,8
"Baishanzu","tmp",1902,7,23.9,8
"Baishanzu","tmp",1902,8,23.4,8
"Baishanzu","tmp",1902,9,19.5,8
"Baishanzu","tmp",1902,10,15.5,8
"Baishanzu","tmp",1902,11,12.2,8
"Baishanzu","tmp",1902,12,7.3,8
"Baishanzu","tmp",1903,1,4,8
"Baishanzu","tmp",1903,2,4.3,8
"Baishanzu","tmp",1903,3,10.3,8
"Baishanzu","tmp",1903,4,14.3,8
"Baishanzu","tmp",1903,5,17.4,8
"Baishanzu","tmp",1903,6,20.4,8
"Baishanzu","tmp",1903,7,23.5,8
"Baishanzu","tmp",1903,8,23.2,8
"Baishanzu","tmp",1903,9,20.4,8
"Baishanzu","tmp",1903,10,15.9,8
"Baishanzu","tmp",1903,11,9.6,8
"Baishanzu","tmp",1903,12,5.4,8
"Baishanzu","tmp",1904,1,4.4,8
"Baishanzu","tmp",1904,2,6.2,8
"Baishanzu","tmp",1904,3,8.5,8
"Baishanzu","tmp",1904,4,14.3,8
"Baishanzu","tmp",1904,5,17.4,8
"Baishanzu","tmp",1904,6,20.6,8
"Baishanzu","tmp",1904,7,23.5,8
"Baishanzu","tmp",1904,8,22.7,8
"Baishanzu","tmp",1904,9,20.3,8
"Baishanzu","tmp",1904,10,15.9,8
"Baishanzu","tmp",1904,11,9.7,8
"Baishanzu","tmp",1904,12,5.2,8
"Baishanzu","tmp",1905,1,7,8
"Baishanzu","tmp",1905,2,3.4,8
"Baishanzu","tmp",1905,3,7.7,8
"Baishanzu","tmp",1905,4,12.5,8
"Baishanzu","tmp",1905,5,18.4,8
"Baishanzu","tmp",1905,6,21.5,8
"Baishanzu","tmp",1905,7,24.3,8
"Baishanzu","tmp",1905,8,23.7,8
"Baishanzu","tmp",1905,9,21,8
"Baishanzu","tmp",1905,10,15.8,8
"Baishanzu","tmp",1905,11,10.1,8
"Baishanzu","tmp",1905,12,8.1,8
"Baishanzu","tmp",1906,1,4.5,8
"Baishanzu","tmp",1906,2,4.8,8
"Baishanzu","tmp",1906,3,8.7,8
"Baishanzu","tmp",1906,4,14.6,8
"Baishanzu","tmp",1906,5,18.3,8
"Baishanzu","tmp",1906,6,22.1,8
"Baishanzu","tmp",1906,7,24,8
"Baishanzu","tmp",1906,8,24,8
"Baishanzu","tmp",1906,9,21.4,8
"Baishanzu","tmp",1906,10,15.5,8
"Baishanzu","tmp",1906,11,9.8,8
"Baishanzu","tmp",1906,12,7,8
"Baishanzu","tmp",1907,1,5.6,8
"Baishanzu","tmp",1907,2,4.4,8
"Baishanzu","tmp",1907,3,8.5,8
"Baishanzu","tmp",1907,4,13.2,8
"Baishanzu","tmp",1907,5,17.8,8
"Baishanzu","tmp",1907,6,20.3,8
"Baishanzu","tmp",1907,7,22.7,8
"Baishanzu","tmp",1907,8,24,8
"Baishanzu","tmp",1907,9,20.4,8
"Baishanzu","tmp",1907,10,17.4,8
"Baishanzu","tmp",1907,11,11.6,8
"Baishanzu","tmp",1907,12,6.3,8
"Baishanzu","tmp",1908,1,5.7,8
"Baishanzu","tmp",1908,2,4.8,8
"Baishanzu","tmp",1908,3,8.1,8
"Baishanzu","tmp",1908,4,12.7,8
"Baishanzu","tmp",1908,5,17.6,8
"Baishanzu","tmp",1908,6,21,8
"Baishanzu","tmp",1908,7,24.3,8
"Baishanzu","tmp",1908,8,23.3,8
"Baishanzu","tmp",1908,9,20.8,8
"Baishanzu","tmp",1908,10,16.8,8
"Baishanzu","tmp",1908,11,10.4,8
"Baishanzu","tmp",1908,12,7.8,8
"Baishanzu","tmp",1909,1,5.1,8
"Baishanzu","tmp",1909,2,5.6,8
"Baishanzu","tmp",1909,3,8.4,8
"Baishanzu","tmp",1909,4,14.1,8
"Baishanzu","tmp",1909,5,17.1,8
"Baishanzu","tmp",1909,6,21.4,8
"Baishanzu","tmp",1909,7,24.6,8
"Baishanzu","tmp",1909,8,24.2,8
"Baishanzu","tmp",1909,9,21.8,8
"Baishanzu","tmp",1909,10,16.9,8
"Baishanzu","tmp",1909,11,10.9,8
"Baishanzu","tmp",1909,12,6.3,8
"Baishanzu","tmp",1910,1,4.8,8
"Baishanzu","tmp",1910,2,4.5,8
"Baishanzu","tmp",1910,3,9.1,8
"Baishanzu","tmp",1910,4,12.8,8
"Baishanzu","tmp",1910,5,17.4,8
"Baishanzu","tmp",1910,6,22.3,8
"Baishanzu","tmp",1910,7,24.6,8
"Baishanzu","tmp",1910,8,23.7,8
"Baishanzu","tmp",1910,9,20.6,8
"Baishanzu","tmp",1910,10,15.2,8
"Baishanzu","tmp",1910,11,10.7,8
"Baishanzu","tmp",1910,12,5.2,8
"Baishanzu","tmp",1911,1,4.3,8
"Baishanzu","tmp",1911,2,5.5,8
"Baishanzu","tmp",1911,3,9.4,8
"Baishanzu","tmp",1911,4,14,8
"Baishanzu","tmp",1911,5,17.1,8
"Baishanzu","tmp",1911,6,21.9,8
"Baishanzu","tmp",1911,7,23.6,8
"Baishanzu","tmp",1911,8,23.2,8
"Baishanzu","tmp",1911,9,21.1,8
"Baishanzu","tmp",1911,10,14.8,8
"Baishanzu","tmp",1911,11,10.3,8
"Baishanzu","tmp",1911,12,7,8
"Baishanzu","tmp",1912,1,4,8
"Baishanzu","tmp",1912,2,6.7,8
"Baishanzu","tmp",1912,3,9,8
"Baishanzu","tmp",1912,4,14.6,8
"Baishanzu","tmp",1912,5,18.3,8
"Baishanzu","tmp",1912,6,21.3,8
"Baishanzu","tmp",1912,7,24.3,8
"Baishanzu","tmp",1912,8,23,8
"Baishanzu","tmp",1912,9,19.7,8
"Baishanzu","tmp",1912,10,15.2,8
"Baishanzu","tmp",1912,11,9.5,8
"Baishanzu","tmp",1912,12,6.2,8
"Baishanzu","tmp",1913,1,4.5,8
"Baishanzu","tmp",1913,2,5.4,8
"Baishanzu","tmp",1913,3,7.9,8
"Baishanzu","tmp",1913,4,14.1,8
"Baishanzu","tmp",1913,5,17.6,8
"Baishanzu","tmp",1913,6,21.7,8
"Baishanzu","tmp",1913,7,23.6,8
"Baishanzu","tmp",1913,8,24.1,8
"Baishanzu","tmp",1913,9,20.3,8
"Baishanzu","tmp",1913,10,15.4,8
"Baishanzu","tmp",1913,11,10.9,8
"Baishanzu","tmp",1913,12,5.4,8
"Baishanzu","tmp",1914,1,5.6,8
"Baishanzu","tmp",1914,2,6.8,8
"Baishanzu","tmp",1914,3,10.6,8
"Baishanzu","tmp",1914,4,14.4,8
"Baishanzu","tmp",1914,5,17.7,8
"Baishanzu","tmp",1914,6,21.5,8
"Baishanzu","tmp",1914,7,24.9,8
"Baishanzu","tmp",1914,8,23.9,8
"Baishanzu","tmp",1914,9,20.1,8
"Baishanzu","tmp",1914,10,16.6,8
"Baishanzu","tmp",1914,11,11.1,8
"Baishanzu","tmp",1914,12,6.9,8
"Baishanzu","tmp",1915,1,5,8
"Baishanzu","tmp",1915,2,6.3,8
"Baishanzu","tmp",1915,3,9.2,8
"Baishanzu","tmp",1915,4,14.3,8
"Baishanzu","tmp",1915,5,17.4,8
"Baishanzu","tmp",1915,6,21.9,8
"Baishanzu","tmp",1915,7,24.5,8
"Baishanzu","tmp",1915,8,24.2,8
"Baishanzu","tmp",1915,9,20.5,8
"Baishanzu","tmp",1915,10,17.9,8
"Baishanzu","tmp",1915,11,12.1,8
"Baishanzu","tmp",1915,12,7.3,8
"Baishanzu","tmp",1916,1,5.7,8
"Baishanzu","tmp",1916,2,5.7,8
"Baishanzu","tmp",1916,3,7.5,8
"Baishanzu","tmp",1916,4,14.6,8
"Baishanzu","tmp",1916,5,18.6,8
"Baishanzu","tmp",1916,6,21.7,8
"Baishanzu","tmp",1916,7,24.2,8
"Baishanzu","tmp",1916,8,23.2,8
"Baishanzu","tmp",1916,9,21.5,8
"Baishanzu","tmp",1916,10,15.6,8
"Baishanzu","tmp",1916,11,10.5,8
"Baishanzu","tmp",1916,12,6.4,8
"Baishanzu","tmp",1917,1,2.2,8
"Baishanzu","tmp",1917,2,4.7,8
"Baishanzu","tmp",1917,3,7.8,8
"Baishanzu","tmp",1917,4,13.8,8
"Baishanzu","tmp",1917,5,16.9,8
"Baishanzu","tmp",1917,6,21.6,8
"Baishanzu","tmp",1917,7,23.4,8
"Baishanzu","tmp",1917,8,23.9,8
"Baishanzu","tmp",1917,9,21.6,8
"Baishanzu","tmp",1917,10,15.7,8
"Baishanzu","tmp",1917,11,9.2,8
"Baishanzu","tmp",1917,12,3.9,8
"Baishanzu","tmp",1918,1,2,8
"Baishanzu","tmp",1918,2,5.3,8
"Baishanzu","tmp",1918,3,8.6,8
"Baishanzu","tmp",1918,4,14.2,8
"Baishanzu","tmp",1918,5,17.5,8
"Baishanzu","tmp",1918,6,21,8
"Baishanzu","tmp",1918,7,23.8,8
"Baishanzu","tmp",1918,8,23.3,8
"Baishanzu","tmp",1918,9,20.2,8
"Baishanzu","tmp",1918,10,15.5,8
"Baishanzu","tmp",1918,11,10.7,8
"Baishanzu","tmp",1918,12,7.9,8
"Baishanzu","tmp",1919,1,4.5,8
"Baishanzu","tmp",1919,2,4.9,8
"Baishanzu","tmp",1919,3,10.9,8
"Baishanzu","tmp",1919,4,15,8
"Baishanzu","tmp",1919,5,18.3,8
"Baishanzu","tmp",1919,6,22.5,8
"Baishanzu","tmp",1919,7,23.9,8
"Baishanzu","tmp",1919,8,23.9,8
"Baishanzu","tmp",1919,9,19.8,8
"Baishanzu","tmp",1919,10,15.2,8
"Baishanzu","tmp",1919,11,9.9,8
"Baishanzu","tmp",1919,12,5.4,8
"Baishanzu","tmp",1920,1,4.1,8
"Baishanzu","tmp",1920,2,4.6,8
"Baishanzu","tmp",1920,3,8.8,8
"Baishanzu","tmp",1920,4,12.9,8
"Baishanzu","tmp",1920,5,17.7,8
"Baishanzu","tmp",1920,6,20.8,8
"Baishanzu","tmp",1920,7,23.8,8
"Baishanzu","tmp",1920,8,23.8,8
"Baishanzu","tmp",1920,9,21.4,8
"Baishanzu","tmp",1920,10,16,8
"Baishanzu","tmp",1920,11,12,8
"Baishanzu","tmp",1920,12,8.3,8
"Baishanzu","tmp",1921,1,5.1,8
"Baishanzu","tmp",1921,2,5.6,8
"Baishanzu","tmp",1921,3,9.2,8
"Baishanzu","tmp",1921,4,14.5,8
"Baishanzu","tmp",1921,5,17.8,8
"Baishanzu","tmp",1921,6,20.8,8
"Baishanzu","tmp",1921,7,24.3,8
"Baishanzu","tmp",1921,8,23.9,8
"Baishanzu","tmp",1921,9,20.4,8
"Baishanzu","tmp",1921,10,14.8,8
"Baishanzu","tmp",1921,11,10.4,8
"Baishanzu","tmp",1921,12,7.1,8
"Baishanzu","tmp",1922,1,5.4,8
"Baishanzu","tmp",1922,2,7.1,8
"Baishanzu","tmp",1922,3,9.8,8
"Baishanzu","tmp",1922,4,14.5,8
"Baishanzu","tmp",1922,5,18.5,8
"Baishanzu","tmp",1922,6,21.5,8
"Baishanzu","tmp",1922,7,24.4,8
"Baishanzu","tmp",1922,8,23.9,8
"Baishanzu","tmp",1922,9,20.5,8
"Baishanzu","tmp",1922,10,15.9,8
"Baishanzu","tmp",1922,11,9.9,8
"Baishanzu","tmp",1922,12,6,8
"Baishanzu","tmp",1923,1,4.7,8
"Baishanzu","tmp",1923,2,4.7,8
"Baishanzu","tmp",1923,3,10.4,8
"Baishanzu","tmp",1923,4,14.3,8
"Baishanzu","tmp",1923,5,18.5,8
"Baishanzu","tmp",1923,6,21,8
"Baishanzu","tmp",1923,7,23.8,8
"Baishanzu","tmp",1923,8,23.8,8
"Baishanzu","tmp",1923,9,20,8
"Baishanzu","tmp",1923,10,15.1,8
"Baishanzu","tmp",1923,11,11.5,8
"Baishanzu","tmp",1923,12,6.6,8
"Baishanzu","tmp",1924,1,5.8,8
"Baishanzu","tmp",1924,2,5.7,8
"Baishanzu","tmp",1924,3,8.2,8
"Baishanzu","tmp",1924,4,14.7,8
"Baishanzu","tmp",1924,5,18.9,8
"Baishanzu","tmp",1924,6,20.4,8
"Baishanzu","tmp",1924,7,24.5,8
"Baishanzu","tmp",1924,8,23.8,8
"Baishanzu","tmp",1924,9,20.6,8
"Baishanzu","tmp",1924,10,16.3,8
"Baishanzu","tmp",1924,11,9.4,8
"Baishanzu","tmp",1924,12,5.8,8
"Baishanzu","tmp",1925,1,3.6,8
"Baishanzu","tmp",1925,2,4.1,8
"Baishanzu","tmp",1925,3,9.7,8
"Baishanzu","tmp",1925,4,12.5,8
"Baishanzu","tmp",1925,5,18.4,8
"Baishanzu","tmp",1925,6,22.1,8
"Baishanzu","tmp",1925,7,23.9,8
"Baishanzu","tmp",1925,8,23.9,8
"Baishanzu","tmp",1925,9,20.2,8
"Baishanzu","tmp",1925,10,15.2,8
"Baishanzu","tmp",1925,11,11.5,8
"Baishanzu","tmp",1925,12,5.5,8
"Baishanzu","tmp",1926,1,4.6,8
"Baishanzu","tmp",1926,2,6,8
"Baishanzu","tmp",1926,3,9.8,8
"Baishanzu","tmp",1926,4,13.5,8
"Baishanzu","tmp",1926,5,18.9,8
"Baishanzu","tmp",1926,6,19.9,8
"Baishanzu","tmp",1926,7,24.8,8
"Baishanzu","tmp",1926,8,24.7,8
"Baishanzu","tmp",1926,9,21.8,8
"Baishanzu","tmp",1926,10,14.9,8
"Baishanzu","tmp",1926,11,10.9,8
"Baishanzu","tmp",1926,12,5.3,8
"Baishanzu","tmp",1927,1,4.5,8
"Baishanzu","tmp",1927,2,5,8
"Baishanzu","tmp",1927,3,8,8
"Baishanzu","tmp",1927,4,13.5,8
"Baishanzu","tmp",1927,5,17.5,8
"Baishanzu","tmp",1927,6,21,8
"Baishanzu","tmp",1927,7,24.3,8
