sitename,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Kenting,25.725,26.367,26.017,25.742,26.317,26.358,26.05,26.033,26.475,25.975,26,26.525,26.25,26.217,26.6,25.95,25.233,25.817,26.383,26.367,25.808,26.492,25.858,26.042,25.642,25.883,25.958,26.2,25.808,26.633,26.475,25.842,26.483,25.733,26.275,26.125,26.492,26.45,26.117,26.275,27.133,27.133,26.4,26.342,26.175,26.883,26.267,26.333,26.925,26.85,26.417,26.975,26.492,26.9,26.425,26.292,26.45,26.7,27.217,26.883,26.833,26.425,26.208,26.492,26.617,26.892,26.133,25.967,26.867,26.7,26.175,26.45,26.992,26.925,26.858,26.55,26.917,26.358,26.542,27.233,26.875,26.642,27.075,26.808,26.783,26.133,27.308,26.775,26.575,26.725,27.05,27.058,27.258,27.317,26.642,26.575,26.65,27.733,26.967,27.075,27.092,27.375,27.342,27.183,27.042,27.833,27.625,27.242,27.1,27.233,26.85,27.092,27.408,27.042
Rabi,29.175,29.183,29.3,29.058,29.45,29.325,29.3,29.058,29.483,29.033,29.308,29.625,29.083,29.4,29.3,29.267,29.283,29.283,29.308,29.283,29.283,29.283,29.283,29.283,29.283,29.308,29.292,29.292,29.275,29.283,29.292,29.308,29.317,29.308,29.3,29.283,29.325,29.3,29.292,29.308,29.8,29.517,29.092,29.625,29.6,29.283,29.983,29.533,29.917,29.533,29.7,29.683,29.5,29.233,29.217,29.192,29.375,29.267,29.608,29.767,29.358,29.375,30.025,29.558,29.558,29.825,29.517,29.475,29.6,29.608,29.425,28.925,29.183,29.033,28.692,28.425,28.925,28.858,29.125,29.183,29.242,28.842,29.392,29.75,29.183,29.083,29.633,29.575,29.475,29.4,29.492,29.133,29.317,29.183,29.675,29.517,29.458,30.242,29.55,29.525,29.692,30.025,29.808,29.417,29.692,29.85,29.608,29.408,29.65,29.8,29.625,29.783,29.583,29.808
Jianfengling,27.867,28.333,27.6,27.533,28.15,28.225,27.833,27.742,28.033,27.75,28.067,27.975,27.783,28.417,28.283,27.633,27.375,27.658,28.075,27.733,27.817,27.583,27.567,27.783,27.483,27.608,27.725,27.95,28.3,27.983,28.525,27.85,28.233,27.183,28.175,27.825,28.033,27.575,27.9,28.583,28.842,28.108,28.425,28.15,27.5,28.558,27.508,27.967,28.817,28.267,28.108,29.008,28.742,28.858,28.683,28.342,27.917,28.092,28.225,28.05,28.225,27.458,27.55,27.608,27.8,28.417,27.483,27.758,28.142,27.642,27.325,27.642,28.375,27.45,27.742,27.592,28.067,28.017,28.533,28.5,28.242,28.042,28.1,27.617,27.525,27.808,28.683,27.917,28.05,28.1,28.883,28.225,28.425,28.675,28.225,28.158,28.508,29.25,28.283,28.075,28.533,28.65,29.033,28.508,28.858,29.233,28.242,27.633,27.975,28.425,26.975,28.283,28.008,28.092
Mudumalai,28.933,28.908,28.758,28.3,28.867,29.075,28.575,28.658,28.817,28.575,28.783,28.917,28.95,29.117,29.208,28.683,28.4,28.65,29.1,28.9,28.808,28.633,28.775,29.067,28.9,29.433,29.317,29.258,29.083,29.075,29.35,28.758,28.583,28.858,28.933,28.992,28.967,28.925,28.633,28.658,29.333,29.075,28.458,28.833,29.125,28.825,28.875,29.108,28.725,28.742,28.683,28.817,28.75,28.517,28.175,28.158,28.467,28.725,28.85,28.675,28.608,28.558,28.733,29.175,29.042,29.225,28.517,28.717,29.025,28.492,28.275,29.142,29.175,29.067,28.583,29,28.867,28.658,28.758,29.175,28.908,29.258,29.733,28.883,29.358,29.392,29.633,29.625,29.433,29.367,29.4,29.375,29.558,29.483,29.717,29.633,29.9,30.192,29.725,29.417,29.692,29.825,30.042,29.383,29.675,29.6,29.675,29.425,29.733,29.833,29.458,29.958,29.783,29.967
Nanjenshan,26.075,26.692,26.3,26.075,26.625,26.683,26.417,26.358,26.833,26.317,26.383,26.875,26.6,26.567,26.958,26.383,25.567,26.167,26.675,26.7,26.158,26.808,26.2,26.333,25.983,26.125,26.192,26.525,26.217,26.958,26.767,26.175,26.833,26.108,26.625,26.508,26.95,26.892,26.542,26.633,27.417,27.517,26.867,26.85,26.675,27.383,26.55,26.683,27.275,27.183,26.758,27.308,26.717,27.342,26.825,26.617,26.725,27.008,27.508,27.133,27.15,26.758,26.65,26.85,26.95,27.342,26.5,26.217,26.975,27,26.558,26.8,27.35,27.175,27.167,26.842,27.25,26.85,27.167,27.6,27.25,27.183,27.55,27.242,27.167,26.708,27.683,27.117,27.075,27.4,27.575,27.508,27.708,27.642,26.808,26.858,26.942,27.992,27.342,27.392,27.6,27.858,27.758,27.658,27.417,28.208,28.1,27.65,27.575,27.633,27.258,27.458,27.767,27.475
Doi_Inthanon,29.467,28.875,28.758,28.55,29.383,29.508,28.75,29.025,28.992,28.792,29.142,28.883,28.683,28.808,28.867,28.958,28.842,28.867,29.483,29.133,29.15,29.275,28.833,28.967,28.8,29.425,28.95,29.383,29.267,28.867,29.4,29.05,28.917,28.617,29.392,29.05,29.525,28.375,27.817,28.125,29.283,29.167,28.775,29.317,29.3,29.475,30.05,29.733,29.508,29.183,28.925,28.475,28.55,29.117,28.617,28.967,29.825,29.667,29.758,29.075,28.367,28.833,28.933,28.933,29.092,29.642,29.042,29.242,29.433,28.742,28.333,28.95,28.875,28.592,28.658,28.3,27.267,29.275,30.292,29.575,28.708,29.033,29.692,29.217,29.308,29.325,29.55,29.158,29.042,29.325,29.875,29.117,29.467,29.167,29.442,28.733,29.433,30.767,28.7,28.758,28.692,28.35,28.392,28.5,29.083,28.925,28.525,29.033,29.425,30.225,28.583,29.758,29.45,29.658
Huai_Kha_Khaeng_(HKK),31.4,30.925,30.708,30.5,31.725,31.817,30.733,30.867,30.925,30.7,31.225,31,30.7,30.883,30.733,30.617,30.608,30.917,31.275,31,30.667,30.858,30.408,30.667,30.625,31.25,30.767,30.95,30.808,30.8,31.092,31.058,31.108,30.842,31.45,31.175,31,30.308,30.708,31.917,32.425,31.017,30.7,31.2,31.408,31.333,31.992,31.592,31.483,31.117,31.275,31.358,30.7,31.1,30.283,30.092,31.392,31.383,31.417,31.375,30.575,31.05,31.017,30.825,31.067,31.283,30.842,31.325,31.217,30.542,30.283,31.058,31.092,30.533,30.275,30.558,31.3,31.358,32.292,31.542,30.317,30.792,31.217,30.692,30.758,30.925,31.3,30.767,31.175,31.492,32.2,31.617,31.858,31.4,31.217,30.675,31.283,32.067,30.242,31.092,30.992,30.842,31.05,31.25,31.067,31.067,30.833,30.283,30.725,31.517,30.125,31.242,31.05,31.35
Mo_Singto,32.483,32.258,31.933,31.675,33.167,33.175,31.975,32.033,32.083,31.908,32.542,32.317,31.858,32.267,31.908,31.517,31.492,32,32.208,32.008,31.433,31.817,31.408,31.692,31.617,32.15,31.742,31.817,31.683,31.775,32.008,32.158,32.358,32.058,32.767,32.383,31.983,31.592,31.45,32.575,33.342,32.267,32.058,32.492,32.692,33.025,33.183,32.217,32.042,32.175,32.225,32.083,32.083,32.292,31.967,31.817,32.467,32.283,32.542,32.658,31.983,32.033,31.842,32.167,32.142,32.617,32.108,32.708,32.617,32.433,31.758,32.358,32.383,31.675,31.95,32.133,32.583,32.55,33.308,32.608,31.5,31.658,31.975,31.75,31.758,31.883,32.5,31.983,32.458,32.617,33.092,32.833,32.65,32.858,32.617,32.683,33.633,33.883,32.417,32.708,32.425,32.692,32.7,32.817,32.633,32.708,32.508,31.867,32.4,32.825,31.625,32.65,32.333,32.717
Dinghushan,25.4,26.008,25.092,25.125,25.017,25.175,25.367,25.225,25.658,25.283,25.375,25.558,24.858,25.7,25.917,25.608,25.125,25.425,25.417,25.075,25.583,25.575,26.333,25.75,25.233,25.475,25.308,25.725,25.875,25.625,25.475,25.817,25.9,25.308,25.583,25.225,25.842,26.042,26.383,26.525,26.233,26.117,26.158,25.408,24.958,26.158,25.017,25.417,25.667,25.7,25.142,26.117,25.175,25.342,25.808,25.325,24.925,25.675,25.475,25.917,25.683,25.792,26.392,25.567,25.725,26.292,25.142,25.442,24.85,24.775,25.45,25.317,25.642,25.483,25.183,24.867,25.975,25.067,25.283,25.667,25.25,25.083,24.967,24.35,24.708,25.742,25.808,24.867,25.583,25.783,25.942,25.3,25.392,26,25.375,25.033,25.125,26.15,25.908,25.6,25.608,26.125,26.517,26.483,25.867,26.442,26.317,25.6,26.042,25.617,25.067,24.942,25.1,25.342
Heishiding,25.267,25.792,24.967,24.958,24.908,25.042,25.217,25.117,25.542,25.167,25.217,25.367,24.708,25.55,25.75,25.508,24.992,25.275,25.358,24.992,25.508,25.517,26.225,25.5,24.733,24.917,24.975,25.483,25.408,25.25,25.308,25.325,25.433,24.883,25.158,24.508,25.325,25.608,26.15,26.375,26.275,26.217,26.142,25.367,24.733,26.183,24.858,25.292,25.6,25.458,24.775,25.725,24.992,25.433,25.958,25.275,24.85,25.933,25.5,25.917,25.483,25.692,26.275,25.433,25.65,26.025,25.05,25.35,24.833,24.492,25.425,25.192,25.483,25.317,25.142,24.683,26.008,25.275,25.408,25.642,25.042,24.925,25.033,24.275,24.408,25.558,25.792,24.6,25.525,25.792,26.108,25.383,25.542,25.942,25.25,25.05,25.183,26.158,25.667,25.475,25.283,25.683,26.2,26.142,25.65,26.325,26.117,25.408,25.942,25.592,24.892,24.783,25.083,25.242
Fushan,23.142,23.767,23.35,23.508,23.725,24.067,23.75,23.808,24.342,23.583,23.708,23.925,24.083,23.85,24.35,23.967,22.967,23.175,23.583,23.875,23.625,23.9,23.75,23.358,23.183,23.242,23.225,23.383,23.383,23.817,23.625,23.392,23.925,23.392,23.625,23.608,24.158,24.15,23.733,23.975,24.65,24.633,24.125,24.042,23.883,24.433,23.717,23.992,24.367,24.075,24.183,24.542,24.342,24.55,23.933,23.8,23.892,24.158,24.342,24.258,24.458,23.992,24.05,24.333,24.025,24.608,23.833,23.617,24.008,24.142,23.917,23.967,24.183,24.1,24.242,23.883,24.825,24.408,24.55,24.542,24.433,24.458,24.617,23.867,24.125,23.7,24.592,24.167,24.075,24.617,24.375,23.983,24.408,24.817,23.958,24.267,24.417,25.392,24.6,24.917,24.942,25.083,24.942,24.883,24.467,25.1,25.233,24.825,24.992,24.758,24.333,24.433,24.817,24.842
Lilly_Dickey_Woods,17.225,17.367,17.058,16.192,17.042,17.85,17.067,18.75,17.417,17.058,18.108,16.208,18.55,17.775,17.15,17.758,16.033,17.558,18.083,17.317,19.708,19.25,18.008,16.8,18.508,16.917,18.042,16.95,16.9,18.575,18.9,18.183,19.167,18.775,17.575,18.392,17.025,18.908,18.608,16.6,18.292,17.742,17.708,18.175,17.15,19.408,17.25,17.833,18.617,17.267,17.208,18.492,19.125,19.092,18.467,18.1,17.733,16.475,18.208,16.983,17.275,17.242,17.342,18.458,17.992,17.092,17.342,16.95,16.717,17.533,17.883,16.733,18.158,17.492,17.883,17.5,17.55,16.533,16.475,17.092,17.05,17.1,17.592,17.325,17.317,17.858,18.633,17.95,16.675,18.642,18.733,17.292,16.742,17.433,17.233,16.158,16.425,18.742,18.5,17.067,18.05,18.175,16.708,17.567,17.808,18.025,18.725,17.342,17.167,18.383,18.367,19.783,16.975,16.058
Smithsonian_Conservation_Biology_Institute_(SCBI),18.358,19.575,19.808,19.1,20.067,20.442,19.483,20.417,20.425,19.892,20.583,19.458,20.992,19.375,19.925,19.992,18.25,20.3,20.3,18.592,21.667,21.292,19.158,17.683,20.275,19.95,20.8,18.992,19.058,21.267,21.017,20.5,20.758,20.283,19.625,20.192,20.3,20.625,19.975,18.908,20.925,20.292,20.633,20.358,20.267,21.05,19.858,19.675,20.883,19.733,20.225,20.367,21.542,20.783,20.325,20.175,20.133,18.283,20.433,18.842,19.075,18.417,19.625,20.133,20.058,19.025,18.967,19.483,18.767,19.175,19.483,18.808,19.817,19.783,19.525,19.408,19.625,18.442,18.533,19.367,19.092,19.458,19.183,19.375,20.025,19.808,20.075,19.858,18.883,21.125,21.05,18.708,19.567,19.583,18.9,18.067,17.542,19.167,18.433,17.6,19.883,20.142,18.425,19.35,19.708,20.483,20.258,19.783,19.192,18.833,19.192,19.892,18.125,17.233
Smithsonian_Environmental_Research_Center_(SERC),18.05,19.108,18.592,17.175,18.542,18.792,17.958,18.792,18.808,18.608,19.475,18.675,20.275,18.708,18.95,18.833,17.7,19.008,19.183,18.025,20.508,18.883,18.975,17.883,19.05,18.158,19.067,18.833,19.283,19.917,19.792,19.833,19.567,18.892,18.425,19.142,19.233,20.008,19.808,17.967,20.233,19.475,19.95,19.325,19.458,20.367,19.017,19.283,20.492,19.167,19.683,19.667,20.525,20.108,19.275,19.192,19.558,17.642,20.133,18.583,18.958,18.133,18.95,19.542,19.125,18.658,18.542,19.117,18.3,18.883,18.733,18.125,19.317,19.308,18.908,18.65,19.283,17.975,18.492,18.858,18.425,18.933,18.817,19.033,19.783,19.608,19.692,19.1,18.325,20.583,20.458,18.333,18.983,19.742,19.425,18.492,19.05,20.2,19.308,18.433,19.608,19.85,17.95,18.85,19.175,20.325,19.775,19.475,18.633,19.725,20.342,20.95,19.083,18.508
Tyson_Research_Center,19.608,17.483,17.642,16.85,17.642,17.942,17.725,19.042,18.15,17.875,18.767,16.967,18.917,18.692,17.733,18.475,16.883,18.208,18.458,17.758,19.967,19.325,18.133,17.1,19.025,17.725,18.333,18.25,17.4,19.475,19.975,19.108,19.75,19.342,17.242,18.942,17.167,19.708,19.167,17.85,19.25,18.317,18.65,18.95,17.8,19.275,19.1,18.6,19.1,17.85,17.458,19.492,20.55,20.392,19.65,19.617,18.475,17.242,18.5,17.492,17.833,18.242,18.683,19.292,19.008,17.992,17.808,17.925,17.875,18.442,19.325,18.017,18.525,18.117,18.258,18.458,18.15,16.942,17.725,19.1,18.925,18.1,18.467,18.817,17.983,19.508,19.967,20.125,18.767,20.725,20.542,19.467,18.033,19.575,18.992,18.15,18.35,20.058,20.292,19.117,19.925,19.858,19.125,19.533,20.133,20.675,20.375,18.667,18.992,19.95,20.292,22.15,19.208,18.883
Ilha_do_Cardoso,23.383,24.492,23.858,23.475,23.942,23.933,23.55,23.517,23.358,23.558,23.233,23.967,23.85,25.1,24.75,24.025,22.858,23.25,24.017,24.092,23.908,24.3,24.308,23.767,24.225,24.408,24.033,24.475,23.992,24.608,23.933,24.625,23.9,24.567,24.358,24.583,23.85,24.225,24.317,25.233,24.692,24.208,24.183,24.55,24.25,24.3,23.567,24.158,24.225,24.55,24.033,24.758,24.942,25.075,24.4,23.625,24.375,25.092,25.267,24.425,25.242,23.483,24.858,23.667,24.5,24.517,24.667,23.908,24.258,24.392,24.192,24.583,24.367,24.525,25.033,24.292,25.275,24.75,24.15,25.175,25.2,24.783,24.875,24.958,24.933,25.117,24.892,24.2,24.383,24.7,24.983,25.133,25.35,25.167,25.492,24.742,25.392,25.342,24.825,25.008,25.858,26.25,25.642,25.025,25.75,25.625,25.733,25.092,25.658,25.508,25.192,25.992,25.292,26.333
Badagongshan,18.317,18.817,18.292,18.308,17.7,17.867,18.117,18.467,18.617,17.825,18.008,18.5,18.442,18.992,18.558,18.242,18.425,18.183,19.05,18.408,18.567,19.233,19.442,19.017,19.442,19.25,19.317,19.925,19.225,18.908,18.25,19.025,18.617,18.358,18.45,18.608,18.442,19.233,19.05,19.5,20.158,19.617,19.158,18.383,19.433,20,19.625,19.125,19.25,18.058,18.983,18.708,19.125,17.867,18.833,18.808,18.25,18.558,19.2,19.025,19.558,19.092,19.542,18.058,18.508,19.317,18.117,18.7,18.183,18.117,18.342,18.358,18.525,18.433,18.35,17.925,18.408,19.25,19.225,18.183,18.55,18.017,18.583,17.858,18.317,18.642,18.642,18.767,17.542,18.933,17.975,18.9,17.967,18.567,18.792,18.1,18.633,19.642,19.083,18.433,19.1,19.15,18.533,19.667,18.917,19.8,19.625,19,19.158,19,18.875,17.967,19.992,18.092
Gutianshan,19.008,20.142,19.117,19.108,18.958,19.25,18.892,19.292,19.408,18.792,18.942,19.5,19.183,20.275,19.808,19.4,18.775,18.967,19.867,19.417,19.592,20.308,20.133,19.475,19.55,20.133,20.2,19.892,19.608,18.908,18.142,19.042,19.15,19.583,20.075,19.992,19.9,20.833,20.342,20.65,20.992,20.633,21.233,20.55,20.542,21.7,20.45,20.292,20.267,20.025,19.9,19.267,19.592,19.392,20.242,19.567,19.25,19.925,20,20.092,20.233,19.617,20.283,19.65,19.075,19.975,19.625,19.533,18.917,18.642,20.3,19.5,19.833,19.583,19.375,19.383,19.592,20.3,20.492,19.45,19.267,19.55,19.817,18.958,19.592,20.017,20.125,19.8,19.45,20.267,19.85,20,19.65,20.242,20.058,19.875,19.983,20.65,20.3,19.667,20.067,20.35,20.733,20.958,19.833,20.667,21.075,20.275,20.425,20.017,19.925,19.367,21.025,20.108
Tiantongshan,18.892,20.133,19.167,19.267,19.117,19.317,19.183,19.358,19.683,19.175,19.283,19.733,19.308,20.408,20.175,19.767,19.15,19.375,19.633,19.642,19.575,20.1,19.733,19.517,19.3,19.925,19.717,19.7,19.725,19.842,19.483,19.85,19.842,20.1,20.258,19.508,20.217,20.667,20.333,20.767,20.95,20.575,20.567,20.25,20.592,21.233,20.342,20.833,20.192,20.142,19.608,20.1,20.358,19.367,19.983,19.117,19.075,19.575,20.017,20.158,20.158,19.192,19.958,19.783,19.458,20.117,19.633,19.492,19.242,19.233,19.908,19.333,19.558,19.508,19.675,19.175,19.833,20.167,20.317,19.517,19.792,20.158,20.083,19.742,19.925,20.083,20.583,20.542,20.067,20.867,20.075,20.133,20.225,20.692,20.15,20.217,20.592,21.142,20.642,20.192,20.325,20.433,20.633,20.825,19.858,20.3,20.475,19.925,20.117,19.7,19.533,19.492,20.35,19.842
Hong_Kong,26.108,26.808,25.792,25.825,25.817,25.942,26.158,25.942,26.408,26.042,26.142,26.167,26.225,27.033,27.017,26.158,25.767,25.917,26.508,25.875,26.683,26.367,26.7,26.308,26.025,26.25,26.308,26.317,26.875,26.458,26.617,26.542,26.717,26.067,26.433,26.467,27.117,26.7,26.767,27,26.925,26.258,26.692,26.033,25.458,27.242,26,26.65,26.917,26.758,26.358,27.017,26.425,26.683,26.758,26.575,26.258,26.975,27.05,27.183,27.108,26.392,26.858,26.058,26.317,27.042,26.025,25.992,25.867,25.842,26,25.883,26.408,25.975,25.775,25.7,26.675,25.892,26.3,26.125,26.133,25.792,25.892,25.342,25.475,25.85,26.375,25.85,26.025,26.042,26.825,26.15,26.9,27.217,26.283,26.5,26.3,27.075,26.917,26.517,27.175,27.45,27.183,27.383,26.133,26.792,26.892,26.042,26.2,25.975,26.025,26,26.225,26.5
Nonggang,26.225,26.492,25.958,25.867,26.15,26.217,26.117,26.117,26.425,26.092,26.217,26.117,25.742,26.333,26.467,26.333,25.867,26.175,26.533,26.208,26.625,26.817,27.1,26.917,26.15,26.333,26.475,26.442,26.667,26.35,27.208,25.958,26.358,26.317,26.65,26.158,26.633,26.625,26.5,27.425,26.908,27.25,27,26.45,26.333,27.608,25.983,26.442,26.792,26.542,26.125,26.75,26.733,26.5,26.675,26.367,25.992,26.9,26.042,26.467,26.433,26.392,26.808,26.167,26.533,26.7,25.742,26.008,26.375,25.633,25.942,26.275,26.633,26.067,26.192,25.575,26.25,26.175,26.65,26.483,26.225,26.117,26.3,25.592,25.733,26.367,27.15,26.025,26.317,26.683,26.858,26.467,26.908,26.8,26.183,26.342,26.342,27.7,26.3,26.1,25.75,26.15,27.025,26.408,26.367,27.05,26.733,25.858,27.183,27,25.617,26.208,26.458,26.392
Xishuangbanna,26.117,26.025,25.817,25.625,26.167,26.175,25.8,25.967,26.175,25.875,26.008,25.833,25.575,25.95,26.125,26.058,25.658,25.792,26.425,26.075,26.583,26.517,26.325,26.425,25.808,26.392,26.125,26.417,26.183,25.967,26.783,25.725,26.317,26.167,27.117,26.342,27.175,25.867,25.9,26.617,26.733,26.633,26.167,26.367,26.683,26.775,27.025,26.592,26.242,26.167,26.042,26.475,26.233,25.642,25.233,25.725,26.842,26.883,26.467,26.35,26.183,25.783,26.458,25.95,26.342,26.75,25.6,25.883,26.692,25.925,25.092,25.85,25.992,25.933,26.367,25.5,25.042,26.192,27.125,27.1,25.9,25.925,26.4,26.375,25.758,25.783,26.233,26.067,25.75,25.758,26.267,25.917,26.117,26.192,25.858,25.633,25.825,27.183,25.933,25.842,25.867,26.125,26.317,26.2,26.533,26.775,26.042,25.842,26.917,27.525,25.425,27.083,26.775,27.225
Baotianman,18.642,18.983,18.583,18.642,18.283,18.408,18.642,18.892,18.992,18.25,18.283,18.833,18.917,19.467,18.742,18.433,18.675,18.183,19.142,18.917,18.358,19.492,19.458,19.633,20.042,19.7,19.817,20.667,19.475,19.333,18.875,19.3,18.692,18.392,19.033,19.008,18.908,19.725,19.817,20.058,20.833,20.683,19.942,19.3,20.158,20.258,20.517,20.125,19.783,19.517,19.358,19.208,19.967,18.167,19.758,18.983,18.983,18.958,19.592,19.417,19.95,19.683,19.175,17.558,19.675,20.133,18.617,19.475,18.65,18.858,18.667,18.7,19.15,18.633,18.692,18.433,19.367,19.95,19.558,18.575,18.933,18.667,18.783,17.758,18.133,19.267,19.158,18.983,17.925,18.808,18.625,19.108,18.467,19.575,19.925,18.542,19.892,20.042,20.092,19.125,19.6,20.158,18.533,20.217,19.258,20.1,20.017,19.625,19.575,19.658,19.167,19.217,20.367,19.142
Lienhuachih,18.758,19.25,18.533,18.442,18.742,18.875,18.858,18.975,19.183,18.808,18.858,19.183,19.017,19.217,19.583,19.067,17.967,18.467,18.742,18.808,18.567,19.075,18.883,18.767,18.458,18.633,18.4,18.908,18.792,19.083,19.167,18.583,19.15,18.925,19.35,19.175,19.55,19.75,19.608,19.617,20.425,20.233,19.675,19.808,19.375,19.917,19.325,19.592,19.925,19.75,19.725,20.142,19.7,19.642,19.017,19.208,19.158,19.208,19.55,19.417,19.375,18.85,18.783,19.275,19.067,19.942,19.175,18.608,19.675,19.833,19.117,19.308,19.667,19.533,19.417,18.983,19.483,19.458,19.558,19.933,19.875,19.775,19.992,19.625,19.792,19.642,20.317,19.85,19.425,19.808,20.175,19.642,20.058,20.15,19.692,19.933,19.917,20.875,20.342,20.15,20.45,20.608,20.342,20.367,19.925,20.633,20.7,20.242,20.208,20.075,19.775,19.858,20.15,20.058
Zenlun,19.642,20.125,19.542,19.417,19.875,19.992,19.908,19.908,20.25,19.733,19.85,20.192,20.025,20.117,20.483,19.925,18.983,19.533,19.875,19.925,19.592,20.117,19.767,19.683,19.433,19.5,19.392,19.908,19.808,20.2,20.1,19.542,20.125,19.85,20.25,20.108,20.517,20.625,20.408,20.558,21.333,21.183,20.567,20.658,20.275,20.775,20.15,20.483,20.833,20.658,20.583,21.042,20.525,20.683,20.133,20.242,20.167,20.267,20.683,20.325,20.308,19.9,19.858,20.242,20.058,20.925,20.108,19.633,20.692,20.775,20.017,20.333,20.742,20.658,20.558,20.083,20.433,20.4,20.692,21.025,20.817,20.742,21.092,20.792,20.917,20.525,21.483,20.908,20.492,20.783,21.1,20.7,21.1,21.233,20.667,20.892,20.867,21.775,21.142,21.025,21.35,21.542,21.333,21.317,20.917,21.642,21.667,21.217,21.175,21.108,20.792,20.908,21.2,21.017
Zofin,11.658,11.292,12.292,12.292,12.05,12.067,12.058,11.442,10.725,11.592,12.55,10.792,11.558,11.458,11.267,12.158,11.242,12,10.742,11.967,12.417,10.8,11.583,10.458,11.392,12,11.492,11.942,11.075,12.067,11.033,11.708,10.567,13.275,11.875,11.533,11.992,11.917,11.583,9.8333,10.642,10.858,12.417,11.383,12.333,12.175,12.375,12.317,12.492,12.417,12.633,11.742,12.7,11.15,11.483,11.183,12.583,12.217,12.442,11.958,12.85,11.275,11.442,11.542,11.225,12.467,12.6,11.992,11.708,11.667,12.442,11.792,12.175,12.817,12.642,12.275,12.583,11.55,11.992,11.258,12.408,12.433,13.292,11.658,11.45,12.042,11.442,12.867,12.992,13.275,11.875,13.542,12.658,14.033,12.808,10.958,12.533,13.1,13.1,14.108,12.775,13.642,13.525,12.717,12.558,13.25,14.233,13.742,13.475,12.358,13.892,13.7,13.033,14.083
Santa_Cruz,18.217,17.75,18.025,17.967,18.5,18.367,17.442,17.317,16.983,17.408,16.967,18.158,18.15,17.925,18.3,17.608,18.35,18.242,17.967,17.65,18.675,17.925,18.942,18.617,19.1,20.083,18.483,18.525,18.175,19.083,19.1,17.958,17.458,19.083,18.425,19.2,18.542,18.625,19.375,19.433,19.158,18.308,19.1,18.217,18.583,18.558,19.033,18.458,18.225,18.383,17.875,18.117,18.658,18.508,17.85,18.525,18.958,20.242,20.433,18.617,19.183,18.35,18.683,18.875,18.4,18.867,18.733,18.933,18.617,19.142,18.442,18.742,18.575,18.225,17.933,19.717,19.233,18.942,18.85,18.917,19.525,18.258,19.275,19.917,18.883,19.042,19.3,19.517,18.917,19.167,18.6,19.6,19.225,18.517,19.058,19.233,19.892,18.283,18.142,18.908,18.967,18.908,19.092,19.458,19.158,18.85,18.833,18.875,19.092,18.883,18.333,18.742,19.375,21
Wind_River,14.25,13.333,13.425,14.525,13.558,14.325,14.125,13.608,12.542,13.6,13.333,13.6,13.442,13.808,14.158,12,13.625,14.067,13.192,13.208,14.108,12.983,14.2,13.942,14.733,14.833,13.45,13.492,14.183,13.75,14.275,13.617,13.458,15.725,13.542,14.317,13.383,14.442,14.667,14.825,14.467,13.742,13.525,14.067,13.792,13.442,14.267,12.692,13.708,12.808,13.958,14.342,14.317,13.1,12.183,13.317,13.558,15.708,13.825,13.792,14.492,13.992,13.733,12.975,14.525,14.217,15,13.867,13.575,13.933,13.5,13.758,13.792,14.142,13.067,13.908,13.933,13.542,13.692,13.35,14.267,13.358,13.45,13.108,12.825,14.292,15.225,14.617,13.992,14.508,14.517,15.8,13.458,14.917,14.667,14.183,13.55,14.017,13.45,13.117,13.508,13.8,14.367,14.175,13.642,14.058,13.283,13.075,13.65,13.117,12.667,13.8,13.708,14.617
Yosemite_National_Park,18.45,18.275,18.658,19.05,18.983,18.875,17.692,18.725,17.817,19.25,17.975,17.617,17.308,18.967,19.05,19.492,19.075,18.517,17.633,16.842,18.708,17.117,17.792,18.858,18.725,20.733,19.558,20.942,20.008,19.433,19.95,18.625,19.367,20.808,18.267,19.5,18.633,17.908,19.608,19.358,17.875,18.45,19.683,18.442,18.567,19.108,19.583,18.2,18.542,19.425,18.917,17.625,18.275,18.875,18.167,18.442,17.825,18.6,20.175,19.125,18.775,18.75,18.325,18.767,18.058,19.433,18.25,18.692,18.108,19.458,18.108,18.625,18.3,19.25,17.95,20.258,20.375,18.517,19.158,19.525,20.117,17.325,17.792,19.725,18.917,19.558,19.6,20.017,19.367,19.35,19.483,19.925,18.725,18.992,18.6,19.292,19.033,17.392,19.192,19.467,20.117,19.65,19.725,19.258,18.975,19.233,19.8,19.617,19.5,18.725,18.8,20.708,20.567,21.733
