sitename,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Kenting,2414.4,1609.8,3181.8,2046.1,2437.1,2244.1,2001,3006.1,2799.7,2132.1,2724.7,2449.6,2268.3,2298.9,2651.4,3040.8,2723.8,2674.4,1680.9,2689.4,2467.3,2828.2,1725.4,2953.7,1836.5,2064.1,3081.3,2462,2192.8,1333.4,3088.3,2265.6,1901.4,2941.4,2668.1,1903.1,2514.6,2606.7,2966.1,2262.6,2677.8,2113.8,2280.2,2555.9,2845.3,1824.4,3404.3,3094.7,2672.9,2692.7,2754.1,3126.7,3650.7,2730.8,2248.3,2495.4,1995.7,2334,3461.3,1762.6,2889.9,1555.7,877.3,2081.8,1474.4,1984.6,2220.3,2818.9,2062,2660.5,2465,2201.6,2632.4,4528.7,2395.9,1259.6,2176.1,2412.3,2303.4,1618.6,3045.5,2002.2,2422.4,2154.8,2378.9,1834.6,2327.5,2619.6,2173,2205.8,2489.9,1967.4,1228.5,2033.3,1975.6,1711.2,2161,3142.5,3296.9,2628.5,2599.7,1839.8,1908.5,1875,1743.2,1907.1,1979.3,2254.3,2191.9,2345.3,2194.7,2539,1902.6,1764.5
Rabi,1568,1981.5,2071.7,2003.2,1906.3,1678.3,2100,1963.1,2666.3,1587.3,1736.4,2171.2,1057.2,1649.2,1921.2,2007.2,1916.7,1857.7,1893.3,1943.4,2015.3,2011,1944.6,2074.6,1930.2,2058.5,1984,1928,1859.7,1864.4,1792.3,1865.6,2398.5,2422.1,2441.1,1704.6,1677.8,1837.7,2048.4,1931.2,1701.8,1455.6,1797.8,2506.5,2120.9,1812.4,2461.5,1535.4,2247.8,2376.9,2156,2011.4,1607.3,2273.8,2987.7,1924.5,2374.4,1114.8,2657,2488.4,2687.3,1937.2,1947.3,1493.5,1575.7,2080.9,2157,2058.8,1992.5,2549.3,1535.5,1582.6,2145,1790.9,2360.2,2230.8,1864.7,1535.3,1985.8,1694.4,1906.7,1481.7,1314.1,2098.4,2444.3,1753,2065.1,2567.5,2206.2,1877.4,1834.4,1433.5,1777.2,1750.6,1924.7,1893.7,2164.3,2186.2,1978.4,2011.2,1747.9,1895.8,1987.7,1846,1643.3,1991.8,2161.8,2136.8,2167.6,1927.7,2062.4,2177.3,2328,2083.8
Jianfengling,2038.8,2169.7,1863.4,2393.4,2584.3,2155.8,2171.9,2324,1954.4,2143.8,1767.5,1895.3,1855.5,2077,2218.6,1688,2146.6,2070.4,1920.5,2117.4,1629,1928.1,2116.2,1960.3,1560.6,2339.6,2074.7,2373.2,1419.8,2137.1,1790,1374,1627.3,1619.9,1810.6,871.6,1448.9,1662.8,1550.3,1666.5,1487,1755.1,1870.9,1925.8,2269.5,1642.9,2021.5,1429,1774.7,2314.2,2631.4,1863.8,3134.2,1872.6,2949.6,2052.5,2033.9,1612,1832.4,2361.8,2065.7,1973.7,2190.9,2678.4,1857.7,1899,1526,1446.1,938.4,2259.2,1634.3,2400.7,2493.3,2391.2,2635.6,1544.7,1973,2855,1166.4,2778.7,1886,1755.2,2266.9,1529.6,1601.5,1977.6,1473.2,2096.6,1860.4,3175.6,1490.6,1892.3,1572.9,1890.4,1902.4,1949.3,2078.3,1763.3,2014.6,2334,2405.7,2424.8,1771.7,1549.7,2412.9,1688.2,1714.2,2577,2409.7,2421.5,2769.8,2951.9,2892.6,2107.9
Mudumalai,1251.2,1328.9,1522.2,931.8,1146.9,1282.5,1312.3,883.2,1488,1534.8,1525.8,1157.1,1095.7,1070.3,1674.8,1445.4,1132.6,1083.8,1340.8,1069.3,1214.4,1065.7,977.6,1245.5,1088,826,1022.8,946.9,1032,1188.9,789.8,1450.7,1343.1,973,876.5,1168,1237.3,997.4,1346.6,1383.3,1280.7,1234.5,1238.8,1415.8,1044.1,1392.1,995.7,1104,1058.2,1099,1114,887.2,1485.1,1426.1,1328.3,1141.6,1322.4,1389.2,1357.4,1236.6,1466.5,1323.5,1132.3,1671.3,664.4,1307.5,861.9,839.8,925.2,1003.4,1189.4,1199,1199.2,1000.4,1167.5,909.6,1240.1,1240.7,1278,971.3,1119.9,689.7,933,953.5,903.6,1022.6,939.5,1214,1013.5,919.7,1127.6,1078.9,936.5,1113.2,986.5,1039.8,1206,1367.7,1064.2,1066.1,1009.5,1034.6,930.1,1365.1,1106.3,1199.1,1474.6,1387.4,1209.2,1323.8,1107.1,793.2,1054.6,1333.2
Nanjenshan,2357.5,1698.8,2979.8,2392.3,2251.2,2202,1781.1,2580.4,2297.7,2233.1,2776.4,2448.6,2315,2405.4,2172.8,2507.6,2379.1,2803.9,1824.9,2653.6,2273.3,2758.9,1609.5,2749.7,1851.6,1867.3,3306.2,2392.6,2350.1,1573.3,2988,2148.9,1924.4,2693.9,3079,1838.8,2465.5,2434.2,2834.7,2637.2,2296.5,2061.4,2441.7,2300.8,2903.6,1964.9,3185.5,2669.3,2329.4,2499.4,3095.5,3059.1,3318.1,2231.9,2188.4,2476.3,2271.9,2616.6,2787.3,2188.5,2728.5,1938.1,1192.3,1843.6,1707.6,2145,2182.5,2852,1759.1,2211.7,1970.1,2436.2,2829.1,3684.8,2244.9,1938.7,2546.6,2161.1,2045.7,1149.9,2474.9,2042.8,2139.8,2165.1,2488.3,1964.3,1971.3,2593.1,1858.9,2589.2,2403.3,2020.2,1162.6,2293.7,2036.9,1815,2451.8,2789.9,2850.4,2398.8,2605,1893.5,1748.1,2002.2,1862.2,2034.4,1751.6,2353.6,2338.6,2267.6,2152.5,2474.8,1879.9,1968.9
Doi_Inthanon,1228.4,1153.6,1120.7,1333.6,1265.8,1291.3,1350.2,1381,1482.7,1632.3,1108.3,1304.5,1128.2,1114.2,1115.5,1246.4,1190.8,1253.2,1203.9,1060,1173.3,1231.3,1026.2,978.1,1005.6,1165.6,1186.2,1063.1,1150.3,973.8,882.1,1065.4,1247.2,1236.8,1093,1044.8,1649.7,1466.2,1436.7,1159.9,1108.2,1567.8,1226.4,1138.2,1038.7,1109.5,1183.1,1491.8,1252.1,1499.8,1369.7,1229.8,1757.6,1096.3,1252.3,1420.8,1192.8,1135.2,1206.3,1385.5,1479.3,1159.5,1250.8,1281.7,1188,1057.5,1343.5,1249.1,1283.3,1494,1450.8,1279.2,1388.9,1271.9,1345,1120.8,1412.2,1284.3,1012,1319.7,1218.3,1015.5,1038.7,1152.4,1357.8,1001.7,1067.2,1348,1044.4,1201.6,1205.9,1110.6,1053.3,1371.2,1254,1267.1,1064.4,826.6,1300.8,1396,1293.5,1373.9,978.6,1252.6,1430.4,1432.3,1206.5,1202.4,1157,1149,1506,1030.7,1350.9,1087.1
Huai_Kha_Khaeng_(HKK),1458.2,1226.9,1272.6,1312.2,1413.8,1283.1,1351.5,1672.7,1469.2,1763.5,1280,1477.6,1467.1,1500.5,1585.3,1381.7,1569.6,1107.1,1194.4,1457.5,930.6,1349.6,1104.6,1403,1009.2,1357.2,1243.9,981.3,775.7,873,1163,1137.1,1280,1256.1,1289.5,1260.3,1562.2,2045.3,1324.2,1106.7,1419.8,1485.8,1556.4,1639.1,1056.1,1482.6,1326.7,1305.7,1359.9,1663.8,1683.3,1419.3,1750,1270.6,1641.8,1571.9,1472.9,1129.8,1487.2,1136.1,1741.5,1284.4,1679.7,1417,1528.6,1427.9,1339.4,1143.5,1551.6,1586.9,1363.4,1507.9,1337.6,1831.1,1381.6,1460.7,954.8,1417.7,1039,1293.6,1576.6,1368.3,1388.3,1358.7,1539.3,1039.6,1395.7,1564.2,1038.6,1384.3,1244.9,1160.2,1262.1,1643.6,1554.4,1663.7,1236.7,1114.9,1467.7,1606.8,1526,1606.8,1389.3,1193.2,1538.1,1688,1546.2,1807.8,1765.2,1537.5,1904.6,1391.9,1535.8,1124.6
Mo_Singto,1682.8,1358.6,1517.1,1630.4,1723.4,1399.5,1395.3,1994.8,1651.3,1981.2,1441,1707.8,1661.8,1698.5,1442.1,1484.4,1914.1,1970.9,1445.6,1440,1888,1472.8,2371.2,1647.7,1445.5,1719.7,1596.7,1630,1580.3,1964.4,1839.7,2131.1,1848.5,2160.1,2283.1,1380,1637.5,1782.2,1503.3,1347.9,1457.7,1869.2,1509.8,1703.3,2051.2,1961.2,1457.3,2053,2054.8,1658.6,1623.4,1593.8,1643.4,1605.2,1854.5,1933.6,1965.6,1741.3,1611.2,1337.7,1935.1,2000.5,1802.7,1608,1697.5,2153.9,1573.1,1402.2,1803.5,2016.5,1695.4,1714.5,1495.5,1727.1,1656.8,1655.7,1421.9,1504.6,1078.8,1834.7,1496.7,1693.7,1808.2,1511.5,1647,1669.3,1594.8,1996,1382.8,1721.2,1452.4,1232.2,1486.6,1359,1700.6,1424.6,1113.5,1454.4,1729,1854.4,1696,1614.3,1691.5,1541.9,1589.3,1633.8,1915.3,1969.8,2069.4,2154.4,2448.8,1604.5,2007.5,1555
Dinghushan,1534.6,1478,1795.6,1560.1,1390.6,1710.1,1822.1,1481.1,1723.6,1288.2,1627.6,1649,1791.9,1834.9,1666.4,1175.7,1621.3,2135.7,1576.3,2629.4,1740.1,1752.5,1948.6,1531.5,1504.3,1825.2,2041.9,1635.3,1580.6,1750,1733.6,2147.3,1461.7,1644,2034.6,1479.7,1429.8,1203.2,1441.9,1758.6,2003.5,2075,1716.9,1915.9,1671.4,1585.9,1746.3,1694.6,1480.3,1952.4,2112.9,1900.5,2011.4,1703.3,1873.2,1230.3,2082.3,1477.7,2065.5,1719.5,2226.7,1642.5,1176.8,1699.5,2155.8,1548.2,1629.4,1617.4,1836.6,1625.8,1712.5,2100.1,2099.4,1686.2,2139.7,1654.1,1390.6,1771.4,1758,1669.3,1935.3,1731.8,2241.4,1488.1,1764.6,1553.6,1808.5,1812.8,1829.7,1398.6,1324.3,1959,2189.7,1943.3,1827.8,1811.9,2395.5,1860,1757.2,1883.4,2855.7,1973.2,1474.8,1742,2118.5,2267.3,1510.1,1915.7,1581.9,2448.3,1682.2,1941.2,2371.7,2014.5
Heishiding,1465.7,1344,1533,1533.1,1332.9,1590.8,1702.1,1441.8,1661.4,1179.5,1432.8,1563.5,1712.4,1686.1,1589.8,1128.2,1444.8,1734.6,1409.1,1969.2,1669.6,1415.6,1564.5,1437.7,1295.3,1601.2,1708.7,1313.9,1416,1515.9,1362.7,1514.4,1278.5,1404.3,1724.9,1080.2,1312.5,1157.5,1359.9,1684.9,2155.5,1733,1600.1,1780.4,1615.1,1325.2,1829.5,1646.6,1505.3,1871.5,1978.9,1841.9,1752.3,1546.1,1677.3,1145.3,2029.4,1372.7,2018.9,1664.7,2123,1555.6,1168.8,1639.5,1960,1703.3,1602.7,1752.8,1875.8,1710.8,1741.2,1954.9,1926.1,1537,1972.4,1632.9,1221.9,1714.8,1814,1514.9,2003.4,1672.9,2015.8,1450.1,1812.3,1428.5,1646.6,1649.9,1445.6,1443.6,1062.8,1819.6,1583,1923.4,1682,1704.3,2221.3,1749.1,1648.2,1707.9,2652.8,1808.9,1451.5,1581.8,1897.7,2003,1420.3,1844.9,1463.5,2181.4,1522.8,1794.5,2187.6,1836.5
Fushan,2026.9,1532.8,2225.8,1864.3,2116.8,1789.8,1674.2,1888.2,1712,1583.6,1798.9,2230,1993.1,2061.9,2180.8,1962.8,2131.4,1850.3,2015.8,1981.6,1697.4,2327.5,1530.1,2437.4,2102.6,1943,2538.9,2164.7,1568.2,2113,2322.9,2069,1730.4,1553,2182.7,1898,1798.8,2103.5,2825.4,2104.5,1846.5,1657.9,2389.7,2245.1,1664.6,1961.2,2744.2,1641.1,1761.4,1949.1,2844.1,1893.1,2468.9,2116.2,1374.1,2423.9,1947.1,1745.3,1768.1,2645.7,1778.1,1876.9,1127.8,1886.6,2261.8,2105.8,1933.3,2352.9,1893.7,2083.1,2317.6,2259.1,1969.2,2469.2,1586.4,1546.2,1808,1903.9,1691.8,1505.8,2355.1,2147,2127.8,2706.2,2524.7,2255.7,1984.2,2550.8,2089.9,2615.1,1628.5,2157.7,1342,2363.5,1728.5,2273.3,1593.3,2577.8,1635.7,2892.5,2085.5,1722.7,1483.3,1957.9,2365.8,2187.2,1986.9,2452.1,1949.9,2268.9,1962.6,2514.3,1852.3,1755.2
Lilly_Dickey_Woods,786.4,1002.4,992.6,1070.3,1102.8,1088.6,1136.9,945.9,1246.2,1045.5,1159.3,1223.5,1165.4,779.1,1133.1,1013.8,1083.5,1153.5,940.1,926,1300.6,1053.6,1177.5,997,1006.7,1128.8,1321.6,1011.2,1360.7,801.2,1112.5,1320.5,1071.2,749.6,1009,849.5,1212.9,910,1086.2,876.1,900.7,1056.9,907.4,930.2,1400.7,927.2,1060.3,1197.9,1271.3,1222.5,1067.6,1010.5,804.4,801.3,1094.4,1033.3,1220.2,1075.9,1037.5,865.3,1080.6,1007.8,777.1,936.7,995.5,982.8,1030.5,1221.7,1126.8,935.2,983.3,1100.6,1157.7,1141.9,1217.3,760,1080,1064.8,1274.6,895.3,1016.2,1191.4,1051.2,1113.8,1203.8,1005.4,807.5,879.5,1289.5,1219.3,950.7,874.9,1385.1,927.2,1091.2,1478.4,969.5,1205.2,868.2,1231,1264.4,1272.4,1288.9,1215.6,1207,1452.1,1010.3,1291.1,1296.7,918.4,1398,1017.1,1212.3,1086.5
Smithsonian_Conservation_Biology_Institute_(SCBI),1187.1,937.5,1050.9,805.7,1010.6,1147.5,1033.9,1032.2,865.8,879.6,985,908.5,980.5,732.4,961.2,870.9,835.1,906,946.9,951.1,761.7,839,799.3,1123.4,810.7,1034.5,904.1,959.7,1078.7,463.3,804.1,1196.2,1022.3,942.7,1001.6,935.2,1282,848.9,969.3,1140.6,848.9,1293,735.8,923.9,1094.2,909.1,849,1300.6,1015.3,905.1,918.5,1093.4,816.6,902.5,874.7,840.9,860.3,1035,910.5,916.3,1033.2,1011,785.2,780.6,748.6,944.8,921.8,887.2,866.5,1000.2,1064.2,1381.6,1060.8,940.3,1154.6,1036.3,804.1,1033.6,1249.2,893.4,887.4,1022.6,1209.2,1224.2,1022.6,850.2,1104.2,819.6,1128.4,1127.9,843.4,1025.3,1118.4,1119.8,1037.3,1546.1,966.1,1028.4,917.9,855.9,890.7,1037.8,1555.7,1078.5,920.6,1018.1,791,983.4,1128.6,805.2,1131.7,875.6,1107.1,1123.2
Smithsonian_Environmental_Research_Center_(SERC),1291,1269.1,1208.8,1044,1178.6,1272.7,1318.2,1098.5,997,1038,1063.3,1160.7,1002.2,945.7,1170.8,1114.4,1113.2,1164.3,1478.3,1368.7,1088.7,1395,1027.1,1347.2,916.9,1058.7,1007.8,1165.8,1071.1,586.7,1059.9,1344.4,1314.3,1184.8,1337.3,1140.5,1506,1075.2,1177.9,1172.9,893.4,1321.3,914.8,1207.5,1398.7,1065.7,1096.6,1573.6,1139.6,1174.1,1185.7,1397.7,1168.8,877.6,1211,1129.5,1060.9,1367.3,1069,1244.6,1208.6,1058,980.3,942.7,831.5,991.3,946.3,997,1141.2,967.7,1385.9,1499.3,967.3,1040.6,1336.8,964,978,1076.4,1550.6,763.9,822,1032.3,1348.2,967.4,1216.7,1018.4,980.4,995.5,1424.9,1266.5,942.9,1149.2,1165.3,1222.3,1154.6,1364.3,1001.3,1096.2,1161,1157.2,993.5,1026.9,1582.1,1146.7,1116.6,1250.4,905,1150,1400.1,1113.7,1302.4,970.1,1247.2,1158.1
Tyson_Research_Center,692.4,1006.1,903.7,985.8,1062.2,990.3,1074.2,904.8,1228.9,1019.6,975.1,1100.3,994.5,838.2,1203.9,826.6,630.9,906,1020.5,816,1118.2,913.1,1022,1049.6,894.7,996,1319.3,960.2,1104,548.3,985.7,796.5,885.5,897.2,1166.8,726.2,1001.9,1074.5,1092.6,720.9,937.9,1138.2,984.1,858.1,1158.1,1133.5,926.6,1050.3,1162.8,922.5,1129.2,738,640.4,798.8,766.9,928.9,1202.8,910.5,829.7,830.1,1061.4,876.4,655.3,826.9,811.7,823.6,1033.1,923.5,1109.1,1106.8,880.1,911,1128.3,987.3,1015.3,649.3,1068,866.2,778.3,641.3,1221.6,1191.5,1047.7,1101.9,1371.5,899.4,942.1,836.7,706.7,1263.6,869.9,796.2,1580.8,974.7,922.6,1026.7,871,1094.9,727.3,906.4,874.5,876,914.6,1016.7,931.8,769.2,694.8,1348.7,1293.3,1076.4,1137.5,812.7,1068,1103.4
Ilha_do_Cardoso,1627.3,2151,1916.1,1411.8,1821.9,1221.2,1425.2,1388,1868.6,2201.3,2151.9,1764.8,1412,1645.6,1668,1404.1,2028.1,1708.1,1402.4,1566.5,1486.4,1494.6,1272.5,927.7,1137.4,1470.4,2382.6,2205.6,2322,1784.1,1805.1,2131,1469.2,1998.1,1856.8,1633.8,1563.6,1941.2,1918.4,1259,2170.5,1369.7,1590.4,1824.1,1862,1960.8,1977.8,1804.3,1621.1,2142,1794.6,1403.6,1862.7,1719.1,1518.2,1557.4,2468,2197.6,1711,2125.7,2598.3,1858.4,1894.4,1473.8,2263.5,2477.2,2140.5,1468.3,2068.6,2088.1,1851.7,2524.9,2142.8,1704,1923.4,2290.4,1897.7,1566.8,1903.8,2279.9,2240.7,2217.6,3197.6,1706.6,1377.7,2150.9,2109.8,1802.3,2268.8,2396.2,2241.9,2131.3,2304.7,2117.3,2753.7,2570.4,2368.7,2413.4,2139.7,2029.2,2513.5,2238.5,1615,2397.3,2556.8,1758.6,2148.5,2628.7,2484.1,2569.9,2596.4,2406.4,2054.7,2020.8
Badagongshan,954.1,856.8,1111.2,1258.4,1409.9,1233.2,1240,1338.9,1167.7,1352.3,1669.2,1331.3,1197.8,1382.7,1252.9,1210.9,1246.3,1439.3,1291.5,1200.5,1348.8,1138.8,1231.3,1212.6,1101.8,1121.7,1412.6,897.5,1297.5,1350.8,1663.4,1378.1,1584.6,1404.9,1431.8,1128.4,1580.2,1346.6,1155.6,863.9,1176.1,1135.5,1648.5,1492.6,1079.6,1038.2,1018.9,1401.1,1280.2,1268,1162.5,1672.8,1362.3,1581.8,1112.3,1292,1351,1487,1317.4,1135.4,1252.3,1439.6,1347.8,1490.9,1257.7,1084.7,1516.1,1032.8,1377,1565.8,1133.9,1162.9,1550.6,1183.5,1305.1,1104.8,1516.5,975.2,1008.2,1828.6,1032.7,1365.7,1675,1176,1072.7,1169.3,1283.7,957,1568.9,1235.6,1190.7,1278.4,1303.4,1501.1,1252.1,1518.6,1231.5,1310.8,1266.8,1463.5,1138,1705.1,1296.4,1110.1,1023.5,1114.3,1276.8,1370.2,1265.3,1247.1,1008.5,1227.2,1392.8,1303.6
Gutianshan,1684.5,1273.3,1689.7,1439.1,1937.4,1534,1774.6,1960.6,1949.7,1921.4,2261.3,1740.6,1611.1,1787.7,1751.9,1603.4,1471.4,1786.8,1655.2,1695.6,1508.8,1436,1382.3,1911.3,1302.4,1514.6,1344.1,1229.8,1137.8,1700.3,1768.9,1903.2,1763.5,1318.4,1633.2,1675.8,1927.7,1449.1,1610.5,1392.6,1787.7,1872.4,1529.9,1803.4,1743.2,2113.8,1820.7,2145.1,2508.3,2020.9,1592.1,1724.9,1641.7,2318.7,1834.3,1679,1780.9,1397,1696.8,1437.5,1484.2,1527.8,1120.3,1247.8,1741.8,1525.3,1479.3,1304.4,1818,1834.9,1358.1,1703.6,2158.4,1636.1,1993,1612.8,1867.2,1020,1140,1810.4,1565.1,1487.2,2281.1,1454.2,1425.5,1299.4,1806.7,1357.2,2024.3,1562.2,1474.6,1816.2,2018.4,1730.3,1678.3,1482.2,1531.2,1699.1,1911.8,1688.8,1615.6,1865.3,1685.8,1367.1,1390.5,1360.2,1282.2,1333.8,1411.8,2313.3,1183.7,2082,1342.7,1730.9
Tiantongshan,1270,1156.1,1427.7,1183.5,1440.9,1777.6,1871.3,1572.2,1692.6,1567.6,1397.1,1574.7,1340.7,1492.7,1702.4,1445.4,1617.9,1400,1419.8,1366.9,1619.6,1507.8,1239.2,1173.5,1054.6,1388.5,1532.5,1540.8,1033,1407.5,1503.5,1842.8,1865.5,1093.4,1454.5,1250,1628.2,1088.6,1448.5,1335.2,1939.4,1196.1,1414.8,1267.8,1595.6,1641.6,1364.3,1428.4,1523.6,1782.4,1376.5,1381.9,1326.3,1861,1227.1,1431.3,1360.4,1371.3,1469.9,1396.2,1532,1469.6,1182.1,1082.8,1354.5,1439.8,803.6,1094.5,1276.6,1397.4,1138.1,1348.1,1707.7,1550.9,1588.1,1572.3,1728.9,1126.2,1155.5,1450.8,1498.1,1310.9,1550.3,1530.7,1398.1,1223.2,1486,1244.1,1695,1492,1706.6,1172.9,1348.5,1368.5,1224.7,1331,1343.3,1267.3,1488.3,1661.9,1551.2,1621.7,992.3,1305.2,1601.4,1270.3,1489.6,1367.8,1505.9,1851.6,1175.4,1717.3,1383.4,1610.5
Hong_Kong,1469.7,2526.1,2377.4,2071.1,1782.8,1960.8,2403.8,2419.5,1979.8,1785,2374.1,1796,2222.3,2406.9,1982.2,2074.5,2106.7,2583.2,2011.5,2723.4,2447.6,1879.7,2731.2,2518.5,2445,2677,2811.8,1931.3,1764.5,2480.7,2090.7,2387.3,1615.8,2486.7,1900.5,1766.3,2162.1,1526.6,2317.9,2929.9,2745.3,2060.3,2051.2,2558.6,1901.3,1804.9,2612,2397.7,2149.4,2110.8,2459.2,2458.2,2417.6,1481.5,2360.1,1725.1,2896.5,2062.1,2847.6,2300,2245.3,1714.7,1012.9,1898.5,2483.6,2214.8,1727.3,2266.9,1839.9,2118.8,1627.9,2584.6,3177.3,2443.4,3212.4,2175.9,1504.2,2561.8,2489.1,1658.3,1922.1,3414.3,3058,1869.9,2520.8,2473.2,2547.9,1787.5,1920.7,2096.2,1931.9,2714.4,2348.2,2552.9,2688,2130.8,3354.2,2623.1,2111.9,2783.5,2888.2,2380.9,1846.8,1710.9,3126.1,2535,1587.8,2442.4,2219.3,2348.6,1495.7,1919.2,2710.3,2696
Nonggang,637.6,588.8,914.8,1451.2,1254.5,923.8,963.6,1573.9,1386.3,1263.5,1489.4,1410.4,1749.5,1611.8,1450.2,1083.2,1241.1,1575.7,1150.6,1621.9,1825.8,1527,1773.8,1435.2,1249.5,1998,1794,1425.1,1329.1,1258,996.6,1160.3,1285.7,1774.8,1418.8,1647.8,1524,1416.8,1542.7,1208.1,1646.6,1445.1,1222.8,1677.7,1720.3,1800.7,1638.7,1672.1,1591.7,1347.4,1623,1367.4,1709.9,1440.5,1428.8,1552.1,1182.5,1054.8,1604.1,1446.8,1318.6,1134.1,1013.6,1332.6,1420.2,1460.6,1243.9,1465.7,1037,1396.3,1536.8,1239.9,1702.2,1156.1,1519.7,1143.1,1150.6,1639.1,1366.6,1334.1,1433.2,1379.5,1261.3,1470.8,1440.8,1812.6,1329.1,1062.6,1106.1,1398.4,1222.8,1221.3,1247.7,1771.1,1285.4,1308.8,1411.7,1284.6,1329.7,1072,1845.3,1411.2,1307.1,1104.5,1397.5,1108.9,1139.3,1709.2,1108.7,1235.3,1182.4,1458.2,1595.4,1236.5
Xishuangbanna,1430.2,1240.4,1343.7,1921.9,1268.2,1172.5,1460.9,1491.5,1808.1,1703,1517.3,1230.4,1530.2,1220.1,1397.3,1357.5,1389.1,1608.4,1227.6,1267.5,1486.2,1324.2,1423.4,1453.5,1574.9,1431.7,1565.3,1486.4,1610.8,1252.4,1126.3,1559.5,1338.2,1516.8,1179.9,1120.3,1231.1,1403.7,1402.9,905.6,1604.7,1433.3,1480.7,1491.6,1616.8,1170.4,1085.9,1542,1286.1,1282.9,1422.7,1519.6,1403.8,1218.7,1496.9,1346.6,1237.2,1521.5,1616.8,1377.9,1442.6,1192.3,1570.7,1514,1500.9,1404,1168.2,1412.8,1222.4,1429.5,1694.3,1491.2,1438.1,1231.4,1274.5,1568.2,1306.5,1705.4,1311.1,1285.6,1634.7,1513.1,1525.1,1259.1,1525.3,1380.1,1166,1223,1172.2,1624.6,1295.2,1201.6,1297.9,1854.8,1437.6,1474.2,1345.5,1307.6,1490,1539.6,1563.7,1511.9,1207.1,1546.7,1455,1230.5,1375.8,1645.8,1378.1,1331.1,1664.2,1448,1628.1,1204.7
Baotianman,829.4,591.7,826.5,801.7,736,805.9,836.8,861.2,884.7,725.4,753.2,775,657.1,664.9,872.3,716,823.1,758.7,782.8,563.7,722.6,532.6,709.6,708.1,737.7,673.4,730.9,568.8,554.9,593.5,755.7,519,633.8,714,887.7,515.2,1111.4,1072.6,886.2,630.2,531,646.3,930.2,770.2,570,812.8,681.1,862.7,975.1,663.7,756.4,848.4,680.3,932.2,621.5,883.1,706.2,965.1,640.8,850.2,703,756,845.8,1211.9,702.6,517.8,913.3,755.9,597.3,821.6,848.3,647.1,721.9,705.9,765.2,564.4,643.7,519,958.5,932.1,847.5,893,1036.1,915.2,799.9,594.1,786.2,688.9,990,756.7,602.2,756.9,690.8,807.2,663.2,880.2,560.3,885.1,734.1,846.2,563.1,773.3,1048.7,778.1,777.5,672.9,746.5,797.3,865.6,750.7,766.8,591.8,703.3,759.4
Lienhuachih,1697.1,1771.6,3005.1,2205.7,2452.7,2050.5,1567.6,1647.2,1967.5,1854.8,2788,2314,2102.4,2106.5,2034.2,1508.9,1692.9,2128.7,1767.9,2666,2142.9,2539.5,1207.4,2517.7,1571.8,1914.5,2330.9,2278.4,2182.6,2195.1,2262.4,2198.2,1515.2,1853.6,2425.2,1797.2,2192.5,2561.5,2575.1,2325,2721.3,2037.8,1835.9,2473.3,2678.7,1585.8,2662.1,1910.9,1869.5,2830.4,2265.9,1973.8,2693.7,1270,2060.5,2467.9,1617.3,1998.1,2460.6,2082.3,1584.9,2054.7,2133.9,1426.1,1859.8,2302,1477.9,2071.3,1848.1,1891.6,1580.2,2827.4,1981.6,2201.5,2419.9,2341.6,2383.4,2303.2,1916.2,1260.3,2347.4,1826.7,2324.2,1643.1,2367.2,1832.1,1756.3,1728.5,1964.4,2368.6,1540.5,2261.5,1325.1,2182.6,1382.5,2121,1924.7,2782,1620.6,2100.1,2214.8,1729.9,1508.7,1936.4,2045.5,1978.6,1686.1,2288.9,2108.2,2152.5,2033.6,2236.8,1833.8,1865.8
Zenlun,2027.2,1837.7,3173.1,2404.2,2283.3,2172.9,1546.5,1925.8,1965.8,2131.3,2757.6,2366.3,2180.8,2210.3,2067.3,1734.1,1868,2457.1,1988.8,2664.1,2004.1,2587.2,1302.2,2641.3,1597.4,1946.8,2724.8,2192.3,2098.7,2219.1,2475,2088.2,1885.4,2196.7,2672,1729.8,2361.6,2607.2,2610.8,2420,2651.3,1878.9,1761.8,2255.2,2967.1,1931.6,2913.6,2339.3,2064.4,2658.2,2761,2118.6,2660.6,1568.2,2126.1,2690,1881.5,2076.8,2388.1,2087.1,1776.9,1751.9,1564.9,1612.1,1653.7,2612.2,1764.9,2946.2,2022.3,2021.3,1865.9,2932.8,2323.4,2384.9,2589.5,2170,2628.5,2208.5,2105.6,1116.7,2244.9,2044.8,2392.1,1809.2,2058.7,1851.1,1802.2,2087.1,2013.3,2519.1,1928.5,2482.5,1402.5,2067.9,1458.7,2088.8,1950.6,2722.5,2003.3,2073.6,2375.5,1816.2,1613.4,2007.4,2028.4,2016.6,1714.5,2346.6,2240.7,2228.1,2150.6,2345,1878.9,1939.6
