ID,Site,modlt,modlon,19980101,19980201,19980301,19980401,19980501,19980601,19980701,19980801,19980901,19981001,19981101,19981201,19990101,19990201,19990301,19990401,19990501,19990601,19990701,19990801,19990901,19991001,19991101,19991201,20000101,20000201,20000301,20000401,20000501,20000601,20000701,20000801,20000901,20001001,20001101,20001201,20010101,20010201,20010301,20010401,20010501,20010601,20010701,20010801,20010901,20011001,20011101,20011201,20020101,20020201,20020301,20020401,20020501,20020601,20020701,20020801,20020901,20021001,20021101,20021201,20030101,20030201,20030301,20030401,20030501,20030601,20030701,20030801,20030901,20031001,20031101,20031201,20040101,20040201,20040301,20040401,20040501,20040601,20040701,20040801,20040901,20041001,20041101,20041201,20050101,20050201,20050301,20050401,20050501,20050601,20050701,20050801,20050901,20051001,20051101,20051201,20060101,20060201,20060301,20060401,20060501,20060601,20060701,20060801,20060901,20061001,20061101,20061201,20070101,20070201,20070301,20070401,20070501,20070601,20070701,20070801,20070901,20071001,20071101,20071201,20080101,20080201,20080301,20080401,20080501,20080601,20080701,20080801,20080901,20081001,20081101,20081201,20090101,20090201,20090301,20090401,20090501,20090601,20090701,20090801,20090901,20091001,20091101,20091201,20100101,20100201,20100301,20100401,20100501,20100601,20100701,20100801,20100901,20101001,20101101,20101201,20110101,20110201,20110301,20110401,20110501,20110601,20110701,20110801,20110901,20111001,20111101,20111201,20120101,20120201,20120301,20120401,20120501,20120601,20120701,20120801,20120901,20121001,20121101,20121201,20130101,20130201,20130301,20130401,20130501,20130601,20130701,20130801,20130901,20131001,20131101,20131201,20140101,20140201,20140301,20140401,20140501,20140601,20140701,20140801,20140901,20141001,20141101,20141201,20150101,20150201,20150301,20150401,20150501,20150601,20150701
1,Korup,5.07389,8.85472,0.060118567,0.027946215,0.140422568,0.286816388,0.356303424,0.421745926,0.510411739,0.451155931,0.534330249,0.601767957,0.169402272,0.017208166,0.069105595,0.429331064,0.114777751,0.29845193,0.345111191,0.368622154,0.519955158,0.547345936,0.47228989,0.714065075,0.151753709,0.017366206,0.022473602,0.008981921,0.179031298,0.291909367,0.163390428,0.42129457,0.673342407,0.505840659,0.332234442,0.385008186,0.213434324,0.038525525,0.023541283,0.108575575,0.276868194,0.364198387,0.632241011,0.646637022,0.403284669,0.153304964,0.476264417,0.44944796,0.518709421,0.046758752,0.00431723,0.085375398,0.342567503,0.406492978,0.646654308,0.258647352,0.453106552,0.326849699,0.425169468,0.531926751,0.112707645,0.067089871,0.140364677,0.364143848,0.212190449,0.270994097,0.254651397,0.332931012,0.13162069,0.706951618,0.239496514,0.232623607,0.178098232,0.010392123,0.039809439,0.030707257,0.049154233,0.356195301,0.342201233,0.349921584,0.325879633,0.582170606,0.374949038,0.361480147,0.483082443,0.147611186,0.028027276,0.123825483,0.249852136,0.279613256,0.517419815,0.337591767,0.185234472,0.534305632,0.772493839,0.535116553,0.21458526,0.027945941,0.113061316,0.201320052,0.36092025,0.20589833,0.378182918,0.113684125,0.664185584,0.699001551,0.686849594,0.525726438,0.624707997,0.070252158,0.02916803,0.111832142,0.07335721,0.380864352,0.441049486,0.685748041,0.641067266,0.69196111,0.303559721,0.899317563,0.302667707,0.493623495,0.007972908,0.025929602,0.255806983,0.371420741,0.196431324,0.420065343,0.317087293,0.605221331,0.665933251,0.352422863,0.152715355,0.146700531,0.035732254,0.10864298,0.465212107,0.352519453,0.274191827,0.374907464,0.227047503,0.896464586,0.412858814,0.42644608,0.044839766,0.038077321,0.297279716,0.347784489,0.254364103,0.273413718,0.491113484,0.330235332,0.874124169,0.586461961,0.397244334,0.284137934,0.233125314,0.042942353,0,0.291624397,0.112814263,0.198317975,0.36590609,0.165721491,0.31504178,0.635277987,0.630762756,0.419856906,0.126985803,0.015374685,0.02061942,0.251842141,0.276022643,0.40423134,0.581547439,0.338487267,0.648789942,0.29459849,0.700774968,0.441198379,0.4908638,0.088345587,0.034492999,0.243633166,0.328373045,0.683370411,0.349835753,0.198697463,0.364477962,0.233555749,0.606106877,0.429082751,0.601837099,0.142731652,0.06312824,0.03900753,1.02239275,0.542337418,0.556637824,0.186883032,0.301580042,0.334366411,0.686570823,0.366268963,0.284626991,0.091302812,0.036291298,0.146023422,0.298574209,0.147702619,0.377865106,0.799266338,0.281994253
2,Ituri (Edoro and Lenda),1.4368,28.5826,0.086554751,0.064206198,0.099237844,0.282369792,0.318116069,0.222766936,0.169438347,0.172105432,0.295760214,0.185444385,0.225365058,0.134634539,0.08023382,0.032761808,0.167461097,0.156461239,0.15963316,0.105335742,0.154247761,0.439846933,0.292631835,0.351204932,0.226899728,0.140072003,0.103220418,0.058088046,0.122547977,0.382351846,0.161882862,0.133683473,0.136572018,0.270049512,0.236863017,0.22988233,0.281956196,0.208989397,0.076671056,0.097773381,0.353416234,0.314748943,0.156940728,0.093258649,0.189099416,0.214886159,0.446595401,0.185558736,0.274920493,0.151983321,0.089853749,0.052683495,0.224214822,0.0950647,0.263857096,0.336270809,0.167170644,0.240642458,0.193866238,0.209708869,0.213347718,0.185663715,0.114201173,0.22965084,0.194994852,0.248192579,0.185191795,0.179440945,0.309893429,0.251185834,0.238590017,0.19997941,0.199964136,0.063173033,0.071507439,0.06529402,0.30931899,0.359756559,0.181940198,0.198458374,0.096718192,0.173595905,0.226300448,0.176980197,0.293473303,0.117308922,0.019022595,0.198641077,0.168028921,0.126172066,0.241673216,0.206185222,0.106027588,0.195628539,0.35414964,0.320250213,0.109717727,0.054083876,0.069033466,0.205247745,0.32232362,0.218356863,0.280693948,0.179306984,0.161849871,0.141355887,0.265378058,0.361344665,0.236909464,0.105528936,0.066043563,0.048767384,0.157186508,0.205263838,0.156022295,0.296981931,0.402385563,0.256409168,0.249439254,0.306049734,0.252109706,0.138649479,0.120622173,0.154946595,0.337623984,0.233380124,0.202989012,0.09599781,0.162304759,0.233262613,0.187572986,0.261010617,0.227063656,0.035102885,0.216576338,0.181117713,0.078814633,0.237145185,0.161974207,0.025423253,0.229329705,0.197619379,0.222382173,0.192929909,0.170666099,0.0931601,0.027213322,0.380091459,0.209714562,0.172239095,0.182419226,0.082379587,0.053100489,0.568428218,0.228102446,0.111479923,0.275639743,0.160607666,0.042867914,0.105732001,0.248573959,0.161245674,0.251597941,0.258053482,0.130350932,0.155528814,0.385464638,0.255817384,0.136387855,0.152172208,0.038470801,0.142332986,0.052078649,0.153327584,0.22317782,0.099962115,0.196863905,0.234685853,0.350496322,0.39576,0.245590508,0.270839661,0.119099855,0.124402829,0.610753477,0.211266875,0.178714767,0.075809263,0.136655122,0.133176699,0.185377762,0.207058921,0.270643562,0.213169321,0.050289888,0.013513019,0.316800684,0.135154635,0.107783385,0.285053939,0.093381949,0.120338239,0.206576079,0.294857025,0.141712353,0.198100641,0.054145675,0.107410185,0.282704264,0.224783301,0.263712436,0.119071178,0.129822627
3,Rabi,-1.9246,9.88004,0.421705902,0.239925906,0.250294596,0.294454724,0.17492868,0.033761445,0.000699851,0.01071149,0.068656862,0.344289899,0.574640512,0.311449289,0.219990671,0.436351776,0.283961058,0.427497834,0.33376947,0.040942322,0.000189052,0.012106216,0.116393507,0.163788468,0.448831409,0.296881557,0.512693644,0.315296829,0.274880081,0.431615204,0.198763952,0.039443217,0.000883364,0.002351991,0.108308695,0.369752854,0.523878157,0.339419484,0.370332628,0.299140573,0.361294985,0.277856439,0.177819312,0.012363951,0.00876733,7.97E-05,0.000106563,0.195592269,0.248577431,0.286720723,0.175260291,0.338681698,0.574813068,0.545779347,0.181682765,0.008353678,0.004355138,0.003305282,0.05122209,0.490866929,0.550926268,0.237581685,0.417295098,0.346540958,0.507981718,0.382816762,0.105389677,0.093524061,0.014102383,0.001828072,0.099652894,0.39915958,0.664170921,0.360406339,0.518190026,0.306667626,0.235532388,0.17615357,0.049639888,0.004207676,0.000144764,0,0.045643855,0.596709907,0.289782763,0.374398917,0.315811306,0.512051284,0.309729457,0.28919822,0.137340769,0.003020762,0.007624933,8.43E-05,0.022549372,0.40834403,0.558312178,0.192708984,0.374385506,0.413911045,0.361049742,0.347764015,0.086062998,0.061200891,8.72E-05,0.005486265,0.038413409,0.46051985,0.65401572,0.475178152,0.205975339,0.484648049,0.615280628,0.444278955,0.635214567,0.017364739,0.018395174,0.010762008,0.202263668,0.640977681,0.626809001,0.437610447,0.523899913,0.381382048,0.514618039,0.349515468,0.277286083,0.01026025,0.000591089,0.034863301,0.020833163,0.419775099,0.233593553,0.172858253,0.293168783,0.46909982,0.153637543,0.478500068,0.509540856,0.006854356,0,0,0.017597286,0.129188091,0.691480219,0.732551932,0.428397298,0.431192577,0.41444388,0.375789732,0.023431802,0.01036336,0.004235237,0.044860516,0.021930594,0.311943203,0.838056684,0.632346749,0.342373937,0.331041008,0.38526094,0.508875608,0.096649215,0.006397123,0.000885066,0.014354086,0.295333028,0.389053226,0.35443005,0.110545889,0.214368135,0.337177038,0.355597466,0.359658837,0.376780719,0.021718711,0,0.020739671,0.066766977,0.45207727,0.423159271,0.415546536,0.217911139,0.315113664,0.540055931,0.515984714,0.152023718,0.004199766,0.0075592,0,0.001196846,0.294610679,0.710608721,0.383231908,0.331224412,0.250732183,0.492624968,0.410793215,0.444845051,0.01559139,8.83E-05,0.020199843,0.027088441,0.305203646,0.551082015,0.358771354,0.273962319,0.285695434,0.504623711,0.422035366,0.195476115,0.004875676,0
4,Mpala,0.2918,36.8809,0.281000614,0.091733545,0.0411826,0.098149009,0.313668489,0.098654583,0.069675088,0.106241226,0.036042485,0.095636487,0.087338276,0.011978499,0.001458405,0.001236934,0.135979056,0.064886011,0.022393821,0.014528507,0.099525258,0.077032045,0.013709235,0.038616147,0.130833566,0.040946726,0.002648202,0.000360607,0.009936828,0.041545555,0.044325225,0.073057063,0.019744454,0.073279589,0.012468909,0.034756009,0.082909331,0.037599668,0.104366921,3.35E-05,0.090409018,0.179063246,0.045919463,0.106398046,0.07003431,0.097885571,0.03372949,0.079932913,0.208632961,0.02274167,0.026632084,0.003334371,0.092331216,0.208243191,0.184300855,0.037169747,0.05242499,0.056189708,0.003335076,0.126165569,0.077949189,0.223712415,0.026519636,0.001678227,0.044358704,0.316023052,0.166751653,0.057062719,0.04477369,0.124229774,0.021742899,0.150796503,0.107898414,0.030139709,0.105639957,0.02198196,0.00679714,0.202700138,0.055442467,0.03280995,0.045352943,0.036444601,0.052365735,0.09884876,0.108745337,0.074333966,0.029785808,0.012243901,0.017128339,0.064562239,0.162805051,0.066914678,0.06257651,0.073875353,0.07836803,0.039131258,0.018135468,0,0.011653461,0.053355224,0.052541904,0.179551527,0.070460066,0.041517075,0.039221417,0.106091551,0.064344361,0.117975429,0.280930191,0.192107439,0.045846228,0.053388517,0.019415461,0.141964227,0.13109979,0.117535159,0.122747369,0.08827047,0.104559407,0.127193108,0.016893324,0.115974471,0.03869817,0.000613411,0.05880763,0.080823064,0.015306423,0.028542001,0.063059866,0.048541445,0.043203048,0.143739581,0.128392339,0.001550775,0.061756086,0.006347075,0.001262205,0.05526052,0.093827739,0.025573313,0.025315104,0.01338825,0.014863194,0.149751246,0.02867328,0.137436569,0.057999484,0.158315644,0.125679284,0.153870881,0.058121163,0.045957442,0.104503855,0.060520437,0.053934999,0.060472243,0.039460842,0.000102035,0.000300605,0.019161152,0.024500538,0.03741819,0.062737994,0.094887204,0.094465673,0.120790742,0.107726298,0.277640492,0.315448672,0.041637965,0,0.000954435,0.000619741,0.170162201,0.195037037,0.077334687,0.092162877,0.078792177,0.052089825,0.081682757,0.084920593,0.198313236,0.028384726,0,0.087949149,0.288136303,0.015029872,0.079390764,0.099021263,0.083224781,0.098562792,0.037075989,0.10641741,0.045197111,0,0.0304277,0.07102371,0.043756057,0.039985463,0.046104137,0.058810104,0.093146905,0.036265615,0.061031166,0.099738903,0.039298031,0,0.017367566,0.001621039,0.188500583,0.065038815,0.051799618,0.041483935
5,Wanang,-5.25,145.267,0.475442886,0.725663602,0.698352635,0.565067708,0.322905272,0.102892593,0.133179188,0.155527323,0.2479572,0.426463962,0.53528893,0.535030782,0.294765085,0.602133512,0.37103352,0.254743785,0.435014993,0.541641593,0.314453423,0.405867159,0.210049823,0.310004473,0.347330511,0.418722034,0.35110116,0.187949136,0.54279846,0.413869053,0.556206942,0.350409806,0.309170485,0.212028772,0.161371469,0.27609089,0.495485246,0.83294946,0.332981586,0.531738579,0.538181484,0.485815078,0.427653998,0.212405547,0.309363842,0.075631917,0.138764694,0.267491579,0.286804646,0.450805724,0.37310487,0.592460811,0.881572187,0.345253587,0.51781863,0.243620038,0.109384127,0.174856335,0.129507452,0.44353199,0.337609768,0.503905594,0.657280147,0.841480792,0.525454044,0.331653684,0.301734537,0.151739597,0.114817321,0.148741767,0.5003708,0.216583595,0.330163777,0.444424242,0.552853346,0.441460222,0.673995852,0.482817709,0.432856679,0.155472443,0.260081559,0.05958223,0.260622591,0.27469644,0.243250266,0.310733706,0.930866838,0.809710085,0.701532483,0.49657625,0.323420316,0.126166061,0.184518218,0.204563633,0.249408424,0.210828528,0.455631614,0.245599449,0.539900303,0.743883431,0.775214553,0.326783746,0.166169718,0.373667806,0.504767597,0.077641144,0.315372825,0.476244807,0.363154292,0.276331216,0.656606734,0.538292825,0.600303233,0.349483311,0.318229645,0.172740445,0.290795982,0.191455886,0.450529248,0.296945423,0.681507826,0.32488811,1.197422504,0.434143931,0.43831408,0.533540308,0.297750831,0.428375036,0.167752638,0.047929194,0.378001094,0.212424293,0.293318778,0.488849908,0.344873399,0.671561658,0.904788375,0.387842774,0.287796587,0.377135247,0.496432364,0.154192984,0.254137427,0.382240862,0.237100884,0.47475937,0.406502813,0.680998981,0.638405144,0.52464205,0.367640585,0.117811382,0.214399859,0.160830453,0.22790128,0.328300595,0.355235636,0.305927128,0.392536283,0.465623468,0.487961501,0.354583681,0.283234,0.416082501,0.293416351,0.188948646,0.21665664,0.325753003,0.318624079,0.514912069,0.523354709,0.402154386,0.723460734,0.364921153,0.441657633,0.329308838,0.144644648,0.192107737,0.286582172,0.254441887,0.312070072,0.580702245,0.852646708,0.75383985,0.839544177,0.377268553,0.249383494,0.234753236,0.236059129,0.188195318,0.160272658,0.340076298,0.239568219,0.487452954,0.651845515,0.699436665,0.473500252,0.552354991,0.273222685,0.154691353,0.270756781,0.138400316,0.234710082,0.237142593,0.308364213,0.676953197,0.572492123,0.680728316,0.750783563,0.467128605,0.549877465,0.148461163,0.090310529
6,Kuala Belalong,4.5384,115.154,0.119911671,0.138917148,0.095851757,0.33147341,0.319538563,0.378741652,0.435435504,0.647574306,0.362205327,0.284085959,0.39063561,0.453714848,0.51667887,0.555309236,0.325926393,0.351967573,0.485607356,0.197505578,0.188962787,0.308720857,0.421074212,0.744115531,0.222030446,0.611340225,0.282687843,0.56428349,0.342166811,0.542426527,0.231741205,0.559286535,0.133727163,0.355102003,0.414100498,0.320914447,0.444656432,0.376301378,0.767711759,0.309376985,0.361018091,0.444951028,0.23095952,0.394518465,0.229348481,0.144144759,0.414009094,0.571587205,0.345549315,0.31552878,0.216202825,0.201080009,0.249336556,0.454306155,0.435018361,0.270727098,0.21695438,0.315202922,0.270089716,0.412229329,0.474147588,0.292304933,0.338123709,0.166548714,0.379405677,0.49683696,0.38724041,0.284857512,0.361122698,0.377654433,0.215642437,0.55196023,0.320518553,0.581843019,0.30124858,0.158773243,0.275672615,0.463884205,0.442670643,0.130036339,0.321595758,0.180746257,0.658575296,0.228758648,0.351515234,0.513211727,0.343738645,0.273473591,0.322010547,0.264160842,0.482642084,0.414173782,0.287928134,0.309450507,0.298910797,0.367361933,0.46956718,0.471985966,0.543396771,0.449773371,0.305190027,0.465900749,0.447872758,0.388898104,0.226996243,0.379123062,0.48569712,0.360582858,0.385060787,0.589807808,0.668595493,0.448691607,0.195008993,0.529050887,0.601442337,0.661526263,0.506142437,0.211542279,0.421210289,0.399844199,0.44029671,0.412426859,0.515745282,0.43231836,0.583259761,0.458523661,0.255239934,0.468480766,0.463092476,0.360751212,0.351941735,0.686001599,0.682087839,0.340288311,0.947573006,0.484118938,0.627254546,0.277133793,0.189798012,0.186974168,0.231957674,0.264621466,0.28815192,0.439766616,0.395456851,0.337087125,0.482652485,0.157512039,0.376956046,0.552322805,0.556784689,0.430350989,0.670410633,0.656189024,0.603223324,0.421781391,0.549934924,0.476292729,0.624002099,0.488412768,0.461176276,0.452019662,0.393676639,0.353474557,0.175204381,0.263081998,0.409809679,0.281447679,0.343497902,0.468035847,0.427036583,0.367989063,0.28560257,0.523568749,0.228567123,0.134410694,0.419017255,0.320064157,0.302755743,0.330749363,0.632146239,0.42662859,0.361493826,0.408168733,0.244810179,0.430567354,0.548444211,0.205145866,0.306241453,0.304154962,0.457841188,0.292496771,0.56693083,0.608171046,0.79381901,0.390751064,0.203120723,0.280168653,0.432837039,0.210007474,0.188838258,0.529507101,0.23864916,0.406715572,0.63151896,0.511630177,0.68061465,0.331974924,0.172693267,0.428742796,0.434705764,0.364171624,0.36201942
7,Dinghushan,23.1695,112.511,0.091543473,0.13494499,0.076836295,0.408718914,0.527655542,0.620018065,0.229537144,0.202881515,0.15965271,0.050782941,0.035881151,0.018288741,0.055495612,0.000605658,0.105210826,0.201293334,0.296286851,0.300570041,0.342064619,0.623892784,0.271642327,0.036918953,0.036453035,0.054068621,0.039073285,0.039591018,0.04360497,0.532551408,0.280484349,0.210040793,0.368175656,0.215697035,0.120387204,0.236337006,0.094061516,0.058271289,0.110777155,0.118986905,0.116355941,0.305592209,0.410274982,0.656211138,0.605975449,0.357441157,0.310531348,0.083069958,0.021291664,0.117895126,0.051215447,0.022026187,0.113327496,0.038500965,0.171740472,0.329338968,0.414767414,0.473996699,0.398354858,0.221051529,0.064340107,0.091949858,0.044502649,0.014807082,0.090370305,0.104396693,0.252673358,0.4893426,0.088748902,0.319551766,0.436185598,0.003611279,0.061075881,0.001332418,0.114249915,0.082101688,0.204520553,0.232448712,0.509370446,0.218636513,0.404206276,0.30813691,0.068488844,0.021101801,0.017345278,0.002878859,0.021960739,0.037779484,0.13912721,0.30607149,0.675652146,0.70837003,0.168622553,0.274909824,0.341707081,0.001421261,0.032229375,0.008197932,0.019449538,0.127509862,0.156224743,0.116860427,0.631420255,0.550233245,0.478657186,0.327848583,0.168677792,0.048272412,0.150362894,0.026457155,0.047233775,0.065745607,0.062538445,0.289544702,0.288691074,0.410375953,0.131750137,0.369859815,0.199241132,0.025019487,0.011471086,0.022217182,0.117169663,0.060322903,0.137224019,0.275073737,0.588257849,0.997149348,0.307017654,0.21406436,0.324393898,0.108109623,0.049461965,0.020370968,0.018796613,0.005897116,0.186650217,0.262863547,0.378274798,0.41718632,0.275693208,0.310762227,0.177766353,0.051622149,0.083973788,0.07097391,0.09127412,0.084945887,0.033875499,0.30675897,0.431906492,0.505462825,0.218535736,0.2154513,0.482975483,0.068507604,0.004306555,0.048424181,0.034173869,0.063858949,0.078183338,0.087644517,0.324520648,0.476799339,0.310018569,0.068084247,0.306540191,0.152240083,0.091195278,0.001874862,0.097632706,0.091904059,0.067593418,0.497363895,0.308603466,0.457024992,0.301384002,0.274965644,0.19614318,0.126429632,0.201057926,0.06778305,0.014329965,0.032662582,0.297886163,0.313091874,0.368991673,0.209325194,0.337015569,0.450997561,0.336461544,0.001852477,0.117551774,0.205310032,0.005355155,0.054386932,0.37492764,0.227905929,0.61806798,0.304013193,0.26702252,0.380835056,0.198021829,0.047405876,0.068874687,0.062272646,0.08695738,0.029053593,0.039229523,0.096522026,0.828338742,0.297216654,0.374756962
8,Heishiding,23.27,111.53,0.078572638,0.132778391,0.104396544,0.311640292,0.344017893,0.592759013,0.223014116,0.130876958,0.086486652,0.030623715,0.031208187,0.039563902,0.076921619,0.001232454,0.136457846,0.274317116,0.239648908,0.278928667,0.330911666,0.370463729,0.132758558,0.010125076,0.077662736,0.045525171,0.020806743,0.040197622,0.078212567,0.425713152,0.235661015,0.187856659,0.165193275,0.135168642,0.044901863,0.162801251,0.060470559,0.037389379,0.096233867,0.134255111,0.114283778,0.22942622,0.306221932,0.625242412,0.477824837,0.185790047,0.184213296,0.035232499,0.027071794,0.055621974,0.047798168,0.031920865,0.157708332,0.085645363,0.169155374,0.437930316,0.37331453,0.421068072,0.18030636,0.205121055,0.10460899,0.122963734,0.072610416,0.013054864,0.105865858,0.061295513,0.239908248,0.523256421,0.054727234,0.287415296,0.200168028,0.015789116,0.021217493,0.007053497,0.126883224,0.109441057,0.125672489,0.19056353,0.464392871,0.148991227,0.425239801,0.14891994,0.050454419,0.020814978,0.03644162,0.011693498,0.016828811,0.078349732,0.116520427,0.251468867,0.511285841,0.660440743,0.203944296,0.275996655,0.15152356,0.001480917,0.072977625,0.021736134,0.01362495,0.186433688,0.121811479,0.185691729,0.533451736,0.56986481,0.516235948,0.32468757,0.132962048,0.011386138,0.18573378,0.014074542,0.033359956,0.100835644,0.214695826,0.213975176,0.222381786,0.475469559,0.144589052,0.206888273,0.117770061,0.004216233,0.009575766,0.085842073,0.221465722,0.087412074,0.208031535,0.246153176,0.327314913,0.778030336,0.292123824,0.145816609,0.18844223,0.0543424,0.050360523,0.033288956,0.017158557,0.000113848,0.226675987,0.310507953,0.373271048,0.41020745,0.288893074,0.261035889,0.202176586,0.015451192,0.088989317,0.04860273,0.119135536,0.043111287,0.013608353,0.292491525,0.35568136,0.614640057,0.235989258,0.251070142,0.349283785,0.051758621,0.005381874,0.05784747,0.026049199,0.11586158,0.083830148,0.069053344,0.316775501,0.43327418,0.22244446,0.068252377,0.105065286,0.153237373,0.090588175,0.00645171,0.109639399,0.063080914,0.141878068,0.394493401,0.310390502,0.275332808,0.268523514,0.224742964,0.110343613,0.139455378,0.221740201,0.112641059,0.019853627,0.034020174,0.260452241,0.305375189,0.395329624,0.315677106,0.263062805,0.526219904,0.267147541,0.000373358,0.154711723,0.22931312,0.000926837,0.039500546,0.271720827,0.287467182,0.49269709,0.311503202,0.286943346,0.390772194,0.124207668,0.01367324,0.098687246,0.061123487,0.086664252,0.022696536,0.029585686,0.040963933,0.618764877,0.287843525,0.289645076
9,Hong Kong,22.52,114.181,0.083560593,0.191659883,0.069438517,0.320453316,0.519875228,0.84749949,0.282453179,0.319836408,0.269902289,0.095528089,0.048525754,0.034851313,0.018702857,0.00011309,0.039715879,0.118960194,0.236804277,0.316162586,0.255109161,0.944860876,0.417443424,0.046032615,0.024777364,0.053710405,0.134795994,0.039532982,0.053709432,0.828002214,0.232008994,0.45545274,0.42263636,0.527987003,0.206414789,0.233396336,0.100564457,0.094753399,0.068371855,0.033971608,0.064199984,0.327242315,0.283404022,1.085583687,0.766613483,0.403251976,0.488402814,0.007489031,0.01095454,0.064292841,0.025547432,0.007876893,0.120466515,1.71E-05,0.344955266,0.269238055,0.396924227,0.44758746,0.639827609,0.15057379,0.019141624,0.070492037,0.022445619,0.004598263,0.055750247,0.054451618,0.335348427,0.573694587,0.078444913,0.385525733,0.325783819,0.032342844,0.022210287,3.46E-06,0.052437469,0.070249155,0.073205069,0.137551874,0.291077375,0.188000366,0.343107551,0.402231097,0.164069533,0.001430635,0.000100695,0.001304255,0.00864182,0.047848657,0.060240664,0.077397786,0.477939755,0.8822065,0.33561188,0.682214439,0.237645283,0.006419616,0.004024674,0.001671675,0.020055218,0.072964549,0.069872029,0.207235083,0.529714763,0.559797645,0.529967606,0.303038269,0.444599718,0.03368219,0.122772761,0.012550856,0.037138246,0.017498741,0.028059656,0.253509313,0.381050676,0.698842406,0.102879174,0.416125298,0.115922734,0.037752282,0.003056807,0.014534036,0.064508758,0.054002807,0.054216914,0.195912808,0.226381674,1.740248561,0.517532229,0.161864281,0.168017209,0.216686174,0.024000602,0.006182631,0.0033526,0,0.187773377,0.161964834,0.338606268,0.230330944,0.357054979,0.265592128,0.296977967,0.000911342,0.045749214,0.051793553,0.052729227,0.142681032,0.027391486,0.157391474,0.487705261,0.356664538,0.392817438,0.113319315,0.591453612,0.01980501,0.031040836,0.026667435,0.021273313,0.035225812,0.042012665,0.049688861,0.220433608,0.605040014,0.288957,0.105447888,0.11059387,0.106619544,0.075380445,0.000551837,0.067343429,0.05074273,0.04145854,0.423997194,0.246901765,0.403457284,0.459445804,0.077483416,0.080716245,0.022066409,0.131515145,0.056004852,0.006409491,0.004768334,0.355428457,0.221870303,0.554105163,0.394705683,0.22630161,0.483103544,0.336272836,0,0.048049837,0.150514111,0.00224933,0.042316716,0.347600281,0.187986836,0.896027803,0.262402087,0.1467136,0.248994008,0.157663807,0.020967707,0.031362973,0.04223673,0.056794681,0.024584619,0.022888593,0.064578541,0.63991487,0.150002122,0.408420533
