"TOA5","CR1000","CR1000","39246","CR1000.Std.27","CPU:PSH-Climate_v3.0.CR1","28515","CLData"
"TIMESTAMP","RECORD","Batt_Volt_Min","AirTC_Avg","AirTC_Std","RH","AirTC_2_Avg","AirTC_2_Std","RH_2","AirTC_3_Avg","AirTC_3_Std","RH_3","SlrW_Avg","SlrW_Std","SlrMJ_Tot","SlrW_2_Avg","SlrW_2_Std","SlrMJ_2_Tot","Rain_mm_Tot","SrlNum","ProgNam","OSVer","StatName","MsgVar","FanStatus","Tach_Tot"
"TS","RN","Volts","Deg C","Deg C","%","Deg C","Deg C","%","Deg C","Deg C","%","W/m²","W/m²","MJ/m²","W/m²","W/m²","MJ/m²","mm","","","","","","","RPM"
"","","Min","Avg","Std","Smp","Avg","Std","Smp","Avg","Std","Smp","Avg","Std","Tot","Avg","Std","Tot","Tot","Smp","Smp","Smp","Smp","Smp","Smp","Tot"
"2017-01-25 11:00:00",0,13.87,26.93,0.24,100,29.05,0.496,100,26.95,0.078,73.7,651.8,3.349,0.09124693,80.8,1.156,0.01130954,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 11:05:00",1,13.86,26.8,0.194,100,27.73,0.439,100,26.86,0.154,75.16,665,6.757,0.1994861,81.9,0.411,0.02458481,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 11:10:00",2,13.84,27.06,0.273,100,27.57,0.142,100,27.19,0.201,73.76,684.6,8.61,0.2053743,82.1,0.303,0.02462095,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 11:15:00",3,13.83,27.15,0.197,99.5,27.57,0.24,100,27.23,0.25,73.9,703.1,7.102,0.210942,83,0.429,0.02490666,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 11:20:00",4,13.83,27.15,0.161,100,27.66,0.27,100,27.02,0.135,73.93,725.7,10.3,0.217708,85.1,0.805,0.0255322,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 11:25:00",5,13.83,27.04,0.193,100,27.44,0.268,100,26.91,0.125,73.05,748.5,2.935,0.2245357,87.6,1.065,0.02629414,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 11:30:00",6,13.83,27.13,0.204,100,27.47,0.206,100,26.91,0.202,74.51,770.6,11.76,0.2311725,99.3,7.424,0.02980319,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 11:35:00",7,13.81,27.29,0.145,98.2,27.69,0.211,100,27.16,0.096,73.66,653.4,188.9,0.1960215,112.9,8.54,0.03387593,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 11:40:00",8,13.81,27.16,0.194,100,27.54,0.217,100,26.7,0.223,76.53,813,28.81,0.2437542,133,17.74,0.03988993,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 11:45:00",9,13.8,27.34,0.151,99.9,27.69,0.168,100,26.96,0.094,75.11,597.7,265.1,0.1793169,173.8,19.71,0.05214134,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 11:50:00",10,13.8,27.55,0.157,98,27.86,0.183,100,27.31,0.106,74.13,516,253.6,0.1547891,211.7,21.54,0.06351482,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 11:55:00",11,13.79,27.54,0.156,96.1,27.81,0.153,100,27.33,0.07,73.38,688.8,275,0.2066443,185.2,9.05,0.05556453,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 12:00:00",12,13.8,27.55,0.116,95.6,27.8,0.146,100,27.12,0.158,74.12,569.4,248.4,0.1708312,179.7,18.47,0.05390589,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 12:05:00",13,13.8,27.58,0.142,94.3,27.88,0.155,100,27.08,0.179,74.66,635.2,260.2,0.1905493,201.7,29.42,0.06050902,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 12:10:00",14,13.8,27.5,0.087,94.7,27.76,0.099,100,26.86,0.056,74.29,233,62.74,0.06988763,175.2,12.27,0.05257369,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 12:15:00",15,13.79,27.5,0.09,97,27.82,0.093,100,27.04,0.063,75.85,243.1,12.48,0.0729349,200.6,3.151,0.06018601,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 12:20:00",16,13.8,27.48,0.087,95.6,27.75,0.12,100,27.1,0.052,74.63,265.3,20.92,0.07957679,232.7,11.3,0.06980474,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 12:25:00",17,13.8,27.58,0.097,94,27.93,0.105,100,27.23,0.077,73.68,281.3,25.02,0.08439441,257.3,6.593,0.07719782,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 12:30:00",18,13.78,27.66,0.105,94.4,27.94,0.12,100,27.3,0.142,73.44,441.9,177.1,0.1325796,201.1,27.89,0.06033733,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 12:35:00",19,13.78,28.06,0.17,90.4,28.37,0.189,100,28.1,0.267,69.45,722.1,191.9,0.2166417,215.4,41.28,0.0646274,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 12:40:00",20,13.78,28.48,0.12,84.1,28.82,0.187,100,28.1,0.214,68.47,859,210.3,0.2577192,393.6,69.67,0.1180888,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 12:45:00",21,13.77,28.52,0.158,85.3,28.87,0.13,100,27.68,0.132,70.53,696.6,223.8,0.2089749,295.4,9.86,0.08863209,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 12:50:00",22,13.77,28.56,0.142,82.1,28.96,0.139,100,28.02,0.186,67.39,623.7,182,0.1871127,301.6,7.799,0.09047031,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 12:55:00",23,13.76,28.83,0.169,81.6,29.39,0.329,100,28.38,0.19,66.27,766.6,154.9,0.2299678,505.2,136.9,0.1515728,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 13:00:00",24,13.76,29.09,0.136,80.6,29.84,0.186,100,28.21,0.166,68.13,887,75.2,0.2661847,393,71.5,0.1178871,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 13:05:00",25,13.75,28.95,0.126,82.4,29.75,0.164,100,27.86,0.166,69.31,572.6,159,0.1717765,441.2,111.7,0.1323705,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 13:10:00",26,13.74,28.91,0.141,82.8,29.68,0.148,100,27.98,0.083,69.69,658.7,87.2,0.1976067,395.7,40.31,0.1187205,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 13:15:00",27,13.74,28.89,0.123,81,29.66,0.137,100,27.98,0.061,68.06,758.3,198.7,0.2274874,367.1,12.47,0.1101341,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 13:20:00",28,13.73,29.1,0.177,78.88,29.84,0.195,100,28.41,0.187,65.99,864,115.7,0.259262,427.8,54.67,0.128344,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 13:25:00",29,13.73,29.1,0.117,82.8,29.8,0.16,100,28.17,0.141,70.08,644.2,65.83,0.1932533,500.5,65.13,0.150155,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 13:30:00",30,13.73,29.24,0.184,82,29.89,0.212,100,28.47,0.206,68.56,919,85.2,0.2755831,779.8,77.7,0.2339413,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 13:35:00",31,13.72,29.7,0.149,79.05,30.69,0.224,99.2,28.6,0.273,67.75,707.5,91.4,0.2122406,608.1,85.9,0.1824371,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 13:40:00",32,13.73,29.54,0.156,80.6,30.48,0.22,100,27.94,0.183,70.15,559.3,77.82,0.1677811,487,68.18,0.1461096,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 13:45:00",33,13.71,29.35,0.128,80.1,30.38,0.189,100,27.96,0.107,68.26,724.5,131.4,0.2173373,649.1,123.9,0.1947319,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 13:50:00",34,13.71,29.24,0.159,82.2,30.27,0.191,100,27.97,0.12,69.78,599.3,39.93,0.1797773,543.2,36.79,0.1629577,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 13:55:00",35,13.72,29.34,0.151,78.88,30.31,0.206,100,28.11,0.186,67.17,415.7,46.41,0.1247168,377.6,42.51,0.1132788,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 14:00:00",36,13.72,29.18,0.149,82,30.19,0.19,100,27.83,0.104,69.71,442.2,46.53,0.1326468,394.5,43.96,0.118341,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 14:05:00",37,13.71,29.22,0.123,81.1,30.22,0.166,100,28.04,0.095,69.2,463.9,16,0.1391839,410.5,15.71,0.12316,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 14:10:00",38,13.71,29.19,0.14,80.6,30.16,0.154,100,27.84,0.054,69,466.4,24.5,0.1399237,422,21.89,0.1266122,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 14:15:00",39,13.72,29.32,0.135,78.47,30.3,0.154,100,28.06,0.126,66.56,511.8,50.39,0.153526,471.4,50.28,0.1414093,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 14:20:00",40,13.71,29.4,0.139,80.8,30.34,0.196,100,28.17,0.155,67.88,775.7,93.2,0.2327243,729.5,87.1,0.2188645,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 14:25:00",41,13.7,29.58,0.123,79.79,30.51,0.177,100,28.47,0.212,69,866,41.61,0.259818,797.1,35.4,0.2391154,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 14:30:00",42,13.7,29.84,0.331,78.09,30.82,0.476,100,28.59,0.247,65.65,778.6,212.3,0.2335727,717.2,197.6,0.2151529,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 14:35:00",43,13.68,30.47,0.156,77.82,31.82,0.224,98.9,28.46,0.207,66.69,316.4,24.37,0.09493055,304.1,19.06,0.09124141,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 14:40:00",44,13.68,30.02,0.168,80.7,31.33,0.233,100,28.12,0.073,68.75,293.9,15.46,0.08815876,273.4,11.61,0.08201531,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 14:45:00",45,13.68,29.93,0.164,81.2,31.19,0.173,100,28.27,0.135,68.04,578.1,75.88,0.1734295,538.6,74.45,0.1615711,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 14:50:00",46,13.68,30.15,0.157,80.8,31.4,0.223,100,28.68,0.123,67.23,518.9,115.3,0.1556759,492,107.4,0.1476039,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2017-01-25 14:55:00",47,13.68,30.27,0.132,78.76,31.43,0.19,99.6,28.82,0.073,65.88,573.2,207.1,0.1719721,547.1,193.3,0.1641359,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
