sitename,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Dinghushan,17.883,18.492,17.575,17.608,17.583,17.667,17.867,17.7,18.1,17.742,17.767,17.192,17.242,18.233,18.042,17.383,16.808,17.483,18.033,18.05,17.8,17.992,18.133,18.167,17.45,17.583,17.867,18.333,17.908,18.008,18.05,17.592,17.908,17.408,18.325,17.342,18.342,18.567,18.025,17.667,17.95,17.492,17.1,17.175,16.883,17.467,17.492,17.825,17.883,17.508,17.55,17.967,17.908,17.508,17.058,17.442,17.7,17.717,17.942,17.858,17.917,17.117,17.458,17.95,17.85,18.292,17.408,17.708,17.208,17.492,17.2,17.75,18.317,17.458,17.908,17.275,17.642,18.092,18,18.25,18.2,18.208,17.775,17.517,17.85,17.883,18.875,17.825,18.333,18.958,19.033,18.208,18.45,19.142,18.583,17.817,18.425,19.083,18.55,18.617,18.775,19.108,18.758,18.608,18.933,19.183,19.033,18.467,18.858,18.792,17.208,17.85,17.683,17.517
Heishiding,17.083,17.608,16.783,16.775,16.808,16.867,17.05,16.925,17.317,16.958,16.967,16.425,16.433,17.408,17.25,16.692,16.125,16.733,17.292,17.242,17.083,17.392,17.583,17.733,17.058,17.383,17.492,17.7,17.508,17.45,17.75,17.35,17.6,17.158,17.883,17.058,17.95,18.017,17.083,16.825,17.292,16.983,16.492,16.458,16.167,17.108,16.825,17.133,17.125,16.625,16.85,17.45,17.7,17.033,16.708,16.467,17.183,17.225,17.4,17.283,17.2,16.567,17.017,17.208,17.392,17.525,16.608,17.067,16.483,16.725,16.467,17.15,17.592,16.875,17.175,16.558,17.067,17.325,17.342,17.417,17.342,17.333,16.967,16.442,16.983,17.033,17.85,16.775,17.442,17.975,17.917,17.292,17.375,18.117,17.733,16.95,17.625,18.325,17.683,17.617,17.8,18.275,17.917,17.608,17.833,18.1,17.925,17.317,17.8,17.775,16.325,17.075,16.85,16.742
Fushan,16.542,17.108,16.867,16.758,17.283,17.6,17.208,17.3,17.692,17.233,17.267,16.908,17.183,17.525,17.8,17.5,16.433,16.725,17.208,17.075,17.217,17.05,16.933,17.45,16.8,17.175,16.975,17.35,17.292,17.808,17.775,17.25,17.592,17.125,17.533,17.233,17.825,17.475,16.858,16.992,17.775,17.125,16.667,17.108,16.933,17.7,17.15,17.958,17.633,17.217,17.675,17.992,18.283,18.333,17.642,17.908,17.825,17.85,18.133,17.958,18.042,17.358,17.067,17.883,17.6,18.033,17.375,17.092,17.267,17.558,17.117,17.508,18.042,17.742,17.892,17.475,18.217,17.983,18.033,18.192,17.933,17.95,18.258,17.525,17.85,17.358,18.108,17.975,17.767,18.508,18.133,17.592,18.092,18.65,17.858,17.983,18.317,19.325,18.608,18.692,18.692,18.667,18.642,18.45,18.208,18.775,18.933,18.367,18.583,18.533,18.258,18.517,18.408,18.417
Lilly_Dickey_Woods,4.6667,5.2917,4.5333,3.925,5.0417,5.525,5.1667,5.6417,5.1417,4.4417,6.025,4.0667,6.2917,5.225,5.2583,4.675,3.2333,4.6583,5.9,4.55,6.9667,5.75,4.9667,3.775,4.675,4.375,5.2917,4.8333,4.3,5.3667,6.675,5.475,6.2417,5.425,5.4917,5.0917,4.65,5.725,5.7833,4.175,6.025,5.3667,4.7083,5.5,4.9333,5.7333,4.8917,5.075,5.825,4.4333,4.7667,5.9333,5.9,6.2833,5.4,5.775,5.7,4.2333,5.6583,4.6167,4.7083,4.6667,3.6333,5.1417,5.475,4.7583,4.9917,5.1917,4.9333,5.175,5.425,5.075,6.5583,5.5417,5.95,3.9417,5.3,4.2333,4.3917,5.025,5.3083,5.35,6.1083,5.9667,5.4917,6.2583,6.3333,4.8333,5,6.5583,7.1583,5.975,5.7417,5.7333,5.5083,4.9917,5.4083,8.0083,6.625,5.925,6.8083,6.9917,5.7417,6.725,6.7583,7.1583,7.2333,6.0667,6.4833,7.025,7.5667,7.925,6.2083,5.025
Smithsonian_Conservation_Biology_Institute_(SCBI),4.6917,5.1667,5.3917,4.15,4.725,5.9583,4.5083,5.1667,4.95,5,5.925,4.7583,6.2583,5,5.45,5.4917,4.1417,5.1417,6.1333,5.0917,7,6.1,5.8833,4.525,5.6833,5.25,6.1167,5.6,5.5417,6.275,6.8,6.2833,6.5,5.8167,5.9833,5.85,6.025,6.4417,6.5667,5.3417,6.25,6.5,5.8917,6.0833,6.3167,6.5,6.125,6.425,7.4583,5.8417,5.9583,6.625,6.6833,6.225,6.2,6.5167,6.6417,5.125,5.65,4.3083,6.05,5.6083,4.9,5.8083,5.7583,5.1167,5.0583,5.2167,5.325,5.55,6.2333,6.0583,6.875,6.35,6.65,5.3083,6.2417,5.375,6.1833,6.0333,5.6917,6.1417,6.025,6.45,6.3917,5.4833,6.325,5.2083,5.5333,6.8167,6.7667,6.4833,5.8833,5.9417,6.3833,5.9,4.4417,6.3667,5.175,4.9833,6.5917,7.0333,6.3583,7.05,7.1167,7.4833,7.1667,6.8917,6.8417,5.8833,6.5417,6.7417,5.9667,4.7333
Smithsonian_Environmental_Research_Center_(SERC),6.7833,7.375,7.1,6.0333,6.5917,8.0583,6.5583,7.4083,7.3333,7.375,8.0083,6.9167,8.3917,7.05,7.575,7.2,7.2917,8.275,8.925,8.1333,9.575,8.925,8.425,7.4667,8.2083,7.425,8.05,7.85,7.8583,7.8667,8.8167,8.4167,8.7333,7.7167,7.8417,8.4583,8.75,8.9583,9.1917,7.5167,8.6167,9.025,8.425,8.5083,8.85,8.875,8.2,8.35,9.5333,8.2417,8.5167,9.25,9.5,8.9417,9.05,8.9083,9.0417,7.8583,8.975,7.725,8.1333,7.9,7.65,8.5167,8.1833,8.0667,7.9667,8.35,8.6083,8.5,8.2417,8.2167,9.4333,9.075,8.8333,7.6,8.6583,7.3833,8.1167,8.175,8,8.4083,8.375,8.725,8.9917,9.05,8.925,8.075,8.375,9.7417,9.5917,8.3917,8.525,8.9917,9.275,8.8667,7.8333,9.5667,8.7167,8.0667,8.4417,8.9333,8.2167,8.9583,8.8667,9.4583,9.0667,8.8,8.6333,9.2833,9.875,10.375,9.2333,8.3167
Tyson_Research_Center,7.1417,7.325,6.6667,5.9417,6.525,6.775,6.6167,7.275,6.825,6.4,7.8583,6,7.8667,7.475,7.425,7.075,5.7167,7.5,7.7167,7.3083,9.5417,8.1417,7.7917,6.3667,7.5167,7.15,7.925,7.2917,6.8,7.6667,9.4,7.4333,8.5917,8.3917,7.9833,7.5417,7.175,9.025,8.4167,6.7167,8.8,7.5083,6.4417,7.3583,6.775,7.5,8.1417,7.0583,7.725,6.3417,6.2917,7.175,7.7417,8.05,7.2083,7.2333,7.375,6.3833,7.3333,6.575,6.2917,6.8167,6.1917,7.2583,7.475,6.3833,6.9667,6.8833,6.875,7.1833,7.5833,7.0333,8.175,7.1917,7.6833,6.075,7.5667,6.575,6.075,7.425,7.3833,6.6833,7.5,7.65,7.0083,8.15,8.3333,6.7333,6.4833,8.6333,8.9667,8.075,7.5083,8.0917,7.85,6.7583,6.8,8.9917,8.0333,7.275,8.1,8.075,7.475,8.1333,8.3083,8.35,8.4417,6.8583,7.6,8.1333,8.5167,9.2917,7.35,6.9417
Ilha_do_Cardoso,15.308,16.417,15.783,15.4,15.867,15.858,15.475,15.442,15.283,15.483,15.483,15.683,16.008,16.342,16,15.433,14.15,14.475,14.95,15.467,14.983,15.35,15.3,14.883,15.525,15.525,15.158,15.967,15.433,15.608,15.55,16.183,14.958,15.667,15.15,15.6,14.975,15.267,15.383,15.85,15.683,15.042,15.275,15.842,15.492,15.6,15.058,15.375,15.875,16.158,15.15,15.867,15.858,16.075,15.7,15.875,16.383,17.042,17.25,16.358,17.217,15.575,16.817,15.833,16.517,16.558,16.717,15.525,16.325,16.467,16.108,16.467,16.858,16.1,16.117,15.917,17.317,16.425,15.783,16.375,16.367,16.65,17.05,17.217,16.925,17.317,16.792,16.592,16.667,17.233,17.05,16.958,16.558,16.975,17.4,17.233,17.358,17.333,16.767,16.975,17.842,18.225,17.608,16.967,17.717,17.558,17.717,17.033,17.642,17.5,17.175,17.983,17.25,18.317
Badagongshan,10.683,11.183,10.658,10.675,10.65,10.267,10.6,10.692,10.567,10.092,10.308,10.2,10.258,11.058,10.45,10.117,10.142,10.342,10.9,10.7,10.258,10.392,10.617,10.858,10.792,10.967,11.117,11.392,10.6,10.925,11.183,11.05,11.075,10.575,11.15,10.367,10.808,11.917,11.583,11.433,11.408,11.7,11.717,11.383,11.642,11.767,11.325,11.492,11.867,10.725,10.65,10.683,11.258,10.442,10.492,10.083,10.608,10.833,11.233,10.692,11.325,10.475,10.667,10.867,11.058,11.167,10.533,10.917,10.367,10.717,10.15,10.917,11.167,10.758,11.242,10.675,11.183,11.183,10.875,10.8,10.825,10.8,11.25,10.358,10.8,11.008,10.942,10.85,10.792,11.383,11.042,10.825,10.583,11.425,11.425,10.783,11.5,11.883,11.858,11.325,11.625,11.583,11.508,11.775,11.625,12.025,12.108,11.467,11.75,11.25,11.092,11.267,11.517,11.083
Gutianshan,10.467,11.408,10.617,10.833,11.908,11.308,11.125,10.958,10.958,10.542,10.758,10.4,10.408,11.442,11.125,10.742,10.358,10.85,11.008,11.217,11.133,11.258,10.95,11.167,11.183,11.292,10.992,11.3,11.342,11.1,10.792,10.708,11.425,10.658,11.85,11.258,11.725,11.767,11.383,11.35,11.742,11.025,10.783,11.433,11.242,11.758,11.3,12.367,11.783,11.392,11.517,11.508,12.2,11.408,11.267,11.4,11.575,11.592,12.333,11.933,11.992,10.817,11.308,11.592,11.092,11.35,11.008,11.183,10.7,11.092,11.358,11.517,11.9,11.45,12.083,11.258,11.517,11.667,11.925,11.308,11.267,11.567,11.792,11.108,11.583,11.392,11.592,11.392,11.708,12.283,11.633,11.342,11.358,12.042,11.367,11.083,11.758,12.567,12.142,12.142,12.317,12.242,11.892,11.858,11.7,12.15,12.292,11.725,11.9,11.533,11.358,11.733,11.858,11.625
Tiantongshan,11.725,12.683,12.092,12.15,12.642,12.592,12.425,12.508,12.717,12.042,12.417,12.117,11.958,12.9,12.867,12.525,11.325,12.175,12.4,12.717,12.108,12.433,11.983,12.2,12.133,12.383,12.25,12.567,12.642,13.017,12.667,12.292,12.642,12.583,13.392,12.492,13.317,13.183,12.833,12.925,13.133,12.742,11.933,12.7,12.675,13.275,12.458,13.483,12.892,12.75,12.942,13.075,13.992,13.3,12.925,12.675,12.608,12.817,13.417,13.558,13.875,13.05,12.592,13.567,12.767,13.158,12.608,12.65,12.408,12.908,12.883,12.708,13.325,12.858,13.525,12.542,13.242,13.325,13.25,12.908,13.083,13.283,13.575,13.25,13.442,12.917,13.117,13.225,13.525,14.2,13.392,13.208,13.042,13.758,13,12.992,13.6,14.583,13.85,13.683,13.825,13.7,13.408,13.475,13.592,14.025,14.317,13.758,13.725,13.425,13.317,13.433,14.067,13.783
Hong_Kong,19.35,20.05,19.033,19.067,19.058,19.183,19.4,19.183,19.65,19.283,19.275,19.083,18.983,19.908,19.917,18.875,18.483,18.6,18.975,19.433,18.9,19.375,19.15,19.233,18.65,18.692,18.4,19.458,19.1,19.275,19.3,19.05,19.2,18.625,19.317,18.758,19.675,19.55,19.042,18.917,19.467,18.492,18.517,18.658,17.892,19.242,18.858,19.808,19.317,19.025,18.783,19.4,19.45,19.392,19.242,19.067,19.142,19.475,19.833,19.858,19.558,18.583,19.175,19.15,19.4,20.058,19.242,19.408,19.058,19.217,19.042,19.275,19.7,19.033,19.35,18.808,19.483,19.283,19.325,19.283,19.575,19.508,19.675,19.1,19.233,19.233,19.883,19.258,19.442,19.642,19.658,19.025,19.683,20.2,19.275,19.55,19.492,19.992,19.65,19.683,20.008,20.533,20.217,20.4,19.733,20.367,20.408,19.642,19.817,19.742,19.283,19.717,19.675,19.633
Nonggang,18.267,18.533,18,17.908,18.192,18.258,18.158,18.158,18.467,18.133,18.225,17.925,17.758,18.392,18.408,18.242,17.742,18.192,18.592,18.35,18.617,19.508,19.525,19.392,18.192,18.9,19.1,19.067,19.242,18.833,19.625,18.883,19.3,18.858,18.967,17.792,18.883,18.767,18.233,17.95,18.417,19.458,18.75,18.367,17.9,19.492,18.542,18.625,18.633,18.15,18,18.292,18.083,18.2,17.633,17.65,18.1,17.75,18.067,18.183,18.175,17.417,17.892,18.117,18.242,18.625,17.633,18.242,17.85,18.367,17.367,18.317,18.5,17.8,18.358,17.842,17.983,18.55,18.592,18.892,18.642,18.692,18.283,18.067,18.425,18.517,18.883,18.383,18.492,19.183,19.25,18.433,18.383,18.983,18.758,18.325,19.225,19.608,18.617,18.483,18.6,19.025,18.583,18.067,18.417,18.542,18.25,17.625,18.625,18.717,17.575,18.842,18.458,18.392
Xishuangbanna,15.333,15.242,15.033,14.842,15.383,15.392,15.017,15.183,15.392,15.092,15.225,15.05,14.792,15.167,15.342,15.75,15.217,15.567,15.892,15.625,16.133,16.283,15.908,16.133,15.483,16.35,15.975,15.85,16.367,16.192,16.683,15.942,16.175,15.267,15.683,15.3,15.908,15.483,15.025,15.058,15.475,15.7,15.025,15.258,15.192,16,15.858,15.192,15.233,14.875,14.6,14.492,14.533,14.308,14.383,14.517,14.15,14.375,14.842,14.917,14.625,14.442,14.217,14.9,14.967,15.642,14.967,14.858,15.2,15.283,14.708,15.317,15.533,14.625,15.342,14.95,14.925,15.5,15.842,15.808,15.883,15.567,15.475,15.592,15.558,15.4,16.2,15.667,15.3,15.875,16.425,15.367,15.683,16.008,16.025,15.725,15.867,16.692,16.067,16.225,16.225,16.117,16.258,15.633,16.358,16.1,16.042,16.558,16.958,17.367,16.292,17.442,16.817,16.492
Baotianman,8.325,8.6667,8.2667,8.3083,8.3917,8,8.3583,8.4333,8.1833,7.675,7.8917,8.1333,8.1917,8.6333,8.0917,7.7667,7.7583,7.575,8.4,8.5583,8.0583,8.8333,8.9333,8.425,8.05,8.35,8.5333,8.7833,8.4,8.8083,8.8167,8.6083,8.6,7.7667,8.0583,7.6083,8.8583,8.925,8.6917,8.6917,8.525,8.7583,8.8583,8.8417,9.275,8.8917,8.7583,9.3417,9.1667,8.6917,8.1917,8.7167,8.6167,8.2083,7.8833,7.3,7.9833,8.35,9.075,8.5167,9.35,8.1917,8.2667,9.05,8.4,8.4917,8.1667,8.5333,8.0083,8.1667,8.15,8.3417,8.8,8.5417,9.175,8.1833,8.8917,8.7,8.4333,8.4083,8.8,8.9917,8.6917,8.4333,8.6167,8.5083,8.7667,8.8,9.0417,9.3583,8.6167,8.45,8.4917,9.3667,9.0833,8.9167,9.2083,9.95,9.875,9.7833,9.8083,9.9917,9.725,9.925,10,10.3,10.5,9.9667,10.042,9.8583,9.7667,9.9833,10.167,9.9417
Lienhuachih,11.958,12.4,11.792,11.45,11.842,12.117,11.983,12.233,12.3,12.2,12.15,12,11.817,12.6,12.825,12.3,11.367,11.717,12.125,11.992,12.075,12.283,11.967,12.342,11.992,12.283,11.992,12.6,12.433,12.758,13.142,12.217,12.667,12.633,13.117,12.8,13.333,13.1,12.375,12.333,13.225,12.358,11.917,12.592,12.15,12.925,12.583,13.483,13,12.6,13.067,13.408,13.733,13.35,12.475,13.108,13.108,12.925,13.017,13.142,13.05,12.383,12.05,13.108,12.767,13.433,12.9,12.092,12.775,13.242,12.45,12.617,13.083,12.717,12.808,12.392,12.733,12.925,12.542,13.108,12.925,12.833,12.8,12.567,12.783,12.75,13.225,13.425,12.825,13.2,13.4,12.658,13.125,13.483,13.175,13.383,13.25,14.317,13.7,13.575,13.9,13.9,13.667,13.658,13.275,13.875,14.092,13.517,13.608,13.55,13.475,13.758,13.508,13.475
Zenlun,12.408,12.867,12.333,11.975,12.483,12.767,12.558,12.725,12.908,12.683,12.667,12.617,12.383,12.975,13.3,12.8,11.942,12.25,12.683,12.625,12.633,12.825,12.4,12.725,12.475,12.658,12.483,13.108,12.975,13.333,13.567,12.675,13.117,13.092,13.483,13.275,13.783,13.5,12.758,12.875,13.742,12.958,12.483,13.058,12.683,13.367,12.992,13.908,13.45,13.083,13.642,14.017,14.217,14.008,13.175,13.725,13.7,13.575,13.625,13.675,13.6,13.108,12.842,13.825,13.425,14.092,13.533,12.725,13.358,13.842,13.033,13.225,13.7,13.375,13.492,13.058,13.275,13.433,13.125,13.75,13.45,13.342,13.275,13.125,13.325,13.125,13.858,14.075,13.442,13.725,13.825,13.183,13.608,14.017,13.692,13.933,13.733,14.717,13.958,14,14.358,14.333,14.167,14.2,13.783,14.4,14.617,14.058,14.167,14.133,14.083,14.375,14.142,14.058
Zofin,1.8417,2.025,3.0917,3.6417,3.1333,3.3333,3.125,2.9,3.0917,4.025,4.3167,3,3.6417,3.5083,3.3417,4.2083,2.9667,4.125,3.0667,4.0667,3.875,3.0583,3.8167,2.9833,3.875,4.4667,3.85,4.075,2.9917,4.225,3.075,3.675,2.9,4.9,3.7083,4.0833,4.5,4.2667,3.5417,1.725,2.55,2.6583,3.7833,3.6583,4.3,3.725,3.1333,4.075,3.8833,3.725,4.375,3.5917,3.8,3.0083,3.1083,2.4667,4,3.8083,3.6333,3.7333,4.1917,2.675,2.3917,3.15,2.9333,4.3667,4.175,3.6,3.1,3.6167,3.3667,3.5417,3.5167,4.5083,4.2667,3.6167,4.275,3.4167,3.35,2.925,3.7833,3.8667,3.8667,3.45,2.8333,3.2917,3.0833,4.5583,4.5,4.3333,3.6417,4.825,4.0083,5.5,4.5333,3.0083,3.7167,4.6,4.6417,5.2917,4.1,4.85,3.875,4.1417,3.875,4.1583,5.3083,5.1417,5.0583,3.8583,4.8333,4.8917,4.8333,5.8333
Santa_Cruz,6.9167,7.3083,7.1167,8.1667,7.575,8.4417,8.9,7.5917,7.9417,7.6917,7.8667,8.2833,8.0333,8.6167,8.4167,7.8167,7.5417,8.4083,7.675,8.3,8.2583,7.8,8.1833,8.225,9.0167,9.2,8.625,8.5667,8.4667,8.4833,9.2,8.475,8,9.3417,8.4167,9.2583,8.0083,8.3833,8.2667,8.6583,9.4833,7.9917,8.3917,8.2917,8.7,8.1583,8.8,7.7333,7.6417,8.4667,8.775,8.575,8.3667,8.425,8.0167,8.4083,9.5667,10.508,9.625,9.2333,9.025,8.5167,9.0167,8.5,8.8333,8.8083,9.3083,9.0417,9.275,9.375,8.2417,9.25,9.25,9.025,8.3917,8.75,8.975,9.4583,9.8167,9.625,9.725,9.3167,10.658,9.725,9.4833,10.4,10.292,9.8833,9.4833,9.5667,9.7,11.1,10.492,9.5667,10.817,10.683,11.083,10.108,9.3167,10.458,10.133,10.25,10.742,10.958,10.75,10.158,10.058,9.9333,10.275,10.75,9.7417,10.025,9.9917,12.1
Wind_River,1.825,1.875,1.875,3.2917,3.2167,3.6917,2.225,1.55,1.1333,1.9083,1.0167,1.9167,1.95,2.4083,2.5667,0.26667,1.7083,1.7833,0.86667,1.575,1.4833,0.725,2,1.3917,2.5667,3.225,2.1167,2.1917,1.1917,1.5667,1.7333,1.525,1.875,3.85,1.3583,1.9667,1.775,2.1167,2.375,2.9083,3.1833,2.1167,1.7167,2.0833,2.0417,1.95,2.575,1.4417,0.93333,1.175,1.2,1.6167,2.6667,1.625,1.325,1.6833,1.6833,3.825,2.4083,2.0833,2.7,2.2083,2.65,1.675,2.6083,2.65,3.2167,2.7417,2.325,2.3083,2.025,1.8417,2.575,2.3417,2.2917,2.0417,2.4667,2.3417,2.4333,2.6083,3.0667,2.0333,2.95,2.4167,1.2667,3.15,2.8833,2.6917,2.55,2.9833,3.0417,3.8667,2.05,2.9833,3.45,2.3083,3.3167,3.7167,2.8667,2.625,2.65,2.7917,3.65,3.8167,2.875,3.125,2.7833,2.475,2.675,3.1333,2.2917,3.125,2.85,3.8167
Yosemite_National_Park,0.90833,0.1,-0.29167,1,0.44167,1.0083,-1.275,-1.0333,-0.66667,-0.69167,-2.1917,-2,-1.3167,-1.5333,0.83333,0.33333,-0.9,-1.4833,-1.575,-1.7083,-1.05,-1.6833,-1.4667,-1.9,-0.625,1.1167,-0.15833,0.041667,-0.375,-0.91667,-0.3,-0.48333,-0.25833,1.5917,-0.10833,0.525,-0.13333,-0.025,0.38333,1.3833,0.58333,-0.0083333,0.55,-0.11667,0.54167,-0.15833,0.39167,-0.65,-0.41667,0.98333,0.53333,0.325,0.29167,0.78333,-0.05,0.35,0.70833,1.2417,0.84167,0.69167,1.225,0.40833,0.725,0.53333,0.575,1.1417,1.075,0.85,0.84167,1.4833,0.26667,0.98333,1.3167,1.4,0.46667,0.34167,1.3417,1.675,1.2583,1.8667,2.2333,0.575,1.075,1.5917,1.0917,1.6667,1.975,1.8833,1.0333,0.95833,1.7333,2.3583,1.5167,1.5833,2.3583,2.9917,2.6083,2.25,1.9333,2.5333,2.9083,2.7583,3.75,3.5333,3.8167,3.2667,3.025,3.3333,3.1333,3.25,2.5833,3.9833,3.45,5.0583
La_Planada,11.092,11.092,11.092,11.092,11.092,11.092,11.092,11.092,11.092,11.092,11.092,11.092,11.092,11.092,11.333,11.192,11.008,10.975,11.092,11.092,10.917,10.983,10.908,11.025,10.875,11.242,11.025,11.042,11.083,10.9,11.383,11.442,11.108,10.625,10.792,10.742,10.9,10.7,10.85,10.25,11.125,10.508,10.808,11.575,11.308,11.283,10.867,11.208,10.675,9.9917,11.1,10.858,10.475,10.333,10.517,10.633,11.4,10.867,10.842,10.625,11.033,11.058,11.075,11.067,10.667,11.117,10.708,10.525,10.8,10.883,10.483,11.767,10.783,10.5,10.817,10.917,11.192,10.775,10.825,10.883,11.367,11.717,11.725,10.833,10.767,11.2,11.425,11.642,11.292,11.475,11.45,11.708,11.308,11.183,11.425,11.283,12.158,12.333,10.583,10.392,10.817,11.358,11.15,11.408,11.175,11.392,10.783,10.683,11.583,11.3,11.058,11.292,11.558,11.858
Laupahoehoe,13.592,13.3,13.525,13.525,13.775,14.05,13.925,13.233,13.325,13.258,13.225,13.4,13.5,13.517,13.833,13.333,13.767,14.342,13.975,14.267,14.267,14,14.083,13.883,14.033,14.5,14.225,13.817,14.008,14.258,14.342,14.142,13.533,14.533,14.308,14.358,14.525,14.817,14,14.783,14.208,13.942,14.067,13.792,14.133,14.217,13.858,13.833,13.283,14.175,14.117,13.775,13.742,14.117,13.258,13.967,14.275,13.858,14.042,14.075,14.317,13.75,14.217,14.1,13.858,14.617,15.292,15.117,14.417,14.175,14.25,14.492,14.633,14.85,14.475,14.8,15.25,15.1,14.442,14.983,14.567,14.817,14.008,14.908,14.242,15.65,15.133,15.408,14.733,15.2,15.075,15.2,14.75,15.4,15.258,15.383,15.225,14.275,13.858,14.442,14.583,14.875,15.025,15.408,15.417,15.067,15.167,14.883,14.5,14.675,14.892,14.717,15.192,15.433
Palamanui,12.317,11.992,12.242,12.258,12.4,12.742,12.642,11.975,12.033,11.95,11.992,12.158,12.25,12.242,12.542,12.092,12.5,12.983,12.692,12.967,12.942,12.692,12.783,12.575,12.725,13.192,12.917,12.533,12.725,12.942,13,12.808,12.217,13.217,13,13.008,13.125,13.45,12.692,13.45,12.908,12.65,12.792,12.483,12.875,12.917,12.583,12.533,12.042,12.95,12.908,12.75,12.55,13,11.8,12.917,13.008,12.983,13.325,12.817,13.025,12.667,13.4,13.025,12.942,13.375,14.1,14.083,13.375,13.242,13.658,13.325,13.425,13.983,13.225,13.267,14,13.525,13.225,13.742,13.45,13.642,12.85,13.567,12.667,14.042,13.592,13.7,13.108,13.6,13.683,13.817,13.358,14.092,14.175,14.158,13.808,12.583,12.3,12.925,13.025,13.333,13.517,14.258,14.192,13.85,13.983,13.725,13.4,13.483,13.758,13.542,13.908,14.233
Speulderbos,4.3833,4.0167,5.2083,4.6583,4.675,5.675,5.0583,4.875,4.6583,5.9583,6,5.5167,5.95,5.9917,5.1333,5.7333,4.5667,5.6583,4.3917,5.4917,5.775,4.5,5.075,4.9833,5.5583,6.3083,5.4917,5.5,4.4,5.9833,5.1833,5.8083,5.2583,6.5417,6,6.0083,6.1083,6.0917,6.075,4.3667,5.075,4.6917,6.025,6.0083,6.4167,5.675,5.6417,6.2917,6.2833,5.875,5.4667,4.8583,5.8917,5.1333,4.825,4.4333,5.7917,5.35,5.5083,5.6417,5.8167,4.3083,3.8,4.8083,4.5583,5.525,5.95,5.3,5.2,4.975,5.3583,4.85,5.0583,5.575,5.6,5.475,5.85,5.15,4.6,5.225,5.25,5.775,5.975,5.4417,4.5833,4.7167,4.8917,6.4083,6.3,6.5333,5.3,6.4083,5.4583,6.3,6.0667,4.2417,5.8917,6.1833,6.65,7,6.3083,6.7,5.7,6.15,6.3667,6.9,6.9833,6.425,6.1167,4.8417,6.5167,6.0333,5.625,7.4583
Wytham_Woods,5.0167,5.1333,5.6333,5.35,5.3667,5.3083,5.1083,5.4167,4.9333,5.7417,6,5.7083,6.05,5.6917,5.1,5.65,4.7083,5.625,4.7833,5.8417,6.025,4.8333,5.4917,5.5167,5.1667,5.9667,5.6833,5.75,4.95,5.925,5.5167,5.75,5.3417,5.85,5.6583,5.625,5.7417,5.8083,6.0167,4.75,5.1167,5.0083,5.6083,5.4,6.275,5.525,5.4583,6.0167,6.375,5.9417,5.4417,5.3,5.9833,5.5167,5.15,4.8667,6.15,5.8917,6.1833,6.1417,6.075,4.7583,4.8833,5.6333,5.2583,6.0333,6.2333,6.1,5.7583,5.875,5.9333,5.6917,5.725,6,5.9167,5.9167,5.9917,5.6667,5.1833,5.7333,5.7667,6.0917,6.35,5.9167,5.3,5.15,5.65,6.325,6.6083,6.7917,6.0583,6.5333,6.1833,6.95,6.675,5.5417,6.775,6.7083,6.825,6.8,6.55,7.4583,6.6917,7.3,6.9833,7.525,7.2583,6.8167,6.8167,5.575,7.3917,6.525,6.4333,7.6333
Haliburton,-1.8,-1.8167,-1.9833,-4.3083,-3.5583,-2.6667,-3.4167,-2.575,-2.0417,-2.5167,-2.3,-3.5583,-1.5667,-3.3417,-1.4333,-1.8583,-4.4333,-2.975,-1.4583,-2.8083,-1.25,-2.225,-3.1083,-3.0833,-2.5167,-3.45,-1.8,-2.2833,-2.75,-1.4,-0.53333,-0.41667,-1.5833,-3.1167,-2.975,-2.9333,-1.5417,-1.8,-2.6167,-3.65,-2.5333,-1.7833,-3.275,-1.775,-1.8583,-1.7,-2.2333,-2.4,-1.275,-2.8583,-1.975,-0.9,-0.225,-1.8,-1.6083,-2.3167,-1.85,-2.775,-2.5583,-2.825,-1.5667,-2.6667,-2.9583,-1.3667,-2.325,-1.6667,-1.8583,-1.5,-1.4417,-2.0333,-1.6167,-2.5083,-0.083333,-1.5167,-0.99167,-2.825,-1.3333,-2.7,-1.1,-2.1583,-1.1083,-1.5667,-0.61667,-0.43333,-1.275,-0.68333,0.0083333,-1.1083,-3.1167,-0.54167,-0.76667,-2.2917,-1.7417,-1.8417,-1.4667,-1.3667,-1.85,0.7,-0.5,-1.6833,-0.083333,-0.525,-1.9667,-1.675,-0.78333,0.54167,-1.1,-1.3,-1.6667,0.475,-0.33333,0.96667,-0.99167,-1.6833
