sitename,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Kenting,65.083,64.433,65.05,64.158,68.433,65.6,65.5,66.867,65.283,67.975,67.392,60.75,61.5,67.567,65.242,66.708,63.383,61.25,62.817,61.108,59.85,56.975,62.025,72.533,69.867,72.575,71.9,70.25,70.425,66.667,65.342,64.225,62.567,65.492,70.067,65.367,66.075,64.85,69.367,68.167,71.358,66.058,65.292,68.792,67.358,66.942,70.092,70.375,67.567,66.692,70.317,69.633,71.75,68.408,65.375,70.8,69.408,67.625,67.108,67.333,66.392,62.492,59.308,65.533,66.142,66.558,66.533,64.208,65.5,70.8,66.758,70.233,68.775,71.875,72.25,64.992,64.075,69.25,65.592,63.733,66.575,69,67.35,68.008,69.508,69.108,67.108,69.417,69.25,73.25,68.008,67.475,64.683,65.408,65.15,64.75,66.067,69.042,68.817,68.867,67.417,65.467,63.4,63.2,69.692,70.242,68.842,69.575,67.567,68.492,71.267,71.392,69.475,64.617
Rabi,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.233,90.292,90.233,90.258,90.233,90.233,90.217,90.225,90.25,90.233,90.233,90.233,89.458,90.133,89.175,89.383,89.475,89.875,90.483,90.617,89.208,90.283,89.967,89.942,90.85,90.158,90.975,90.675,92.908,90.692,90.817,91.383,90.458,92.05,90.033,88.692,90.408,88.6,89.242,89.983,89.7,91.05,90.792,89.583,88.167,86.992,86.775,90.433,90.383,91.242,91.058,91.417,89.833,90.342,89.942,91.358,90.783,90.092,91.017,89.908,90.192,89.817,90.65,91.317,90.583,91.1
Jianfengling,69.008,68.958,69.092,68.967,70.025,69.167,69.442,69.15,69.275,69.225,69.142,66.883,69.283,69.742,68.475,67.575,67.925,70.6,71.375,74.767,70.042,76.042,75.183,72.517,71.775,73.975,74.842,66.175,64.7,66.433,66.025,65.617,63.025,64.767,65.308,64.567,71.008,69.358,68.808,67.525,70.183,73.075,73.083,74.375,67.2,72.125,75.083,70.908,67.242,65.108,70.842,68.883,71.125,65.167,62.375,66.258,67.492,66.675,70.433,71.242,70.325,68.558,59.65,68.208,65.917,70.55,71.8,66.8,66.6,74.4,67.483,68.475,68.967,72.217,73.233,67.942,66.683,72.733,65.708,66.283,70.142,67.075,69.017,71.675,77.083,65.883,65.3,71.617,69.267,70.475,62.967,65.867,66.742,70.058,70.1,68.192,69.108,67.442,70.392,69.317,72.533,71.142,64.75,61.483,69.217,66.517,70.525,70.925,67.708,68.767,73.517,67.133,69.4,65.65
Mudumalai,50.125,50.125,50.125,50.125,50.125,50.125,50.125,50.125,50.125,50.125,50.125,50.125,50.125,50.125,50.125,50.125,50.125,50.125,50.125,50.125,50.125,50.125,50.125,50.125,50.125,50.125,50.125,50.125,50.125,50.125,47.592,54.233,49.458,48.833,50.375,50.117,49.183,49.15,49.667,51.05,52.342,49.892,50.425,48.592,48.767,51.442,50.625,49.017,49.292,49.833,48.983,47.158,48.075,48.717,51.917,51.308,51.8,50.825,50.383,49.983,52.55,50.75,49.758,48.958,48.808,50.025,48.617,49.992,49.383,50.45,50.008,49.392,50.15,48.592,51.475,48.892,51,51.517,51.767,49.742,50.3,50.25,50.225,50.2,50.083,50.142,50.142,50.15,50.125,50.133,50.125,50.125,50.125,50.125,50.125,52.808,51.792,52.083,50.258,51.642,54.742,51.025,47.3,49.442,53.842,52.642,53.083,51.767,51.758,54.242,51.808,50.167,53.908,52.85
Nanjenshan,64.55,63.675,64.467,63.558,68.333,65.133,65.058,66.3,64.742,67.483,66.908,59.975,60.85,66.933,64.6,66.042,62.8,60.808,61.933,60.4,58.833,55.825,61.092,72.4,69.675,72.292,71.642,70.008,70.3,66.05,64.45,63.35,61.767,64.533,69.558,64.783,65.567,64.058,69.133,67.825,71.275,65.958,64.867,68.558,67.008,66.442,69.592,69.842,67.433,66.292,69.975,69.175,71.392,68.25,64.6,70.2,68.942,66.933,66.675,66.617,66.092,61.8,58.042,64.983,65.525,65.783,65.792,63.65,64.975,70.55,65.125,70.092,69.317,71.067,71.658,63.917,63.425,69.442,65.217,63.458,65.633,68.55,67.592,67.683,69.283,69.158,66.783,68.892,67.917,72.642,67.75,67.542,63.792,64.642,64.85,64.783,66.225,69.1,68.133,68.575,66.742,65.033,63.058,62.575,69.842,70.508,68.858,69.5,66.942,68.758,70.792,71.75,69.283,64.658
Doi_Inthanon,55.55,55.55,55.55,55.55,55.55,55.55,55.55,55.55,55.55,55.55,55.55,55.517,55.542,55.533,55.567,58.717,58.358,60.017,57.408,58.75,58.775,60.425,60.65,59.633,61.5,61.908,61.492,59.108,60.458,63.358,61.767,61.25,59.883,57.783,54.092,56.4,57.083,58.708,53.525,55.3,59.658,58.325,56.033,55.95,55.283,57.625,58.808,55,53.083,53.6,54.158,54.7,57.333,53.117,52.35,53.008,48.5,49.775,51.542,54.408,56.767,52.042,53.55,54.142,55,55.825,55.242,53.55,51.158,58.042,55.7,55.158,55.983,56.908,59.192,54.817,58.8,55.408,54.708,55.283,59.133,55.458,56.558,54.458,56.175,54.283,56.542,55.925,52.917,57.692,55.958,55.183,55.258,55.125,55.025,60.175,54.683,52.917,61.517,57.825,57.4,57.308,51.625,52.975,56.958,53.392,55.217,57.525,47.292,48.425,57.683,54.742,55.158,51.308
Huai_Kha_Khaeng_(HKK),57.725,57.725,57.725,57.725,57.725,57.725,57.725,57.725,57.725,57.725,57.725,57.675,57.75,57.708,57.725,59.375,59.392,60.317,58.95,59.592,59.45,61.525,60.65,60.542,61.475,61.875,61.633,60.367,60.95,62.533,61.725,61.275,60.133,58.983,56.392,58.05,58.417,59.392,56.35,57.308,60.692,60.142,58.45,58.917,57.617,59.6,60.375,57.167,56.117,55.942,55.192,56.725,58.867,53.583,53.975,55.083,52.3,53.142,53.758,56.092,58.658,53.183,55.425,55.775,56.5,57.758,56.875,55.092,56.308,60.658,57.025,57.083,56.55,57.733,62.05,55.55,58.058,59.742,56.2,58.342,60.467,57.992,58.775,58.125,60.292,57.592,59.175,59.842,56.517,58.5,58.675,57.175,57.2,58.05,57.342,62.992,55.7,58.608,65.208,63.125,62.733,61.758,51.858,51.458,59.767,53.417,54.317,58.517,56.733,55.167,60.9,59.875,59.4,54.767
Mo_Singto,61.783,61.8,61.783,61.792,61.783,61.783,61.783,61.783,61.783,61.783,61.783,61.692,61.775,61.767,61.733,62.8,62.583,63.1,62.708,63.3,62.783,64.667,64.208,63.667,64.325,64.883,64.625,63.717,63.925,65.367,64.033,63.958,63.358,62.658,60.15,61.717,62.483,62.767,60.808,60.617,63.842,63.342,62.708,62.775,61.8,63.733,64.867,61.042,60.467,60.125,57.7,59.058,60.367,54.125,56.908,58.4,56.092,57.317,58,59.433,61.333,57.217,58.7,60.083,60.942,62.267,60.283,59.467,61.767,63.558,61.508,61.717,60.883,62.217,65.042,60.4,59.467,63.433,58.217,62.008,63.075,62.75,62.975,62.967,64.917,62.942,62.95,64.908,62.158,63.258,62.7,61.433,61.092,62.467,61.858,59.975,56,56.858,66.4,62.133,61.992,61.692,57.683,57.2,63.467,58.667,59.7,64.017,60.675,61.658,65.108,63.8,63.542,62.467
Dinghushan,70.108,69.817,70.383,70.35,74.942,71.125,71.858,71.05,70.208,71.308,70.733,65.075,70.55,70.925,68.95,67.133,66.917,69.817,71.583,75.467,68.558,69.758,68.583,70.3,64.917,70.392,71.483,71.208,67.525,66.733,67.2,66.317,65.458,65.217,69.875,64.525,69.667,71.767,72.008,69.217,71.8,72.325,71.25,76.767,68.333,70.983,74.708,74.083,70.7,67.792,74.883,72.883,77.2,72.283,64.875,71.333,74.317,69.525,73.983,71.842,73.475,65.842,61.942,70.817,71.233,69.467,69.858,71.342,70.567,76.842,63.917,72.3,75.45,70.267,75.5,71.183,68.508,72.367,69.392,69.025,72.45,71.767,69.45,72.608,73.1,66.042,74.075,71.208,69.725,72.7,68.917,67.467,69.617,70.4,69.35,70.7,76.467,71.708,69.058,69.55,68.533,70.517,65.067,65.633,74.892,74.592,69.125,70.975,68.333,70.867,64.442,72.433,69.483,70.45
Heishiding,71.95,71.683,72.042,72.008,75.817,72.633,73.325,72.5,71.858,72.792,72.275,67.367,72.292,72.583,70.725,69.192,69,72.1,73.475,77.583,70.7,73,71.95,72.333,67.908,72.8,73.742,71.45,68.242,67.675,69.225,67.808,67.608,67,70.958,66.467,71.567,73.458,72.85,69.258,71.242,73.642,73.358,78.033,69,71.733,75.292,74.808,72.317,69.092,75.55,72.617,77.375,72.967,65.908,71.467,75.875,71.567,76.192,72.933,75.65,67.292,64.092,73.658,73.975,71.583,72.425,74.708,71.883,79.642,65.992,74.95,76.317,72.383,77.625,73.117,70.433,72.825,70.633,70.975,74.575,74.083,70.2,73.567,73.483,66.858,75.725,72.875,70.533,73.458,69.15,67.642,71.125,72.575,71.783,72.367,77.033,72.617,70.242,71.208,70.992,72.675,67.217,67.608,76.092,75.417,70.608,72.792,69.425,71.792,66.783,74.567,70.6,72.967
Fushan,69.908,68.317,70.1,68.617,75.033,71.625,71.175,71.708,70.325,73.133,72.2,65.392,65.942,71.025,69.783,71.708,67.925,66.35,65.142,64.508,62.85,59.883,65.625,78.15,74.35,76.608,75.333,75.683,76.508,71.675,68.667,67.158,65.75,67.825,73.742,71.233,70.642,67.242,75.142,72.625,76.608,72.475,70.7,73.8,72.417,70.708,74.85,74.392,75.042,74.292,78.367,77.533,77.85,75,70.375,75.133,74.975,71.55,73.325,71.825,71.567,66.633,61.483,68.958,69.6,69.842,68.917,68.758,69.775,75.4,66.142,70.458,76.483,76.3,76.8,71.975,69.975,72.425,70.717,71.608,73.883,70.717,72.692,73.175,73.867,72.05,73.208,75.117,73.667,75.233,73.825,71.583,70.35,68.075,68.958,70.867,73.167,75.058,73.883,74.758,71.483,70.433,68.425,67.992,75.558,77.192,73.983,73.45,70.175,75.45,75.725,78.117,72.858,70.233
Lilly_Dickey_Woods,61.892,64.25,62.725,62.7,64.392,64.625,65.408,59.733,63.8,61.75,63.258,64.125,61.183,61.892,66.642,60.583,61.825,61,61.675,63.7,62.45,60.45,61.892,62.058,60.15,64.758,63.375,63.875,63,58.992,64.375,62.533,61.667,60.683,66.692,58.642,64.933,62.35,60.783,62.475,62.492,65.217,61.692,62.108,65.517,60.258,65.375,61.992,63.108,65.375,63.275,60.55,57.575,60.35,60.35,61.342,65.242,64.558,63.608,64.383,64.367,63.7,58.708,60.25,63.65,63.433,64.583,64.433,65.325,66.692,65.083,67.092,67.242,66.417,66.325,61.333,65.342,63.492,66.4,63.883,65.767,66.583,65.933,66.483,66.975,66.15,62.925,59.192,64.767,62.975,65.283,67.517,68.425,63.8,65.392,64.508,64.508,64.508,64.508,64.508,64.508,64.508,68.967,69.325,67.908,69.417,67.075,67.45,69.225,67.258,69.517,65.892,69.633,68.492
Smithsonian_Conservation_Biology_Institute_(SCBI),66.417,62.6,63.4,62.367,64.308,67.092,64.733,61.092,61.592,62.917,62.758,63.242,62.858,61.725,64.242,62.417,64.733,62.25,63.483,65.892,61.692,63.892,63.358,64.8,62.858,64.392,64.75,66.375,63.95,57.367,63.442,60.5,64.058,62.908,66.225,62.875,66.192,63.842,63.758,65.033,59.633,65.342,59.758,62.317,64.367,61.767,65.667,65.075,64.742,65.983,62.667,63.133,61.117,60.775,63.042,64.483,65.033,64.417,64.275,63.692,64.35,64.525,60.717,62.067,63.875,63.425,64.592,63.2,66.083,64.275,65.992,68.708,66.417,66.892,66.892,64.658,64.967,64.725,65.283,64.575,65.467,65.733,63.258,65.65,65.642,67.383,63.667,63.942,66.325,63.917,63.508,65.717,64.658,63.942,65.858,64.983,64.558,64.792,63.933,64.442,64.133,64.908,69.242,69.025,67.492,67.175,66.55,67.1,69.125,67.167,68.5,67.258,69.3,67.817
Smithsonian_Environmental_Research_Center_(SERC),63.633,61.25,61.3,60.25,60.775,64.625,60.467,59.667,58.3,60.058,59.325,59.1,58.917,58.158,60.133,60.325,62.317,58.267,59.892,61.092,57.842,60.925,58.758,59.942,58.675,59.508,60.117,60.392,59.308,55.033,59.183,56.658,59.567,59.817,62.083,59.408,61.5,59.958,60.108,60.892,55.942,61,55.7,58.433,60.283,57.85,60.8,60.417,60.508,60.883,58.183,59.067,57.6,57.383,58.808,60.683,61.025,61.292,60.192,61.058,60.425,60.4,56.692,58.875,59.758,59.508,59.942,59.708,62.692,60.642,61.85,64.525,61.55,62.792,62.617,61.067,60.708,60.908,60.775,61.108,61.033,61,60.108,61.3,61.6,62.675,59.05,60.433,61.967,60.1,59.45,61.25,60.517,59.875,60.617,60.325,60.667,59.842,59.792,60.817,60.483,60.858,64.758,64.425,62.667,62.65,62.033,62.15,64.85,62.958,63.4,62.808,63.858,62.908
Tyson_Research_Center,53.867,62.733,60.042,59.892,60.45,60.55,60.35,57.2,59.042,58.767,59.658,59.758,57.683,58.808,63.375,57.325,57.533,57.35,59.533,61.617,60.85,57.708,61.717,59.525,58.608,61.808,60.683,60.767,60.625,55.95,60.558,58.417,58.292,57.575,65.425,55.85,60.942,58.258,58.117,58.358,61.342,61.108,57.65,59.792,62.358,58.092,60.408,58.033,59.408,59.433,61.45,55.467,53.408,56.842,56.75,55.667,61.942,62.075,60.35,60.725,60.242,59.5,56.058,57.175,60.067,58.408,60.442,61.15,61.658,62.192,59.775,61.817,64.067,61.758,61.183,55.683,61.592,60.342,60.158,58.583,61.308,62.242,61.817,61.15,62.775,61.617,58.575,54.283,58.808,59.583,60.992,62.133,64.775,61.483,61.95,60.133,60.133,60.133,60.133,60.133,60.133,60.133,63.3,64.717,63.267,63.517,63.475,63.658,64.975,62.533,63.667,59.575,63.133,63.358
Ilha_do_Cardoso,65.017,65.017,65.017,65.042,65.025,65.017,65.017,65.017,65.017,65.042,65.292,65.075,65.192,65.033,65.042,65.017,65.017,65.008,65.017,65.017,65.017,65.017,65.017,65.017,65.017,65.017,65.017,65.017,65.017,65.017,65.017,65.075,65.017,65.017,65.017,65.017,65.017,65.05,65.042,65.092,65.017,65.017,64.992,65,65.192,65.042,64.95,65.008,65.183,64.925,65.242,65.175,65.058,65.008,65.058,65.008,65,65.025,65.133,65.2,65.742,64.025,66.583,63.908,65.725,64.775,64.592,63.808,65.25,64.9,64.742,65.683,65.608,63.467,65.917,63.817,65.192,62.575,65.108,64.975,65.25,66.442,66.608,63.358,63.733,64.858,65.85,64.933,66.017,67.083,64.967,65.025,65.067,65.017,65.017,64.5,66.242,66.15,64.15,62.617,65.283,65.467,64,63.742,63.825,63.983,64.517,64.275,65.325,64.383,64.35,64.467,64.308,64.4
Badagongshan,72.783,72.65,72.767,73.1,76.783,73.35,72.042,71.75,71.3,73.025,73.508,70.033,71.658,71.167,70.175,70.725,70.025,73.758,71.967,72.917,70.783,71.808,71.375,71.6,68.525,71.817,69.992,70.733,71,69.167,71.142,69.35,70.983,70.042,75.167,73.158,73.667,75.192,72.425,71,68.4,69.483,72.2,75.908,71.142,69.783,69.992,72.6,75.3,77.525,71.167,76.483,75.992,78.475,73.542,72.633,79.408,72.758,71.633,71.075,75.058,70.567,72.192,79.992,74.683,71.6,72.883,75.167,73.6,75.033,70.35,75.133,73.042,74.833,75.267,75.117,73,69.108,69.667,73.1,72.158,77.083,72.167,73.408,72.225,71.742,72.933,69.683,78.458,71,73.042,65.7,69.308,73.617,68.85,74.292,72.333,70.367,72.792,75.633,72.742,73.483,79.083,76.442,78.442,75.65,78.592,79.475,79.125,77.667,77.433,80.392,72.658,78.633
Gutianshan,64.242,62.5,64.467,65.5,72.833,66.742,65.742,65.1,64.875,67.167,68.108,62.025,61.908,63.392,62.858,64.608,62.092,63.592,61.992,63.575,60.858,59.958,60.842,64.617,62.792,66.075,63.317,66.725,69.425,70.342,68.6,66.758,67.508,65.267,71.933,67.583,66.142,60.492,63.6,62.7,62.1,62.325,59.617,64.942,62.408,67.7,65.658,69.867,70.858,69.225,65.6,69.767,73.783,69.7,63.533,67.933,72.042,66.9,67.283,64.883,66.817,64.333,63.708,68.275,71.883,64.667,65.925,67.742,67.142,73.708,60.833,68.675,66.867,66.075,70.108,66.825,68.4,65.233,64.283,68.525,68.383,69.783,66.175,68.142,68.558,62.683,66.708,64.333,69.842,68.775,64.683,63.792,65.75,65.9,62.392,66.475,70.308,67.333,67.7,68.483,63.292,66.692,60.883,60.367,67.375,69.425,65.358,64.092,64.983,67.85,67.458,70.242,62.133,67.558
Tiantongshan,64.775,62.592,65.442,65.375,74.058,69.325,68.967,68.608,67.342,67.608,68.7,63.283,62.55,64.15,65.4,66.85,63.342,63.333,62.292,64.267,60.4,59.833,61.217,66.158,64.725,66.342,65.158,70.558,68.858,70.5,72.425,70.217,71.092,68.917,71.642,71.667,66.908,62.267,62.892,59.917,60.875,65.15,62.05,62.167,60.7,66.8,65.767,67.658,71.025,67.667,68.367,72.533,75.458,71.533,66.225,72.867,73.108,68.608,69.833,67.392,67.317,66.025,65.258,69.883,70.075,66.775,67.333,67.075,67.4,73.292,60.192,69.792,67.867,69.383,68.117,68.025,68.275,65.625,64.125,69.108,69.608,69.933,67.917,70.008,68.208,63.4,67.4,64.158,70.4,67.058,67.158,64.775,67.175,63.542,61.917,66.083,68.983,68.6,69.633,70.208,64.925,66.008,67.975,63.492,68.375,71.375,71.45,69.883,67.4,70.167,70.792,70.75,64.933,70.658
Hong_Kong,66.142,65.692,66.417,66.4,71.258,67.342,67.867,67.142,66.008,67.592,67.05,60.392,66.05,67.133,65.433,63.358,62.558,65.192,67.275,71.675,64.267,65.083,63.142,66.525,62.308,66.725,69.008,68.117,65.683,63.792,62.517,62.583,60.617,61.358,66.417,60.292,66.042,67.783,69.117,67.567,70.675,68.883,67.25,73.075,65.9,68.092,72.242,70.692,66.725,64.108,70.15,69.858,73.75,69.817,61.833,68.792,68.233,66.1,68.525,69.092,68.975,63.058,56.525,67.225,65.275,66.067,66.75,64.4,66.242,74.7,61.025,70.417,72.033,69.325,73.85,66.967,64.333,70.883,66.183,66.008,68.433,67.975,68.142,71.067,69.908,61.992,68.183,66.383,65.867,68.05,64.75,63.917,65.908,66.133,65.725,66.042,70.608,69.442,65.083,65.15,65.542,64.367,59.45,60.658,66.425,67.683,62.558,65.058,65.033,67.733,63.383,72.992,66.992,66.117
Nonggang,73.6,73.567,73.608,73.508,74.5,73.758,73.842,73.733,73.317,73.633,73.633,71.875,73.708,73.667,73.25,73.55,73.917,77.075,75.625,79.558,74.983,81.417,81.983,82.267,79.833,82.042,81.808,77.4,69.55,73.617,70.717,72.625,69.25,70.2,71.375,68.417,72.883,72.8,68.817,67.517,70.658,74.875,73.867,77.65,68.167,75.358,79.042,73.975,72.083,70.775,72.858,68.233,75.642,74.483,69.833,72.383,76.325,69.417,75.733,72.083,74.517,70.725,70.475,76.575,74.783,74.467,74.575,75.033,70.125,79.408,69.4,72.033,73.108,74.708,75.25,75.917,73.267,73.875,72.3,73.575,75.625,75.308,71.783,75.117,76.633,70.492,71.258,74.167,71.092,74.442,71.642,69.117,68.792,72.633,75.067,74.092,76.458,71.908,70.625,72.85,74.375,75.667,67.183,69.175,74.075,72.058,71.242,73.05,67.983,68.658,70.158,74.25,69.817,74.125
Xishuangbanna,63.567,63.6,63.567,63.567,64.133,63.65,63.8,63.783,63.55,63.6,63.742,63.483,63.933,64.008,63.708,67.575,67.25,69.783,66.742,68.967,67.917,71.858,71.225,72.108,72.567,73.867,72.708,71.35,65.683,71.667,66.958,70.242,66.283,65.592,62.517,61.25,63.458,65.025,57.942,60.917,66.025,64.925,61.967,63.5,60.275,66.008,68.617,62.325,61.275,61.8,62.825,60.992,63.558,62.225,63.25,63.083,59.325,61.108,61.583,62.875,64.408,61.958,61.283,63.992,64.517,63.158,64.358,62.883,60.742,65.658,63.95,65.1,65.067,64.542,64.467,65.583,68.433,61.917,60.267,61.675,66.042,63.475,63.333,62.85,64.225,61.342,62.75,63.308,60.45,65.35,63.033,61.65,61.883,61.433,63.208,66.758,64.083,61.075,66.833,65.317,63.567,65.633,59.2,61.817,63.192,60.392,66.592,62.85,58.742,55.225,63.483,56.075,59.225,60.858
Baotianman,61.767,61.575,61.975,61.967,63.05,60.917,60.017,60.325,59.358,61.217,61.85,59.55,59.275,59,59.842,59.067,59.292,61.608,61.567,60.992,61.067,59.858,59.892,59.325,56.342,59.192,58.292,57.833,60.608,60.708,61.533,55.55,59.608,59.575,63.108,60.325,61.967,61.017,58.883,59.917,55.425,56.4,59.092,62.117,60.567,58.783,58.292,60.558,64.392,64.008,60.2,65.858,64.258,66.917,58.892,58.983,62.908,62.217,62.933,63.175,65.75,61.058,61.542,72.958,61.183,61.233,62.233,63.55,61.967,63.375,61.208,65.525,63.125,67.2,65.675,63.575,62.467,58.975,57.175,61.358,63.033,64.592,58.308,64.475,62.192,57.167,58.65,60.067,67.808,58.192,59.942,54.325,60.125,57.592,58.15,65.275,60.3,62.258,63.417,71.283,62.242,62.1,70.9,64.325,64.517,64.167,68.258,65.167,66.625,65.95,69.058,66.175,62.558,67.283
Lienhuachih,67.942,66.842,68.133,66.908,73.033,69.4,68.675,69.858,68.35,71.225,70.342,62.958,64.325,69.967,67.775,69.45,66.183,64.425,64.2,63.608,61.275,58.008,63.55,77.15,73.692,75.95,75.108,74.267,75.383,69.725,66.925,65.942,64.592,66.733,73.075,68.317,68.975,66.875,73.642,71.942,76.192,70.833,68.8,73.2,71.075,70.158,73.317,73.525,72.183,70.3,74.083,73.058,75.45,72.933,67.383,73.517,72.683,70.05,70.492,69.583,70.342,64.783,59.267,68.333,68.742,68.683,68.75,67.042,68.533,74.858,63.867,71.425,74.617,74.525,76.058,70.633,69.242,71.125,69.683,68.033,69.667,69.867,71.4,71.508,72.275,71.992,71.558,72.867,71.658,75.242,72.642,70.917,67.083,67.467,69.375,69.033,70.917,73.358,70.533,71.975,69.175,68.117,67,65.683,75.258,76.283,73.933,74.192,70.083,74.517,74.367,77.775,73.7,69.833
Zenlun,67.667,66.617,67.75,66.575,72.233,68.892,68.317,69.517,67.942,70.858,70.033,62.758,63.95,69.733,67.55,69.175,65.917,63.983,64.25,63.325,61.1,57.825,63.517,76.5,73.258,75.675,74.883,73.575,74.6,69.292,66.908,65.883,64.517,66.833,72.7,68.008,68.658,66.775,72.967,71.408,75.383,70.067,68.342,72.483,70.533,69.75,72.892,73.158,71.408,69.8,73.558,72.608,74.933,72.2,67.275,73.258,72.25,69.85,70.05,69.408,69.758,64.617,59.7,68.025,68.475,68.55,68.625,66.75,68.183,74.275,65.108,71.808,73.683,74.2,75.425,69.217,68.117,71.4,69.033,67.667,69.125,70.267,70.95,71.05,72.133,71.9,70.792,72.383,71.25,75.208,71.842,70.642,66.817,67.35,68.708,68.992,70.75,73.342,70.883,72.108,69.608,68.342,66.525,65.5,74.3,75.2,73.067,73.475,69.867,73.442,74,76.6,73.058,68.942
Zofin,67.417,67.392,66.033,66.533,67.592,67.5,67.467,67.658,67.508,67.183,67.075,67.65,67.617,67.142,67.05,67.558,67.092,67.575,67.35,67.208,67.142,68.658,69.008,68.425,69.275,69.008,68.992,69.033,68.758,68.9,69.058,68.7,68.775,68.6,69.092,72.875,73.792,73.358,71.508,68.825,71.092,65.883,65.617,69.717,69.283,66.7,61.575,64.3,63.617,62.725,72.608,74.358,60.408,70.6,71.475,68.85,69.183,70.133,64.867,72.75,65.692,68.683,66.258,66.5,71.008,72.042,67.075,67.767,67.942,70.867,62.9,69.667,65.442,70.408,62.417,65.025,70.85,70.758,66.275,70.583,69.625,63.258,62.708,68.067,67.692,64.717,69.075,67.308,64.7,64.208,64.442,63.283,63.15,67.083,70.592,72.033,65.692,66.567,65.9,68,72.625,68.467,57.292,64.958,64.767,61.625,65.417,66.217,67.008,67.708,60.733,62.6,69.408,68.717
Santa_Cruz,43.075,46.917,41.45,45.542,39.008,43.408,50.983,42.775,48.783,46.167,46.258,46.367,45.35,45.858,45.117,46.142,38.95,44.933,42.567,46.108,45.375,44.9,40.35,39.467,44.333,41.392,45.133,42.367,38.117,40.675,42.008,41.65,43.333,45.067,44.292,41.2,45.683,46.45,39.675,45.85,49.883,43,42.142,45.108,46.083,44.058,42.667,41.758,42.2,47.9,47.208,47.333,43.333,45.45,44.533,42.508,48.142,45.183,39.708,46.308,44.392,44.825,48.225,43.95,48.292,45.842,46.275,47.358,47.158,45.242,43.892,48.683,49.908,46.45,45.242,40,45.117,47.508,46.775,45.95,47.95,49.583,54.592,46.383,45.767,47.075,48.058,44.633,43.867,42.4,44.8,48.508,48.208,47.65,51.775,46.383,46.383,46.383,46.383,46.383,46.383,46.383,51.133,51.75,51.875,51.217,49.175,48.85,48.792,52.667,50.233,47.95,47.433,50.342
Wind_River,69.317,68.675,69.933,68.783,70.5,70.25,69.133,68.942,69.192,68.6,68.8,70.125,69.875,69.117,69.825,68.883,68.608,68.567,68.775,70.375,69.492,68.908,69.35,68.6,69.958,69.117,71.858,69.542,66.717,69.125,68.792,69.517,70.4,69.417,69.175,68.133,71.108,69.108,67.9,70.383,71.317,69.575,69.083,69.45,69.742,70.067,70.692,71.225,67.275,70.433,68.35,67.592,72.608,70.9,70.05,69.358,70.133,70.408,68.983,70.517,68.5,70.292,70.458,71.45,70.167,70.533,68.083,69.542,68.417,66.567,70.892,68.783,71.142,69.408,71.642,70.15,71.125,72.25,69.083,72.575,70.575,68.742,73.075,71.008,65.308,71.133,66.7,69.3,69.858,70.983,67.633,67.025,68.608,68.467,69.125,70.725,70.592,70.567,71.225,70.05,70.883,70.142,71.717,73.208,72.325,71.15,72.675,72.292,72.108,74.367,72.517,71.817,71.233,72.308
Yosemite_National_Park,51.325,49.675,45.575,48.775,42.575,45.983,49.825,43.908,46.925,43.05,44.35,44.458,44.425,44.383,45,46.108,38.642,45.667,41.525,46.158,43.433,45.583,42.158,39.767,46.075,40.742,44.408,39.583,38.125,41.142,43.45,41.7,40.4,43.017,42.908,41.908,42.933,46.867,41.108,45.567,49.417,43.883,42.983,44.242,45.442,45.283,42.35,41.167,42,44.583,46.15,46.792,43.758,42.692,43.308,41.208,48.008,43.833,39.792,44.183,44.008,44.325,46.867,44.108,47.433,43.758,47.442,46.225,47.758,45.292,44.967,47.775,48.975,45.767,44.783,39.783,43.842,48.567,46.033,46.167,46.733,51.3,54.15,47.842,47.833,45.867,46.983,42.95,42.125,42.25,43.45,46.092,47.575,46.225,49.117,46.058,46.058,46.058,46.058,46.058,46.058,46.058,54.308,55.392,57.475,54.058,52.142,53.142,52.933,56.142,54.058,52.225,51.517,52.642
