sitename,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Kenting,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Rabi,947.9,947.9,947.9,941.7,953.8,947.9,947.9,944.7,957.1,935.9,947.9,960,938.7,953.8,951,954,951,951,951,954,951,951,953.9,966.1,957,954,950.9,957,963.1,947.9,947.9,954,947.9,954,947.8,960,951,941.8,944.8,954,960.2,954,941.8,963,957,947.8,969.3,966.2,969.3,957,953.9,972.1,959.9,954,960,954,945.1,944.8,963,966.1,969.1,947.9,987.6,978.4,965.9,965.8,960.1,950.8,959.9,954.2,959.9,932.4,938.4,948.1,923.6,926.5,911.3,935.8,929,938.7,935.8,923.7,950.9,984.3,944.9,957.1,954.2,963,957.3,935.6,947.5,950.7,969.5,980.8,996.6,957.1,944.7,971.6,945.1,941.7,963.3,972.4,963.1,935.6,950.8,972.2,947.8,953.9,953.8,963,956.8,962.9,950.9,950.3
Jianfengling,1151,1175.4,1135.8,1144.1,1157.4,1162.7,1150.8,1153.7,1153.6,1141.8,1165.7,1184.1,1144.4,1175.1,1171.5,1141.5,1126,1113.8,1129.3,1089.3,1128.9,1053.5,1043.5,1083.2,1081.2,1068.7,1053,1178,1234,1182.3,1199,1199.5,1204.5,1172,1186.7,1174.2,1141.1,1092.1,1122.6,1159.4,1153,1088.5,1115.6,1104.5,1133.3,1126.5,1047.3,1080.6,1201.9,1178,1134.5,1189.3,1149.5,1237.9,1250.4,1217.6,1172.4,1194.4,1162.2,1134.9,1139.2,1145,1220.1,1159.4,1168.4,1159.1,1124.5,1139,1171.8,1107.2,1162.8,1141.3,1182.6,1126.1,1128.3,1155.8,1221.1,1120.3,1205,1215.1,1158.9,1164,1187.4,1132,1073,1196.1,1235.6,1144.4,1171.1,1126.4,1262.6,1224.2,1219.4,1193.1,1190.2,1205.9,1170.3,1230,1167.7,1183.8,1144.3,1174.2,1257.3,1306.2,1278.3,1287.3,1204.1,1185.2,1249.5,1247.4,1154,1260.9,1208.5,1251.2
Mudumalai,1488.2,1485.6,1488.4,1450.5,1476.1,1512.2,1470.1,1493.3,1488.5,1482.4,1482.7,1480.8,1494.4,1503.4,1509.3,1496.1,1470.3,1482.5,1509.8,1477.7,1485.7,1476.2,1482.2,1505.1,1515.5,1528,1527.3,1514.2,1521.7,1518.4,1549.5,1472,1488.2,1516.4,1494.6,1511.4,1503.8,1509.3,1470.4,1471.8,1473.4,1518.8,1463.9,1505.4,1543.2,1479.1,1485.9,1499,1494.6,1497.3,1476.5,1508.3,1476.6,1470.1,1439.7,1444.6,1445.9,1448.5,1467.4,1475.2,1457.5,1485.4,1501,1529.9,1510,1506.6,1469.5,1480.9,1500.4,1467.8,1445.9,1502.1,1485.3,1503.3,1460.4,1514.9,1451.7,1439.5,1424.8,1475.2,1458,1470.1,1524.5,1478.1,1506.8,1497.8,1506.7,1511.5,1518.6,1497.4,1488.3,1499,1509.4,1494.9,1512.2,1496.1,1511.7,1515,1527.6,1496.7,1471.9,1506.8,1549.4,1493.2,1482.2,1491.1,1485.4,1481.8,1482,1483.8,1467.3,1523.7,1479.3,1513
Nanjenshan,1177.2,1213.5,1192.4,1197.2,1192.2,1194.8,1207.2,1182.3,1227.8,1133.9,1149,1215.6,1237.3,1131.7,1184.3,1151.8,1128.3,1189,1182.6,1193.7,1186.3,1234.4,1158.4,1124,1113.4,1107.2,1124.6,1157.8,1100.9,1154.5,1179.6,1136.9,1154.8,1104,1087.7,1215.7,1209.9,1215.4,1109.7,1120.5,1161.5,1203.1,1182,1136.4,1186.2,1218.3,1140.3,1178.8,1215.7,1175.7,1170.2,1197.3,1190.6,1279.8,1242.9,1194.5,1210.5,1231.7,1249,1243.6,1231.2,1255.8,1256.7,1246.1,1234.4,1264.4,1207,1173.2,1237.6,1215.6,1249.6,1157.7,1169.9,1168.2,1160.2,1258.2,1256,1173.2,1204.2,1304.1,1258.6,1226.2,1221.7,1224.7,1189.6,1168.1,1197.6,1184.8,1219.1,1129.1,1217.1,1280.1,1276.2,1249.4,1228.4,1246,1222.8,1274.8,1230.8,1271,1289.1,1310.6,1350.8,1376.7,1314.1,1322.6,1386,1335,1337.7,1307.9,1299.6,1277.1,1335.2,1294.9
Doi_Inthanon,1147.7,1121,1123.7,1118.2,1141.9,1138.8,1117.3,1133.3,1126.6,1120.7,1136,1133.2,1123.5,1120.4,1120.2,1105.7,1096.4,1083.9,1129.6,1102.7,1096.2,1089.6,1069.8,1090.8,1069,1090.3,1075.2,1109,1093.4,1050.2,1087,1084.9,1080.6,1087.3,1151.3,1118.1,1126.5,1059.3,1105.8,1105.7,1099.6,1102,1124.1,1139.6,1144.8,1118.1,1133,1148.9,1150.9,1145.4,1150.7,1117.8,1106.2,1147.6,1123.8,1133.3,1203.6,1187.9,1180.9,1151.3,1093.3,1148.1,1138.9,1133.1,1142.3,1147.7,1129.8,1139.4,1165.5,1105,1096,1139.6,1105.1,1090.1,1099.4,1121.1,1035.8,1151.7,1187.4,1157.6,1086.7,1124.2,1157.4,1151.3,1135.9,1150.9,1142.4,1127.1,1141.7,1111.9,1153.9,1161.2,1135.8,1123.2,1145.5,1091.3,1148.2,1205.8,1068,1100.1,1098.2,1095.7,1132.9,1127.3,1104.4,1113.8,1105.2,1117.9,1211.1,1238.6,1092.5,1167,1166.2,1181.5
Huai_Kha_Khaeng_(HKK),1226.7,1200.1,1202.6,1194.6,1236.2,1245,1193.4,1206.6,1199.6,1190.7,1220.9,1215.8,1196.2,1208.6,1193.2,1182.1,1175.2,1178.5,1199.5,1194.2,1175.2,1159.6,1154.6,1160.9,1147.9,1178,1154.2,1182.3,1166.2,1150.7,1175,1191.3,1180.7,1190.6,1230,1206.7,1199.5,1156.7,1218.1,1264.4,1245.4,1181.1,1193.6,1212.7,1226.7,1190.9,1205.9,1243.4,1242.3,1233.3,1257.2,1227.4,1185.5,1239,1199.8,1191.3,1270.4,1260.9,1250.5,1252.3,1181.6,1247.8,1242.3,1221.8,1224.5,1224,1208.9,1240.3,1214.2,1168.9,1187,1237.1,1217.1,1193.2,1157.1,1221.8,1224.3,1212.6,1275.9,1231,1150.8,1190.4,1211.5,1194.7,1181.2,1205.2,1209.3,1176.1,1226.7,1217.8,1245.3,1249.4,1245.2,1211.3,1215,1140.8,1224.4,1242.1,1108.4,1161.7,1156.4,1163.1,1239.4,1258.9,1180.7,1214.7,1229.5,1170.6,1193.2,1265.5,1132.4,1200.3,1190.8,1233.1
Mo_Singto,1300.4,1289.2,1285.4,1268.2,1334.1,1336.7,1275.7,1280.2,1279,1273.4,1300.6,1289.4,1273,1285.1,1275.6,1246.6,1248.9,1261.4,1273,1261.8,1236.7,1233,1227.8,1231.3,1224.8,1242.4,1233.7,1246.6,1236.7,1212,1248.6,1270.9,1275.5,1273.3,1321.5,1289.4,1260.6,1242.2,1269.8,1316.5,1309.6,1266.7,1273,1298.3,1309.3,1304,1282.1,1289.2,1284.9,1291.4,1326.9,1294.7,1286,1355,1312.8,1301.5,1343.3,1331.4,1327.2,1322.5,1264,1324.2,1297.1,1304.6,1289,1303.3,1294.1,1332.2,1309.2,1288,1269.3,1311,1302.6,1267.4,1260.4,1310.8,1340.3,1301.5,1376.8,1304.8,1236.1,1245.9,1269.7,1265.1,1242.5,1257.2,1285.5,1252.9,1294.3,1278.8,1318.2,1334.9,1312.2,1306.2,1303.9,1329.6,1392.2,1406.7,1242.1,1296.1,1299.3,1305.9,1345.3,1357.3,1296.5,1330.5,1330.4,1262.7,1303.2,1329.6,1236.3,1289.3,1282.9,1300.5
Dinghushan,1043,1069.4,1023.9,1028.7,988.2,1006.1,1027.4,1020,1054.1,1021.2,1026.4,1068.8,1014.4,1030.9,1039,1047.6,1035.5,1038.2,1018.6,971.5,1044.7,1027.2,1060.2,1029.5,1070.7,1015.8,1006.4,1050.5,1088.9,1077.3,1037.7,1108.9,1097.2,1100,1032.9,1070.9,1027.1,1026.8,1026.4,1046.9,1011.7,978,973.9,934,1016.3,984.8,932.6,949.6,996.2,1002.3,956.5,986,921.5,993.1,1065.9,1029.1,978.8,1048.5,1003.6,1012.2,1000.1,1051.1,1134,1047.4,1018.7,1075.7,1042.8,1020.4,1014.9,946.3,1069.2,1011.3,965.5,1041.7,961.2,1004.3,1065.5,1002.2,1030.1,1065.3,1003.1,997.4,1033.6,995.8,1013.4,1107.2,1010.9,1025.9,1069.5,1053,1105,1090.6,1047.5,1069.7,1081.7,1029.2,954.4,1049.4,1064.1,1062.6,1066.7,1065.6,1135,1196.7,1089.9,1091.1,1139.8,1105.6,1161.3,1093,1127.7,1023.8,1006,1058.8
Heishiding,1000,1024,984.3,992.1,957.4,966.5,990.8,986.4,1011.4,981.3,989.8,1026.1,968.6,988,996.4,1011,993.1,980.2,975.9,925.6,998.9,978.6,1011.4,980.6,1006.7,964.2,957.7,1010.7,1052.2,1046.6,1006.7,1075.1,1048.6,1069.5,1005.9,1015.9,978.1,981,981,1013.3,996.3,953.4,940.1,909.7,976.7,957.6,902.3,909.8,965.8,962.7,941.3,961.3,927.4,971.6,1047.5,992.5,945.4,1036,966.4,990.4,954.3,1029.5,1094.2,992.6,982.2,1032.8,997,974.6,984.4,897.8,1038.7,974.6,931.7,1004.4,921.7,955.7,1041,980.9,996,1013.3,957.1,948.7,996.9,965.4,982.8,1067.6,977.7,979.7,1048.4,1016.4,1083.7,1069,1007.9,1017.7,1030,998.5,938.8,1021.7,1018.7,1023.1,1002.8,1001.8,1079.7,1129.4,1025.8,1048.5,1087.6,1050.6,1109.3,1047,1084.9,983.8,984.8,1000.7
Fushan,991.4,1012.7,996.9,1028.4,967.8,1016,1030.8,1041.9,1066.8,960.2,965,998.6,1103.6,954.7,1011.8,1008,972.4,1005.5,999.6,1010.6,1038.9,1036.6,1027.7,965.1,948.2,961.3,963.4,968.2,926.9,944.1,997.7,978.3,981.1,966.9,911.3,1032.2,1024.3,1066.4,944.6,964.6,978.5,986.9,986.8,952.9,988.1,1013.9,984.9,977.2,977.9,930.2,996,976.7,978.8,1057.2,1028.6,1029.1,1002.9,1042.6,1033.3,1032,1039.4,1051.2,1058.3,1053.3,1030.3,1063.4,1024.6,989.6,1024.3,990.1,1079.4,1035.8,971.8,991.2,1013.5,1059.6,1063.8,1036.5,1063.7,1059.3,1003.8,1070.6,1067.4,1011,1021.8,1043.6,1026.5,1004.8,1015.3,1033.9,1033.9,1050.5,1042.1,1106.8,1085.2,1071.7,1064.4,1122.8,1075.1,1118.6,1124.5,1129.7,1168.5,1199.5,1136.9,1140.4,1221.3,1185.4,1202.6,1112.7,1119.9,1075.5,1154.9,1148.9
Lilly_Dickey_Woods,980.7,989.9,959,926.2,965.6,976.4,921.8,1066.1,975,979.9,1013.2,916.2,1084.4,1050.2,913.6,1009.4,929.8,995.6,1022.3,968.7,1089.3,1070.5,999.6,958.9,1053.5,924.4,953.6,926.3,949.4,1069.7,1023.5,1013.3,1073.2,1071.2,940.2,1085.6,925.5,1024,1022.3,950.1,1028.6,976.6,969.5,1032.9,937.1,1066.8,928.7,986.4,991.2,932.3,943.8,1059.1,1075.7,1086.9,1018.9,983.4,942.7,915.4,987.9,909.1,924.3,955.4,988.4,1013.9,991.2,946.3,917.9,909.9,905.9,936.4,1022.2,977.6,960.9,908,943.1,1034.6,976.6,953.5,896.9,1011.2,975.9,940.1,1048.5,966.8,970.3,970.7,1087.8,1136,915.1,975,1027.8,918.7,906.2,996.8,952.3,847.1,886.9,950.6,1021.1,907,945.4,941.3,867.2,921.1,990,960.2,1114.7,1016.7,999.6,1104.8,1018.6,1157.5,917.2,933.3
Smithsonian_Conservation_Biology_Institute_(SCBI),959.2,1058.9,1061.8,1056.8,1102.2,1071.8,1040.8,1099.2,1102.3,1074.2,1110.7,1053.1,1109.4,1070.3,1053.8,1062.9,964.6,1110.3,1070.2,992.3,1148.9,1103,1033.7,925.9,1093.6,1070.1,1077.8,961.6,1015.2,1206.3,1099.5,1101.2,1097.1,1089.6,1027.9,1109.1,1074.4,1078.4,1029.9,1028.6,1136.7,1082,1121.7,1124.3,1091.3,1108.5,1055.2,1037.2,1071.9,1002.8,1043,1062,1115.4,1093.4,1049.3,1046.9,1039.6,942.4,1014.7,936.7,969.4,978.7,1086.2,1065.7,1054.2,994.8,966.1,1016.3,978.7,993,1029.9,967.8,1029.9,1023.8,1000,1087.9,1079.1,1012,939.9,1029.1,996.4,1018.1,1030.5,991.9,1066.2,1019.6,1057.8,1074.6,941.5,1016.8,1075.3,958.4,998.9,998.2,997.8,885.2,896.2,932.7,918,851.9,1032.6,1010.8,911.5,982.1,1077.5,1097.5,1128.7,1081.1,1047.4,1061.1,965.8,1040.8,928.6,917.1
Smithsonian_Environmental_Research_Center_(SERC),1007.4,1101.7,1043.1,1014.3,1062.7,1039.3,1010.8,1065.7,1084.3,1061.9,1120.3,1087,1155.8,1103.9,1069.8,1062.9,1042,1156,1119.4,1072,1195.1,1066.7,1129.3,1032.9,1116.6,1052.5,1066.2,1056.9,1122.2,1176.2,1106.3,1147.6,1115.8,1087.4,1031.6,1137.2,1117.1,1145.8,1143.1,1068.7,1195,1134.2,1188.9,1148.9,1140,1163.9,1086.4,1113.8,1142.6,1073.7,1110.5,1132.4,1164.4,1157.7,1101.5,1083.8,1106.9,998,1133.8,1043.2,1048.4,1058.7,1141.6,1129.8,1097.1,1083.3,1048.5,1111.3,1058.3,1094.6,1085.1,1023.4,1116,1115.5,1058.6,1140.1,1170.9,1085.5,989.5,1081.1,1015.3,1091.6,1094.3,1068.8,1170.2,1150.8,1155.7,1142.1,1024.2,1102.7,1145.7,1025.8,1057.6,1121.2,1156.1,1019.5,1119.2,1134,1099,1004.8,1097.5,1087,969.9,1074.1,1157,1189.4,1208.1,1160.8,1111.6,1281.1,1176.5,1275.9,1136.7,1146.2
Tyson_Research_Center,1257.8,1021,1047.7,974.9,1054.1,1036.4,992.2,1094.3,1067.2,1041.2,1083.4,983.6,1129.2,1151.4,971.6,1116.5,1024.4,1088.3,1092.6,1045.4,1144,1128.9,1042.3,1020,1124.6,1037.6,1045.5,1055.1,1038.6,1185,1166.8,1117,1149.6,1185.3,958.3,1178.6,1011.1,1168.9,1111.7,1093.9,1132.8,1046.8,1066.4,1128,1013.6,1097.3,1127.7,1105.4,1100.8,1031.9,983.2,1175,1237.9,1220.5,1156,1151.8,1037.9,1001.9,1089.5,1031.5,1021.8,1086.7,1122.9,1154.8,1088.8,1053.5,1024.8,1038.4,1012.4,1034.2,1201.4,1086.8,1031.6,1012.3,1056.2,1171.6,1071,1055.6,1083.9,1173.4,1072.1,1017.1,1147.1,1126.1,1080.7,1123.7,1206.8,1322.7,1105.1,1185.8,1185.1,1117.3,1043.9,1186.2,1119.2,1032.7,1022.3,1060.4,1176.2,1093,1143.6,1108.5,1096.5,1125.9,1219.6,1221.9,1257.4,1063,1075.4,1195.5,1184.1,1359.7,1079.3,1120.4
Ilha_do_Cardoso,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Badagongshan,823.4,826.6,823.5,818.5,777.6,787.7,811.8,822.2,838.3,796.2,798.9,854.8,842.1,844.9,823.7,815.8,844.6,801.8,826.4,803.8,817.3,838.6,848.3,827.2,888.2,848,866.9,867.6,854.1,827.1,788,880.2,884.6,864,842.7,860.7,811.7,841.5,867.1,864.5,896.4,881.3,844.8,831.2,878.7,859.1,887.2,830.5,830,756.9,836.4,777.8,826.7,746.2,801.2,836.1,789.8,831.2,894.7,855,856.5,826.3,825.9,776.6,805.6,887.1,817.8,823.9,820.6,796.2,830.6,828.7,808.6,822.9,796.1,806.7,813.6,893.5,847.2,805.5,863.1,769.7,819.8,812.5,839,857,789.1,882,759.7,858.4,795.8,873.1,797.6,827.2,869.4,793.6,841.9,846.8,837.7,818.9,872.2,814.2,790.1,857.5,854,885.2,865.5,839.4,847.7,814.4,860.3,834,925.3,772.5
Gutianshan,868.8,911.1,871.9,879.5,842.1,885.5,878.4,895.6,905.7,854.2,828.4,893.9,943.1,902.4,875.6,888.7,932.7,905.2,932.5,898.3,919.8,951.4,969.7,924.9,960.2,982.3,981.8,967.8,917.5,792,791.3,877.4,870.1,909.2,899.9,946.2,890.6,972,957.6,959.3,957.8,952.2,981.6,953,1007,942.6,963,904,874.8,866,909.9,851.5,894.7,849.7,920.5,903.6,853.6,904.7,934.5,925,924.2,870.6,913.2,907.8,838.7,955,943.2,912.4,872.3,807.6,985.1,886.4,882.1,910.4,846.5,916.7,859.4,967.1,954.1,857.9,887.3,869.8,899,877.1,878,982.7,877.1,962.4,853.8,922.6,917.6,952.5,876.5,952,960.3,906.4,868.3,905.5,876.5,898,927,882.9,1020,1054.1,1018.7,1010.3,1043,1033.3,1024.9,949.3,1009.3,987.6,1084.2,909.1
Tiantongshan,820.4,881.2,823.3,848.9,794.4,842.6,845.9,868.1,881.9,842.2,820,867.1,900.6,878.3,860.4,864.4,890.4,905.5,887.7,888.9,887.5,906.2,897.3,874,881.6,906.7,888.1,855.5,863,826.8,815.4,856,851.7,915.6,888,860.8,897.2,966.9,927,980.6,951.6,924.8,911.7,944,958.4,895.7,908.5,876.7,863,829.5,833.8,821.4,855.1,819.8,869,833.6,802.5,853.8,876.8,882.9,873.1,829,869.2,862.2,830.1,905.9,869.5,858.1,863.7,817.4,958.8,840.4,855.1,837.9,859.6,852.9,850.6,921.5,909.1,851.8,887.8,869.4,887.6,880.7,887.4,949.3,901.9,977.5,881.4,935,887.4,946.9,899.4,964.4,952,913.4,899.7,915.6,871.7,883.2,900.3,877.6,910.1,984.3,949.1,910.2,906.6,902.3,915.6,858.2,881.4,908.3,1011.4,855
Hong_Kong,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Nonggang,1038.9,1048.3,1035.9,1025.6,1029.9,1035.9,1036.1,1044.1,1047.9,1029.9,1032.6,1053.2,1017.1,1036.3,1041.8,1037.9,1008.6,995.8,1024.1,974,1035.5,980.7,980.4,955.3,948,950.8,957.2,1013.6,1104,1071,1123.9,1075.1,1106,1111.9,1069.4,1107.1,1066.1,1041.2,1069.5,1108,1060.2,1050.3,1035.2,991.8,1079.2,1058.5,960,995.2,1056.6,1048.5,1019.9,1064.8,1009.6,1037.6,1062.4,1053,1003.2,1094.2,1008.1,1055.3,1027.2,1044.4,1082,1017,1036.2,1047.1,1030.7,1014.5,1063.1,980.6,1044.7,1077.8,1031.8,1026.2,1019.6,1007.4,1050.9,1036.2,1056.7,1050,1026.4,1006.6,1072.5,1029.1,1036.4,1079.1,1078.2,1059.2,1088,1051.7,1107.9,1117.6,1096.1,1060.1,1051.6,1058.9,1029.9,1124.5,1061.7,1059.8,1005.4,1008.3,1102.7,1092.3,1070.1,1078.7,1089.3,1044.3,1159.4,1136,1093.1,1089.9,1102.5,1051.2
Xishuangbanna,1030.4,1024.6,1027.6,1014.9,1021.2,1027.3,1021.5,1033.3,1033.5,1027.2,1021.2,1024.1,1005.9,1021.6,1027.1,1011.9,982,969.1,1015.1,984.2,1005.9,971.6,960.8,963.3,942.3,956.9,948.3,978.5,1024.7,965.7,1056.4,979,1023.8,1012.7,1073.4,1066.8,1070.1,974.6,1058.3,1075.7,1024.6,1026.6,1046.3,1036.4,1070.2,1040.2,1024.5,1070.2,1045.5,1043.7,1035.8,1045.2,1012.6,1014.2,989.6,1020.2,1073.8,1073.8,1042.5,1051.6,1009.7,1024.4,1060.2,1002.8,1033.2,1044.7,1007.2,1007,1078.6,1011.7,996.8,1012.7,1008.2,991.3,1045.1,993.7,955.2,1049.5,1109.1,1097.2,1016.7,1028.4,1055,1057.3,1020.9,1048.4,1052.4,1039.1,1054.3,1003.4,1051.8,1077,1051.2,1053.4,1052.5,1003.5,1022.4,1103.5,1011,1024.4,1021.3,1029.8,1075.4,1052,1068.6,1066.3,1005.4,1049.3,1111.2,1175.5,1028.8,1148.8,1123,1121.4
Baotianman,917.4,926.8,917.7,918.9,914.4,918.2,942.3,947.2,963,926.9,914.6,973.6,966.6,966.4,930,955.9,975.5,896.5,930,940.9,942,993.6,1003.9,991.6,1012.3,999.7,1015.8,1014.1,993.9,952.4,930.5,1001.9,993.6,948.9,963.9,982.9,976,984.5,1015.9,998.4,1051.6,1051.8,990.7,992.3,1031.3,977.5,1035.9,989,939.3,939.4,948.9,927.3,942.1,867.9,977.9,949.2,948.3,919.1,991.6,954.8,968.5,965.8,901.6,825,978.9,1017.2,936.8,988.5,961.3,932.8,915.8,931.4,920.7,920.3,899.3,922.2,962.1,1011.7,971.6,906.6,975.7,912.1,919.6,900.7,920.3,1011.9,935.2,972.8,868.9,958.6,935.6,985.3,922.5,1010.1,1002.2,891.4,1021.4,940.4,965.1,934.1,1003.9,989.7,874.8,994.4,1002.5,1012.1,996.1,992.3,975.9,957.3,985.1,1019.4,1074.1,952.5
Lienhuachih,869.8,857.1,817.9,831.1,759.9,787.3,842.1,843.6,835.5,774.6,777.2,813.1,878.7,778.3,810.4,803.9,775.4,835.9,790.7,778.9,814.8,842.2,829.8,785.4,784.2,794.1,774.6,803.7,759.8,734.8,821.4,785.9,765.2,800.2,756.9,896.1,857.2,905.3,820.7,803.2,829.4,826.2,828.7,804,829.3,832.6,829.9,864.3,866,801,845.2,825.3,855.1,869,841,843.8,836.1,851.6,835.7,844,835.3,832.7,839.3,855.4,829.8,893.7,860.4,797.8,896.6,878.3,866.1,761.1,759.8,802.1,771,846.6,835,847.7,872.2,947.4,893.4,881.5,848,867.9,854.3,887.9,850.1,858.8,833.2,761,863.6,883.4,890.4,884.4,908.4,925.5,890.9,931.1,936.1,938.8,966.6,962.8,980,1041.4,973.1,957.7,1042.1,993.3,1005.9,934,961.8,905.2,960.8,939.5
Zenlun,884.9,884.5,851.5,867.7,830,844.9,887.7,880.3,887.1,802.1,813.7,855.8,912.1,811.9,840.5,831.5,814.8,866.2,832.7,827.9,860.5,881.7,857.2,810,805.6,800.1,805,840.4,799.2,786.5,842.2,804.4,795.4,824.4,780.8,917.3,887.4,917.7,833.1,836.9,859.9,859.5,859.3,825.3,863,860,845.1,901.2,896.5,831.5,866.5,865.1,888.2,924,886.7,880.4,878.6,894,887.4,874.5,859.6,890.7,891.2,901.4,869.2,939.2,896.7,840.7,942.4,921,899.7,819.1,808.4,847.9,816.7,892.4,874.8,872.1,902.8,987.2,929.7,921.3,893.6,913.7,897.2,897,898.8,901.4,878.8,791.5,891.6,923.2,933.1,927.1,948.1,962.1,924.4,952.2,948.3,957.1,997.1,990.3,1019.6,1075,1006.6,991.2,1072.6,1026.9,1039.5,979.6,992.4,947.7,1006.6,966.6
Zofin,626.7,656.3,662.3,682,662.9,629.3,681.1,672.7,619.5,617,680.6,611.3,619.5,635.7,640.7,639.2,656.8,643.8,613.8,651.4,681.2,629.1,629.6,602.5,626.1,631.4,628.6,653.9,629.3,634.7,641,648,637.8,684,649.9,629.7,641.4,644.5,635,614.1,629.2,644.9,696.5,657.6,695.8,699.3,727,675.1,664.9,702.4,701.8,678.6,702.4,605.1,589.3,663.7,680.3,666.2,681.2,644.8,682.5,646.5,675.5,671.5,605,681.9,681.3,666.1,678.5,655.4,696.9,645.3,708.4,686.9,690.3,730.5,684.1,638.9,662,620,668.3,693.6,740.2,642.1,654,706,641.9,712.7,684.1,745.6,672.1,798.4,733.8,761.6,702.4,626.4,680.2,721,706.1,747.8,657.3,716.5,791.2,681,693.3,729.6,765.3,714.8,729.2,665.8,750.5,768.1,706.2,698.8
Santa_Cruz,926.7,997.6,981.3,955.7,1027.3,1029.4,958.8,973.6,939.4,959.8,969.8,1062,1066.4,998.9,1061.3,1000.5,1022.8,1027.5,1023.9,1031.9,1068.5,1042.6,1079.4,1067.8,1097.6,1137.4,1061.5,1057.6,1054.1,1109.2,1105,1044,991.9,1055,1057.2,1135.5,1045.8,1036.5,1109.1,1056.5,1048.8,1039.3,1066.5,1041.7,1071.1,1066.1,1103,1071.9,1024.2,1008,1036.6,1037.8,1060.8,1041,1039.6,1080.1,1094.6,1158.2,1195.4,1078,1118.1,1046.7,1054.3,1117,1043,1073,1067.2,1105.3,1059.2,1120.8,1093.7,1102,1084.6,1005.8,982.8,1136,1078,1083,1119.3,1083.6,1096.3,1048.1,1070.1,1169.5,1129.7,1075.9,1155.1,1162.7,1100.5,1103.8,1066.4,1150.8,1124.7,1024.5,1048.8,1068.8,1161.6,1040.2,1033.9,1135.5,1122.5,1096.6,1064.3,1114.6,1069.4,1051.5,1040.2,1044.1,1091,1094,1011.7,1041.2,1094.2,1198
