"TOA5","CR1000","CR1000","39246","CR1000.Std.27","CPU:PSH-Climate_v3.0.CR1","28515","CLData"
"TIMESTAMP","RECORD","Batt_Volt_Min","AirTC_Avg","AirTC_Std","RH","AirTC_2_Avg","AirTC_2_Std","RH_2","AirTC_3_Avg","AirTC_3_Std","RH_3","SlrW_Avg","SlrW_Std","SlrMJ_Tot","SlrW_2_Avg","SlrW_2_Std","SlrMJ_2_Tot","Rain_mm_Tot","SrlNum","ProgNam","OSVer","StatName","MsgVar","FanStatus","Tach_Tot"
"TS","RN","Volts","Deg C","Deg C","%","Deg C","Deg C","%","Deg C","Deg C","%","W/m²","W/m²","MJ/m²","W/m²","W/m²","MJ/m²","mm","","","","","","","RPM"
"","","Min","Avg","Std","Smp","Avg","Std","Smp","Avg","Std","Smp","Avg","Std","Tot","Avg","Std","Tot","Tot","Smp","Smp","Smp","Smp","Smp","Smp","Tot"
"2016-10-26 08:45:00",14086,12.3,23.65,0.11,96,24.06,0.158,100,23,0.104,93,205.9,22.04,0.06176892,148.5,4.601,0.04454594,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 08:50:00",14087,12.48,23.88,0.078,95.1,24.45,0.107,100,23.32,0.057,91.2,290.6,14.62,0.08718146,164.7,3.749,0.04941032,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 08:55:00",14088,12.72,24.07,0.11,94.6,24.72,0.132,100,23.64,0.114,89.8,354.7,18.18,0.1064152,176.7,3.63,0.05301746,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 09:00:00",14089,12.82,24.28,0.113,93.5,24.87,0.13,100,23.86,0.1,88.7,380.4,33.41,0.1141312,190.8,4.599,0.05724067,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 09:05:00",14090,12.87,24.51,0.141,92.5,25.24,0.262,100,24.24,0.159,87.4,403.3,35.93,0.1210043,289.9,46.66,0.0869577,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 09:10:00",14091,12.81,24.75,0.106,91.7,25.71,0.119,100,24.43,0.129,86.3,404.9,75.27,0.1214739,318.4,66.88,0.09551851,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 09:15:00",14092,12.89,24.97,0.238,90.6,26.01,0.291,100,24.62,0.261,84.7,486,68.2,0.1457927,396.1,62.09,0.118844,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 09:20:00",14093,13,25.21,0.188,90.6,26.28,0.232,100,25.03,0.12,84.3,515.5,47.11,0.1546506,412.9,37.31,0.123884,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 09:25:00",14094,12.73,25.5,0.121,89.7,26.59,0.158,100,25.36,0.137,83.2,417.2,105.4,0.1251743,316,91.3,0.09481013,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 09:30:00",14095,12.65,25.64,0.184,89.9,26.9,0.317,100,25.22,0.123,84.9,288.4,12.32,0.08653214,230,3.771,0.06901118,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 09:35:00",14096,12.6,25.77,0.146,89.9,27.22,0.18,100,25.22,0.129,85,265.4,2.204,0.0796132,218.7,1.686,0.06561121,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 09:40:00",14097,12.59,25.67,0.086,89.6,27.12,0.153,100,25.13,0.063,85.4,268.5,8.76,0.08055775,216.9,1.414,0.06508113,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 09:45:00",14098,12.6,25.78,0.207,87.9,27.26,0.182,100,25.28,0.112,82.9,288.6,7.227,0.08656884,226,2.559,0.06781389,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 09:50:00",14099,12.56,26.05,0.25,87.9,27.42,0.22,100,25.47,0.137,83.2,269.4,1.887,0.0808226,232.8,4.042,0.06982571,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 09:55:00",14100,12.54,26.39,0.211,88.1,27.76,0.285,100,25.76,0.145,82.5,261,2.235,0.0783121,241.7,1.132,0.07251543,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 10:00:00",14101,12.54,26.34,0.11,88.2,27.59,0.193,100,25.72,0.103,82.1,262.1,3.02,0.07863742,249.1,2.924,0.07473198,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 10:05:00",14102,12.56,26.67,0.132,87.1,27.96,0.234,100,26.01,0.085,81.8,281.3,8.09,0.08439104,259.4,4.218,0.07782435,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 10:10:00",14103,12.62,26.54,0.123,87.4,27.79,0.191,100,25.95,0.104,80.6,337.7,32.32,0.101313,282.1,8.17,0.08463799,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 10:15:00",14104,12.73,26.61,0.104,86.9,27.84,0.15,100,26.08,0.054,80.9,373.6,7.775,0.1120935,297.2,1.536,0.08914655,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 10:20:00",14105,12.74,26.88,0.25,84.7,28.01,0.312,100,26.03,0.133,80.4,415.7,20.96,0.1247087,306.6,2.776,0.09199432,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 10:25:00",14106,12.74,27.06,0.137,83.1,28.24,0.202,100,26.27,0.075,77.1,391.6,8.35,0.1174707,304.5,3.295,0.09135696,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 10:30:00",14107,12.78,27.09,0.087,81.1,28.35,0.192,100,26.27,0.06,75.88,412.8,19,0.1238479,287.8,5.207,0.08634479,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 10:35:00",14108,12.73,27.75,0.261,79.06,30.32,1.143,100,26.76,0.307,73.68,396.5,40.63,0.1189553,278.5,4.19,0.08356278,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 10:40:00",14109,12.72,27.7,0.126,80.2,31.05,0.225,100,27.11,0.097,74.96,353.6,20.59,0.1060808,268.3,1.078,0.08049315,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 10:45:00",14110,12.78,27.75,0.118,80.7,30.98,0.248,100,26.86,0.05,75.27,442.9,63.38,0.1328818,270.6,6.02,0.08118708,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 10:50:00",14111,12.98,28.01,0.427,79.63,30.76,0.344,100,27.23,0.356,73.3,769.4,153.1,0.2308053,297.4,5.844,0.0892133,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 10:55:00",14112,12.95,29.57,0.284,76.48,30.86,0.293,100,28.56,0.15,71.41,680.3,141.1,0.2040852,272.3,13.71,0.08168945,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 11:00:00",14113,12.93,29.48,0.201,77.26,30.79,0.233,99.2,28.83,0.13,68.56,574.7,81.7,0.1724092,235,8.05,0.07050052,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 11:05:00",14114,12.81,29.41,0.195,77.8,30.7,0.245,100,29.19,0.136,69.37,459.5,47.95,0.1378605,206.2,5.202,0.0618453,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 11:10:00",14115,12.77,28.8,0.216,78.67,29.89,0.292,100,28.1,0.288,72.45,680,171.3,0.2040109,209.7,7.101,0.06289749,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 11:15:00",14116,12.72,29.3,0.252,73.47,30.36,0.291,95.6,28.35,0.241,68.32,648.6,88.7,0.1945889,205.6,5.714,0.06169369,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 11:20:00",14117,12.67,30.18,0.706,71.88,35.99,5.704,99.8,28.68,0.275,66.43,757.6,77.07,0.2272725,195,3.412,0.05850371,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 11:25:00",14118,12.57,30.32,0.232,74.11,40.75,5.328,99.7,28.6,0.194,68.09,664.9,92.6,0.1994608,195,29.41,0.05851353,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 11:30:00",14119,12.55,30.5,0.21,72.82,36.59,0.884,96.6,28.76,0.167,68.53,869,57.64,0.2608145,201.5,43.34,0.06043764,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 11:35:00",14120,12.55,30.73,0.181,68.53,35.87,0.357,89.9,28.92,0.149,63.49,866,50.48,0.2597201,170.9,6.548,0.05127181,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 11:40:00",14121,12.59,31.4,0.216,67.74,35.65,0.394,87.6,29.51,0.12,62.27,963,67.55,0.2888083,199.3,10.53,0.0597806,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 11:45:00",14122,12.62,32.35,0.393,64.29,35.82,0.317,83.2,29.57,0.118,59.73,680.8,120.4,0.2042355,228,20.85,0.06839134,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 11:50:00",14123,12.62,32.85,0.291,65.71,35.83,0.419,82.5,29.35,0.223,59.96,551.7,46.79,0.1655058,274.6,10.83,0.08238024,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 11:55:00",14124,12.63,32.97,0.215,65.54,35.93,0.378,83.1,29.59,0.162,59.96,515.6,42.54,0.1546927,306.5,9.71,0.09195798,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 12:00:00",14125,12.65,32.92,0.256,63.38,36.47,0.423,81.8,29.74,0.129,58,497.9,34.54,0.1493708,313.8,5.07,0.09415331,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 12:05:00",14126,12.64,32.96,0.168,64.42,36.43,0.314,81.5,29.84,0.153,58.54,477.7,14.39,0.1433186,367.6,22.09,0.110287,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 12:10:00",14127,12.65,32.97,0.19,63.1,36.54,0.303,81.1,30.05,0.088,57.86,481.5,17.42,0.1444561,373.9,7.644,0.1121798,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 12:15:00",14128,12.69,32.95,0.158,62.23,40.24,5.86,80.8,30.31,0.262,56.54,512.3,4.623,0.1536944,379.8,10.64,0.113928,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 12:20:00",14129,12.67,33.55,0.514,59.76,36.14,1.987,73.28,30.79,0.185,55.06,563.9,39.63,0.1691676,361.3,9.41,0.1083859,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 12:25:00",14130,12.67,33,0.343,61.28,33.42,0.324,74.97,30.36,0.197,56.21,763.8,59.42,0.2291473,398.1,10.14,0.1194449,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 12:30:00",14131,12.66,33.31,0.129,58.3,33.78,0.196,71.39,30.77,0.048,53.2,651.7,50.86,0.1955224,413,7.924,0.1239063,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
"2016-10-26 12:35:00",14132,12.64,33.09,0.158,60.5,33.58,0.194,74.16,30.59,0.188,56.21,708.4,106.8,0.2125121,442.2,11.15,0.1326691,0,"39246","CPU:PSH-Climate_v3.0.CR","CR1000.Std.27","CL-PSH-1","Sensors: HMP45C, HMP45C, HC2-S3, LI200X, LIX200X, T","FAN:ON",0
