TOA5,Weather-CR1000,CR1000,23011,CR1000.Std.16,CPU:CRC_met_logger_final 101018a.CR1,17723,Metdata_5min,,,,,,,,,,,,,,,,,,
1/3/2018 8:25,701111,6483.625,219.7859,0.5590541,0.1836175,-13.90485,0.001365324,-14.27233,0.005816824,69.96236,0.02723713,0.5433333,210.8143,28.82541,-0.4133333,-0.2266667,0,47059.14,1.628382,47499.73,7.020842,0,10.4,-14.38457,0
1/3/2018 8:30,701112,6981.315,414.2997,1.376745,0.2081741,-13.90538,0.001434589,-14.29198,0.009220028,70.00989,0.04379609,0.9833332,232.3973,23.77536,-0.5583333,-0.6899999,0,47059.77,1.706838,47523.45,11.12927,0,10.39,-14.39617,0
1/3/2018 8:35,701113,7695.691,114.3385,1.88254,0.230536,-13.9043,0.001594154,-14.29333,0.006654665,70.11677,0.01768286,0.5566666,166.764,23.54918,-0.5316666,0.07833333,0,47058.48,1.901052,47525.08,8.031831,0,10.39,-14.37836,0
1/3/2018 8:40,701114,7378.115,105.9434,3.323918,0.6565797,-13.90326,0.001271212,-14.28945,0.009725778,70.21287,0.04232193,0.9283331,190.0392,22.10119,-0.825,-0.1683333,0,47057.25,1.516211,47520.39,11.73866,0,10.4,-14.37132,0
1/3/2018 8:45,701115,7318.917,165.5813,6.370328,1.055882,-13.90084,0.000519928,-14.26952,0.01273799,70.36902,0.06598388,1.04,213.9742,18.07852,-0.8166667,-0.545,0,47054.37,0.61883,47496.35,15.36507,0,10.4,-14.35309,0
1/3/2018 8:50,701116,7642.289,90.18667,9.222776,0.7940548,-13.89436,0.01390653,-14.24311,0.008159211,70.66334,0.08368412,0.7116665,198.2017,27.8681,-0.5983333,-0.1716667,0,47046.65,16.56145,47464.5,9.829284,0,10.41,-14.3212,0
1/3/2018 8:55,701117,7433.593,21.53978,12.0254,0.7718115,-13.85347,0.006828076,-14.19815,0.01786189,70.94636,0.07891603,0.6466665,192.879,31.67212,-0.5566666,-0.08833333,0,46997.98,8.120875,47410.36,21.49899,0,10.43,-14.26073,0
1/3/2018 9:00,701118,7276.982,110.5791,13.97253,0.6592411,-13.80297,0.01740818,-14.14602,0.01503039,71.26635,0.09688233,0.985,211.8496,38.73037,-0.7283333,-0.3233333,0,46937.97,20.67053,47347.67,18.04834,0,10.44,-14.19641,0
1/3/2018 9:05,701119,7145.782,92.70266,15.51669,0.2041143,-13.73945,0.0222108,-14.06743,0.02249237,71.68662,0.1193855,0.6333336,206.3866,51.25241,-0.315,-0.3266667,0,46862.63,26.30643,47253.4,26.95287,0,10.45,-14.12465,0
1/3/2018 9:10,701120,6945.477,64.67711,16.04514,0.9262878,-13.66063,0.03002768,-13.97315,0.02589688,72.05595,0.1061188,0.6916665,194.7857,45.40475,-0.505,-0.06333333,0,46769.39,35.48153,47140.63,30.93069,0,10.45,-14.03258,0
1/3/2018 9:15,701121,7374.436,104.2099,22.66601,2.445064,-13.56641,0.02958756,-13.87445,0.03232715,72.40337,0.1048601,0.6949999,220.7667,50.21204,-0.355,-0.3216667,0,46658.23,34.8485,47022.96,38.48322,0,10.48,-13.93182,0
1/3/2018 9:20,701122,7623.658,127.2098,32.22233,2.972511,-13.45972,0.03483202,-13.76695,0.03285765,72.78672,0.1322989,1.086667,197.608,55.69685,-0.5916666,-0.365,0,46532.79,40.87887,46895.25,38.96218,0,10.53,-13.81754,0
1/3/2018 9:25,701123,7676.357,80.62394,39.45419,0.893458,-13.33722,0.04192436,-13.62085,0.05278082,73.38284,0.2030731,1.223333,210.4819,68.21027,-0.5766667,-0.4216667,0,46389.32,48.9977,46722.45,62.288,0,10.56,-13.67569,0
1/3/2018 9:30,701124,7752.434,27.28407,38.61653,1.198304,-13.18097,0.05298817,-13.4243,0.05987731,74.06772,0.1965041,1.251667,229.8222,89.46764,-0.28,-0.2866667,0,46207.19,61.61022,46491.3,70.18282,0,10.58,-13.48953,0
1/3/2018 9:35,701125,7793.04,91.91813,50.75786,6.355317,-12.98158,0.06181626,-13.19277,0.07088685,74.76852,0.2153236,1.358333,235.9873,82.21864,-0.2716666,-0.5616666,0,45976.14,71.38475,46220.95,82.44787,0,10.64,-13.26097,0
1/3/2018 9:40,701126,8118.271,66.60021,76.02986,5.441438,-12.74148,0.07801323,-12.91524,0.0933261,75.62232,0.283562,1.355,189.5323,60.03346,-0.8133333,-0.2183333,0,45700,89.37881,45899.71,107.5216,0,10.79,-12.98233,0
1/3/2018 9:50,701127,4990.146,111.1175,152.3864,1.039155,-11.22871,0.06898908,-10.90216,0.1448294,72.1459,1.439268,1.7125,194.7583,65.28359,-0.9374999,-0.6249999,0,44009.3,75.20786,43655.47,156.5212,63.03,12.19,-11.75482,0.625
1/3/2018 11:05,701135,-3739.693,125.1271,188.3525,14.38432,-4.236103,0.0656977,-4.385391,0.06580671,38.13829,2.179955,1.256667,120.0551,63.77099,-0.4516667,0.575,0,37163.96,57.68651,37295.49,58.09113,62.13,12.16,-2.623102,0.567
1/3/2018 11:10,701136,-4187.517,127.6592,194.0015,11.40149,-4.054675,0.07816155,-4.161663,0.07602648,37.01012,1.291063,2.045,70.39291,56.72974,0.525,1.2,0,37004.92,68.43565,37098.62,66.59553,59.18,12.01,-2.034906,0.517
1/3/2018 11:15,701137,-4914.554,248.8722,201.5621,4.970294,-3.796731,0.06294329,-3.890053,0.0355759,37.94128,1.379765,1.817647,86.14362,24.55265,0.3352941,1.705882,0,36780.18,54.70529,36861.25,30.96712,53.47,12.14,-1.355908,0.529
1/3/2018 11:20,701138,-5252.183,251.2663,276.3184,9.050165,-3.631626,0.04227669,-3.739015,0.05142502,35.12453,0.2700509,2.55,163.4233,35.93547,-2.07,0.23,0,36637.2,36.46554,36730.11,44.52029,54.94,12.12,-0.9003105,0.6
1/3/2018 11:25,701139,-4995.4,64.39196,326.5713,11.44598,-3.630019,0.06077767,-3.767914,0.06578965,35.20166,1.024651,1.783333,136.1711,59.74475,-0.7833332,0.9233333,0,36635.83,52.60616,36755.18,57.19764,88.7,12.25,-0.6777364,0.867
1/3/2018 11:30,701140,-5187.663,63.62926,314.9223,30.05479,-3.735265,0.0553143,-3.91425,0.04806961,34.61305,0.8859508,1.763333,122.8175,66.05476,-0.6149999,0.6633333,0,36726.87,47.92135,36882.33,41.859,108.7,13.33,-0.2264886,1
1/3/2018 11:35,701141,-5356.349,38.19484,277.0863,9.994981,-3.808178,0.05564987,-3.9774,0.05434906,34.96847,0.8921658,1.843333,116.609,59.37555,-0.4166667,1.215,0,36790.11,48.32699,36937.38,47.41919,110.6,13.65,0.2296915,1
1/3/2018 11:40,701142,-5430.994,13.72306,242.0628,40.9479,-3.77891,0.05174653,-3.915176,0.05815752,35.73685,0.727882,2.73,193.4178,31.48045,-2.338333,-0.6683333,0,36764.7,44.88963,36883.14,50.66201,96.6,12.64,0.5753947,0.917
1/3/2018 11:45,701143,-5363.125,40.47692,229.2154,30.60637,-3.773114,0.04232036,-3.93989,0.04924196,36.3466,0.5543525,2.268333,162.726,68.28988,-1.235,0.1033333,0,36759.66,36.66156,36904.67,42.83424,90.5,12.12,0.8088882,0.867
1/3/2018 12:00,701144,-4767.529,424.8744,166.2363,6.502313,-3.348382,0.02638623,-3.512602,0.03409705,38.28969,1.974236,1.23125,20.74687,68.07223,0.6083333,0.16875,0,36393.52,22.60975,36534.55,29.35384,58.36,11.98,0.8573489,0.521
1/3/2018 12:05,701145,-4348.927,100.4504,169.3164,3.340543,-3.351018,0.03770239,-3.52225,0.03464926,36.84441,0.8321201,2.02,191.2883,55.44709,-1.343333,-0.4866666,0,36395.79,32.34428,36542.86,29.8815,59,12.05,0.8559934,0.533
1/3/2018 12:10,701146,-4017.431,192.8968,216.2488,1.016947,-3.554993,0.01950821,-3.794979,0.0580988,34.99705,0.256373,2.408333,118.2197,43.50676,-0.8,1.483333,0,36571.06,16.81704,36778.65,50.39793,70.05,12.2,0.7434461,0.75
1/3/2018 12:15,701147,-3647.836,106.4521,219.2913,9.536685,-3.719297,0.05566166,-3.945458,0.05397949,36.46157,0.8106253,2.088333,149.1759,71.19804,-1.04,0.5083333,0,36713.04,48.19722,36909.52,47.06049,74.12,12.1,0.6472012,0.7
1/3/2018 12:20,701148,-3264.771,98.60325,232.9535,6.545806,-3.900536,0.07756314,-4.116128,0.06690016,36.49243,0.6863555,2.141667,155.0901,59.66455,-1.283333,0.2333333,0,36870.43,67.57567,37058.68,58.61256,83.1,11.96,0.5216999,0.817
1/3/2018 12:25,701149,-4008.424,0,249.2456,0,-3.948915,0,-4.070945,0,37.63221,0,0,0,0,0,0,0,36912.51,0,37019.08,0,0,13.2,0.3296242,1
1/3/2018 13:05,701155,-3128.427,277.0439,193.4252,1.363687,-3.260636,0.01826935,-3.363148,0.01543809,37.72774,1.283564,NAN,238.9105,57.23121,-1.14,-0.76,0,36318.43,15.61348,36406.16,13.23092,57,12.43,0.282634,0.6
1/3/2018 13:10,701156,-2829.064,277.6242,200.0254,2.349194,-3.069988,0.06598564,-3.212938,0.02520026,35.12276,0.3861313,1.435714,7.713304,97.25589,0.1571428,-0.1357143,0,36156,56.02129,36277.7,21.49404,79.14,12.18,0.3393075,0.786
1/3/2018 13:15,701157,-2758.768,168.9694,238.9743,20.95405,-3.024177,0.05508894,-3.200394,0.08414964,35.04281,0.7371663,NAN,99.34942,73.06619,0.038,1.39,0,36117.07,46.77127,36267.08,71.78468,101,12.78,0.4308401,0.98
1/3/2018 13:20,701158,-3358.044,0,280.9478,0,-3.192293,0,-3.387556,0,34.62982,0,NAN,0,0,0,0,0,36260.09,0,36427.09,0,0,14.75,0.7340317,1
1/3/2018 13:25,701159,-3448.952,185.5904,287.7891,3.769251,-3.331982,0.06057525,-3.624865,0.2032649,34.43818,0.1391723,NAN,286.1447,61.56116,-0.74,-1.24,0,36379.51,51.8158,36631.85,176.2099,86.9,16.43,0.8628082,1
1/3/2018 13:55,701165,-3750.68,181.3899,320.5286,7.211694,-2.873258,0.1352709,-3.049766,0.152685,34.81613,0.7888759,2.905357,220.7143,56.91338,-1.639286,-1.128571,0,35989.43,114.2585,36139.05,129.7432,103.1,14.81,2.179508,0.893
1/3/2018 14:05,701166,-4016.566,239.8812,331.91,12.32004,-2.704871,0.1239068,-2.877139,0.1499977,34.53527,0.5316836,2.486274,135.5806,75.00893,-0.5823529,0.8215686,0,35847.43,104.4787,35992.77,126.7902,108.2,14.39,2.635789,0.941
1/3/2018 14:10,701167,-3880.157,8.884716,266.9651,15.59082,-2.677982,0.0456389,-2.837829,0.04201231,34.24981,0.5791546,2.393333,190.298,79.02579,-1.145,-0.2166667,0,35824.66,38.39151,35959.31,35.46962,107.5,13.1,2.834118,1
1/3/2018 14:15,701168,-3846.792,164.5292,214.893,0.7179975,-2.606344,0.1339675,-2.718606,0.1526369,34.51294,0.3511459,NAN,161.2421,51.23722,-1.753333,0.23,0,35764.7,112.6016,35859.08,128.5492,96.9,12.74,2.918728,0.967
1/3/2018 14:20,701169,-3715.614,21.73404,215.0564,3.07652,-2.567849,0.1176296,-2.728924,0.1006888,34.12206,0.6920455,NAN,215.4419,46.77068,-1.918333,-1.536667,0,35732.39,98.65047,35867.61,84.82685,107.2,13.45,2.976376,0.983
1/3/2018 14:25,701170,-3571.704,67.12696,221.4937,4.109631,-2.50775,0.1213642,-2.652551,0.08743738,33.524,0.4983291,NAN,211.5846,31.1461,-2.471667,-1.66,0,35682.09,101.481,35803.36,73.33517,109.3,13.82,2.972836,0.983
1/3/2018 14:30,701171,-3293.295,173.9049,217.0699,3.187757,-2.250945,0.1229029,-2.418303,0.1002024,33.42814,0.5826323,2.328571,220.45,25.59768,-1.8,-1.171428,0,35468.09,101.7276,35607.32,83.60808,95.9,13.23,2.859234,0.952
1/3/2018 14:35,701172,-3403.364,294.7085,232.4655,7.479912,-2.084543,0.0421267,-2.178675,0.04880428,34.4405,0.2911035,1.714286,184.1729,21.09443,-1.585714,-0.1571428,0,35330.09,34.80813,35408,40.42131,90.2,14.18,2.712488,1
1/3/2018 14:45,701173,-3195.104,247.2764,337.2623,4.984324,-1.703689,0.1606988,-1.808898,0.1108016,32.93567,1.601135,3.804445,202.7594,33.07899,-2.971111,-1.651111,0,35017.32,131.8355,35103.31,90.94538,94.3,14.42,2.898243,0.844
1/3/2018 14:50,701174,-3510.853,224.4072,331.7661,7.562951,-1.558412,0.1252262,-1.713131,0.1118335,33.59347,0.6760209,2.84717,164.2007,58.9752,-1.581132,0.6566038,0,34898.67,101.907,35024.89,91.36163,100.4,14.08,3.173596,0.868
1/3/2018 14:55,701175,-3703.607,215.3736,314.5388,6.640671,-1.54808,0.09247547,-1.692255,0.09068917,33.67503,0.6420193,2.4,188.2954,68.17758,-1.244444,-0.2759259,0,34890.18,75.35786,35007.77,73.91893,105.5,14.11,3.513914,0.926
1/3/2018 15:00,701176,-3752.31,34.43042,263.5754,13.60083,-1.530009,0.053788,-1.729723,0.08653445,33.74305,0.504695,2.488333,197.3072,63.36251,-1.378333,-0.4633333,0,34875.41,43.73491,35038.4,70.89956,98.4,12.57,3.816553,0.933
1/3/2018 15:05,701177,-4059.299,202.6243,172.0121,2.482313,-1.445078,0.0170793,-1.570593,0.0303971,34.90039,0.6597668,5.228571,186.8411,21.98252,-4.785714,-0.6428571,0,34806.36,13.86381,34908.42,24.74157,56.77,11.89,3.978317,0.571
1/3/2018 15:10,701178,-4464.085,162.5796,150.8194,0.1139984,-1.59849,0,-1.744922,0.0244022,34.42277,0,2.3,236,25.29193,-1.35,-1.65,0,34931.14,0,35050.76,19.97656,34.9,12.72,3.912796,0.5
1/3/2018 15:15,701179,-4246.644,0,155.0368,0,-1.621044,0,-1.816292,0,35.17272,0,0.2,180,0,-0.2,0,0,34949.54,0,35109.23,0,0,14.41,3.569393,1
1/3/2018 15:20,701180,-3639.546,0,168.2663,0,-1.645458,0,-1.865111,0,35.71856,0,1.4,205,0,-1.3,-0.6,0,34969.46,0,35149.29,0,0,14.8,3.142391,1
1/3/2018 15:30,701181,-2708.478,410.3804,171.0124,3.507429,-1.552391,0.08297618,-1.812952,0.0554861,35.84147,0.5050952,2.740541,201.9022,34.22244,-2.321621,-0.6675676,0,34893.67,67.65361,35106.53,45.49467,66.59,11.79,2.576054,0.649
1/3/2018 16:05,701187,-1709.752,413.817,87.48987,2.445741,-1.741806,0.01679091,-1.997031,0.01366027,34.71852,0.1885021,4.337143,194.8592,38.85611,-3.657143,-1.145714,0,35048.21,13.73805,35257.85,11.26274,22.91,11.92,1.075954,0.2
1/3/2018 16:10,701188,-1195.102,261.1662,81.00696,1.846266,-1.705545,0.008988258,-1.990756,0.01314866,34.8745,1.503751,NAN,198.944,42.88009,-1.765714,-0.6571428,0,35018.54,7.350164,35252.67,10.83911,15.17,11.95,0.7837358,0.143
1/3/2018 16:15,701189,-724.7673,124.9113,85.76653,0.407297,-1.735176,0.02285138,-2.037822,0.02721618,34.66508,0.3897015,2.880001,212.9918,62.42271,-1.593333,-0.8699999,0,35042.79,18.69671,35291.5,22.45857,19.54,11.86,0.5619524,0.167
1/3/2018 16:30,701190,-380.4869,480.9153,72.39146,0.1649487,-1.745534,0.01090654,-2.094806,0.0135768,34.27805,0.2572115,2.589655,210.3584,32.00166,-1.927586,-1.227586,0,35051.25,8.924788,35338.56,11.22281,3.526,12.05,-0.2425106,0.034
1/3/2018 16:35,701191,145.9592,79.92451,67.57637,2.721786,-1.719312,0.01164084,-2.07606,0.01079272,34.59513,0.06458144,2.348333,175.2782,70.99667,-0.8866666,0.175,0,35029.8,9.520759,35323.07,8.920337,0,11.98,-0.3983046,0
1/3/2018 16:40,701192,348.6693,65.31065,62.68488,1.14483,-1.691241,0.01220679,-2.079314,0.01195643,34.49449,0.02640371,3.085,183.2421,47.15204,-2.44,-0.07166667,0,35006.85,9.976563,35325.75,9.88216,0,11.98,-0.577237,0
1/3/2018 16:45,701193,606.1712,74.44655,53.68103,3.190194,-1.684324,0.01005775,-2.091111,0.007834865,34.64518,0.1423749,2.253333,184.4853,61.45988,-1.26,-0.1633333,0,35001.2,8.220159,35335.5,6.475629,0,11.96,-0.7548898,0
1/3/2018 16:50,701194,771.3957,39.75721,44.757,2.888089,-1.687579,0.01164454,-2.104948,0.0121494,35.11259,0.1447276,2.166667,143.0587,66.09193,-0.9383333,0.6333333,0,35003.86,9.517034,35346.94,10.04315,0,11.94,-0.9177067,0
1/3/2018 16:55,701195,945.3058,52.46136,38.07917,0.8342422,-1.705075,0.009830921,-2.141966,0.02088335,35.27522,0.04994526,4.375001,146.9605,58.12279,-2.523333,1.34,0,35018.16,8.038596,35377.57,17.28734,0,11.92,-1.06757,0
1/3/2018 17:00,701196,1152.086,62.28081,35.85601,0.923658,-1.743311,0.01835411,-2.207047,0.01406816,35.51746,0.08929341,2.851666,161.8409,60.73922,-1.375,0.71,0,35049.44,15.02502,35431.49,11.66873,0,11.9,-1.251511,0
1/3/2018 17:05,701197,1353.341,64.16698,32.9714,1.299711,-1.801885,0.01406728,-2.272542,0.02066087,35.84954,0.08040686,2.598333,170.7555,57.64478,-1.686667,0.008333331,0,35097.42,11.5327,35485.85,17.16247,0,11.89,-1.429088,0
1/3/2018 17:10,701198,1529.724,61.02971,27.67278,1.56493,-1.857618,0.02617207,-2.338846,0.01940576,36.23109,0.1327055,2.74,198.6886,34.66715,-2.381667,-0.835,0,35143.15,21.49016,35540.99,16.15418,0,11.87,-1.58908,0
1/3/2018 17:15,701199,1711.258,43.11334,24.84164,1.108453,-1.920671,0.02027333,-2.399861,0.01441706,36.66383,0.0668265,2.493334,169.2005,38.22638,-2.058333,0.1416667,0,35194.96,16.67645,35591.82,12.02164,0,11.85,-1.730848,0
1/3/2018 17:20,701200,1827.084,23.22506,22.20044,0.1547787,-1.988196,0.01521466,-2.462913,0.02140915,36.9055,0.08925214,4.220001,204.7256,22.23916,-3.668333,-1.643333,0,35250.56,12.54047,35644.45,17.88675,0,11.83,-1.861207,0
1/3/2018 17:25,701201,1922.889,39.12479,20.7188,0.6761854,-2.045146,0.02228259,-2.528004,0.01842511,37.19436,0.1190338,2.005,189.0642,71.4781,-1.116667,-0.03166666,0,35297.54,18.39299,35698.86,15.4199,0,11.81,-1.985617,0
1/3/2018 17:30,701202,2055.66,31.75814,17.97842,1.377801,-2.106982,0.01808629,-2.57356,0.01163726,37.51792,0.1496044,1.72,180.3931,54.38383,-1.245,-0.06833334,0,35348.63,14.95363,35737.01,9.751792,0,11.79,-2.097149,0
1/3/2018 17:35,701203,2120.323,27.52277,13.7295,1.038959,-2.155795,0.01808497,-2.604478,0.009233077,37.70215,0.05481046,2.083333,201.3782,37.08355,-1.72,-0.53,0,35389.02,14.97345,35762.93,7.742949,0,11.77,-2.209207,0
1/3/2018 17:40,701204,2183.924,36.72728,11.89021,0.1469793,-2.202572,0.01293398,-2.64841,0.01483999,37.6578,0.1056424,2.311666,191.9985,30.94626,-1.956667,-0.5366666,0,35427.77,10.72766,35799.8,12.46024,0,11.75,-2.294644,0
1/3/2018 17:45,701205,2281.589,20.33441,11.25182,0.1539366,-2.234304,0.01583397,-2.686646,0.01099774,37.93756,0.0548107,1.541666,189.5753,52.27029,-1.036667,-0.09833333,0,35454.1,13.1408,35831.93,9.244687,0,11.73,-2.370857,0
1/3/2018 17:50,701206,2319.544,16.69631,10.88319,0.6106988,-2.278239,0.01294059,-2.715119,0.01214181,38.08712,0.04689,1.703334,198.8694,31.52561,-1.438333,-0.545,0,35490.58,10.74871,35855.87,10.21805,0,11.71,-2.442814,0
1/3/2018 17:55,701207,2385.451,25.60428,7.184526,1.07987,-2.310781,0.01549169,-2.765162,0.01373183,38.20653,0.06418247,2.39,209.3701,25.86437,-1.885,-1.121667,0,35517.63,12.886,35898,11.56827,0,11.69,-2.510026,0
1/3/2018 18:00,701208,2472.585,19.55976,4.458975,0.5372002,-2.365286,0.02141227,-2.799328,0.01064016,38.07347,0.1181669,1.128333,180.8501,52.2104,-0.7916667,-0.05,0,35563.01,17.83652,35926.8,8.97347,0,11.67,-2.579499,0
1/3/2018 18:05,701209,2532.023,34.9087,2.672345,0.4928717,-2.406371,0.01594558,-2.846521,0.01791525,37.96429,0.08515129,1.4,173.4282,41.99456,-1.036667,0.2933333,0,35597.25,13.29741,35966.63,15.12851,0,11.64,-2.649685,0
1/3/2018 18:10,701210,2598.125,11.7881,1.566154,0.1883872,-2.462506,0.0176514,-2.910784,0.02204573,38.06665,0.09045386,1.03,193.7083,30.24639,-0.905,-0.1833333,0,35644.11,14.74817,36020.95,18.65034,0,11.62,-2.726086,0
1/3/2018 18:15,701211,2664.748,22.35825,1.033966,0.147029,-2.523935,0.02403713,-2.975469,0.01841847,38.14569,0.08250241,1.186667,210.8779,38.01617,-0.8266667,-0.52,0,35695.46,20.11604,36075.73,15.61407,0,11.6,-2.805498,0
1/3/2018 18:20,701212,2782.319,30.1063,0.5968111,0.156318,-2.593492,0.01509183,-3.039742,0.02506288,38.12635,0.04723037,0.8299999,257.6208,35.60545,-0.19,-0.6783333,0,35753.72,12.65515,36130.26,21.27787,0,11.58,-2.889204,0
1/3/2018 18:25,701213,2852.797,13.22962,0.3117103,0.1175347,-2.665901,0.02199547,-3.100352,0.02199507,37.94382,0.04639244,0.205,229.7329,75.47676,-0.04333333,-0.02833333,0,35814.5,18.47725,36181.77,18.71429,0,11.56,-2.973323,0
1/3/2018 18:30,701214,2975.201,34.42785,0.110239,0.113977,-2.744819,0.02661519,-3.176013,0.02025899,38.06665,0.08166184,0.7566667,172.0164,18.8642,-0.7116666,0.065,0,35880.87,22.40783,36246.2,17.27173,0,11.55,-3.063016,0
1/3/2018 18:35,701215,3074.157,35.0039,0.003801345,0.02919868,-2.818858,0.02721753,-3.28015,0.03399542,38.36575,0.08391931,1.081667,188.5145,9.646967,-1.055,-0.1666667,0,35943.28,22.9685,36335.13,29.07051,0,11.53,-3.174133,0
1/3/2018 18:40,701216,3227.13,43.11192,-0.003801345,0.02919868,-2.917297,0.03616749,-3.397307,0.03457258,38.9196,0.2503953,0.6766668,184.0836,16.96516,-0.6516666,-0.035,0,36026.47,30.60459,36435.47,29.66577,0,11.51,-3.283329,0
1/3/2018 18:45,701217,3391.991,43.01125,0,0,-3.021029,0.03319665,-3.510391,0.03333485,39.68498,0.1569887,1.11,197.3938,10.0737,-1.041667,-0.315,0,36114.38,28.1758,36532.65,28.69613,0,11.5,-3.400623,0
1/3/2018 18:50,701218,3479.45,27.2851,0,0,-3.139807,0.03802599,-3.618601,0.0316521,40.1541,0.2590344,0.59,235.6501,32.56754,-0.2983333,-0.4283333,0,36215.37,32.38115,36625.93,27.33541,0,11.48,-3.517915,0
1/3/2018 18:55,701219,3656.917,65.48851,0,0,-3.256964,0.03587485,-3.722329,0.030582,41.715,0.4325359,0.2433333,182.4243,83.87168,-0.06333333,-0.015,0,36315.31,30.65473,36715.63,26.48489,0,11.46,-3.631029,0
1/3/2018 19:00,701220,3814.462,39.12165,0,0,-3.371274,0.02978344,-3.830129,0.03946954,42.38599,0.03276496,0.9316666,191.8569,10.18235,-0.8966666,-0.1883333,0,36413.14,25.53055,36809.14,34.29041,0,11.45,-3.739323,0
1/3/2018 19:05,701221,3896.893,28.34941,0,0,-3.478662,0.02951417,-3.949316,0.02578687,42.41272,0.08678135,1.03,201.893,18.32642,-0.9066666,-0.3616666,0,36505.35,25.38301,36912.86,22.47741,0,11.43,-3.84257,0
1/3/2018 19:10,701222,3988.99,33.36806,0,0,-3.576702,0.02166408,-4.035962,0.02611877,42.74366,0.1258964,0.9283333,199.9102,22.23091,-0.8149999,-0.3316666,0,36589.77,18.68381,36988.49,22.8273,0,11.41,-3.937383,0
1/3/2018 19:15,701223,4074.687,22.91988,0,0,-3.645039,0.01750411,-4.106745,0.02249051,45.06597,1.106763,2.333333,196.6469,36.11974,-1.921667,-0.605,0,36648.77,15.12348,37050.42,19.69525,0,11.4,-4.023046,0
1/3/2018 19:20,701224,4074.556,22.38191,0,0,-3.697511,0.01118421,-4.1279,0.0145529,45.9155,0.212985,2.028333,204.2142,51.25705,-1.368333,-0.5183333,0,36694.14,9.680692,37068.94,12.74966,0,11.38,-4.073654,0
1/3/2018 19:25,701225,3984.026,30.1901,0,0,-3.696698,0.01150508,-4.072165,0.02014124,45.01991,0.3120426,1.871667,191.246,39.00831,-1.478333,-0.3466667,0,36693.44,9.958421,37020.14,17.61744,0,11.37,-4.052868,0
1/3/2018 19:30,701226,3860.446,45.14791,0,0,-3.6487,0.01957833,-3.993251,0.0293893,43.94803,0.3631124,3.026667,187.5716,51.71162,-2.24,-0.3133333,0,36651.93,16.91746,36951.19,25.65221,0,11.35,-3.99281,0
1/3/2018 19:35,701227,3748.296,29.3131,0,0,-3.579958,0.01947512,-3.907823,0.03038542,43.19004,0.1137899,2.28,188.3262,76.99734,-1.053333,0.04333331,0,36592.57,16.79798,36876.71,26.45786,0,11.34,-3.940132,0
1/3/2018 19:40,701228,3619.752,43.41686,0,0,-3.498188,0.02799296,-3.820774,0.02659516,42.69078,0.1724979,2.078333,194.72,56.64817,-1.493333,-0.3016666,0,36522.14,24.09157,36801.01,23.09733,0,11.32,-3.884629,0
1/3/2018 19:45,701229,3526.283,26.24187,0,0,-3.421715,0.02567339,-3.754468,0.01724122,42.27852,0.05691739,2.518333,177.9628,56.27114,-1.6,0.02833333,0,36456.41,22.04453,36743.47,14.94337,0,11.31,-3.833005,0
1/3/2018 19:50,701230,3463.644,34.82435,0,0,-3.354187,0.02135669,-3.694258,0.01746872,42.12726,0.08231506,2.373333,193.8418,57.79251,-1.59,-0.2966667,0,36398.49,18.29531,36691.32,15.12084,0,11.3,-3.785976,0
1/3/2018 19:55,701231,3376.38,18.444,0,0,-3.291945,0.01798269,-3.644224,0.0144391,42.13352,0.07851367,2.201667,204.5576,77.10329,-0.7816666,-0.47,0,36345.2,15.38253,36648.06,12.47477,0,11.28,-3.752764,0
1/3/2018 20:00,701232,3326.673,16.06047,0,0,-3.250456,0.01267846,-3.6125,0.01414904,42.17787,0.04758898,2.035,207.3111,70.34024,-0.8566666,-0.6366666,0,36309.73,10.83206,36620.66,12.21921,0,11.27,-3.723245,0
1/3/2018 20:05,701233,3309.495,15.68377,0,0,-3.209781,0.01549628,-3.584438,0.006087915,42.01695,0.05826462,2.725001,201.3017,57.69917,-1.483333,-0.5083333,0,36275,13.22387,36596.43,5.253911,0,11.26,-3.70728,0
1/3/2018 20:10,701234,3289.704,12.29548,0,0,-3.188217,0.0110686,-3.579962,0.007839764,41.81622,0.05908286,2.585,214.9879,43.82434,-1.81,-0.9166666,0,36256.61,9.438796,36592.57,6.757777,0,11.24,-3.685062,0
1/3/2018 20:15,701235,3302.31,8.281631,0,0,-3.168279,0.003125371,-3.564495,0.0105747,41.75879,0.02011163,2.358333,208.9515,44.83948,-1.571667,-0.8999999,0,36239.61,2.664895,36579.24,9.115254,0,11.23,-3.672185,0
1/3/2018 20:20,701236,3297.607,14.0643,0,0,-3.167872,0,-3.55839,0,41.77471,0.06888419,2.31,228.9842,32.55846,-1.53,-1.298333,0,36239.26,0,36573.98,0,0,11.21,-3.66473,0
1/3/2018 20:25,701237,3294.668,8.893472,0,0,-3.167872,0,-3.556356,0.00674545,41.56659,0.06837523,2.165,232.6346,33.81541,-1.231667,-1.471667,0,36239.26,0,36572.23,5.810571,0,11.2,-3.66473,0
1/3/2018 20:30,701238,3288.201,21.26134,0,0,-3.165432,0.00731957,-3.542933,0.01176109,41.42329,0.05539783,1.461667,198.4122,40.62322,-1.161667,-0.1783333,0,36237.18,6.236719,36560.66,10.13108,0,11.19,-3.660211,0
